  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   7.049661681622119E+009,   2.272982624648047E+011,   2.346973952061058E+011,  -1.005954062911540E-016,  -0.000000000000000E+000,   2.673847794942263E-009,   4.864542998168196E+005,   4.864536594130488E+005,   1.622634747579436E-003,  -2.741247129302812E+003,  -2.948615999106643E+003,  -5.524933207891660E+003,  -8.661170974601668E+003,  -5.289955118310574E+005,   2.741246084648946E+003,   4.122917580679034E+001,  -1.947586859531351E-003,  -2.081525628631753E-003,   2.827882897394082E+002,   4.629934115904939E-012,   4.732766813546677E-013,   3.032859647679556E-025,   8.865020541618896E-027,   2.069952178211421E-011,   4.629934339432658E-012,   8.787561077827645E-012,   2.778521593079422E-010,   8.958630340719773E-009,   1.186784121364499E-008,   8.419882223415777E-013,   5.962575023906761E-014,   6.468746269226617E-026,   4.538653119325779E-027,   1.224313773687810E-012,   8.419882925387359E-013,   4.385491538028620E-012,   1.390538592189669E-010,   4.483435097023675E-009,   5.916770620733674E-009,   3.367285484717152E-012,   3.353930376494676E-013,   2.237531307427258E-025,   7.422898067521190E-027,   1.420778577930541E-011,   3.367285657134684E-012,   7.320204564561303E-012,   2.315860592782837E-010,   7.466898592821074E-009,   9.884151016007882E-009,   2.114354394166933E-008,   1.054661298455315E-008,   1.761123362263061E-008,   9.255003206242236E-009,   4.628618050045791E-009,   7.712874820843420E-009,   1.188854073542710E-008,   5.917994934507362E-009,   9.898358801787187E-009,   2.880065290637924E-005,   1.436605617033783E-005,   2.398912066103210E-005,   1.260669146694454E-005,   6.304866500305613E-006,   1.050608314473156E-005,   1.619396143943470E-005,   8.061189670032213E-006,   1.348303751630054E-005,   3.447574729176848E-005,   6.631432501131944E+000,   4.413063590917037E-002,   1.867698591514197E+003,   1.096638869436036E+001,
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.392174843552628E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   2.052211345530149E+009,   4.607665726406326E+010,   4.847833901638326E+010,   4.008975506491326E-018,  -1.933995238414721E-024,   5.148703583356764E-010,   9.887272400999459E+005,   9.887218629202029E+005,   3.298021136076088E-003,  -6.001043032390590E+003,  -3.962670619470209E+003,  -6.169101216225417E+003,  -9.067378140668883E+003,  -4.962844410992407E+005,   6.001042789049305E+003,   5.534697690960999E+001,  -7.156024810581906E+000,  -1.043509280080107E+001,   4.264904056442649E+002,   4.263884463550785E-012,   4.358587051285972E-013,   2.793077138494745E-025,   8.164138497482557E-027,   1.906298602100885E-011,   4.263884669406062E-012,   8.092803097032710E-012,   8.517593591338441E-011,   1.883731778525608E-009,   2.534728344724615E-009,   2.676020554298413E-013,   2.748245542823400E-014,   4.539759138917932E-026,   4.451220345633780E-027,   1.119160833624582E-012,   2.676032114845972E-013,   1.078777500838864E-011,   6.220421875006130E-011,   1.452811605854123E-009,   1.939452225111744E-009,   2.931790327510471E-012,   2.997332885618095E-013,   2.013376730293761E-025,   6.926499113532965E-027,   1.308171095854743E-011,   2.931790850098907E-012,   8.991127067484688E-012,   7.751869685894338E-011,   1.740091720968446E-009,   2.336302971520325E-009,   4.539755476119734E-009,   3.466937673280284E-009,   4.182149541839917E-009,   1.985964145374110E-009,   1.526366287334915E-009,   1.832764859361045E-009,   2.553791330745624E-009,   1.940571385945369E-009,   2.349384682478872E-009,   7.291145705954535E-006,   5.568129795165835E-006,   6.716807069024969E-006,   3.189588960659301E-006,   2.451444589946944E-006,   2.943540837088516E-006,   4.101556745295234E-006,   3.116685205218891E-006,   3.773266231936453E-006,   3.475487553108362E-005,   7.302574538465757E+000,   4.881922377674655E-002,   4.088920235868755E+003,   2.410552017225449E+001,
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.716387433909166E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   9.809426455650871E+008,   1.691999094501279E+010,   1.825040402238483E+010,   7.932662074383535E-022,  -1.950101000529047E-024,   2.701754307459311E-013,   1.494274988313884E+006,   1.494256426855849E+006,   4.984302930181948E-003,  -7.788514985475559E+003,  -4.612442230910216E+003,  -6.532119832680643E+003,  -9.345385878313160E+003,  -4.619241936664227E+005,   7.788514645898063E+003,   6.440101168288763E+001,  -1.514682452817978E+001,  -2.488338804169476E+001,   8.655964277155729E+002,   3.932122026225122E-012,   4.019456036880734E-013,   2.575754627290035E-025,   7.528906818542194E-027,   1.757974163221313E-011,   3.932122216063302E-012,   7.463121851393988E-012,   4.142572821468301E-011,   6.990217551386136E-010,   9.585024058102017E-010,   1.841927171393586E-013,   1.815455897757196E-014,   3.813342036931618E-026,   4.452530335614855E-027,   1.057062943692523E-012,   1.841948006135627E-013,   1.682135495063391E-011,   3.179639334270777E-011,   5.679656449774987E-010,   7.676900645545464E-010,   2.682812256529868E-012,   2.740152554512396E-013,   1.844281152757744E-025,   6.503447990899749E-027,   1.207218206937293E-011,   2.682813077580056E-012,   1.058253288447396E-011,   3.821594992402460E-011,   6.553363850849087E-010,   8.948982920583165E-010,   1.732258942493082E-009,   1.385717062845810E-009,   1.616744982610658E-009,   7.561767950506674E-010,   6.169699353475710E-010,   7.097745084829686E-010,   9.760821474424149E-010,   7.687471274982390E-010,   9.069704741276895E-010,   3.271395190472689E-006,   2.616946013986490E-006,   3.053245464977289E-006,   1.428050431603233E-006,   1.165156334108721E-006,   1.340419065771729E-006,   1.843344758869457E-006,   1.451789679877769E-006,   1.712826399205561E-006,   3.528455206977182E-005,   7.887586305796572E+000,   5.323140637604158E-002,   6.600431857602455E+003,   3.920709419285594E+001,
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -3.969363425246678E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   5.089091111748120E+008,   6.880257968877645E+009,   7.738637511313192E+009,   8.830732065432358E-020,  -2.112525515399639E-024,   7.013346785224058E-011,   2.143274279858118E+006,   2.143219509547011E+006,   7.149010765130761E-003,  -9.147045875812248E+003,  -5.125437183012875E+003,  -6.803186297160469E+003,  -9.558918917081188E+003,  -4.259102033001102E+005,   9.147045465723479E+003,   7.155139475791512E+001,  -2.579121245962036E+001,  -4.165608611289703E+001,   3.275934694889068E+003,   3.630979889541449E-012,   3.711625412302083E-013,   2.378490084922913E-025,   6.952304395955459E-027,   1.623339456511718E-011,   3.630980064840845E-012,   6.891557580074316E-012,   2.178553760178665E-011,   2.864941057675150E-010,   4.051875657136936E-010,   1.480942312946532E-013,   1.322576550607459E-014,   3.372508562617004E-026,   4.474237607896694E-027,   1.030538545721275E-012,   1.480971827111749E-013,   2.245738828637034E-011,   1.704797560601435E-011,   2.376652242696249E-010,   3.285024498422300E-010,   2.470018003459184E-012,   2.518502826554971E-013,   1.698077008702509E-025,   6.126282133269204E-027,   1.116577589198521E-011,   2.470019104130955E-012,   1.208016781550632E-011,   2.020635026986255E-011,   2.702178119348850E-010,   3.796258604232057E-010,   7.442252837237995E-010,   6.070129937294729E-010,   6.984878537256906E-010,   3.228043234449887E-010,   2.774800053415216E-010,   3.076962174104997E-010,   4.214209602788108E-010,   3.295329883879513E-010,   3.907916363151910E-010,   1.648279684663071E-006,   1.344387523203421E-006,   1.546982297509855E-006,   7.149337977252157E-007,   6.145513538805943E-007,   6.814729831103418E-007,   9.333458869378557E-007,   7.298361693228270E-007,   8.655093143995127E-007,   3.641901505076073E-005,   8.398704344839786E+000,   5.791149629228963E-002,   9.932975836710460E+003,   5.994369047694846E+001,
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.141443918218955E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   2.727271743423535E+008,   2.932853607676199E+009,   3.555051213827559E+009,   4.642551187953868E-022,  -2.518477637954404E-024,   7.926489506490812E-013,   2.992345946246296E+006,   2.992196896393271E+006,   9.980894504001402E-003,  -1.024768200446258E+004,  -5.546836360075108E+003,  -7.014925355640660E+003,  -9.725007266484963E+003,  -3.883831018552454E+005,   1.024768153821613E+004,   7.742602725320297E+001,  -3.782051318310233E+001,  -4.790314847843458E+001,   8.908759171009151E+003,   3.357229446567088E-012,   3.431794861959677E-013,   2.199168597565405E-025,   6.428149356273937E-027,   1.500951035524356E-011,   3.357229608650137E-012,   6.371982424683710E-012,   1.178769803354696E-011,   1.229565101572426E-010,   1.837863057881007E-010,   1.287371709170523E-013,   1.021955741428869E-014,   3.075208400740404E-026,   4.500010824946364E-027,   1.040700397759412E-012,   1.287409284602352E-013,   2.761976243972579E-011,   9.326810443135977E-012,   1.030626670102596E-010,   1.485987347263254E-010,   2.281065354683742E-012,   2.321928432687414E-013,   1.568619345068283E-025,   5.785436512498079E-027,   1.035324036941551E-011,   2.281066715253503E-012,   1.345457576303107E-011,   1.096740217007663E-011,   1.163252291082483E-010,   1.720571154341756E-010,   3.469696453002310E-010,   2.899163726739978E-010,   3.279518877581532E-010,   1.481738291568867E-010,   1.402769375499130E-010,   1.455415319545621E-010,   1.987958161433442E-010,   1.496394351240848E-010,   1.824103558035911E-010,   8.988839116182216E-007,   7.510776998543271E-007,   8.496151743635900E-007,   3.838695198732525E-007,   3.634112783139385E-007,   3.770501060201479E-007,   5.150143917449689E-007,   3.876664215403886E-007,   4.725650683434422E-007,   3.883529352014454E-005,   8.714654852337762E+000,   6.290444793502022E-002,   1.406560368525726E+004,   8.765398647764890E+001,
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.211865328828036E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.457826680319933E+008,   1.262226391982145E+009,   1.757479491818197E+009,   1.257159434715748E-021,  -3.302065006300488E-024,   4.189314690209530E-012,   4.125236628263613E+006,   4.124846135018646E+006,   1.375900568859089E-002,  -1.115141533836590E+004,  -5.891874806954503E+003,  -7.179973995957474E+003,  -9.850520878168181E+003,  -3.500219214355643E+005,   1.115141482646265E+004,   8.223644354592085E+001,  -4.102432751653970E+001,  -6.446261326352533E+001,   1.864835590227870E+004,   3.108022720057596E-012,   3.177053153889777E-013,   2.035924584618316E-025,   5.950988624757902E-027,   1.389535625833924E-011,   3.108022870109240E-012,   5.898990957551435E-012,   6.365927229139300E-012,   5.325966502434629E-011,   8.862720088939480E-011,   1.175243414546090E-013,   8.257561635993602E-015,   2.862289119869699E-026,   4.520541854058704E-027,   1.092006225025840E-012,   1.175288297067350E-013,   3.214986640923295E-011,   5.056907491071952E-012,   4.476365169633255E-011,   7.084479732409057E-011,   2.111189927189934E-012,   2.145560641379830E-013,   1.452692693741201E-025,   5.474173034524836E-027,   9.627572913901437E-012,   2.111191523308405E-012,   1.464928277477860E-011,   5.929587316450184E-012,   5.042766058167505E-011,   8.269973303429340E-011,   1.745808912643271E-010,   1.541505398785512E-010,   1.677707741357351E-010,   7.205833411659305E-011,   8.221373632943482E-011,   7.544346818754031E-011,   1.025225571477340E-010,   7.193680354911641E-011,   9.232730594819483E-011,   5.277187307394216E-007,   4.659623780035535E-007,   5.071332798274655E-007,   2.178161214770690E-007,   2.485136160716807E-007,   2.280486196752729E-007,   3.099026092623526E-007,   2.174487619318728E-007,   2.790846601521927E-007,   4.400052400686296E-005,   8.627940765110841E+000,   6.826587878214875E-002,   1.848681709474300E+004,   1.226284019420723E+002,
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.142045273393616E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   7.428021779523793E+007,   5.243932066674155E+008,   9.481438530104843E+008,   5.229623240667773E-019,  -4.510428172529503E-024,   3.054615049457509E-009,   5.680845284712153E+006,   5.679825636071606E+006,   1.894585899179494E-002,  -1.187300992906938E+004,  -6.160177807752000E+003,  -7.301900191420153E+003,  -9.935946184911658E+003,  -3.128513477435895E+005,   1.187300938093881E+004,   8.597679697005485E+001,  -5.671673114703376E+001,  -8.359019656726150E+001,   3.276842095368234E+004,   2.880842945828287E-012,   2.944827625563582E-013,   1.887109428121353E-025,   5.516003306443165E-027,   1.287968031838123E-011,   2.880843084911962E-012,   5.467806389540158E-012,   3.260170507638592E-012,   2.223518527497965E-011,   4.610169347550886E-011,   1.112653764955698E-013,   6.942381738307024E-015,   2.701397847102074E-026,   4.527454608303011E-027,   1.186910631532771E-012,   1.112704927127811E-013,   3.575672164660932E-011,   2.607281896636175E-012,   1.850323001237820E-011,   3.627280053838789E-011,   1.957650422717381E-012,   1.986359689503411E-013,   1.348119546984304E-025,   5.186487073729781E-027,   8.982090422765081E-012,   1.957652220845568E-012,   1.556411147522988E-011,   3.042540970637786E-012,   2.099120018744583E-011,   4.282539582980187E-011,   9.600070475934529E-011,   9.455642297649103E-011,   9.551927749839388E-011,   3.701933096545519E-011,   5.709671180657038E-011,   4.371179124582693E-011,   5.898137379389009E-011,   3.745971116992066E-011,   5.180748625256695E-011,   3.377609432195495E-007,   3.326795015939433E-007,   3.360671293443475E-007,   1.302457536701744E-007,   2.008843506187352E-007,   1.537919526530280E-007,   2.075151895493751E-007,   1.317951509752081E-007,   1.822751766913195E-007,   5.526513036703218E-005,   7.891902760384409E+000,   7.405433471170283E-002,   2.186754046237762E+004,   1.625644349642895E+002,
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -7.872433506294282E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   3.407506011045168E+007,   1.983314464169514E+008,   5.818769207209138E+008,   2.822777957821942E-018,  -5.438974264756143E-024,   2.508626837168634E-008,   7.814589365415633E+006,   7.811935824212803E+006,   2.605781304949574E-002,  -1.239866304850694E+004,  -6.339820999084784E+003,  -7.378209322336579E+003,  -9.976559054536681E+003,  -2.814791002287511E+005,   1.239866247409192E+004,   8.848021441232206E+001,  -6.594403615707191E+001,  -9.696769642702040E+001,   4.991028840106353E+004,   2.673462140950099E-012,   2.732840809655673E-013,   1.751263677604570E-025,   5.118927441180389E-027,   1.195252166335372E-011,   2.673462270021674E-012,   5.074200034975445E-012,   1.505979609697308E-012,   8.438607458648603E-012,   2.728324986064425E-011,   1.087747097450734E-013,   6.073062485285021E-015,   2.571240641017997E-026,   4.511158355836258E-027,   1.301948261083112E-012,   1.087803083260075E-013,   3.799360695057581E-011,   1.202361304887984E-012,   7.063669665653180E-012,   2.101381752940753E-011,   1.818566330548424E-012,   1.842137414721398E-013,   1.253217139770313E-025,   4.916337746065678E-027,   8.402330529263517E-012,   1.818568282789785E-012,   1.604733567350890E-011,   1.404773508094200E-012,   7.980294860983461E-012,   2.519343908356534E-011,   5.987476711925684E-011,   6.879903179216402E-011,   6.284952201022589E-011,   2.063899559525888E-011,   4.648326600167336E-011,   2.925375239739704E-011,   3.923577152399797E-011,   2.231576579049064E-011,   3.359576961282885E-011,   2.446075924529083E-007,   2.810660707248060E-007,   2.567604185435408E-007,   8.431690453421028E-008,   1.898990231289031E-007,   1.195109440657746E-007,   1.602906879186980E-007,   9.116704759590283E-008,   1.372494744777662E-007,   7.981107894602739E-005,   6.517624820488046E+000,   8.028192415716710E-002,   2.244564190528445E+004,   2.005227381934739E+002,
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -8.354388935050622E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949240E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.342121271530372E+007,   6.521628141069524E+007,   4.281079244270039E+008,   2.420717954748352E-019,  -4.680341393346578E-024,   2.754420427659448E-009,   1.027898104654530E+007,   1.027294439533328E+007,   3.426685402250273E-002,  -1.271626795464039E+004,  -6.420616837527240E+003,  -7.406280424737236E+003,  -9.968072628550761E+003,  -2.619396890610963E+005,   1.271626736438211E+004,   8.960416263553499E+001,  -8.309353791827859E+001,  -1.216229769402822E+002,   6.499887098361154E+004,   2.483904591596425E-012,   2.539073110941248E-013,   1.627093132634425E-025,   4.755978093139654E-027,   1.110504726661787E-011,   2.483904711516388E-012,   4.714422012003912E-012,   5.917746736378677E-013,   2.778073973230480E-012,   1.970779646712927E-011,   1.095433372069191E-013,   5.529568422236431E-015,   2.456892087905538E-026,   4.464175040089169E-027,   1.282178946008359E-012,   1.095492374870094E-013,   3.849494113546996E-011,   4.777609366907627E-013,   2.346211375332004E-012,   1.468091494837557E-011,   1.692450840133256E-012,   1.711147302034954E-013,   1.166625158019801E-025,   4.658710408789493E-027,   7.830757826414698E-012,   1.692452886839928E-012,   1.597459505315926E-011,   5.537700946554994E-013,   2.634119773930988E-012,   1.803216929421137E-011,   4.411883100682650E-011,   5.750662948499284E-011,   4.858143049954862E-011,   1.330598727307936E-011,   4.154353559060891E-011,   2.271850337892255E-011,   3.081284373374714E-011,   1.596309389438393E-011,   2.586292712062607E-011,   2.087989684536084E-007,   2.721587277290388E-007,   2.299188882120852E-007,   6.297257550740477E-008,   1.966109976008372E-007,   1.075187162052156E-007,   1.458263929462036E-007,   7.554773012820152E-008,   1.224001720068696E-007,   1.249481148094502E-004,   5.093708218236163E+000,   8.664455133494593E-002,   2.029823778242452E+004,   2.268940933995924E+002,
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -8.617811743414271E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949398E+008,   1.174706333275453E+008,   2.317517857874670E+008,   4.667016107091098E+006,   1.909940169508317E+007,   3.732367175126457E+008,   2.116497940815042E-017,  -2.787819830529734E-024,   2.675886651604404E-007,   1.192557632729721E+007,   1.191615197138253E+007,   3.974800450577890E-002,  -1.286391886885779E+004,  -6.418304317909217E+003,  -7.393542500187086E+003,  -9.917444294184685E+003,  -2.595693988004480E+005,   1.286391827124338E+004,   8.956814832760217E+001,  -1.105760629737572E+002,  -1.457583293031255E+002,   7.456530510685430E+004,   2.310415369334605E-012,   2.361730623321793E-013,   1.513448219265643E-025,   4.423795068371078E-027,   1.032941118945991E-011,   2.310415480878714E-012,   4.385141486880806E-012,   2.052871650469388E-013,   8.160943767197105E-013,   1.687956976588273E-011,   1.127566183573435E-013,   5.207929111691632E-015,   2.350733169494972E-026,   4.389570916639972E-027,   1.178546524674054E-012,   1.127626616373623E-013,   3.747884007505817E-011,   1.674148324345031E-013,   6.908053354849691E-013,   1.235002508656531E-011,   1.577862452342184E-012,   1.591846845920167E-013,   1.087323251826928E-025,   4.412387017794042E-027,   7.279122967864622E-012,   1.577864541131597E-012,   1.541637434960659E-011,   1.926630541761269E-013,   7.743313629747968E-013,   1.536972153944359E-011,   3.747250789653575E-011,   5.209635906332344E-011,   4.234712495213164E-011,   1.026352694119311E-011,   3.856778745208408E-011,   1.969828044482343E-011,   2.720898095534263E-011,   1.352857161123936E-011,   2.264884450730821E-011,   2.049777882281499E-007,   2.849714912336248E-007,   2.316423558966415E-007,   5.614236062434144E-008,   2.109690600535557E-007,   1.077512604340795E-007,   1.488354276038085E-007,   7.400243118006910E-008,   1.238910954625620E-007,   1.749555121147142E-004,   4.284407417669773E+000,   9.227041216373064E-002,   1.808195681416506E+004,   2.391714302843659E+002,
