  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,  -9.708927937005214E-020,  -3.857496137072333E-019,  -1.350025693732360E-018,  -1.542098860586400E-018,  -5.287647495410780E-023,  -9.708927937005214E-020,  -3.857496137072333E-019,  -1.350025693732360E-018,  -1.542098860586400E-018,  -5.287647495410780E-023,
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.392174843552628E-001,  -1.168781270157270E-019,  -3.980572825410505E-019,  -1.337342323200725E-018,  -1.524437550465336E-018,   2.225359396678159E-020,  -1.168781270157270E-019,  -3.980572825410505E-019,  -1.337342323200725E-018,  -1.524437550465336E-018,   2.225359396678159E-020,
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.716387433909166E-001,  -1.356872055317038E-019,  -4.097095706383613E-019,  -1.325087198364704E-018,  -1.507420332481393E-018,   4.347112964676909E-020,  -1.356872055317038E-019,  -4.097095706383613E-019,  -1.325087198364704E-018,  -1.507420332481393E-018,   4.347112964676909E-020,
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -3.969363425246678E-001,  -1.534579684826854E-019,  -4.206298381094174E-019,  -1.313123237759254E-018,  -1.490898085873920E-018,   6.354727307565553E-020,  -1.534579684826854E-019,  -4.206298381094174E-019,  -1.313123237759254E-018,  -1.490898085873920E-018,   6.354727307565553E-020,
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.141443918218955E-001,  -1.700300003292404E-019,  -4.306408327692322E-019,  -1.301216946021351E-018,  -1.474626112258741E-018,   8.232727470913219E-020,  -1.700300003292404E-019,  -4.306408327692322E-019,  -1.301216946021351E-018,  -1.474626112258741E-018,   8.232727470913219E-020,
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.211865328828036E-001,  -1.850653569168266E-019,  -4.393889275389809E-019,  -1.288962306924956E-018,  -1.458187960069127E-018,   9.947846812878313E-020,  -1.850653569168266E-019,  -4.393889275389809E-019,  -1.288962306924956E-018,  -1.458187960069127E-018,   9.947846812878313E-020,
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.142045273393616E-001,  -1.979409620906395E-019,  -4.462364236953762E-019,  -1.275672774741012E-018,  -1.440887353790866E-018,   1.143826980769880E-019,  -1.979409620906395E-019,  -4.462364236953762E-019,  -1.275672774741012E-018,  -1.440887353790866E-018,   1.143826980769880E-019,
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -7.872433506294282E-001,  -2.076981256748963E-019,  -4.502109841718131E-019,  -1.260330424669440E-018,  -1.421697288049840E-018,   1.260858669327328E-019,  -2.076981256748963E-019,  -4.502109841718131E-019,  -1.260330424669440E-018,  -1.421697288049840E-018,   1.260858669327328E-019,
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -8.354388935050622E-001,  -2.135532436941121E-019,  -4.505162568763149E-019,  -1.242096319259846E-018,  -1.399770342861636E-018,   1.338086608129759E-019,  -2.135532436941121E-019,  -4.505162568763149E-019,  -1.242096319259846E-018,  -1.399770342861636E-018,   1.338086608129759E-019,
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -8.617811743414271E-001,  -2.159813609241988E-019,  -4.476153673080252E-019,  -1.221393767409952E-018,  -1.375521896095833E-018,   1.380301356586687E-019,  -2.159813609241988E-019,  -4.476153673080252E-019,  -1.221393767409952E-018,  -1.375521896095833E-018,   1.380301356586687E-019,
  -9.441288756334183E-001,  -2.616556245671518E+007,   1.996000727453001E-005,  -8.748795944282565E-001,  -2.163581038988459E-019,  -4.428727878844429E-019,  -1.199549980971264E-018,  -1.350271737709879E-018,   1.401296716709236E-019,  -2.163581038988459E-019,  -4.428727878844429E-019,  -1.199549980971264E-018,  -1.350271737709879E-018,   1.401296716709236E-019,
  -9.360593980639018E-001,  -2.595703912755752E+007,   1.860672428383266E-005,  -8.813277429387604E-001,  -2.157363682752806E-019,  -4.373309672513428E-019,  -1.177572510122216E-018,  -1.325020466492164E-018,   1.411636802141638E-019,  -2.157363682752806E-019,  -4.373309672513428E-019,  -1.177572510122216E-018,  -1.325020466492164E-018,   1.411636802141638E-019,
  -9.279899204943854E-001,  -2.574704395603055E+007,   1.736360243178712E-005,  -8.845700694582233E-001,  -2.146647219307969E-019,  -4.315286803855971E-019,  -1.155967416444357E-018,  -1.300267627876459E-018,   1.416840247464950E-019,  -2.146647219307969E-019,  -4.315286803855971E-019,  -1.155967416444357E-018,  -1.300267627876459E-018,   1.416840247464950E-019,
  -9.199204429248691E-001,  -2.553561595921079E+007,   1.622034499752741E-005,  -8.862416157915243E-001,  -2.134020373732104E-019,  -4.257156125751211E-019,  -1.134953695119142E-018,  -1.276226103913279E-018,   1.419526695283610E-019,  -2.134020373732104E-019,  -4.257156125751211E-019,  -1.134953695119142E-018,  -1.276226103913279E-018,   1.419526695283610E-019,
  -9.118509653553527E-001,  -2.532279424290867E+007,   1.516773515696090E-005,  -8.871267265101267E-001,  -2.120710792006261E-019,  -4.200059025670713E-019,  -1.114616670052371E-018,  -1.252975478909624E-018,   1.420952819943756E-019,  -2.120710792006261E-019,  -4.200059025670713E-019,  -1.114616670052371E-018,  -1.252975478909624E-018,   1.420952819943756E-019,
  -9.037814877858363E-001,  -2.510861798749930E+007,   1.419751093427214E-005,  -8.876072372653194E-001,  -2.107302981339336E-019,  -4.144498960115347E-019,  -1.094979611730101E-018,  -1.230533630277298E-018,   1.421730404450690E-019,  -2.107302981339336E-019,  -4.144498960115347E-019,  -1.094979611730101E-018,  -1.230533630277298E-018,   1.421730404450690E-019,
  -8.957120102163199E-001,  -2.489312643363437E+007,   1.330225595206759E-005,  -8.878741135314338E-001,  -2.094077267630501E-019,  -4.090680039879459E-019,  -1.076037471411423E-018,  -1.208890437959802E-018,   1.422165423186283E-019,  -2.094077267630501E-019,  -4.090680039879459E-019,  -1.076037471411423E-018,  -1.208890437959802E-018,   1.422165423186283E-019,
  -8.876425326468035E-001,  -2.467635886783710E+007,   1.247530382266544E-005,  -8.880251161273277E-001,  -2.081166157966111E-019,  -4.038663050875439E-019,  -1.057772369074542E-018,  -1.188023249643695E-018,   1.422414519388034E-019,  -2.081166157966111E-019,  -4.038663050875439E-019,  -1.057772369074542E-018,  -1.188023249643695E-018,   1.422414519388034E-019,
  -8.795730550772871E-001,  -2.445835460798162E+007,   1.171065433910797E-005,  -8.881117399600248E-001,  -2.068629439172719E-019,  -3.988440238707135E-019,  -1.040160966988555E-018,  -1.167904233438332E-018,   1.422560209364871E-019,  -2.068629439172719E-019,  -3.988440238707135E-019,  -1.040160966988555E-018,  -1.167904233438332E-018,   1.422560209364871E-019,
  -8.715035775077707E-001,  -2.423915298865858E+007,   1.100289989118353E-005,  -8.881620531202763E-001,  -2.056490672936878E-019,  -3.939971514962329E-019,  -1.023177993859301E-018,  -1.148503882803283E-018,   1.422647474815311E-019,  -2.056490672936878E-019,  -3.939971514962329E-019,  -1.023177993859301E-018,  -1.148503882803283E-018,   1.422647474815311E-019,
  -8.634340999382544E-001,  -2.401879334642855E+007,   1.034716075726601E-005,  -8.881913685625000E-001,  -2.044754204268569E-019,  -3.893201199720112E-019,  -1.006797830236913E-018,  -1.129792584259299E-018,   1.422700860792417E-019,  -2.044754204268569E-019,  -3.893201199720112E-019,  -1.006797830236913E-018,  -1.129792584259299E-018,   1.422700860792417E-019,
  -8.553646223687379E-001,  -2.379731500496490E+007,   9.739028113858790E-006,  -8.917173212490966E-001,  -2.039036853518649E-019,  -3.853689468433051E-019,  -9.915575713160570E-019,  -1.112303663877372E-018,   1.428356250216039E-019,  -2.039036853518649E-019,  -3.853689468433051E-019,  -9.915575713160570E-019,  -1.112303663877372E-018,   1.428356250216039E-019,
  -8.472951447992215E-001,  -2.357475726008784E+007,   9.174513766945742E-006,  -9.065288715015901E-001,  -2.051799919511800E-019,  -3.833844128899887E-019,  -9.786801290838858E-019,  -1.097256474378095E-018,   1.452092943114902E-019,  -2.051799919511800E-019,  -3.833844128899887E-019,  -9.786801290838858E-019,  -1.097256474378095E-018,   1.452092943114902E-019,
  -8.392256672297052E-001,  -2.335115936469116E+007,   8.650005747230556E-006,  -9.199792551095000E-001,  -2.062764051270867E-019,  -3.813335284141388E-019,  -9.661156288413363E-019,  -1.082597777756284E-018,   1.473648598634225E-019,  -2.062764051270867E-019,  -3.813335284141388E-019,  -9.661156288413363E-019,  -1.082597777756284E-018,   1.473648598634225E-019,
  -8.311561896601887E-001,  -2.312656051356367E+007,   8.162229028929325E-006,  -9.325939116986177E-001,  -2.072755020638610E-019,  -3.792940911984658E-019,  -9.539259026769856E-019,  -1.068386225910221E-018,   1.493865072619884E-019,  -2.072755020638610E-019,  -3.792940911984658E-019,  -9.539259026769856E-019,  -1.068386225910221E-018,   1.493865072619884E-019,
  -8.230867120906723E-001,  -2.290099982810679E+007,   7.708210732168848E-006,  -9.445818643652916E-001,  -2.082092509837820E-019,  -3.772935474041317E-019,  -9.421232907091867E-019,  -1.054631150001029E-018,   1.513077265276275E-019,  -2.082092509837820E-019,  -3.772935474041317E-019,  -9.421232907091867E-019,  -1.054631150001029E-018,   1.513077265276275E-019,
  -8.150172345211559E-001,  -2.267451634095023E+007,   7.285249254903956E-006,  -9.556003691937922E-001,  -2.090212982811936E-019,  -3.752712621695834E-019,  -9.306328564486158E-019,  -1.041254764812767E-018,   1.530736048152527E-019,  -2.090212982811936E-019,  -3.752712621695834E-019,  -9.306328564486158E-019,  -1.041254764812767E-018,   1.530736048152527E-019,
  -8.069477569516396E-001,  -2.244714898046742E+007,   6.890886853832304E-006,  -9.662795754315208E-001,  -2.098112408593718E-019,  -3.733227766241868E-019,  -9.195365926243132E-019,  -1.028336364382460E-018,   1.547851039078079E-019,  -2.098112408593718E-019,  -3.733227766241868E-019,  -9.195365926243132E-019,  -1.028336364382460E-018,   1.547851039078079E-019,
  -7.988782793821232E-001,  -2.221893655519269E+007,   6.522885256924275E-006,  -9.761682106819437E-001,  -2.105054838321865E-019,  -3.713706513780774E-019,  -9.087442171986746E-019,  -1.015783108558627E-018,   1.563699227005955E-019,  -2.105054838321865E-019,  -3.713706513780774E-019,  -9.087442171986746E-019,  -1.015783108558627E-018,   1.563699227005955E-019,
  -7.908088018126067E-001,  -2.198991773814201E+007,   6.179203944466971E-006,  -9.854465554382601E-001,  -2.111316848644192E-019,  -3.694388976708510E-019,  -8.982675604492242E-019,  -1.003604401305406E-018,   1.578569459809406E-019,  -2.111316848644192E-019,  -3.694388976708510E-019,  -8.982675604492242E-019,  -1.003604401305406E-018,   1.578569459809406E-019,
  -7.827393242430903E-001,  -2.176013105103910E+007,   5.857980782265090E-006,  -9.943288516632676E-001,  -2.117230053490958E-019,  -3.675572162945939E-019,  -8.881247629558819E-019,  -9.918160805358705E-019,   1.592804997294337E-019,  -2.117230053490958E-019,  -3.675572162945939E-019,  -8.881247629558819E-019,  -9.918160805358705E-019,   1.592804997294337E-019,
  -7.746698466735740E-001,  -2.152961484844922E+007,   5.557514730958905E-006,  -1.002652866755964E+000,  -2.122523474735029E-019,  -3.656952232675952E-019,  -8.782744632184419E-019,  -9.803745981491254E-019,   1.606145920197718E-019,  -2.122523474735029E-019,  -3.656952232675952E-019,  -8.782744632184419E-019,  -9.803745981491254E-019,   1.606145920197718E-019,
  -7.666003691040575E-001,  -2.129840730182241E+007,   5.276250390249076E-006,  -1.010013245687527E+000,  -2.126537160219623E-019,  -3.637838010382756E-019,  -8.686371134548253E-019,  -9.691983287761387E-019,   1.617942783883354E-019,  -2.126537160219623E-019,  -3.637838010382756E-019,  -8.686371134548253E-019,  -9.691983287761387E-019,   1.617942783883354E-019,
  -7.585308915345412E-001,  -2.106654638344846E+007,   5.012764166953219E-006,  -1.017621797051194E+000,  -2.131202657410120E-019,  -3.620131359825501E-019,  -8.593929841347840E-019,  -9.584655677474478E-019,   1.630137125201639E-019,  -2.131202657410120E-019,  -3.620131359825501E-019,  -8.593929841347840E-019,  -9.584655677474478E-019,   1.630137125201639E-019,
  -7.504614139650247E-001,  -2.083406985032598E+007,   4.765751881932101E-006,  -1.024652240063054E+000,  -2.135186621524856E-019,  -3.602470700231964E-019,  -8.503964848874767E-019,  -9.480288458832858E-019,   1.641405101559704E-019,  -2.135186621524856E-019,  -3.602470700231964E-019,  -8.503964848874767E-019,  -9.480288458832858E-019,   1.641405101559704E-019,
  -7.423919363955084E-001,  -2.060101522794753E+007,   4.534017653584685E-006,  -1.030997695571462E+000,  -2.138308774368956E-019,  -3.584648879416940E-019,  -8.416179231798849E-019,  -9.378566824685345E-019,   1.651575478600869E-019,  -2.138308774368956E-019,  -3.584648879416940E-019,  -8.416179231798849E-019,  -9.378566824685345E-019,   1.651575478600869E-019,
  -7.343224588259920E-001,  -2.036741979400380E+007,   4.316463915305364E-006,  -1.037275703980140E+000,  -2.141549917036643E-019,  -3.567621106516397E-019,  -8.331442708766865E-019,  -9.280343464915552E-019,   1.661637669818435E-019,  -2.141549917036643E-019,  -3.567621106516397E-019,  -8.331442708766865E-019,  -9.280343464915552E-019,   1.661637669818435E-019,
  -7.262529812564755E-001,  -2.013332056200887E+007,   4.112082441437128E-006,  -1.042778032455447E+000,  -2.143767133813864E-019,  -3.550220081235471E-019,  -8.248506522265217E-019,  -9.184353396629730E-019,   1.670456965581652E-019,  -2.143767133813864E-019,  -3.550220081235471E-019,  -8.248506522265217E-019,  -9.184353396629730E-019,   1.670456965581652E-019,
  -7.181835036869593E-001,  -1.989875426484964E+007,   3.919946271192615E-006,  -1.048176362153182E+000,  -2.146028757576041E-019,  -3.533490889508320E-019,  -8.168338101318795E-019,  -9.091548580452383E-019,   1.679109522002185E-019,  -2.146028757576041E-019,  -3.533490889508320E-019,  -8.168338101318795E-019,  -9.091548580452383E-019,   1.679109522002185E-019,
  -7.101140261174428E-001,  -1.966375733826217E+007,   3.739202433051659E-006,  -1.053396060354801E+000,  -2.148207755261674E-019,  -3.517284323787128E-019,  -8.090714164029406E-019,  -9.001690979691173E-019,   1.687475768344150E-019,  -2.148207755261674E-019,  -3.517284323787128E-019,  -8.090714164029406E-019,  -9.001690979691173E-019,   1.687475768344150E-019,
  -7.020445485479264E-001,  -1.942836590423794E+007,   3.569065383537280E-006,  -1.057791625515506E+000,  -2.149262801323914E-019,  -3.500537895529256E-019,  -8.014501526410000E-019,  -8.913633328605728E-019,   1.694521500991874E-019,  -2.149262801323914E-019,  -3.500537895529256E-019,  -8.014501526410000E-019,  -8.913633328605728E-019,   1.694521500991874E-019,
  -6.939750709784100E-001,  -1.919261575436316E+007,   3.408811084240771E-006,  -1.062664704989000E+000,  -2.151272567704785E-019,  -3.485310068121701E-019,  -7.941691144733128E-019,  -8.829353136795473E-019,   1.702332192622947E-019,  -2.151272567704785E-019,  -3.485310068121701E-019,  -7.941691144733128E-019,  -8.829353136795473E-019,   1.702332192622947E-019,
  -6.859055934088936E-001,  -1.895654233309491E+007,   3.257771649701928E-006,  -1.066740150174370E+000,  -2.152187547131969E-019,  -3.469532026762216E-019,  -7.870149706975908E-019,  -8.746704245102062E-019,   1.708864833480844E-019,  -2.152187547131969E-019,  -3.469532026762216E-019,  -7.870149706975908E-019,  -8.746704245102062E-019,   1.708864833480844E-019,
  -6.778361158393772E-001,  -1.872018072097722E+007,   3.115330506413012E-006,  -1.070258866096793E+000,  -2.152387504253038E-019,  -3.453565079554243E-019,  -7.800176866757573E-019,  -8.665974026251032E-019,   1.714505399348762E-019,  -2.152387504253038E-019,  -3.453565079554243E-019,  -7.800176866757573E-019,  -8.665974026251032E-019,   1.714505399348762E-019,
  -6.697666382698608E-001,  -1.848356561780146E+007,   2.980918009946230E-006,  -1.074160387506389E+000,  -2.153371802386431E-019,  -3.438890937357915E-019,  -7.733195366520097E-019,  -8.588573476825413E-019,   1.720759194083731E-019,  -2.153371802386431E-019,  -3.438890937357915E-019,  -7.733195366520097E-019,  -8.588573476825413E-019,   1.720759194083731E-019,
  -6.616971607003443E-001,  -1.824673132571488E+007,   2.854007473124006E-006,  -1.077712669716697E+000,  -2.153961894993154E-019,  -3.424314161282976E-019,  -7.667953338109085E-019,  -8.513239488583359E-019,   1.726453355888385E-019,  -2.153961894993154E-019,  -3.424314161282976E-019,  -7.667953338109085E-019,  -8.513239488583359E-019,   1.726453355888385E-019,
  -6.536276831308281E-001,  -1.800971173228197E+007,   2.734111563363513E-006,  -1.080746640569990E+000,  -2.153881458746008E-019,  -3.409542254499554E-019,  -7.604104256759735E-019,  -8.439614774990927E-019,   1.731317004264795E-019,  -2.153881458746008E-019,  -3.409542254499554E-019,  -7.604104256759735E-019,  -8.439614774990927E-019,   1.731317004264795E-019,
  -6.455582055613116E-001,  -1.777254029350319E+007,   2.620779031921724E-006,  -1.083439012890282E+000,  -2.153408407692226E-019,  -3.394837637677447E-019,  -7.541858787179972E-019,  -8.367899691538894E-019,   1.735633267208586E-019,  -2.153408407692226E-019,  -3.394837637677447E-019,  -7.541858787179972E-019,  -8.367899691538894E-019,   1.735633267208586E-019,
  -6.374887279917952E-001,  -1.753525001679643E+007,   2.513591741822425E-006,  -1.086691651407429E+000,  -2.153982693845830E-019,  -3.381625413219472E-019,  -7.482592426325724E-019,  -8.299459854324919E-019,   1.740847094037094E-019,  -2.153982693845830E-019,  -3.381625413219472E-019,  -7.482592426325724E-019,  -8.299459854324919E-019,   1.740847094037094E-019,
  -6.294192504222789E-001,  -1.729787344394648E+007,   2.412161964829585E-006,  -1.089485720220508E+000,  -2.153967172589490E-019,  -3.368254196510938E-019,  -7.424606220563633E-019,  -8.232586834491433E-019,   1.745326132284450E-019,  -2.153967172589490E-019,  -3.368254196510938E-019,  -7.424606220563633E-019,  -8.232586834491433E-019,   1.745326132284450E-019,
  -6.213497728527624E-001,  -1.706044263402847E+007,   2.316129921000860E-006,  -1.091896703726518E+000,  -2.153478187963736E-019,  -3.354826669117463E-019,  -7.367957211666836E-019,  -8.167328582867959E-019,   1.749191323790431E-019,  -2.153478187963736E-019,  -3.354826669117463E-019,  -7.367957211666836E-019,  -8.167328582867959E-019,   1.749191323790431E-019,
  -6.132802952832461E-001,  -1.682298914631175E+007,   2.225161537161519E-006,  -1.094046875219145E+000,  -2.152707232186670E-019,  -3.341521208139566E-019,  -7.312779965402385E-019,  -8.103810938486807E-019,   1.752638574371557E-019,  -2.152707232186670E-019,  -3.341521208139566E-019,  -7.312779965402385E-019,  -8.103810938486807E-019,   1.752638574371557E-019,
  -6.052108177137296E-001,  -1.658554402315078E+007,   2.138946403126922E-006,  -1.095986608649685E+000,  -2.151730776590695E-019,  -3.328401688785992E-019,  -7.259096279355942E-019,  -8.042047317534905E-019,   1.755748594302901E-019,  -2.151730776590695E-019,  -3.328401688785992E-019,  -7.259096279355942E-019,  -8.042047317534905E-019,   1.755748594302901E-019,
  -5.971413401442133E-001,  -1.634813777287059E+007,   2.057195906709536E-006,  -1.098593354986569E+000,  -2.151950581567582E-019,  -3.316857767641679E-019,  -7.208255377084355E-019,  -7.983378889755559E-019,   1.759927217240724E-019,  -2.151950581567582E-019,  -3.316857767641679E-019,  -7.208255377084355E-019,  -7.983378889755559E-019,   1.759927217240724E-019,
  -5.890718625746969E-001,  -1.611080035265456E+007,   1.979641530507675E-006,  -1.100565867130890E+000,  -2.151277905519605E-019,  -3.304789066521209E-019,  -7.158118008129752E-019,  -7.925658661762676E-019,   1.763089617619675E-019,  -2.151277905519605E-019,  -3.304789066521209E-019,  -7.158118008129752E-019,  -7.925658661762676E-019,   1.763089617619675E-019,
  -5.810023850051804E-001,  -1.587356115144298E+007,   1.906033295217207E-006,  -1.102289263544926E+000,  -2.150326011550496E-019,  -3.292797655542363E-019,  -7.109248852198650E-019,  -7.869443865504965E-019,   1.765852825291655E-019,  -2.150326011550496E-019,  -3.292797655542363E-019,  -7.109248852198650E-019,  -7.869443865504965E-019,   1.765852825291655E-019,
  -5.729329074356641E-001,  -1.563644897285160E+007,   1.836138335759910E-006,  -1.103837102855243E+000,  -2.149209130601432E-019,  -3.280986994032994E-019,  -7.061715385811993E-019,  -7.814794810124844E-019,   1.768334696142511E-019,  -2.149209130601432E-019,  -3.280986994032994E-019,  -7.061715385811993E-019,  -7.814794810124844E-019,   1.768334696142511E-019,
  -5.648634298661477E-001,  -1.539949201811992E+007,   1.769739597905371E-006,  -1.105242561116341E+000,  -2.147976928288083E-019,  -3.269396376441802E-019,  -7.015522258311271E-019,  -7.761709244040299E-019,   1.770588385971350E-019,  -2.147976928288083E-019,  -3.269396376441802E-019,  -7.015522258311271E-019,  -7.761709244040299E-019,   1.770588385971350E-019,
  -5.567939522966312E-001,  -1.516271786909961E+007,   1.706634644297065E-006,  -1.106526658966396E+000,  -2.146659723163047E-019,  -3.258046130897944E-019,  -6.970656424600407E-019,  -7.710167474576631E-019,   1.772647575383522E-019,  -2.146659723163047E-019,  -3.258046130897944E-019,  -6.970656424600407E-019,  -7.710167474576631E-019,   1.772647575383522E-019,
  -5.487244747271149E-001,  -1.492615347129462E+007,   1.646634559894608E-006,  -1.108286987511327E+000,  -2.146211723330871E-019,  -3.247880837272820E-019,  -6.928030301230068E-019,  -7.661075511705525E-019,   1.775469712649308E-019,  -2.146211723330871E-019,  -3.247880837272820E-019,  -6.928030301230068E-019,  -7.661075511705525E-019,   1.775469712649308E-019,
  -5.406549971575985E-001,  -1.468982511696487E+007,   1.589562947828321E-006,  -1.109717860635425E+000,  -2.145338954864503E-019,  -3.237597238124134E-019,  -6.886309618974821E-019,  -7.613092908996154E-019,   1.777763948000322E-019,  -2.145338954864503E-019,  -3.237597238124134E-019,  -6.886309618974821E-019,  -7.613092908996154E-019,   1.777763948000322E-019,
  -5.325855195880821E-001,  -1.445375842830664E+007,   1.535255007542538E-006,  -1.110962294370639E+000,  -2.144267542659682E-019,  -3.227412503094697E-019,  -6.845681632261692E-019,  -7.566400962094290E-019,   1.779759420021655E-019,  -2.144267542659682E-019,  -3.227412503094697E-019,  -6.845681632261692E-019,  -7.566400962094290E-019,   1.779759420021655E-019,
  -5.245160420185657E-001,  -1.421797834072362E+007,   1.483556687892088E-006,  -1.112082361186124E+000,  -2.143094030923523E-019,  -3.217414533902531E-019,  -6.806205372387277E-019,  -7.521052951626792E-019,   1.781555581356122E-019,  -2.143094030923523E-019,  -3.217414533902531E-019,  -6.806205372387277E-019,  -7.521052951626792E-019,   1.781555581356122E-019,
  -5.164465644490494E-001,  -1.398250908620347E+007,   1.434323908562449E-006,  -1.113103435153435E+000,  -2.141856266834714E-019,  -3.207632833403997E-019,  -6.767882467819017E-019,  -7.477044953790059E-019,   1.783193087276782E-019,  -2.141856266834714E-019,  -3.207632833403997E-019,  -6.767882467819017E-019,  -7.477044953790059E-019,   1.783193087276782E-019,
