   8.149826744898827E-003
  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   7.049661681622119E+009,   2.272982624648047E+011,   2.346973952061058E+011,  -1.005954062911540E-016,  -0.000000000000000E+000,   2.673847794942263E-009,
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.392174843552628E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   2.052211345530149E+009,   4.607665726406326E+010,   4.847833901638326E+010,   4.008975506491326E-018,  -1.933995238414721E-024,   5.148703583356764E-010,
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.716387433909166E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   9.809426455650871E+008,   1.691999094501279E+010,   1.825040402238483E+010,   7.932662074383535E-022,  -1.950101000529047E-024,   2.701754307459311E-013,
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -3.969363425246678E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   5.089091111748120E+008,   6.880257968877645E+009,   7.738637511313192E+009,   8.830732065432358E-020,  -2.112525515399639E-024,   7.013346785224058E-011,
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.141443918218955E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   2.727271743423535E+008,   2.932853607676199E+009,   3.555051213827559E+009,   4.642551187953868E-022,  -2.518477637954404E-024,   7.926489506490812E-013,
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.211865328828036E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.457826680319933E+008,   1.262226391982145E+009,   1.757479491818197E+009,   1.257159434715748E-021,  -3.302065006300488E-024,   4.189314690209530E-012,
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.142045273393616E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   7.428021779523793E+007,   5.243932066674155E+008,   9.481438530104843E+008,   5.229623240667773E-019,  -4.510428172529503E-024,   3.054615049457509E-009,
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -7.872433506294282E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949173E+008,   1.174706333275453E+008,   2.317517857874670E+008,   3.407506011045168E+007,   1.983314464169514E+008,   5.818769207209138E+008,   2.822777957821942E-018,  -5.438974264756143E-024,   2.508626837168634E-008,
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -8.354388935050622E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949240E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.342121271530372E+007,   6.521628141069524E+007,   4.281079244270039E+008,   2.420717954748352E-019,  -4.680341393346578E-024,   2.754420427659448E-009,
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -8.617811743414271E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997949398E+008,   1.174706333275453E+008,   2.317517857874670E+008,   4.667016107091098E+006,   1.909940169508317E+007,   3.732367175126457E+008,   2.116497940815042E-017,  -2.787819830529734E-024,   2.675886651604404E-007,
  -9.441288756334183E-001,  -2.616556245671518E+007,   1.996000727453001E-005,  -8.748795944282565E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.541575926413157E+006,   5.341786756584560E+006,   3.563537953534156E+008,  -1.379952393321199E-019,  -1.378646774168003E-024,   1.806432685266541E-009,
  -9.360593980639018E-001,  -2.595703912755752E+007,   1.860672428383266E-005,  -8.813277429387604E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   5.105244583403145E+005,   1.504584745035866E+006,   3.514855410148559E+008,  -3.781766363015873E-022,  -6.551135175945725E-025,   4.992992078969047E-012,
  -9.279899204943854E-001,  -2.574704395603055E+007,   1.736360243178712E-005,  -8.845700694582233E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.731433537534561E+005,   4.373620320009647E+005,   3.500809383458725E+008,  -1.844103339058193E-019,  -3.165826842879236E-025,   2.446235177267469E-009,
  -9.199204429248691E-001,  -2.553561595921079E+007,   1.622034499752741E-005,  -8.862416157915243E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   6.105968836640345E+004,   1.325185424090587E+005,   3.496640105830102E+008,  -8.701667332949650E-020,  -1.564037105411324E-025,   1.155314953457851E-009,
  -9.118509653553527E-001,  -2.532279424290867E+007,   1.516773515696090E-005,  -8.871267265101267E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   2.233434496839842E+004,   4.196376387231734E+004,   3.495347368043010E+008,  -1.103313456755506E-018,  -7.943512913588339E-026,   1.465267880269597E-008,
  -9.037814877858363E-001,  -2.510861798749930E+007,   1.419751093427214E-005,  -8.876072372653194E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   8.526346162010825E+003,   1.390401030149808E+004,   3.494928683092024E+008,  -9.843163588952272E-019,  -4.166611341611069E-026,   1.307348948276215E-008,
  -8.957120102163199E-001,  -2.489312643363437E+007,   1.330225595206759E-005,  -8.878728440294897E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   3.373538864793065E+003,   4.807552492807233E+003,   3.494787453771313E+008,  -2.122510002598177E-017,  -2.344002045978485E-026,   2.819159793663668E-007,
  -8.876425326468035E-001,  -2.467635886783710E+007,   1.247530382266544E-005,  -8.880159961331269E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.386089829589699E+003,   1.732771799060029E+003,   3.494741699223482E+008,  -9.921504444342961E-017,  -1.373015193648954E-026,   1.317807371698407E-006,
  -8.795730550772871E-001,  -2.445835460798162E+007,   1.171065433910797E-005,  -8.880864758322585E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   5.914827566840963E+002,   6.503639688491223E+002,   3.494728992443032E+008,  -1.963609190864554E-016,  -7.231890019992535E-027,   2.608140074293524E-006,
  -8.715035775077707E-001,  -2.423915298865858E+007,   1.100289989118353E-005,  -8.881182042523905E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   2.606786824536211E+002,   2.539854192109826E+002,   3.494725828252913E+008,  -2.621725051977103E-016,  -3.333830980468558E-027,   3.482278345790461E-006,
  -8.634340999382544E-001,  -2.401879334642855E+007,   1.034716075726601E-005,  -8.881318648478114E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.317517857874670E+008,   1.182386456558698E+002,   1.025010214192110E+002,   3.494725001646557E+008,  -2.960206974382558E-016,   6.463423383428561E-025,   3.931864934252882E-006,
  -8.553646223687379E-001,  -2.379731500496490E+007,   9.739028113858790E-006,  -8.917173212490966E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.311491257171512E+008,   5.712311483910680E+001,   4.415419022845710E+001,   3.488678560121616E+008,   2.724332659881380E-018,   2.008490953880112E-024,   3.623219498710516E-008,
  -8.472951447992215E-001,  -2.357475726008784E+007,   9.174513766945742E-006,  -9.065288715015901E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.231426331136062E+008,   3.127839642956794E+001,   2.160359722188274E+001,   3.408613317692854E+008,   3.972865764030937E-020,  -2.539096208132457E-025,   5.375448081761050E-010,
  -8.392256672297052E-001,  -2.335115936469116E+007,   8.650005747230556E-006,  -9.199792551095000E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   2.117490951447540E+008,   1.745846017392124E+001,   1.079212425167289E+001,   3.294677561989541E+008,   2.117762939078532E-018,  -1.576089457739048E-025,   2.937965431367179E-008,
  -8.311561896601887E-001,  -2.312656051356367E+007,   8.162229028929325E-006,  -9.325939116986177E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.990635061419149E+008,   9.988365193642046E+000,   5.525849729363963E+000,   3.167821004335151E+008,   1.077371934726266E-017,  -1.187191987488098E-025,   1.538000255386415E-007,
  -8.230867120906723E-001,  -2.290099982810679E+007,   7.708210732168848E-006,  -9.445818643652916E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.860891845355639E+008,   5.706608900051074E+000,   2.905958462025499E+000,   3.038078389343253E+008,   3.772458642420091E-020,  -1.761647689459339E-025,   5.550087896695808E-010,
  -8.150172345211559E-001,  -2.267451634095023E+007,   7.285249254903956E-006,  -9.556003691937922E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.736863339952018E+008,   3.335226033127510E+000,   1.548538363462843E+000,   2.914049184408292E+008,   1.064803215477972E-017,  -6.560561594572313E-026,   1.613721912092248E-007,
  -8.069477569516396E-001,  -2.244714898046742E+007,   6.890886853832304E-006,  -9.662795754315208E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.614640771420420E+008,   1.992322871617310E+000,   8.415589084898168E-001,   2.791827257096289E+008,   4.613423444399491E-020,  -1.414134017449752E-025,   7.205558766049043E-010,
  -7.988782793821232E-001,  -2.221893655519269E+007,   6.522885256924275E-006,  -9.761682106819437E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.502131331344728E+008,   1.210508197594326E+000,   4.667345938645952E-001,   2.679317808284176E+008,   7.931369604676421E-022,  -1.091158002584681E-025,   1.274833780355436E-011,
  -7.908088018126067E-001,  -2.198991773814201E+007,   6.179203944466971E-006,  -9.854465554382601E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.394847621344019E+008,   7.491614102992189E-001,   2.640001172652877E-001,   2.572034091140921E+008,   8.831794475531605E-021,  -7.174859224778893E-026,   1.459701230812446E-010,
  -7.827393242430903E-001,  -2.176013105103910E+007,   5.857980782265090E-006,  -9.943288516632676E-001,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.294111179096160E+008,   4.733753750581965E-001,   1.524462513179158E-001,   2.471297645528946E+008,   6.721682582302974E-022,  -9.787841538400270E-026,   1.141550059447346E-011,
  -7.746698466735740E-001,  -2.152961484844922E+007,   5.557514730958905E-006,  -1.002652866755964E+000,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.200355477980303E+008,   3.053855748685780E-001,   8.972922595030358E-002,   2.377541561660194E+008,   6.096086311544123E-018,  -1.639892851484838E-025,   1.062248697904496E-007,
  -7.666003691040575E-001,  -2.129840730182241E+007,   5.276250390249076E-006,  -1.010013245687527E+000,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.121252608726083E+008,   2.009515013118137E-001,   5.367609041412399E-002,   2.298438207911863E+008,   1.383602923602625E-017,   3.750111798579063E-026,   2.465386628027707E-007,
  -7.585308915345412E-001,  -2.106654638344846E+007,   5.012764166953219E-006,  -1.017621797051194E+000,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   1.036182598271215E+008,   1.292123218754631E-001,   3.299240380300471E-002,   2.213369036829411E+008,   3.729927212521117E-019,  -9.815039228299201E-026,   6.811637983073214E-009,
  -7.504614139650247E-001,  -2.083406985032598E+007,   4.765751881932101E-006,  -1.024652240063054E+000,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   9.610900352953379E+007,   8.465235323480590E-002,   2.073714107382125E-002,   2.138276494956685E+008,   2.578016946476908E-020,  -1.146568248867646E-025,   4.813791168233557E-010,
  -7.423919363955084E-001,  -2.060101522794753E+007,   4.534017653584685E-006,  -1.030997695571462E+000,   1.174706333275453E+008,   3.214079164264331E+006,   2.766962382964483E-007,   7.008165408662390E-009,   1.204366997977030E+008,   1.174706333275453E+008,   8.964154192782307E+007,   5.633167751886389E-002,   1.312745475282110E-002,   2.073601880166775E+008,   3.616136370049201E-022,  -1.334893678376200E-026,   6.885660597227458E-012,
