  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,  -9.708927937005214E-020,  -3.857496137072333E-019,  -1.350025693732360E-018,  -1.542098860586400E-018,  -5.287647495410780E-023,  -9.708927937005214E-020,  -3.857496137072333E-019,  -1.350025693732360E-018,  -1.542098860586400E-018,  -5.287647495410780E-023,  -9.708927937005214E-020,  -5.287647495410780E-023
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.395851296673363E-001,  -1.169370302885874E-019,  -3.981161858139109E-019,  -1.337401226473585E-018,  -1.524496453738196E-018,   2.231249723964198E-020,  -1.169370302885874E-019,  -3.981161858139109E-019,  -1.337401226473585E-018,  -1.524496453738196E-018,   2.231249723964198E-020,  -1.169370302885874E-019,   2.231249723964198E-020
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.729152430477944E-001,  -1.358917233240596E-019,  -4.099140884307172E-019,  -1.325291716157059E-018,  -1.507624850273749E-018,   4.367564743912494E-020,  -1.358917233240596E-019,  -4.099140884307172E-019,  -1.325291716157059E-018,  -1.507624850273749E-018,   4.367564743912494E-020,  -1.358917233240596E-019,   4.367564743912494E-020
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -4.002778902379747E-001,  -1.539933434494510E-019,  -4.211652130761830E-019,  -1.313658612726020E-018,  -1.491433460840685E-018,   6.408264804242118E-020,  -1.539933434494510E-019,  -4.211652130761830E-019,  -1.313658612726020E-018,  -1.491433460840685E-018,   6.408264804242118E-020,  -1.539933434494510E-019,   6.408264804242118E-020
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.219096218688593E-001,  -1.712741273431284E-019,  -4.318849597831202E-019,  -1.302461073035239E-018,  -1.475870239272629E-018,   8.357140172302018E-020,  -1.712741273431284E-019,  -4.318849597831202E-019,  -1.302461073035239E-018,  -1.475870239272629E-018,   8.357140172302018E-020,  -1.712741273431284E-019,   8.357140172302018E-020
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.379736467322451E-001,  -1.877549490730139E-019,  -4.420785196951682E-019,  -1.291651899081143E-018,  -1.460877552225314E-018,   1.021680602849704E-019,  -1.877549490730139E-019,  -4.420785196951682E-019,  -1.291651899081143E-018,  -1.460877552225314E-018,   1.021680602849704E-019,  -1.877549490730139E-019,   1.021680602849704E-019
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.485280674893202E-001,  -2.034401994930819E-019,  -4.517356610978186E-019,  -1.281172012143455E-018,  -1.446386591193309E-018,   1.198819354794304E-019,  -2.034401994930819E-019,  -4.517356610978186E-019,  -1.281172012143455E-018,  -1.446386591193309E-018,   1.198819354794304E-019,  -2.034401994930819E-019,   1.198819354794304E-019
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -8.534757164735443E-001,  -2.183097205718945E-019,  -4.608225790688114E-019,  -1.270942019566438E-018,  -1.432308882946838E-018,   1.366974618297311E-019,  -2.183097205718945E-019,  -4.608225790688114E-019,  -1.270942019566438E-018,  -1.432308882946838E-018,   1.366974618297311E-019,  -2.183097205718945E-019,   1.366974618297311E-019
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -9.525061342282395E-001,  -2.323094834634649E-019,  -4.692724966456677E-019,  -1.260852559029199E-018,  -1.418526582630989E-018,   1.525649005823287E-019,  -2.323094834634649E-019,  -4.692724966456677E-019,  -1.260852559029199E-018,  -1.418526582630989E-018,   1.525649005823287E-019,  -2.323094834634649E-019,   1.525649005823287E-019
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -1.044975922003399E+000,  -2.453323953417526E-019,  -4.769664017255789E-019,  -1.250744801827506E-018,  -1.404872930513386E-018,   1.673811700762225E-019,  -2.453323953417526E-019,  -4.769664017255789E-019,  -1.250744801827506E-018,  -1.404872930513386E-018,   1.673811700762225E-019,  -2.453323953417526E-019,   1.673811700762225E-019
  -9.441288756334183E-001,  -2.616556245671518E+007,   1.996000727453001E-005,  -1.129691395604275E+000,  -2.571834552900129E-019,  -4.836981392756099E-019,  -1.240375332362431E-018,  -1.391097089101046E-018,   1.809550230620907E-019,  -2.571834552900129E-019,  -4.836981392756099E-019,  -1.240375332362431E-018,  -1.391097089101046E-018,   1.809550230620907E-019,  -2.571834552900129E-019,   1.809550230620907E-019
  -9.360593980639018E-001,  -2.595703912755752E+007,   1.860672428383266E-005,  -1.204820398482763E+000,  -2.675656056736018E-019,  -4.891602046496640E-019,  -1.229401747520538E-018,  -1.376849703890486E-018,   1.929929176124850E-019,  -2.675656056736018E-019,  -4.891602046496640E-019,  -1.229401747520538E-018,  -1.376849703890486E-018,   1.929929176124850E-019,  -2.675656056736018E-019,   1.929929176124850E-019
  -9.279899204943854E-001,  -2.574704395603055E+007,   1.736360243178712E-005,  -1.268184511140295E+000,  -2.761265314235940E-019,  -4.929904898783941E-019,  -1.217429225937154E-018,  -1.361729437369256E-018,   2.031458342392921E-019,  -2.761265314235940E-019,  -4.929904898783941E-019,  -1.217429225937154E-018,  -1.361729437369256E-018,   2.031458342392921E-019,  -2.761265314235940E-019,   2.031458342392921E-019
  -9.199204429248691E-001,  -2.553561595921079E+007,   1.622034499752741E-005,  -1.317137080292548E+000,  -2.824391018652220E-019,  -4.947526770671328E-019,  -1.203990759611154E-018,  -1.345263168405290E-018,   2.109897340203726E-019,  -2.824391018652220E-019,  -4.947526770671328E-019,  -1.203990759611154E-018,  -1.345263168405290E-018,   2.109897340203726E-019,  -2.824391018652220E-019,   2.109897340203726E-019
  -9.118509653553527E-001,  -2.532279424290867E+007,   1.516773515696090E-005,  -1.351178068677959E+000,  -2.864203009403901E-019,  -4.943551243068352E-019,  -1.188965891792135E-018,  -1.327324700649388E-018,   2.164445037341396E-019,  -2.864203009403901E-019,  -4.943551243068352E-019,  -1.188965891792135E-018,  -1.327324700649388E-018,   2.164445037341396E-019,  -2.864203009403901E-019,   2.164445037341396E-019
  -9.037814877858363E-001,  -2.510861798749930E+007,   1.419751093427214E-005,  -1.372748932838827E+000,  -2.884585670166351E-019,  -4.921781648942362E-019,  -1.172707880612803E-018,  -1.308261899160000E-018,   2.199013093277705E-019,  -2.884585670166351E-019,  -4.921781648942362E-019,  -1.172707880612803E-018,  -1.308261899160000E-018,   2.199013093277705E-019,  -2.884585670166351E-019,   2.199013093277705E-019
  -8.957120102163199E-001,  -2.489312643363437E+007,   1.330225595206759E-005,  -1.385679717141473E+000,  -2.891649774008772E-019,  -4.888252546257729E-019,  -1.155794722049250E-018,  -1.288647688597629E-018,   2.219737929564554E-019,  -2.891649774008772E-019,  -4.888252546257729E-019,  -1.155794722049250E-018,  -1.288647688597629E-018,   2.219737929564554E-019,  -2.891649774008772E-019,   2.219737929564554E-019
  -8.876425326468035E-001,  -2.467635886783710E+007,   1.247530382266544E-005,  -1.393328497247795E+000,  -2.890751428278519E-019,  -4.848248321187847E-019,  -1.138730896105783E-018,  -1.268981776674936E-018,   2.231999789700443E-019,  -2.890751428278519E-019,  -4.848248321187847E-019,  -1.138730896105783E-018,  -1.268981776674936E-018,   2.231999789700443E-019,  -2.890751428278519E-019,   2.231999789700443E-019
  -8.795730550772871E-001,  -2.445835460798162E+007,   1.171065433910797E-005,  -1.397878720765211E+000,  -2.885366184603515E-019,  -4.805176984137932E-019,  -1.121834641531635E-018,  -1.249577907981412E-018,   2.239296954795668E-019,  -2.885366184603515E-019,  -4.805176984137932E-019,  -1.121834641531635E-018,  -1.249577907981412E-018,   2.239296954795668E-019,  -2.885366184603515E-019,   2.239296954795668E-019
  -8.715035775077707E-001,  -2.423915298865858E+007,   1.100289989118353E-005,  -1.400615347027378E+000,  -2.877531366451171E-019,  -4.761012208476621E-019,  -1.105282063210731E-018,  -1.230607952154712E-018,   2.243688168329603E-019,  -2.877531366451171E-019,  -4.761012208476621E-019,  -1.105282063210731E-018,  -1.230607952154712E-018,   2.243688168329603E-019,  -2.877531366451171E-019,   2.243688168329603E-019
