  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   7.049661681622119E+009,   2.272982624648047E+011,   2.346969420217297E+011,  -1.005954062911540E-016,  -0.000000000000000E+000,   2.673847794942263E-009,
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.392174843552628E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   2.052211345530149E+009,   4.607665726406326E+010,   4.847788583200710E+010,   4.008973852130101E-018,  -1.933995238414721E-024,   5.148701458671430E-010,
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.716387433909166E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   9.809426455650871E+008,   1.691999094501279E+010,   1.824995083800867E+010,   7.936797977446301E-022,  -1.950101000529047E-024,   2.703159484113320E-013,
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -3.969363425246678E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   5.089091111748120E+008,   6.880257968877645E+009,   7.738184326937035E+009,   8.830690706401730E-020,  -2.112525515399639E-024,   7.013313938764280E-011,
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.141443918218955E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   2.727271743423535E+008,   2.932853607676199E+009,   3.554598029451400E+009,   4.644619139485250E-022,  -2.518477637954404E-024,   7.930001186722659E-013,
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.211865328828036E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   1.457826680319933E+008,   1.262226391982145E+009,   1.757026307442038E+009,   1.257159434715748E-021,  -3.302065006300488E-024,   4.189314690209530E-012,
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.142045273393616E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   7.428021779523793E+007,   5.243932066674155E+008,   9.476906686343253E+008,   5.229623499161714E-019,  -4.510428172529503E-024,   3.054615200442129E-009,
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -7.872433506294282E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710763E+008,   1.174706333275453E+008,   2.318139220830526E+008,   3.407506011045168E+007,   1.983314464169514E+008,   5.814237363447547E+008,   2.822778009520730E-018,  -5.438974264756143E-024,   2.508626883113699E-008,
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -8.354388935050622E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710830E+008,   1.174706333275453E+008,   2.318139220830526E+008,   1.342121271530372E+007,   6.521628141069524E+007,   4.276547400508448E+008,   2.420718342489264E-019,  -4.680341393346578E-024,   2.754420868842956E-009,
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -8.617811743414271E-001,   1.174706333275453E+008,   3.151942868678861E+006,   2.762252945962036E-007,   6.998330087430443E-009,   1.208898841710988E+008,   1.174706333275453E+008,   2.318139220830526E+008,   4.667016107091098E+006,   1.909940169508317E+007,   3.727835331364866E+008,   2.116497944692451E-017,  -2.787819830529734E-024,   2.675886656506609E-007,
