  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,  -9.708927937005214E-020,  -3.857496137072333E-019,  -1.350025693732360E-018,  -1.542098860586400E-018,  -5.287647495410780E-023,  -9.708927937005214E-020,  -3.857496137072333E-019,  -1.350025693732360E-018,  -1.542098860586400E-018,  -5.287647495410780E-023,  -9.708927937005214E-020,  -5.287647495410780E-023
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.392174841106118E-001,  -1.168781269765296E-019,  -3.980572825018531E-019,  -1.337342323161527E-018,  -1.524437550426138E-018,   2.225359392758418E-020,  -1.168781269765296E-019,  -3.980572825018531E-019,  -1.337342323161527E-018,  -1.524437550426138E-018,   2.225359392758418E-020,  -1.168781269765296E-019,   2.225359392758418E-020
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.716387434807760E-001,  -1.356872055461009E-019,  -4.097095706527584E-019,  -1.325087198379101E-018,  -1.507420332495790E-018,   4.347112966116615E-020,  -1.356872055461009E-019,  -4.097095706527584E-019,  -1.325087198379101E-018,  -1.507420332495790E-018,   4.347112966116615E-020,  -1.356872055461009E-019,   4.347112966116615E-020
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -3.969363544353165E-001,  -1.534579703909817E-019,  -4.206298400177137E-019,  -1.313123239667550E-018,  -1.490898087782216E-018,   6.354727498395183E-020,  -1.534579703909817E-019,  -4.206298400177137E-019,  -1.313123239667550E-018,  -1.490898087782216E-018,   6.354727498395183E-020,  -1.534579703909817E-019,   6.354727498395183E-020
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.141444188479101E-001,  -1.700300046592853E-019,  -4.306408370992771E-019,  -1.301216950351396E-018,  -1.474626116588786E-018,   8.232727903917708E-020,  -1.700300046592853E-019,  -4.306408370992771E-019,  -1.301216950351396E-018,  -1.474626116588786E-018,   8.232727903917708E-020,  -1.700300046592853E-019,   8.232727903917708E-020
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.211865560004752E-001,  -1.850653606206859E-019,  -4.393889312428403E-019,  -1.288962310628815E-018,  -1.458187963772987E-018,   9.947847183264247E-020,  -1.850653606206859E-019,  -4.393889312428403E-019,  -1.288962310628815E-018,  -1.458187963772987E-018,   9.947847183264247E-020,  -1.850653606206859E-019,   9.947847183264247E-020
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.142044792048506E-001,  -1.979409543786406E-019,  -4.462364159833773E-019,  -1.275672767029013E-018,  -1.440887346078867E-018,   1.143826903649891E-019,  -1.979409543786406E-019,  -4.462364159833773E-019,  -1.275672767029013E-018,  -1.440887346078867E-018,   1.143826903649891E-019,  -1.979409543786406E-019,   1.143826903649891E-019
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -7.872432270314476E-001,  -2.076981058723166E-019,  -4.502109643692334E-019,  -1.260330404866860E-018,  -1.421697268247261E-018,   1.260858471301532E-019,  -2.076981058723166E-019,  -4.502109643692334E-019,  -1.260330404866860E-018,  -1.421697268247261E-018,   1.260858471301532E-019,  -2.076981058723166E-019,   1.260858471301532E-019
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -8.354387126125944E-001,  -2.135532147119436E-019,  -4.505162278941464E-019,  -1.242096290277678E-018,  -1.399770313879468E-018,   1.338086318308074E-019,  -2.135532147119436E-019,  -4.505162278941464E-019,  -1.242096290277678E-018,  -1.399770313879468E-018,   1.338086318308074E-019,  -2.135532147119436E-019,   1.338086318308074E-019
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -8.617808725175681E-001,  -2.159813125666853E-019,  -4.476153189505117E-019,  -1.221393719052438E-018,  -1.375521847738319E-018,   1.380300873011553E-019,  -2.159813125666853E-019,  -4.476153189505117E-019,  -1.221393719052438E-018,  -1.375521847738319E-018,   1.380300873011553E-019,  -2.159813125666853E-019,   1.380300873011553E-019
