   6.297851965149658E-006
  -1.024823651328582E+000,  -2.816135186024940E+007,   4.295439975104089E-005,   0.000000000000000E+000,   1.174706333275453E+008,   3.262244698729070E+006,   2.791741787798151E-007,   7.101546079743912E-009,   1.207589492986179E+008,   1.174706333275453E+008,   2.317036202530023E+008,   7.049661681622119E+009,   2.272982643582480E+011,   2.346970729566021E+011,   2.509540679393207E+005,   2.517242340720423E+005,   7.937343884338843E-017,  -0.000000000000000E+000,   2.109761014274752E-009
  -1.016754173759066E+000,  -2.796966348721320E+007,   3.955835939661424E-005,  -1.392174841106118E-001,   1.081832259012378E+008,   3.004326657571252E+006,   2.571022424346402E-007,   6.540087016052857E-009,   1.112115625965995E+008,   1.081832259012378E+008,   2.133847786626976E+008,   1.889960381068393E+009,   4.243376670607817E+010,   4.464527092292045E+010,   2.710349180251133E+005,   2.716072729621652E+005,  -6.626645437869713E-017,  -1.933995100296247E-024,   9.241122922353194E-009
  -1.008684696189549E+000,  -2.777612101054490E+007,   3.648042005697833E-005,  -2.716387434807760E-001,   9.976575328687456E+007,   2.770567337177220E+006,   2.370977448172309E-007,   6.031218816805088E-009,   1.025584624994364E+008,   9.976575328687456E+007,   1.967818301394675E+008,   8.330974243303088E+008,   1.436985236221806E+010,   1.549947508375114E+010,   2.892599007060227E+005,   2.896410847394737E+005,  -3.794528606701860E-017,  -1.950098324038873E-024,   1.517952385055844E-008
  -1.000615218620033E+000,  -2.758076180794121E+007,   3.368656178660750E-005,  -3.969363544353165E-001,   9.212517857624997E+007,   2.558383035118692E+006,   2.189395795820370E-007,   5.569317047433225E-009,   9.470400774800995E+007,   9.212517857624997E+007,   1.817112650874434E+008,   3.991069689573757E+008,   5.395774698145497E+009,   6.068696414608064E+009,   3.058278037062879E+005,   3.060257276538557E+005,   1.685646694920513E-016,  -2.112524786038512E-024,   1.706923985628808E-007
  -9.925457410505166E-001,  -2.738362348064128E+007,   3.114683105498629E-005,  -5.141444188479101E-001,   8.517958559266409E+007,   2.365498879748093E+006,   2.024330692959742E-007,   5.149429563839355E-009,   8.756398911360790E+007,   8.517958559266409E+007,   1.680115088716629E+008,   1.977583086510916E+008,   2.126653379128996E+009,   2.577582756251130E+009,   3.209130381102632E+005,   3.209380734482311E+005,   1.756493081690930E-016,  -2.518481945263487E-024,   4.113036327289591E-007
  -9.844762634810003E-001,  -2.718474384053340E+007,   2.883480563882229E-005,  -6.211865560004752E-001,   7.885671549134029E+007,   2.189908190530626E+006,   1.874064876043047E-007,   4.767188044330522E-009,   8.106412503388929E+007,   7.885671549134029E+007,   1.555400353521390E+008,   9.786228734103733E+007,   8.473185706835860E+008,   1.179559694625142E+009,   3.346682838410950E+005,   3.345354045137063E+005,   8.744203733424585E-017,  -3.302079882451423E-024,   4.328217262836470E-007
  -9.764067859114839E-001,  -2.698416089712674E+007,   2.672713615729023E-005,  -7.142044792048506E-001,   7.309271296131516E+007,   2.029837659161266E+006,   1.737080795237277E-007,   4.418732192759526E-009,   7.513877271762495E+007,   7.309271296131516E+007,   1.441708938439769E+008,   4.621870219729883E+007,   3.262884084294959E+008,   5.897548767178795E+008,   3.472264740244619E+005,   3.469587602043792E+005,  -1.821180097023228E-017,  -4.510428959314006E-024,   1.708691579813001E-007
  -9.683373083419674E-001,  -2.678191284439000E+007,   2.480315240926464E-005,  -7.872432270314476E-001,   6.783104964620872E+007,   1.883717452178621E+006,   1.612035029040128E-007,   4.100644655220348E-009,   6.972982142914708E+007,   6.783104964620872E+007,   1.337925856308662E+008,   1.967593474206749E+007,   1.145223727594029E+008,   3.358073732527434E+008,   3.587026939042888E+005,   3.583355944043062E+005,  -1.885849339572903E-017,  -5.438970249068924E-024,   2.899894972956978E-007
  -9.602678307724510E-001,  -2.657803804745829E+007,   2.304452463035209E-005,  -8.354387126125944E-001,   6.302159775830830E+007,   1.750155484556058E+006,   1.497736268307152E-007,   3.809895016499985E-009,   6.478574017042349E+007,   6.302159775830830E+007,   1.243062367256725E+008,   7.200309409243213E+006,   3.498770450536130E+007,   2.295022940299209E+008,   3.691991934567245E+005,   3.687786862439928E+005,  -1.930892303156180E-018,  -4.680354698364543E-024,   4.090064216699035E-008
  -9.521983532029347E-001,  -2.637257502920997E+007,   2.143497140152070E-005,  -8.617808725175681E-001,   5.861983127429086E+007,   1.627915236327465E+006,   1.393126332313223E-007,   3.543791509325036E-009,   6.026075651612002E+007,   5.861983127429086E+007,   1.156240222779871E+008,   2.328913720973859E+006,   9.530899482929189E+006,   1.860911101236314E+008,   3.788145389538711E+005,   3.783811643536839E+005,  -3.204089185676820E-018,  -2.787795936178704E-024,   8.105343919597326E-008
