   4.285793383435474E-001,   1.877457934453570E+008,   3.454822268869668E-006,   2.789480269758380E+000
   4.428653162883323E-001,   1.944525463700760E+008,   3.634112002157412E-006,   2.567393128199232E+000
   4.571512942331173E-001,   2.011856570351622E+008,   3.828524734601026E-006,   2.469773873211738E+000
   4.714372721779019E-001,   2.079436192819950E+008,   4.039502743605427E-006,   2.172154776495186E+000
   4.857232501226869E-001,   2.147247899422571E+008,   4.268657005706155E-006,   2.086564166679891E+000
   5.000092280674719E-001,   2.215273930624987E+008,   4.517789353212737E-006,   2.001972065609765E+000
   5.142952060122570E-001,   2.283495242719584E+008,   4.788917944051909E-006,   1.806563463630649E+000
   5.285811839570416E-001,   2.351891552710376E+008,   5.084306595313947E-006,   1.755445143043313E+000
   5.428671619018266E-001,   2.420441384201145E+008,   5.406498632132822E-006,   1.643902128882897E+000
   5.571531398466116E-001,   2.489122114105003E+008,   5.758356025027933E-006,   1.458681733768931E+000
   5.714391177913964E-001,   2.557910020013085E+008,   6.143104735177018E-006,   1.392891054770359E+000
   5.857250957361815E-001,   2.626780328078023E+008,   6.564387363815595E-006,   1.319504606796139E+000
   6.000110736809661E-001,   2.695707261284190E+008,   7.026324415949521E-006,   1.218423049143083E+000
   6.142970516257511E-001,   2.764664087991583E+008,   7.533585748394577E-006,   1.115794417707961E+000
   6.285830295705361E-001,   2.833623170653411E+008,   8.091474088531014E-006,   1.070529338720969E+000
   6.428690075153212E-001,   2.902556014619421E+008,   8.706022896511473E-006,   1.019017155538668E+000
   6.571549854601058E-001,   2.971433316947499E+008,   9.384111316876249E-006,   9.413091045073779E-001
   6.714409634048908E-001,   3.040225015155447E+008,   1.013359954693243E-005,   8.802080769325569E-001
   6.857269413496758E-001,   3.108900335853009E+008,   1.096348866584397E-005,   8.096945611611731E-001
   7.000129192944606E-001,   3.177427843201457E+008,   1.188410985448869E-005,   7.960284400227031E-001
   7.142988972392457E-001,   3.245775487154236E+008,   1.290734903556409E-005,   7.535052292483431E-001
   7.285848751840303E-001,   3.313910651437585E+008,   1.404691433227511E-005,   6.754561914467890E-001
   7.428708531288153E-001,   3.381800201234767E+008,   1.531865545436640E-005,   6.155405026580637E-001
   7.571568310736003E-001,   3.449410530541405E+008,   1.674094626543906E-005,   6.049292326914759E-001
   7.714428090183854E-001,   3.516707609162964E+008,   1.833514448624523E-005,   5.592984160870974E-001
   7.857287869631699E-001,   3.583657029328150E+008,   2.012614590235032E-005,   5.778043505063821E-001
   8.000147649079550E-001,   3.650224051894486E+008,   2.214305477709844E-005,   5.137959685500257E-001
   8.143007428527400E-001,   3.716373652124288E+008,   2.441999769287548E-005,   5.001028899594007E-001
   8.285867207975248E-001,   3.782070565010958E+008,   2.699711511277008E-005,   2.455756882528051E-001
   8.428726987423099E-001,   3.847279330136818E+008,   2.992177404552546E-005,   2.405068771310759E-001
   8.571586766870944E-001,   3.911964336044841E+008,   3.325005694257637E-005,   1.970265940334665E-001
   8.714446546318797E-001,   3.976089864107497E+008,   3.704859720684074E-005,   1.582700788829589E-001
   8.857306325766645E-001,   4.039620131876585E+008,   4.139685159547113E-005,   1.427978100719701E-001
   9.000166105214493E-001,   4.102519335898534E+008,   4.638992590919038E-005,   8.642218698401984E-002
   9.143025884662341E-001,   4.164751693979949E+008,   5.214210480391085E-005,   5.316336911498177E-004
   9.285885664110189E-001,   4.226281486888535E+008,   5.879128225550085E-005,   6.101768248094928E-004
   9.428745443558042E-001,   4.287073099474710E+008,   6.650455019335476E-005,   4.933357773228053E-004
   9.571605223005890E-001,   4.347091061199348E+008,   7.548528471501522E-005,   4.590357708529114E-004
   9.714465002453743E-001,   4.406300086053194E+008,   8.598217998706711E-005,   4.229144501855384E-004
   9.857324781901586E-001,   4.464665111853455E+008,   9.830083056665611E-005,   1.560631523735778E-003
   1.000018456134944E+000,   4.522151338903189E+008,   1.128186693048703E-004,   1.450177346886454E-003
   1.014304434079729E+000,   4.578724267998963E+008,   1.300043529864215E-004,   1.345194554002980E-003
   1.028590412024514E+000,   4.634349737772368E+008,   1.504430843819580E-004,   2.880088258763036E-003
   1.042876389969299E+000,   4.688993961350823E+008,   1.748699155861417E-004,   2.726632034687333E-003
   1.057162367914083E+000,   4.742623562323149E+008,   2.042138643714087E-004,   4.668277699518181E-003
   1.071448345858868E+000,   4.795205609995345E+008,   2.396567984934190E-004,   2.834419518923064E-003
   1.085734323803653E+000,   4.846707653921981E+008,   2.827126614332162E-004,   2.220699825716707E-003
   1.087162921598132E+000,   4.851797223925450E+008,   2.875076526447895E-004,   2.166984352796129E-003
   1.088591519392610E+000,   4.856875642432407E+008,   2.924000638003744E-004,   2.182565735449993E-003
   1.090020117187088E+000,   4.861942877854310E+008,   2.973921879019719E-004,   2.547300151550060E-003
   1.091448714981567E+000,   4.866998898657995E+008,   3.024863792057840E-004,   4.604924476395804E-003
   1.092877312776046E+000,   4.872043673365989E+008,   3.076850550521142E-004,   6.051730848144063E-003
   1.094305910570524E+000,   4.877077170556841E+008,   3.129906977557556E-004,   6.895596083345522E-003
   1.095734508365003E+000,   4.882099358865450E+008,   3.184058565589745E-004,   8.987457139423108E-003
   1.097163106159481E+000,   4.887110206983371E+008,   3.239331496494316E-004,   1.112455664915602E-002
   1.098591703953960E+000,   4.892109683659155E+008,   3.295752662453668E-004,   1.418685856777147E-002
   1.100020301748438E+000,   4.897097757698657E+008,   3.353349687505174E-004,   1.794994041051024E-002
   1.101448899542917E+000,   4.902074397965368E+008,   3.412150949813324E-004,   2.233912266968228E-002
   1.102877497337395E+000,   4.907039573380718E+008,   3.472185604691136E-004,   2.783999949606470E-002
   1.104306095131874E+000,   4.911993252924409E+008,   3.533483608398848E-004,   3.420461037741143E-002
   1.105734692926352E+000,   4.916935405634724E+008,   3.596075742748331E-004,   4.181456727271428E-002
   1.107163290720830E+000,   4.921866000608849E+008,   3.659993640543239E-004,   5.032416490829961E-002
   1.108591888515309E+000,   4.926785007003187E+008,   3.725269811886105E-004,   6.047295088688967E-002
   1.110020486309788E+000,   4.931692394033676E+008,   3.791937671384438E-004,   7.184194424094831E-002
   1.111449084104266E+000,   4.936588130976095E+008,   3.860031566289871E-004,   8.469463916883052E-002
   1.112877681898745E+000,   4.941472187166388E+008,   3.929586805605223E-004,   9.929644459471904E-002
   1.114306279693223E+000,   4.946344532000968E+008,   4.000639690195901E-004,   1.158211688715908E-001
   1.115734877487701E+000,   4.951205134937041E+008,   4.073227543943879E-004,   1.344769753777448E-001
   1.117163475282180E+000,   4.956053965492907E+008,   4.147388745983373E-004,   1.544629030053555E-001
   1.118592073076659E+000,   4.960890993248268E+008,   4.223162764059908E-004,   1.761177480878591E-001
   1.120020670871137E+000,   4.965716187844554E+008,   4.300590189055212E-004,   2.051116083055488E-001
   1.121449268665615E+000,   4.970529518985211E+008,   4.379712770722880E-004,   2.260566818762738E-001
   1.122877866460094E+000,   4.975330956436028E+008,   4.460573454681275E-004,   2.438611655152630E-001
   1.124306464254572E+000,   4.980120470025429E+008,   4.543216420711784E-004,   2.740889575040003E-001
   1.125735062049051E+000,   4.984898029644790E+008,   4.627687122413811E-004,   2.982101764340145E-001
   1.127163659843530E+000,   4.989663605248742E+008,   4.714032328267944E-004,   3.254994840649568E-001
   1.128592257638008E+000,   4.994417166855471E+008,   4.802300164163170E-004,   3.620198021961206E-001
   1.130020855432487E+000,   4.999158684547032E+008,   4.892540157444737E-004,   3.953555409636327E-001
