   3.001357567177608E+010,   3.001357597191183E+010,   3.001357537164032E+010,   3.001357412036352E+010,  -1.551412559509277E+003,   5.169036136925981E-008,   6.169036127037431E-008,   4.169036119696138E-008
   2.999994685309489E+004,   2.999994685319489E+004,   2.999994685299489E+004,   2.999994685309489E+004,   0.000000000000000E+000,   8.551496536929653E-007,   2.170898329001611E-006,   3.881197631209947E-006
   2.999989414597515E+004,   2.999989414607516E+004,   2.999989414587515E+004,   2.999989414597515E+004,   0.000000000000000E+000,   9.682120559989207E-007,   1.648136480467324E-006,   3.584560579072169E-006
   2.999984178616586E+004,   2.999984178626586E+004,   2.999984178606586E+004,   2.999984178616586E+004,   0.000000000000000E+000,   1.050106710739556E-006,   1.388545541694009E-006,   3.488879008033918E-006
   2.999978962204414E+004,   2.999978962214414E+004,   2.999978962194414E+004,   2.999978962322990E+004,   1.185766450362280E-006,   1.185767091181767E-006,   1.140009792805589E-006,   3.511543926521694E-006
   2.999973740388098E+004,   2.999973740398098E+004,   2.999973740378098E+004,   2.999973740398196E+004,   1.009793777484447E-007,   2.254754002299417E-006,   2.177447407960385E-008,   4.487623512529984E-006
   2.999968472605717E+004,   2.999968472615717E+004,   2.999968472595717E+004,   2.999968472621842E+004,   1.612534106243402E-007,   3.447582611621369E-006,   1.309598314954225E-006,   5.585566783022017E-006
   2.999963093189173E+004,   2.999963093199173E+004,   2.999963093179173E+004,   2.999963093216967E+004,   2.779452188406140E-007,   5.629118572828755E-006,   3.603837758591452E-006,   7.654399200380636E-006
   2.999957498581216E+004,   2.999957498591216E+004,   2.999957498571216E+004,   2.999957498628189E+004,   4.697249096352607E-007,   8.843133162619970E-006,   6.960538184139801E-006,   1.072582058604225E-005
   2.999951534502312E+004,   2.999951534512312E+004,   2.999951534492311E+004,   2.999951534579407E+004,   7.709531928412616E-007,   1.315453067659720E-005,   1.144820717392858E-005,   1.486076988476993E-005
