   9.376760771347918E-001,   4.265039560216872E+008,   6.356268247114017E-005,   3.487590211348488E+000
   9.234688638448707E-001,   4.204313914999308E+008,   5.629545476849843E-005,   3.424036748170260E+000
   9.092616505549496E-001,   4.142870815474690E+008,   5.001763859881446E-005,   3.248438822281218E+000
   8.950544372650284E-001,   4.080745332007625E+008,   4.457582588665473E-005,   3.094570960704716E+000
   8.808472239751073E-001,   4.017972622642818E+008,   3.984308841309589E-005,   2.965531132697728E+000
   8.666400106851861E-001,   3.954587892905684E+008,   3.571396963615124E-005,   2.859414330285114E+000
   8.524327973952650E-001,   3.890626355047488E+008,   3.210050235349614E-005,   2.773566863200537E+000
   8.382255841053443E-001,   3.826123186749160E+008,   2.892902670164266E-005,   2.704283380309933E+000
   8.240183708154230E-001,   3.761113489298225E+008,   2.613763579662161E-005,   2.645570202440893E+000
   8.098111575255018E-001,   3.695632245253543E+008,   2.367411603601172E-005,   2.597665017735050E+000
   7.956039442355809E-001,   3.629714275612990E+008,   2.149427912216359E-005,   2.554697506660116E+000
   7.813967309456598E-001,   3.563394196499765E+008,   1.956060571551354E-005,   2.521285724601743E+000
   7.671895176557388E-001,   3.496706375383722E+008,   1.784113809967462E-005,   2.490867189944387E+000
   7.529823043658175E-001,   3.429684886855006E+008,   1.630857267058051E-005,   2.463692990668460E+000
   7.387750910758963E-001,   3.362363467968415E+008,   1.493951343682890E-005,   2.440194494656639E+000
   7.245678777859754E-001,   3.294775473178260E+008,   1.371385577116634E-005,   2.421429120215275E+000
   7.103606644960543E-001,   3.226953828885203E+008,   1.261427593238056E-005,   2.405237085629106E+000
   6.961534512061334E-001,   3.158930987618558E+008,   1.162580679511449E-005,   2.390899262766991E+000
   6.819462379162122E-001,   3.090738881879966E+008,   1.073548409388700E-005,   2.378152867218960E+000
   6.677390246262909E-001,   3.022408877677243E+008,   9.932050543492930E-006,   2.366986855205329E+000
   6.535318113363699E-001,   2.953971727780561E+008,   9.205707621452152E-006,   2.357030468661924E+000
   6.393245980464488E-001,   2.885457524737152E+008,   8.547906727624405E-006,   2.348232811044008E+000
   6.251173847565279E-001,   2.816895653685325E+008,   7.951172977993534E-006,   2.340392373729746E+000
   6.109101714666068E-001,   2.748314745013945E+008,   7.408956126285312E-006,   2.334362107830079E+000
   5.967029581766854E-001,   2.679742626919777E+008,   6.915504102437955E-006,   2.329304108441625E+000
   5.824957448867647E-001,   2.611206277922141E+008,   6.465755460815630E-006,   2.264123281274437E+000
   5.682885315968433E-001,   2.542731779402432E+008,   6.055247682432971E-006,   2.200542971646945E+000
   5.540813183069224E-001,   2.474344268245334E+008,   5.680038804967749E-006,   2.136243700559029E+000
   5.398741050170013E-001,   2.406067889668814E+008,   5.336640286122059E-006,   2.099071294109001E+000
   5.256668917270801E-001,   2.337925750341782E+008,   5.021959359056083E-006,   2.025966908389814E+000
   5.114596784371592E-001,   2.269939871901231E+008,   4.733249428324537E-006,   1.977094025510219E+000
   4.972524651472379E-001,   2.202131144995205E+008,   4.468067293079810E-006,   1.915589590683979E+000
   4.830452518573172E-001,   2.134519283993917E+008,   4.224236180920732E-006,   1.843946216485037E+000
   4.688380385673958E-001,   2.067122782528788E+008,   3.999813738404205E-006,   1.768379935688372E+000
   4.546308252774749E-001,   1.999958870038403E+008,   3.793064259125198E-006,   1.744691646266629E+000
   4.404236119875538E-001,   1.933043469520799E+008,   3.602434542429348E-006,   1.693917548963747E+000
   4.262163986976326E-001,   1.866391156713774E+008,   3.426532869316915E-006,   1.169393748536894E+000
   4.120091854077115E-001,   1.800015120948180E+008,   3.264110660221704E-006,   1.088000440031433E+000
   3.978019721177903E-001,   1.733927127943844E+008,   3.114046444787369E-006,   1.032521785338114E+000
   3.835947588278694E-001,   1.668137484843181E+008,   2.975331828703798E-006,   9.823624956031188E-001
   3.693875455379483E-001,   1.602655007803565E+008,   2.847059188898079E-006,   9.358703762831888E-001
   3.551803322480271E-001,   1.537486992495648E+008,   2.728410867366352E-006,   8.895714262939716E-001
   3.409731189581060E-001,   1.472639187880288E+008,   2.618649666891268E-006,   8.443312150070257E-001
   3.267659056681851E-001,   1.408115773661216E+008,   2.517110479810513E-006,   8.010643622783519E-001
   3.125586923782639E-001,   1.343919341832849E+008,   2.423192904706652E-006,   7.605906794780183E-001
   2.983514790883428E-001,   1.280050882762083E+008,   2.336354726059009E-006,   7.226693030992323E-001
   2.841442657984217E-001,   1.216509776258228E+008,   2.256106149099608E-006,   6.864148142398960E-001
   2.699370525085005E-001,   1.153293788095404E+008,   2.182004696818032E-006,   6.533717472368246E-001
   2.557298392185796E-001,   1.090399072455381E+008,   2.113650688656835E-006,   6.190622786027808E-001
   2.415226259286585E-001,   1.027820180754768E+008,   2.050683231257305E-006,   5.822201723651593E-001
   2.273154126387376E-001,   9.655500773072615E+007,   1.992776660929616E-006,   5.542308465914119E-001
