   1.726224266984624E-002
  -1.136577063193687E+000,  -5.020763439490231E+008,   5.333442856174064E-004,   3.000000000000000E+004,   4.721542347023479E+007,   0.000000000000000E+000,   3.015340137953789E+010,   3.010606207659439E+010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905453E+007,   1.999798368441330E+005,  -2.698251650439719E-015,  -0.000000000000000E+000,   5.576428314551759E-007
  -1.135156341864695E+000,  -5.016103444927261E+008,   5.234019964642634E-004,   2.999994675447066E+004,   4.721542347023479E+007,   0.000000000000000E+000,   9.398645532074974E+009,   9.351311497623981E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905453E+007,   1.999798817345369E+005,  -3.542364402291307E-015,  -1.993549656568695E-026,   2.340673210213669E-006
  -1.133735620535703E+000,  -5.011431403755090E+008,   5.136791739278035E-004,   2.999989386212598E+004,   4.721542347023479E+007,   0.000000000000000E+000,   4.632093571460798E+009,   4.584756877467335E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905453E+007,   1.999809350175895E+005,  -3.116427476478124E-015,  -1.339385781587624E-026,   4.156846655674376E-006
  -1.132314899206710E+000,  -5.006747345106925E+008,   5.041702527207370E-004,   2.999984116520095E+004,   4.721542347023479E+007,   0.000000000000000E+000,   2.453419441286760E+009,   2.406081507562183E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905453E+007,   2.000049940481460E+005,  -2.921655335741593E-015,  -2.751213616886229E-027,   7.292336861227418E-006
  -1.130894177877718E+000,  -5.002051298179806E+008,   4.948698265437798E-004,   2.999978840184073E+004,   4.721542347023479E+007,   0.000000000000000E+000,   1.349658982939620E+009,   1.302319875876966E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905453E+007,   2.005631032487941E+005,  -2.823084802673646E-015,   1.459728986355386E-026,   1.261401755376235E-005
  -1.129473456548726E+000,  -4.997343292234297E+008,   4.857726430413146E-004,   2.999973513915234E+004,   4.721542347023479E+007,   0.000000000000000E+000,   7.618023545264335E+008,   7.144470181864829E+008,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905453E+007,   2.164640117976908E+005,  -2.770474329285303E-015,   4.253861878967872E-026,   2.137376500418616E-005
  -1.128052735219734E+000,  -4.992623356594211E+008,   4.768735989328627E-004,   2.999968067255018E+004,   4.721542347023479E+007,   0.000000000000000E+000,   4.391584177389006E+008,   3.917854859189456E+008,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905455E+007,   2.338802451209272E+005,  -2.741755844859190E-015,   8.640186387033675E-026,   3.518362110721102E-005
  -1.126632013890742E+000,  -4.987891520646294E+008,   4.681677353136782E-004,   2.999962388645865E+004,   4.721542347023479E+007,   0.000000000000000E+000,   2.588309176426395E+008,   2.114578848781498E+008,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905455E+007,   2.338802451261200E+005,  -2.725582748212586E-015,   1.514239691905653E-025,   5.558398970354055E-005
  -1.125211292561750E+000,  -4.983147813839958E+008,   4.596502331180707E-004,   2.999956311430974E+004,   4.721542347023479E+007,   0.000000000000000E+000,   1.574937981095297E+008,   1.101207092965759E+008,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905455E+007,   2.338802452540767E+005,  -2.716602814764844E-015,   2.331713835097494E-025,   8.282479327990897E-005
  -1.123790571232758E+000,  -4.978392265686959E+008,   4.513164087393218E-004,   2.999949624224510E+004,   4.721542347023479E+007,   0.000000000000000E+000,   1.014194653948466E+008,   5.404634534691482E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905455E+007,   2.338802482343268E+005,  -2.711598897052331E-015,   2.979690210887089E-025,   1.138595774808020E-004
  -1.122369849903766E+000,  -4.973624905761119E+008,   4.431617098003176E-004,   2.999942156502442E+004,   4.721542347023479E+007,   0.000000000000000E+000,   7.192131457276450E+007,   2.454817765366575E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905455E+007,   2.338803142483661E+005,  -2.708906414726137E-015,   2.848510083172666E-025,   1.419080681951265E-004
  -1.120949128574774E+000,  -4.968845763698018E+008,   4.351817110692331E-004,   2.999933936430674E+004,   4.721542347023479E+007,   0.000000000000000E+000,   5.772857478957189E+007,   1.035543924515151E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905455E+007,   2.338817180406674E+005,  -2.709351574801560E-015,   1.871329859335111E-025,   1.611247944682920E-004
  -1.119528407245782E+000,  -4.964054869194707E+008,   4.273721105148729E-004,   2.999925211635862E+004,   4.721542347498700E+007,   0.000000000000000E+000,   5.153926514617555E+007,   4.166308677506033E+006,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   9.437158773905455E+007,   2.339108705436416E+005,  -2.742712657699925E-015,   8.362363507672429E-026,   1.733303264229662E-004
