  -1.136577063193687E+000,  -5.020763439490231E+008,   5.333442856174064E-004,   3.000000000000000E+004,   1.168868291477172E+008,   0.000000000000000E+000,   3.022334713563919E+010,   3.010606207659439E+010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968121E+008,   2.354008809487929E+005,  -1.170018089740047E-014,  -0.000000000000000E+000,   2.406925979665562E-006,   6.676919326354367E+007,   6.517237211183474E+007,   2.173916333540143E-001,  -9.398517910788853E+003,                      NaN,   3.819658237067245E+001,  -1.193538527274407E-005,                      NaN,                      NaN,                      NaN,                      NaN,  -1.011800552688338E+008,  -7.503490196121013E+007,   4.755598111555915E-012,   0.000000000000000E+000,   9.679096533328731E-010,   9.650928217105117E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   7.435071410092954E-008,   1.039617182935857E-009,   1.989772365334254E-013,   0.000000000000000E+000,   4.698967110378948E-010,   4.837932549222524E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.844457987067135E-010,   1.548063256694989E-010,   3.236724486548419E-012,   0.000000000000000E+000,   8.019053392345470E-010,   8.046596327810919E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.979529133352193E-008,   7.446802305137375E-010,   7.732808935702033E-008,   1.793141067572893E-009,   5.214977326053786E-008,   9.726652514444290E-010,   4.700956882744282E-010,   8.051420637210954E-010,   7.635542410557591E-008,   1.323045379298465E-009,   5.134463119681676E-008,   6.832220068566632E-007,   1.584305844035480E-008,   4.607623573845604E-007,   8.593853936095888E-009,   4.153467675564138E-009,   7.113725182585305E-009,   6.746281529205674E-007,   1.168959076479067E-008,   4.536486322019752E-007,   5.446170214846661E-004,   1.211903634693242E-001,   2.505828919439298E-002,   1.307296516322491E+003,   3.050838276844071E+001
  -1.135156341864695E+000,  -5.016103444927261E+008,   5.234019964642634E-004,   2.999994641906800E+004,   1.168868291477172E+008,   0.000000000000000E+000,   9.421148290566538E+009,   9.303927746969650E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968121E+008,   2.354009258391154E+005,  -2.203670240733643E-014,  -8.010127395735525E-027,   1.442029565037609E-005,   1.168648376818798E+008,   1.088843233356789E+008,   3.631990079472876E-001,  -8.833082099576433E+003,                      NaN,   6.284413858428808E+001,  -2.112250419835476E+002,                      NaN,                      NaN,                      NaN,                      NaN,  -1.012127932718855E+008,  -7.622573405443239E+007,   4.666947060450163E-012,   0.000000000000000E+000,   3.042539962054432E-010,   3.012695165741056E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   7.296471200384438E-008,   1.020237253470441E-009,   2.157997301928122E-013,   0.000000000000000E+000,   2.184287383009696E-010,   2.281507084088766E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.583015926243559E-010,   1.369425656281665E-010,   3.183231283697713E-012,   0.000000000000000E+000,   2.756455769039520E-010,   2.768965805190292E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.886257520010438E-008,   7.258056908563498E-010,   7.459513971715483E-008,   1.242039404692561E-009,   5.014410627966741E-008,   3.089209432658934E-010,   2.186445380311625E-010,   2.788288081876497E-010,   7.428621877388893E-008,   1.023394866661399E-009,   4.986527747147976E-008,   6.843521589082870E-007,   1.139474168522863E-008,   4.600330198339342E-007,   2.834108431965038E-009,   2.005892906729422E-009,   2.558036590219833E-009,   6.815180504763219E-007,   9.388848778499210E-009,   4.574749832437143E-007,   5.446170214846659E-004,   1.241258796391878E-001,   4.491953621311102E-002,   2.331600329428557E+003,   5.441223712503034E+001
  -1.133735620535703E+000,  -5.011431403755090E+008,   5.136791739278035E-004,   2.999989289684001E+004,   1.168868291477172E+008,   0.000000000000000E+000,   4.644262944528569E+009,   4.527010083262306E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968121E+008,   2.354019791166882E+005,  -1.685900968705477E-014,   7.378754394566178E-027,   2.210064883039694E-005,   1.623356782126642E+008,   1.427508066942269E+008,   4.761654367376609E-001,  -8.239623860213511E+003,                      NaN,   1.172971924663707E+002,  -4.640012168176480E+002,                      NaN,                      NaN,                      NaN,                      NaN,  -1.012447840025547E+008,  -7.722186576039077E+007,   4.580252897335889E-012,   0.000000000000000E+000,   1.500054028642996E-010,   1.469276527491843E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   7.160930459036555E-008,   1.001285117846111E-009,   2.375929296718708E-013,   0.000000000000000E+000,   1.116684387795938E-010,   1.189412831478596E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.332692176537562E-010,   1.242788711217189E-010,   3.132699574781216E-012,   0.000000000000000E+000,   1.372264148360643E-010,   1.375988628820760E-010,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.795062613279494E-008,   7.089497022713138E-010,   7.291210301672248E-008,   9.883954036326003E-010,   4.893753381235918E-008,   1.545856557616355E-010,   1.119060317092657E-010,   1.403591144108456E-010,   7.275751736096084E-008,   8.764893719233347E-010,   4.879717469794833E-008,   6.944733227108615E-007,   9.414270220068197E-009,   4.661203052139303E-007,   1.472397716680841E-009,   1.065882760982721E-009,   1.336892731448134E-009,   6.930009249941807E-007,   8.348387459085477E-009,   4.647834124824822E-007,   5.446170214846661E-004,   1.266310513574440E-001,   6.411141442281855E-002,   3.300104139408398E+003,   7.701378196784670E+001
  -1.132314899206710E+000,  -5.006747345106925E+008,   5.041702527207370E-004,   2.999983905433284E+004,   1.168868291477172E+008,   0.000000000000000E+000,   2.461697484895375E+009,   2.344429843032404E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968121E+008,   2.354260378696779E+005,  -1.449475165606871E-014,   3.275528586039369E-026,   3.508418805503552E-005,   2.165032853134455E+008,   1.755184649017880E+008,   5.854665793553352E-001,  -7.615833028614610E+003,                      NaN,   2.152222337830489E+002,  -7.151437926694840E+002,                      NaN,                      NaN,                      NaN,                      NaN,  -1.012760467405293E+008,  -7.810575259312993E+007,   4.495465998976395E-012,   0.000000000000000E+000,   7.935863116261146E-011,   7.619340543478765E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   7.028371603314227E-008,   9.827499340166692E-010,   2.662888915043948E-013,   0.000000000000000E+000,   5.833694656005459E-011,   6.378770717399077E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.092966164744142E-010,   1.141595830951478E-010,   3.085740296485728E-012,   0.000000000000000E+000,   7.235140296175917E-011,   7.205817268118869E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.705890956091965E-008,   6.932198170428287E-010,   7.142651346975532E-008,   8.458471421951116E-010,   4.789962469390192E-008,   8.385409716158785E-011,   5.860323545155898E-011,   7.543714325824489E-011,   7.134265937259373E-008,   7.872439067435527E-010,   4.782418755064367E-008,   7.062279084747315E-007,   8.363292972080005E-009,   4.736063699738477E-007,   8.291053388814945E-010,   5.794380600745920E-010,   7.458829126125270E-010,   7.053988031358500E-007,   7.783854912005414E-009,   4.728604870612351E-007,   5.446170214846660E-004,   1.291212597030693E-001,   8.789177689620396E-002,   4.484281818484991E+003,   1.046479885868031E+002
  -1.130894177877718E+000,  -5.002051298179806E+008,   4.948698265437798E-004,   2.999978425923768E+004,   1.168868291477172E+008,   0.000000000000000E+000,   1.357341995343114E+009,   1.240066320711630E+009,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968121E+008,   2.359841339526588E+005,  -1.329717710466911E-014,   7.381707108289874E-026,   5.629527392249575E-005,   2.810518603714870E+008,   2.050390063781727E+008,   6.839365064286331E-001,  -6.961539802890420E+003,                      NaN,   3.675186359468099E+002,  -1.152811854034162E+003,                      NaN,                      NaN,                      NaN,                      NaN,  -1.013065997074256E+008,  -7.873868307812776E+007,   4.412538159761613E-012,   0.000000000000000E+000,   4.358858067498840E-011,   4.033825779926596E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.898719266850311E-008,   9.646213060506259E-010,   3.047832038396251E-013,   0.000000000000000E+000,   3.094414985351155E-011,   3.459676964138174E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   5.863344200126006E-010,   1.054544353044171E-010,   3.043286507787617E-012,   0.000000000000000E+000,   3.937377040116278E-011,   3.842442841330455E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.618690658567295E-008,   6.782323491352231E-010,   7.004015335118776E-008,   7.576345580157505E-010,   4.694598042013043E-008,   4.800111883475001E-011,   3.124893305735118E-011,   4.241705690895040E-011,   6.999215223235301E-008,   7.263856249583993E-010,   4.690356336322148E-008,   7.187949194499814E-007,   7.775309519538886E-009,   4.817883828065007E-007,   4.926168589799069E-010,   3.206956759108194E-010,   4.353097979568778E-010,   7.183023025910016E-007,   7.454613843628069E-009,   4.813530730085438E-007,   5.446170214846661E-004,   1.316302641781880E-001,   1.172973303482984E-001,   5.930633923232554E+003,   1.383994927528811E+002
  -1.129473456548726E+000,  -4.997343292234297E+008,   4.857726430413146E-004,   2.999972747903216E+004,   1.168868291477172E+008,   0.000000000000000E+000,   7.714368936165605E+008,   6.541413620604054E+008,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968121E+008,   2.518842174831473E+005,  -1.266322126267353E-014,   1.370892408392727E-025,   8.896992446727519E-005,   3.554064934397419E+008,   2.291548060681271E+008,   7.643781554642283E-001,  -6.281977213501016E+003,                      NaN,   6.676446208393045E+002,  -1.349336790917502E+003,                      NaN,                      NaN,                      NaN,                      NaN,  -1.013364598337946E+008,  -7.448246291862287E+007,   4.331422546729930E-012,   0.000000000000000E+000,   2.462576571044564E-011,   2.129144738667860E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.771900229325142E-008,   9.468921884981724E-010,   3.573527475461160E-013,   0.000000000000000E+000,   1.632339370642529E-011,   1.852094595180968E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   5.643357966528784E-010,   9.801991101368628E-011,   3.006732613668659E-012,   0.000000000000000E+000,   2.185830837577219E-011,   2.036794690838896E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.533411346105191E-008,   6.639347626700103E-010,   6.871614311739344E-008,   6.975574000723459E-010,   4.604328121161974E-008,   2.895718825717557E-011,   1.668074645397140E-011,   2.486504098944085E-011,   6.868718592913627E-008,   6.808766536183744E-010,   4.601841617063030E-008,   7.318676125696630E-007,   7.429399350151045E-009,   4.903882081631591E-007,   3.084112011395038E-010,   1.776598267788665E-010,   2.648274096859581E-010,   7.315592013685235E-007,   7.251739523372177E-009,   4.901233807534731E-007,   5.446170214846661E-004,   1.341723443196004E-001,   1.524926673386831E-001,   7.640080534858217E+003,   1.782888658495891E+002
  -1.128052735219734E+000,  -4.992623356594211E+008,   4.768735989328627E-004,   2.999966711004251E+004,   1.168868291477172E+008,   0.000000000000000E+000,   4.535077535877775E+008,   3.361804965608418E+008,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968742E+008,   2.814615987483078E+005,  -1.231905938969265E-014,   2.227250894063489E-025,   1.347914960028205E-004,   4.354051012015349E+008,   2.469219707147460E+008,   8.236430374600884E-001,  -5.594210864780175E+003,                      NaN,   1.074253060154424E+003,  -1.868532997185654E+003,                      NaN,                      NaN,                      NaN,                      NaN,  -1.013656424837094E+008,  -6.725658410157676E+007,   4.252073656157650E-012,   0.000000000000000E+000,   1.436367770208290E-011,   1.094602051020003E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.647843348596938E-008,   9.296219441538096E-010,   4.298303407686029E-013,   0.000000000000000E+000,   8.627222911667678E-012,   9.621008193779620E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   5.432563110420673E-010,   1.141659649398278E-010,   2.977992551027968E-012,   0.000000000000000E+000,   1.245152610527782E-011,   1.050434973805990E-011,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.450004109432694E-008,   6.578032844158157E-010,   6.743761720199163E-008,   6.761003374281111E-010,   4.518377824713713E-008,   1.861575135824055E-011,   9.057053252436280E-012,   1.542951865630579E-011,   6.741900145063339E-008,   6.670432841756748E-010,   4.516834872848082E-008,   7.453075451051212E-007,   7.472130594768522E-009,   4.993624069350037E-007,   2.057376953806107E-010,   1.000968065826069E-010,   1.705240657812761E-010,   7.451018074097407E-007,   7.372033788185913E-009,   4.991918828692224E-007,   5.446170214846659E-004,   1.367580204937083E-001,   1.920525220828000E-001,   9.534454937956130E+003,   2.224908761527164E+002
  -1.126632013890742E+000,  -4.987891520646294E+008,   4.681677353136782E-004,   2.999960096370566E+004,   1.168868291477172E+008,   0.000000000000000E+000,   2.812452152903475E+008,   1.639167955851241E+008,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968742E+008,   2.814615987535001E+005,  -1.213277779199645E-014,   3.044742446140079E-025,   1.901872580943316E-004,   5.116415857265082E+008,   2.586601971210488E+008,   8.627975461645829E-001,  -4.936678124144665E+003,                      NaN,   1.565158878107883E+003,  -1.972474743194781E+003,                      NaN,                      NaN,                      NaN,                      NaN,  -1.013941614526599E+008,  -6.782536097044444E+007,   4.174447271656445E-012,   0.000000000000000E+000,   8.837373171632583E-012,   5.337648471024273E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.526479495189873E-008,   9.142996092659683E-010,   5.282422176259926E-013,   0.000000000000000E+000,   4.619450393280922E-012,   4.684985219005574E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   5.230537884257195E-010,   1.095090520472889E-010,   2.959045586979628E-012,   0.000000000000000E+000,   7.431398912182030E-012,   5.120094053684707E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.368421456407439E-008,   6.460360901930752E-010,   6.619744403007902E-008,   6.423955183029209E-010,   4.434576119282031E-008,   1.301182044328903E-011,   5.147692610906915E-012,   1.039044449916166E-011,   6.618443220963572E-008,   6.372478256920140E-010,   4.433537074832115E-008,   7.590635207075384E-007,   7.366130383949462E-009,   5.084977239330087E-007,   1.492021086495340E-010,   5.902683606605285E-011,   1.191436844550403E-010,   7.589143185988888E-007,   7.307103547883411E-009,   5.083785802485537E-007,   5.446170214846659E-004,   1.393983008836973E-001,   2.319907558230158E-001,   1.141221643623841E+004,   2.663019252973815E+002
  -1.125211292561750E+000,  -4.983147813839958E+008,   4.596502331180707E-004,   2.999952692295171E+004,   1.168868291477172E+008,   0.000000000000000E+000,   1.913774102171386E+008,   7.404837915326077E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968742E+008,   2.814615988814327E+005,  -1.203482735735678E-014,   3.152776425672651E-025,   2.436427079722732E-004,   5.708786852727008E+008,   2.654200843176300E+008,   8.853461027282747E-001,  -4.372095774268802E+003,                      NaN,   2.070015051592996E+003,  -2.441103294796795E+003,                      NaN,                      NaN,                      NaN,                      NaN,  -1.014220301303024E+008,  -6.836526761817513E+007,   4.098500423721786E-012,   0.000000000000000E+000,   5.993797911134236E-012,   2.410942080423794E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.407741489050639E-008,   9.363138776516278E-010,   6.533381890054565E-013,   0.000000000000000E+000,   2.596000340733911E-012,   2.134167932925913E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   5.036881757523214E-010,   1.217764779739618E-010,   2.950113012149676E-012,   0.000000000000000E+000,   4.861198721000794E-012,   2.318684031257833E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.288617265225503E-008,   6.648014110924057E-010,   6.502623200857329E-008,   6.308481601889484E-010,   4.356110405911185E-008,   1.009229833485602E-011,   3.249338529739367E-012,   7.811311733150469E-012,   6.501613971023844E-008,   6.275988216592091E-010,   4.355329274737869E-008,   7.735234415701626E-007,   7.504292112654232E-009,   5.181837250843266E-007,   1.200535399360276E-010,   3.865270129782619E-011,   9.291992705662715E-011,   7.734033880302268E-007,   7.465639411356405E-009,   5.180908051572698E-007,   5.446170214846660E-004,   1.421050391298393E-001,   2.661446420490955E-001,   1.296946296263867E+004,   3.026318914933030E+002
  -1.123790571232758E+000,  -4.978392265686959E+008,   4.513164087393218E-004,   2.999944465462545E+004,   1.168868291477172E+008,   0.000000000000000E+000,   1.482181285623160E+008,   3.088883630035209E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   2.340095140968742E+008,   2.814616018608799E+005,  -1.199297928768228E-014,   2.232212318407431E-025,   2.823173286387500E-004,   6.044357053539989E+008,   2.685722156045863E+008,   8.958604809350684E-001,  -3.956718005212854E+003,                      NaN,   2.559710112090824E+003,  -2.508649864096760E+003,                      NaN,                      NaN,                      NaN,                      NaN,  -1.014492644976955E+008,  -6.888231191242163E+007,   4.024191350677649E-012,   0.000000000000000E+000,   4.673476351907744E-012,   1.005432890687218E-012,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   6.291564038497018E-008,   1.344473766634646E-009,   7.934722007578443E-013,   0.000000000000000E+000,   1.682229054569530E-012,   8.912214742487540E-013,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.851213957766992E-010,   3.137843596712078E-010,   2.947284967371047E-012,   0.000000000000000E+000,   3.676393919461672E-012,   9.673624185410632E-013,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   4.210546738857236E-008,   1.000910630980167E-009,   6.426981725219809E-008,   8.022726781774832E-010,   4.311396906085790E-008,   8.697667702585393E-012,   2.475701255327374E-012,   6.623678886832719E-012,   6.426111958449551E-008,   7.997969769221557E-010,   4.310734538197107E-008,   7.930209805231547E-007,   9.899188967640728E-009,   5.319803833379834E-007,   1.073199405982898E-010,   3.054751236148836E-011,   8.172913118602265E-011,   7.929136605825565E-007,   9.868641455279237E-009,   5.318986542067975E-007,   5.446170214846659E-004,   1.448821405409237E-001,   2.905841306198671E-001,   1.398539193637711E+004,   3.263314590771882E+002
