1890,   1.171666666666667E+001,   1.171439371859449E+001,   1.152384890157828E+001,   1.190493853561071E+001,   1.000000000000000E-002,   1.000000000000000E-001
1891,   1.073333333333333E+001,   1.155539076033054E+001,   1.130184609360785E+001,   1.180893542705323E+001,   1.000000000000000E-002,   1.000000000000000E-001
1892,   1.061666666666667E+001,   1.135990064628851E+001,   1.107149405052721E+001,   1.164830724204981E+001,   1.000000000000000E-002,   1.000000000000000E-001
1893,   1.005000000000000E+001,   1.105012918153307E+001,   1.074181855706813E+001,   1.135843980599801E+001,   1.000000000000000E-002,   1.000000000000000E-001
1894,   1.155833333333333E+001,   1.117897109868819E+001,   1.086213685423549E+001,   1.149580534314089E+001,   1.000000000000000E-002,   1.000000000000000E-001
1895,   1.057500000000000E+001,   1.102308855096424E+001,   1.069993582878295E+001,   1.134624127314554E+001,   1.000000000000000E-002,   1.000000000000000E-001
1896,   1.065000000000000E+001,   1.092490381381586E+001,   1.059862472843443E+001,   1.125118289919729E+001,   1.000000000000000E-002,   1.000000000000000E-001
1897,   9.883333333333333E+000,   1.064938694930335E+001,   1.032408998891567E+001,   1.097468390969104E+001,   1.000000000000000E-002,   1.000000000000000E-001
1898,   1.072500000000000E+001,   1.067061412747871E+001,   1.034447533124054E+001,   1.099675292371688E+001,   1.000000000000000E-002,   1.000000000000000E-001
1899,   1.087500000000000E+001,   1.072566072745862E+001,   1.039696619173763E+001,   1.105435526317962E+001,   1.000000000000000E-002,   1.000000000000000E-001
1900,   1.063333333333333E+001,   1.070032280370830E+001,   1.037169423447483E+001,   1.102895137294178E+001,   1.000000000000000E-002,   1.000000000000000E-001
1901,   1.089166666666667E+001,   1.075299794946691E+001,   1.042558477633025E+001,   1.108041112260357E+001,   1.000000000000000E-002,   1.000000000000000E-001
1902,   1.066666666666667E+001,   1.073149558445974E+001,   1.040306015839318E+001,   1.105993101052630E+001,   1.000000000000000E-002,   1.000000000000000E-001
1903,   1.106666666666666E+001,   1.082139796311320E+001,   1.049227383082468E+001,   1.115052209540171E+001,   1.000000000000000E-002,   1.000000000000000E-001
1904,   1.075000000000000E+001,   1.080246101781420E+001,   1.047423523119205E+001,   1.113068680443635E+001,   1.000000000000000E-002,   1.000000000000000E-001
1905,   1.040833333333333E+001,   1.069496466342925E+001,   1.036839896130713E+001,   1.102153036555137E+001,   1.000000000000000E-002,   1.000000000000000E-001
1906,   1.013333333333333E+001,   1.054599949272405E+001,   1.021869993034803E+001,   1.087329905510007E+001,   1.000000000000000E-002,   1.000000000000000E-001
1907,   1.029166666666667E+001,   1.047931711356351E+001,   1.015147688915130E+001,   1.080715733797571E+001,   1.000000000000000E-002,   1.000000000000000E-001
1908,   9.949999999999999E+000,   1.033680001728931E+001,   1.000786982698751E+001,   1.066573020759111E+001,   1.000000000000000E-002,   1.000000000000000E-001
1909,   1.043333333333333E+001,   1.036360942101083E+001,   1.003100618514179E+001,   1.069621265687987E+001,   1.000000000000000E-002,   1.000000000000000E-001
1910,   1.028333333333333E+001,   1.034102765427593E+001,   1.001119056242053E+001,   1.067086474613134E+001,   1.000000000000000E-002,   1.000000000000000E-001
1911,   1.083333333333333E+001,   1.047354451284065E+001,   1.014421307902715E+001,   1.080287594665415E+001,   1.000000000000000E-002,   1.000000000000000E-001
1912,   1.027500000000000E+001,   1.041710247867734E+001,   1.008665151131329E+001,   1.074755344604139E+001,   1.000000000000000E-002,   1.000000000000000E-001
1913,   9.900000000000000E+000,   1.027864453833729E+001,   9.950412713957073E+000,   1.060687636271751E+001,   1.000000000000000E-002,   1.000000000000000E-001
1914,   1.158333333333333E+001,   1.062921705501659E+001,   1.030048192841561E+001,   1.095795218161756E+001,   1.000000000000000E-002,   1.000000000000000E-001
1915,   1.095833333333333E+001,   1.071926830586351E+001,   1.039113506259749E+001,   1.104740154912952E+001,   1.000000000000000E-002,   1.000000000000000E-001
1916,   1.135000000000000E+001,   1.088961483612588E+001,   1.056111043630778E+001,   1.121811923594398E+001,   1.000000000000000E-002,   1.000000000000000E-001
1917,   1.061666666666667E+001,   1.081545624733804E+001,   1.048440312203829E+001,   1.114650937263778E+001,   1.000000000000000E-002,   1.000000000000000E-001
1918,   1.078333333333333E+001,   1.080547380399286E+001,   1.047254597924293E+001,   1.113840162874279E+001,   1.000000000000000E-002,   1.000000000000000E-001
1919,   1.093333333333334E+001,   1.084152467482828E+001,   1.050848834219703E+001,   1.117456100745953E+001,   1.000000000000000E-002,   1.000000000000000E-001
1920,   1.102500000000000E+001,   1.089133472140799E+001,   1.056003033326445E+001,   1.122263910955152E+001,   1.000000000000000E-002,   1.000000000000000E-001
1921,   1.042500000000000E+001,   1.076388311102220E+001,   1.043354469734628E+001,   1.109422152469812E+001,   1.000000000000000E-002,   1.000000000000000E-001
1922,   1.125833333333333E+001,   1.089575320736862E+001,   1.056777215613761E+001,   1.122373425859963E+001,   1.000000000000000E-002,   1.000000000000000E-001
1923,   1.077500000000000E+001,   1.086347696238616E+001,   1.053400774929570E+001,   1.119294617547661E+001,   1.000000000000000E-002,   1.000000000000000E-001
1924,   1.083333333333333E+001,   1.085654448317784E+001,   1.052724497991104E+001,   1.118584398644463E+001,   1.000000000000000E-002,   1.000000000000000E-001
1925,   1.068333333333333E+001,   1.081169221371283E+001,   1.048371325238868E+001,   1.113967117503699E+001,   1.000000000000000E-002,   1.000000000000000E-001
1926,   1.022500000000000E+001,   1.065323978545695E+001,   1.032582123449022E+001,   1.098065833642368E+001,   1.000000000000000E-002,   1.000000000000000E-001
