   1.380923520261716E+000
  -1.142878235582793E+000,  -5.041285463128239E+008,   5.802374569261890E-004,   0.000000000000000E+000,   2.071055696527542E+005,   1.580924557079046E-050,   3.010570907805865E+010,   3.010564996076300E+010,   5.545381166530088E+003,   1.286368899769025E+003,   3.616209216191876E-001,   4.445098830689829E-001,   2.641624327822572E+005,   1.358316923331227E+003,   1.207258726981665E-015,  -0.000000000000000E+000,   2.502868700782362E-007
  -1.141449637788314E+000,  -5.036653676293950E+008,   5.691901239644043E-004,  -5.586212935094485E-002,   2.071055696527542E+005,   1.580924557079046E-050,   8.994867973643257E+009,   8.994800046296436E+009,   5.693710341074102E+003,   1.309106492617242E+003,   3.683049515939694E-001,   4.513344918257410E-001,   2.714477310124727E+005,   1.409905483354004E+003,   1.470696858034581E-015,  -3.036187527184457E-026,   1.020487904846670E-006
  -1.140021039993836E+000,  -5.032009579206581E+008,   5.583916981024093E-004,  -1.111341325754384E-001,   2.071055696527542E+005,   1.580924557079046E-050,   4.298861467351109E+009,   4.298794144697331E+009,   5.843665104921361E+003,   1.332209384560194E+003,   3.751480809691856E-001,   4.583326623052312E-001,   2.788299770874812E+005,   1.462289539157064E+003,   2.103855156848962E-016,  -2.977727767136377E-026,   3.054431655417802E-007
  -1.138592442199357E+000,  -5.027353201195759E+008,   5.478357388235854E-004,  -1.658240829408737E-001,   2.071055696527542E+005,   1.580924557079046E-050,   2.211486381946236E+009,   2.211407207994841E+009,   5.995260295198267E+003,   1.355663306514597E+003,   3.821413992579433E-001,   4.654957934535453E-001,   2.841866624611693E+005,   1.515356610224248E+003,   1.270484207670776E-015,  -2.919955463241157E-026,   3.585364161510497E-006
  -1.137163844404879E+000,  -5.022684571657673E+008,   5.375159933165851E-004,  -2.199400756028964E-001,   2.071055696527542E+005,   1.580924557079046E-050,   1.182322303223577E+009,   1.182237277366003E+009,   6.148511295315444E+003,   1.379453923084102E+003,   3.892756508846035E-001,   4.728148900074294E-001,   2.898468807757351E+005,   1.569255665756613E+003,   1.320929091068700E-015,  -2.859197766734608E-026,   6.971976421043434E-006
  -1.135735246610400E+000,  -5.018003720054787E+008,   5.274263904005165E-004,  -2.734911323459727E-001,   2.071055696527542E+005,   1.580924557079046E-050,   6.483780234112352E+008,   6.482869851946205E+008,   6.303435055835641E+003,   1.403566892340907E+003,   3.965412879769182E-001,   4.802806199359523E-001,   2.958202087945590E+005,   1.623996037810906E+003,   1.347100578643199E-015,  -2.794166197959242E-026,   1.296344100648362E-005
  -1.134306648815922E+000,  -5.013310675915524E+008,   5.175610346660553E-004,  -3.264875353022357E-001,   2.071055696527542E+005,   1.580924557079046E-050,   3.623587964155916E+008,   3.622615002566960E+008,   6.460050579559968E+003,   1.427987917765420E+003,   4.039285296997154E-001,   4.878833708806236E-001,   3.021161173173453E+005,   1.679587101334565E+003,   1.361119918415915E-015,  -2.720642805438553E-026,   2.343120780828662E-005
  -1.132878051021443E+000,  -5.008605468833985E+008,   5.079142008241441E-004,  -3.789418996792910E-001,   2.071055696527542E+005,   1.580924557079046E-050,   2.056040750900545E+008,   2.055002297840313E+008,   6.618380309643187E+003,   1.452702809968611E+003,   4.099854248445757E-001,   4.956133162026056E-001,   3.087439231829874E+005,   1.736038247420857E+003,   1.368803357537497E-015,  -2.631975566201827E-026,   4.151009085565753E-005
  -1.131449453226965E+000,  -5.003888128469640E+008,   4.984803282542425E-004,  -4.308708819469672E-001,   2.071055696527542E+005,   1.580924557079046E-050,   1.181570635614281E+008,   1.180463504766207E+008,   6.778452411048566E+003,   1.477697559218891E+003,   4.136175997307114E-001,   5.034604792574150E-001,   3.157127151067301E+005,   1.793358839035023E+003,   1.373089571934534E-015,  -2.517166216238193E-026,   7.240251398152858E-005
  -1.130020855432486E+000,  -4.999158684547030E+008,   4.892540157444721E-004,  -4.822980232036020E-001,   2.071055696527542E+005,   1.580924557079046E-050,   6.865967828878111E+007,   6.854176044593769E+007,   6.940257151338067E+003,   1.502958429325899E+003,   4.173841399529920E-001,   5.114148156773553E-001,   3.230312315357925E+005,   1.851558135389321E+003,   1.375513280040872E-015,  -2.358763749006479E-026,   1.246574992364313E-004
