   0.000000000000000E+000,   0.000000000000000E+000,   1.587642356452616E-006,   9.987856544537704E-001
   1.428597794478503E-002,   5.972753822647324E+006,   1.589100970090071E-006,   1.707548970530252E+000
   2.857195588956984E-002,   1.194794194859859E+007,   1.593483069328714E-006,   1.625436701598886E+000
   4.285793383435488E-002,   1.792798479148359E+007,   1.600807484002869E-006,   1.535218809632103E+000
   5.714391177913969E-002,   2.391527510794894E+007,   1.611105780564508E-006,   1.461166682515768E+000
   7.142988972392450E-002,   2.991216447246145E+007,   1.624422539090303E-006,   1.380923520261716E+000
   8.571586766870931E-002,   3.592095010883074E+007,   1.640815744971697E-006,   1.301447576092153E+000
   1.000018456134943E-001,   4.194386218561618E+007,   1.660357299285687E-006,   1.225203150238340E+000
   1.142878235582794E-001,   4.798305167311553E+007,   1.683133653153950E-006,   1.149980003815107E+000
   1.285738015030642E-001,   5.404057884851142E+007,   1.709246572834086E-006,   1.078973531449004E+000
   1.428597794478492E-001,   6.011840252337326E+007,   1.738814043877660E-006,   1.012062583690350E+000
   1.571457573926340E-001,   6.621837005451234E+007,   1.771971324465754E-006,   9.476598649628246E-001
   1.714317353374191E-001,   7.234220818560085E+007,   1.808872160025778E-006,   8.852858605594516E-001
   1.857177132822039E-001,   7.849151475339045E+007,   1.849690173478526E-006,   8.290646802172471E-001
   2.000036912269887E-001,   8.466775127919666E+007,   1.894620448001399E-006,   7.762652418068565E-001
   2.142896691717735E-001,   9.087223645385464E+007,   1.943881322067259E-006,   7.266522076631173E-001
   2.285756471165585E-001,   9.710614051287940E+007,   1.997716419781135E-006,   6.835929303650048E-001
   2.428616250613436E-001,   1.033704804882676E+008,   2.056396943250525E-006,   6.437301151845005E-001
   2.571476030061284E-001,   1.096661163143962E+008,   2.120224257962138E-006,   6.017578457773940E-001
   2.714335809509134E-001,   1.159937477578762E+008,   2.189532806985265E-006,   5.669244220434324E-001
   2.857195588956982E-001,   1.223539121350194E+008,   2.264693395382490E-006,   5.355997778426260E-001
   3.000055368404833E-001,   1.287469827757521E+008,   2.346116892604870E-006,   5.054256460072093E-001
   3.142915147852681E-001,   1.351731681892660E+008,   2.434258408026881E-006,   4.765617380831084E-001
   3.285774927300529E-001,   1.416325118843676E+008,   2.529622003310905E-006,   4.487312977733490E-001
   3.428634706748377E-001,   1.481248927962113E+008,   2.632766015188828E-006,   4.219515474073330E-001
   3.571494486196227E-001,   1.546500262707825E+008,   2.744309073757735E-006,   3.957891566486962E-001
   3.714354265644078E-001,   1.612074655589633E+008,   2.864936914803131E-006,   3.708354824142236E-001
   3.857214045091926E-001,   1.677966037731572E+008,   2.995410100341118E-006,   3.498794558021482E-001
   4.000073824539776E-001,   1.744166762611090E+008,   3.136572779934611E-006,   3.257969345763074E-001
   4.142933603987624E-001,   1.810667633536359E+008,   3.289362646897649E-006,   3.028047881162095E-001
   4.285793383435474E-001,   1.877457934453570E+008,   3.454822268869668E-006,   2.803390570026126E-001
   4.428653162883323E-001,   1.944525463700760E+008,   3.634112002157412E-006,   2.578756251226698E-001
   4.571512942331173E-001,   2.011856570351622E+008,   3.828524734601026E-006,   2.353229586027655E-001
   4.714372721779019E-001,   2.079436192819950E+008,   4.039502743605427E-006,   2.143955745790217E-001
   4.857232501226869E-001,   2.147247899422571E+008,   4.268657005706155E-006,   1.928477455291525E-001
   5.000092280674719E-001,   2.215273930624987E+008,   4.517789353212737E-006,   1.727918771376989E-001
   5.142952060122570E-001,   2.283495242719584E+008,   4.788917944051909E-006,   1.529699203136303E-001
   5.285811839570416E-001,   2.351891552710376E+008,   5.084306595313947E-006,   1.344599647366180E-001
   5.428671619018266E-001,   2.420441384201145E+008,   5.406498632132822E-006,   1.177109366393612E-001
   5.571531398466116E-001,   2.489122114105003E+008,   5.758356025027933E-006,   1.018205619999430E-001
   5.714391177913964E-001,   2.557910020013085E+008,   6.143104735177018E-006,   8.748508771080662E-002
   5.857250957361815E-001,   2.626780328078023E+008,   6.564387363815595E-006,   7.458987517431603E-002
   6.000110736809661E-001,   2.695707261284190E+008,   7.026324415949521E-006,   6.274152149760258E-002
   6.142970516257511E-001,   2.764664087991583E+008,   7.533585748394577E-006,   5.241446107949722E-002
   6.285830295705361E-001,   2.833623170653411E+008,   8.091474088531014E-006,   4.304382019067890E-002
   6.428690075153212E-001,   2.902556014619421E+008,   8.706022896511473E-006,   3.501648770221159E-002
   6.571549854601058E-001,   2.971433316947499E+008,   9.384111316876249E-006,   2.807061652502410E-002
