   2.929732433611158E+005,   2.929731034629037E+005,   9.772530817399806E-004
   2.929745051176619E+005,   2.929743652176422E+005,   9.772572905007578E-004
   2.929782945112066E+005,   2.929781546057584E+005,   9.772699305389411E-004
   2.929846116056446E+005,   2.929844716911465E+005,   9.772910020676587E-004
   2.929934565075079E+005,   2.929933165803378E+005,   9.773205054422608E-004
   2.930048293659620E+005,   2.930046894224969E+005,   9.773584411603073E-004
   2.930187303728164E+005,   2.930185904094325E+005,   9.774048098616026E-004
   2.930351597625287E+005,   2.930350197756004E+005,   9.774596123282074E-004
   2.930541178122109E+005,   2.930539777981114E+005,   9.775228494844637E-004
   2.930756048416423E+005,   2.930754647967426E+005,   9.775945223970330E-004
   2.930996212132779E+005,   2.930994811339469E+005,   9.776746322749284E-004
   2.931261673322557E+005,   2.931260272148603E+005,   9.777631804695377E-004
   2.931552436464187E+005,   2.931551034873228E+005,   9.778601684746946E-004
   2.931868506463204E+005,   2.931867104418852E+005,   9.779655979267005E-004
   2.932209888652496E+005,   2.932208486118331E+005,   9.780794706044044E-004
   2.932576588792382E+005,   2.932575185731952E+005,   9.782017884292313E-004
   2.932968613070872E+005,   2.932967209447687E+005,   9.783325534652668E-004
   2.933385968103850E+005,   2.933384563881384E+005,   9.784717679193196E-004
   2.933828660935256E+005,   2.933827256076938E+005,   9.786194341409808E-004
   2.934296699037374E+005,   2.934295293506592E+005,   9.787755546227222E-004
   2.934790090311001E+005,   2.934788684071095E+005,   9.789401319999500E-004
   2.935308843085774E+005,   2.935307436100037E+005,   9.791131690511162E-004
   2.935852966120393E+005,   2.935851558352066E+005,   9.792946686977915E-004
   2.936422468602908E+005,   2.936421060015177E+005,   9.794846340047609E-004
   2.937017360151065E+005,   2.937015950707061E+005,   9.796830681801411E-004
   2.937637650812542E+005,   2.937636240475337E+005,   9.798899745754566E-004
   2.938283351065340E+005,   2.938281939797943E+005,   9.801053566857718E-004
   2.938954471818070E+005,   2.938953059583427E+005,   9.803292181497867E-004
   2.939651024410370E+005,   2.939649611171362E+005,   9.805615627499747E-004
   2.940373020613195E+005,   2.940371606332632E+005,   9.808023944126814E-004
   2.941120472629255E+005,   2.941119057269875E+005,   9.810517172082680E-004
   2.941893393093401E+005,   2.941891976617867E+005,   9.813095353512422E-004
   2.942691795073016E+005,   2.942690377443916E+005,   9.815758532003883E-004
   2.943515692068427E+005,   2.943514273248267E+005,   9.818506752589044E-004
   2.944365098013404E+005,   2.944363677964610E+005,   9.821340061745682E-004
   2.945240027275538E+005,   2.945238605960449E+005,   9.824258507398639E-004
   2.946140494656742E+005,   2.946139072037612E+005,   9.827262138921494E-004
   2.947066515393733E+005,   2.947065091432724E+005,   9.830351007138159E-004
   2.948018105158505E+005,   2.948016679817686E+005,   9.833525164324466E-004
   2.948995280058826E+005,   2.948993853300171E+005,   9.836784664209836E-004
   2.949998056638836E+005,   2.949996628424221E+005,   9.840129561979245E-004
   2.951026451879469E+005,   2.951025022170670E+005,   9.843559914274661E-004
   2.952080483199084E+005,   2.952079051957772E+005,   9.847075779197128E-004
   2.953160168453977E+005,   2.953158735641718E+005,   9.850677216308482E-004
   2.954265525939006E+005,   2.954264091517256E+005,   9.854364286633441E-004
   2.955396574388140E+005,   2.955395138318242E+005,   9.858137052661420E-004
   2.956553332975074E+005,   2.956551895218260E+005,   9.861995578348607E-004
   2.957735821313867E+005,   2.957734381831250E+005,   9.865939929120065E-004
   2.958944059459551E+005,   2.958942618212124E+005,   9.869970171871780E-004
   2.960178067908792E+005,   2.960176624857425E+005,   9.874086374972867E-004
   2.961437867600539E+005,   2.961436422705977E+005,   9.878288608267712E-004
   2.962723479916702E+005,   2.962722033139562E+005,   9.882576943078274E-004
   2.964034926682853E+005,   2.964033477983619E+005,   9.886951452206375E-004
   2.965372230168919E+005,   2.965370779507943E+005,   9.891412209936058E-004
   2.966735413089893E+005,   2.966733960427390E+005,   9.895959292035926E-004
   2.968124498606569E+005,   2.968123043902612E+005,   9.900592775761599E-004
   2.969539510326299E+005,   2.969538053540823E+005,   9.905312739858262E-004
   2.970980472303751E+005,   2.970979013396541E+005,   9.910119264563157E-004
   2.972447409041644E+005,   2.972445947972341E+005,   9.915012431608071E-004
   2.973940345491606E+005,   2.973938882219695E+005,   9.919992324222162E-004
   2.975459307054902E+005,   2.975457841539716E+005,   9.925059027134421E-004
   2.977004319583326E+005,   2.977002851784041E+005,   9.930212626576621E-004
   2.978575409379932E+005,   2.978573939255564E+005,   9.935453210285778E-004
   2.980172603199986E+005,   2.980171130709389E+005,   9.940780867507310E-004
   2.981795928251757E+005,   2.981794453353615E+005,   9.946195688997671E-004
   2.983445412197413E+005,   2.983443934850246E+005,   9.951697767027368E-004
   2.985121083153890E+005,   2.985119603316041E+005,   9.957287195383818E-004
   2.986822969693828E+005,   2.986821487323468E+005,   9.962964069374512E-004
   2.988551100846445E+005,   2.988549615901564E+005,   9.968728485829901E-004
   2.990305506098504E+005,   2.990304018536914E+005,   9.974580543106637E-004
   2.992086215395244E+005,   2.992084725174571E+005,   9.980520341090673E-004
   2.993893259141311E+005,   2.993891766218991E+005,   9.986547981200352E-004
   2.995726668201799E+005,   2.995725172535080E+005,   9.992663566389919E-004
   2.997586473903147E+005,   2.997584975449083E+005,   9.998867201152482E-004
   2.999472708034216E+005,   2.999471206749662E+005,   1.000515899152360E-003
   3.001385402847290E+005,   3.001383898688902E+005,   1.001153904508466E-003
   3.003324591059072E+005,   3.003323083983302E+005,   1.001800747096614E-003
