  0.7100000E+02  0.3908845E+02  0.1150096E+02  0.3950036E+02  0.1154073E+02  1  0  0  0
  0.7500000E+02  0.3896842E+02  0.1099653E+02  0.3950251E+02  0.1104656E+02  1  0  0  0
  0.8100000E+02  0.3909875E+02  0.1139750E+02  0.3950012E+02  0.1143603E+02  1  0  0  0
  0.1050000E+03  0.3946702E+02  0.1198673E+02  0.3950144E+02  0.1199016E+02  1  0  0  0
  0.1060000E+03  0.3956912E+02  0.1156200E+02  0.3950282E+02  0.1155554E+02  1  0  0  0
  0.1160000E+03  0.3974498E+02  0.1104026E+02  0.3950192E+02  0.1101725E+02  1  0  0  0
  0.1290000E+03  0.4011121E+02  0.1205204E+02  0.3949964E+02  0.1199055E+02  1  0  0  0
  0.1290000E+03  0.3995460E+02  0.1192606E+02  0.3949964E+02  0.1188070E+02  1  0  0  0
  0.1290000E+03  0.3933009E+02  0.1188790E+02  0.3949964E+02  0.1190467E+02  1  0  0  0
  0.1290000E+03  0.3987195E+02  0.1186419E+02  0.3949964E+02  0.1182722E+02  1  0  0  0
  0.1290000E+03  0.4008245E+02  0.1204989E+02  0.3949964E+02  0.1199131E+02  1  0  0  0
  0.1300000E+03  0.3932073E+02  0.1173883E+02  0.3949964E+02  0.1175638E+02  1  0  0  0
  0.1300000E+03  0.3978092E+02  0.1169345E+02  0.3949964E+02  0.1166581E+02  1  0  0  0
  0.1300000E+03  0.3941318E+02  0.1162562E+02  0.3949964E+02  0.1163405E+02  1  0  0  0
  0.1310000E+03  0.3958219E+02  0.1160617E+02  0.3949964E+02  0.1159811E+02  1  0  0  0
  0.1310000E+03  0.3990492E+02  0.1147770E+02  0.3949964E+02  0.1143830E+02  1  0  0  0
  0.1310000E+03  0.3913389E+02  0.1139217E+02  0.3949964E+02  0.1142728E+02  1  0  0  0
  0.1310000E+03  0.4004692E+02  0.1165944E+02  0.3949964E+02  0.1160562E+02  1  0  0  0
  0.1310000E+03  0.3995178E+02  0.1147437E+02  0.3949964E+02  0.1143040E+02  1  0  0  0
  0.1320000E+03  0.3984727E+02  0.1131701E+02  0.3949964E+02  0.1128354E+02  1  0  0  0
  0.1320000E+03  0.3917293E+02  0.1124918E+02  0.3949964E+02  0.1128030E+02  1  0  0  0
  0.1330000E+03  0.3892118E+02  0.1167006E+02  0.3950074E+02  0.1172646E+02  1  0  0  0
  0.1330000E+03  0.3961113E+02  0.1107107E+02  0.3949964E+02  0.1106051E+02  1  0  0  0
  0.1330000E+03  0.3950893E+02  0.1118726E+02  0.3949964E+02  0.1118637E+02  1  0  0  0
  0.1330000E+03  0.3951607E+02  0.1119875E+02  0.3949964E+02  0.1119718E+02  1  0  0  0
  0.1330000E+03  0.3912130E+02  0.1107610E+02  0.3949964E+02  0.1111176E+02  1  0  0  0
  0.1330000E+03  0.3945443E+02  0.1107762E+02  0.3949964E+02  0.1108190E+02  1  0  0  0
  0.1340000E+03  0.3977430E+02  0.1102860E+02  0.3949964E+02  0.1100262E+02  1  0  0  0
  0.1340000E+03  0.3976766E+02  0.1106167E+02  0.3949964E+02  0.1103627E+02  1  0  0  0
  0.1460000E+03  0.3948187E+02  0.1144814E+02  0.3949940E+02  0.1144984E+02  1  0  0  0
  0.1510000E+03  0.3922359E+02  0.1105297E+02  0.3950008E+02  0.1107902E+02  1  0  0  0
  0.1610000E+03  0.3982270E+02  0.1171857E+02  0.3950186E+02  0.1168698E+02  1  0  0  0
  0.1650000E+03  0.3917903E+02  0.1175391E+02  0.3950149E+02  0.1178552E+02  1  0  0  0
  0.1690000E+03  0.3999499E+02  0.1172771E+02  0.3949898E+02  0.1167877E+02  1  0  0  0
  0.1920000E+03  0.3952617E+02  0.1117523E+02  0.3950126E+02  0.1117286E+02  1  0  0  0
  0.2130000E+03  0.3936313E+02  0.1194635E+02  0.3950013E+02  0.1195995E+02  1  0  0  0
  0.2270000E+03  0.3997700E+02  0.1171171E+02  0.3949983E+02  0.1166467E+02  1  0  0  0
  0.2300000E+03  0.3891497E+02  0.1154097E+02  0.3950013E+02  0.1159750E+02  1  0  0  0
  0.2310000E+03  0.4004142E+02  0.1179399E+02  0.3950028E+02  0.1174037E+02  1  0  0  0
  0.2310000E+03  0.3995335E+02  0.1139637E+02  0.3949798E+02  0.1135228E+02  1  0  0  0
  0.2470000E+03  0.3945512E+02  0.1146437E+02  0.3949897E+02  0.1146861E+02  1  0  0  0
  0.2500000E+03  0.3977374E+02  0.1109518E+02  0.3949850E+02  0.1106904E+02  1  0  0  0
  0.2620000E+03  0.3981745E+02  0.1167580E+02  0.3950738E+02  0.1164535E+02  1  0  0  0
  0.2660000E+03  0.3985205E+02  0.1169897E+02  0.3950561E+02  0.1166488E+02  1  0  0  0
  0.2680000E+03  0.4002968E+02  0.1148190E+02  0.3950542E+02  0.1143085E+02  1  0  0  0
  0.2730000E+03  0.3897105E+02  0.1114379E+02  0.3950346E+02  0.1119409E+02  1  0  0  0
  0.2890000E+03  0.3940055E+02  0.1100141E+02  0.3949936E+02  0.1101070E+02  1  0  0  0
  0.3000000E+03  0.3950708E+02  0.1139291E+02  0.3950277E+02  0.1139249E+02  1  0  0  0
  0.3200000E+03  0.3929833E+02  0.1137370E+02  0.3950044E+02  0.1139311E+02  1  0  0  0
  0.3260000E+03  0.3928700E+02  0.1118059E+02  0.3950210E+02  0.1120102E+02  1  0  0  0
  0.3450000E+03  0.3892612E+02  0.1186072E+02  0.3950327E+02  0.1191748E+02  1  0  0  0
  0.3500000E+03  0.3971151E+02  0.1172587E+02  0.3950056E+02  0.1170511E+02  1  0  0  0
  0.3510000E+03  0.3898945E+02  0.1192241E+02  0.3950216E+02  0.1197303E+02  1  0  0  0
  0.3520000E+03  0.3954636E+02  0.1143702E+02  0.3950356E+02  0.1143289E+02  1  0  0  0
  0.3670000E+03  0.3947290E+02  0.1178347E+02  0.3950079E+02  0.1178623E+02  1  0  0  0
  0.3700000E+03  0.3913854E+02  0.1118411E+02  0.3949872E+02  0.1121828E+02  1  0  0  0
  0.3740000E+03  0.3925802E+02  0.1150219E+02  0.3949974E+02  0.1152557E+02  1  0  0  0
  0.3750000E+03  0.3894387E+02  0.1129001E+02  0.3949691E+02  0.1134269E+02  1  0  0  0
  0.4080000E+03  0.3917763E+02  0.1192746E+02  0.3949898E+02  0.1195926E+02  1  0  0  0
  0.4170000E+03  0.4006556E+02  0.1146746E+02  0.3949481E+02  0.1141192E+02  1  0  0  0
  0.4240000E+03  0.4007322E+02  0.1149985E+02  0.3949819E+02  0.1144378E+02  1  0  0  0
  0.4350000E+03  0.3968105E+02  0.1126542E+02  0.3949594E+02  0.1124768E+02  1  0  0  0
  0.4450000E+03  0.3917731E+02  0.1097904E+02  0.3949842E+02  0.1100916E+02  1  0  0  0
  0.4530000E+03  0.3954961E+02  0.1151057E+02  0.3951050E+02  0.1150678E+02  1  0  0  0
  0.4670000E+03  0.3934136E+02  0.1108341E+02  0.3950379E+02  0.1109876E+02  1  0  0  0
  0.4690000E+03  0.3979010E+02  0.1109728E+02  0.3950992E+02  0.1107066E+02  1  0  0  0
  0.4700000E+03  0.3937454E+02  0.1143500E+02  0.3950086E+02  0.1144719E+02  1  0  0  0
  0.4780000E+03  0.3928366E+02  0.1179716E+02  0.3950986E+02  0.1181941E+02  1  0  0  0
  0.4870000E+03  0.3934578E+02  0.1103038E+02  0.3950222E+02  0.1104512E+02  1  0  0  0
  0.4890000E+03  0.3999767E+02  0.1181379E+02  0.3950300E+02  0.1176474E+02  1  0  0  0
  0.4970000E+03  0.3935687E+02  0.1131708E+02  0.3950891E+02  0.1133164E+02  1  0  0  0
  0.4990000E+03  0.3982344E+02  0.1200986E+02  0.3949718E+02  0.1197722E+02  1  0  0  0
  0.5010000E+03  0.3909519E+02  0.1165020E+02  0.3950892E+02  0.1169050E+02  1  0  0  0
  0.5040000E+03  0.3969113E+02  0.1109347E+02  0.3950678E+02  0.1107597E+02  1  0  0  0
  0.5070000E+03  0.3971683E+02  0.1175035E+02  0.3950751E+02  0.1172973E+02  1  0  0  0
  0.5340000E+03  0.3953705E+02  0.1119516E+02  0.3950812E+02  0.1119241E+02  1  0  0  0
  0.5600000E+03  0.3903623E+02  0.1189334E+02  0.3949449E+02  0.1193855E+02  1  0  0  0
  0.5670000E+03  0.3903182E+02  0.1192126E+02  0.3949415E+02  0.1196693E+02  1  0  0  0
  0.5750000E+03  0.3957470E+02  0.1195342E+02  0.3949548E+02  0.1194554E+02  1  0  0  0
  0.5840000E+03  0.3952755E+02  0.1177717E+02  0.3950059E+02  0.1177452E+02  1  0  0  0
  0.5920000E+03  0.3913418E+02  0.1189178E+02  0.3949879E+02  0.1192777E+02  1  0  0  0
  0.5930000E+03  0.3911760E+02  0.1172362E+02  0.3949806E+02  0.1176084E+02  1  0  0  0
  0.6260000E+03  0.3986235E+02  0.1132929E+02  0.3950197E+02  0.1129456E+02  1  0  0  0
  0.6450000E+03  0.4006966E+02  0.1112326E+02  0.3950062E+02  0.1106896E+02  1  0  0  0
  0.6510000E+03  0.3925125E+02  0.1185832E+02  0.3950327E+02  0.1188319E+02  1  0  0  0
  0.6720000E+03  0.3920644E+02  0.1122758E+02  0.3950471E+02  0.1125597E+02  1  0  0  0
  0.6790000E+03  0.3934224E+02  0.1119006E+02  0.3950555E+02  0.1120561E+02  1  0  0  0
  0.6880000E+03  0.3985477E+02  0.1180578E+02  0.3950176E+02  0.1177084E+02  1  0  0  0
  0.6970000E+03  0.4002173E+02  0.1189127E+02  0.3950483E+02  0.1183977E+02  1  0  0  0
  0.7060000E+03  0.3997081E+02  0.1134842E+02  0.3951268E+02  0.1130416E+02  1  0  0  0
  0.7100000E+03  0.3924211E+02  0.1143280E+02  0.3950817E+02  0.1145844E+02  1  0  0  0
  0.7130000E+03  0.3986253E+02  0.1122186E+02  0.3950811E+02  0.1118790E+02  1  0  0  0
  0.7140000E+03  0.3908236E+02  0.1188760E+02  0.3949681E+02  0.1192849E+02  1  0  0  0
  0.7200000E+03  0.3925456E+02  0.1141562E+02  0.3950259E+02  0.1143951E+02  1  0  0  0
  0.7220000E+03  0.3968264E+02  0.1172369E+02  0.3949501E+02  0.1170524E+02  1  0  0  0
  0.7300000E+03  0.3932629E+02  0.1154301E+02  0.3949908E+02  0.1155978E+02  1  0  0  0
  0.7590000E+03  0.3973159E+02  0.1110997E+02  0.3950471E+02  0.1108840E+02  1  0  0  0
  0.7600000E+03  0.3957215E+02  0.1160921E+02  0.3950600E+02  0.1160276E+02  1  0  0  0
  0.7720000E+03  0.3939674E+02  0.1109988E+02  0.3949578E+02  0.1110924E+02  1  0  0  0
  0.7990000E+03  0.3977710E+02  0.1175917E+02  0.3950392E+02  0.1173220E+02  1  0  0  0
  0.8110000E+03  0.3963240E+02  0.1104279E+02  0.3950248E+02  0.1103052E+02  1  0  0  0
  0.8240000E+03  0.3971248E+02  0.1112450E+02  0.3949454E+02  0.1110377E+02  1  0  0  0
  0.8280000E+03  0.3986272E+02  0.1151988E+02  0.3949515E+02  0.1148407E+02  1  0  0  0
  0.8490000E+03  0.3958362E+02  0.1142676E+02  0.3949455E+02  0.1141816E+02  1  0  0  0
  0.8520000E+03  0.3984421E+02  0.1175672E+02  0.3951489E+02  0.1172419E+02  1  0  0  0
  0.8540000E+03  0.3955283E+02  0.1107817E+02  0.3949989E+02  0.1107314E+02  1  0  0  0
  0.8750000E+03  0.3939973E+02  0.1185030E+02  0.3950290E+02  0.1186047E+02  1  0  0  0
  0.8830000E+03  0.3965013E+02  0.1190699E+02  0.3949613E+02  0.1189171E+02  1  0  0  0
  0.9150000E+03  0.3978842E+02  0.1178820E+02  0.3950193E+02  0.1175990E+02  1  0  0  0
  0.9150000E+03  0.3903331E+02  0.1189770E+02  0.3949824E+02  0.1194359E+02  1  0  0  0
  0.9200000E+03  0.3964077E+02  0.1191199E+02  0.3949947E+02  0.1189796E+02  1  0  0  0
  0.9220000E+03  0.3943695E+02  0.1159466E+02  0.3951084E+02  0.1160184E+02  1  0  0  0
  0.9310000E+03  0.3963073E+02  0.1155858E+02  0.3949300E+02  0.1154517E+02  1  0  0  0
  0.9320000E+03  0.3941444E+02  0.1130844E+02  0.3951162E+02  0.1131775E+02  1  0  0  0
  0.9520000E+03  0.3940033E+02  0.1105058E+02  0.3950235E+02  0.1106019E+02  1  0  0  0
  0.9780000E+03  0.3970380E+02  0.1122390E+02  0.3949575E+02  0.1120400E+02  1  0  0  0
  0.9960000E+03  0.3941494E+02  0.1132939E+02  0.3948702E+02  0.1133633E+02  1  0  0  0
  0.1007000E+04  0.3939430E+02  0.1103641E+02  0.3950347E+02  0.1104669E+02  1  0  0  0
  0.1007000E+04  0.3965196E+02  0.1111884E+02  0.3948588E+02  0.1110308E+02  1  0  0  0
  0.1016000E+04  0.3964803E+02  0.1170513E+02  0.3949160E+02  0.1168977E+02  1  0  0  0
  0.1021000E+04  0.3898430E+02  0.1141512E+02  0.3948800E+02  0.1146349E+02  1  0  0  0
  0.1021000E+04  0.3987102E+02  0.1161639E+02  0.3948247E+02  0.1157834E+02  1  0  0  0
  0.1021000E+04  0.3914240E+02  0.1171021E+02  0.3949487E+02  0.1174468E+02  1  0  0  0
  0.1025000E+04  0.3984551E+02  0.1168174E+02  0.3949798E+02  0.1164758E+02  1  0  0  0
  0.1027000E+04  0.3960249E+02  0.1141955E+02  0.3948535E+02  0.1140821E+02  1  0  0  0
  0.1060000E+04  0.3962680E+02  0.1104036E+02  0.3948917E+02  0.1102737E+02  1  0  0  0
  0.1067000E+04  0.3983648E+02  0.1180966E+02  0.3950465E+02  0.1177682E+02  1  0  0  0
  0.1085000E+04  0.3956469E+02  0.1182766E+02  0.3951196E+02  0.1182248E+02  1  0  0  0
  0.1090000E+04  0.3996242E+02  0.1116938E+02  0.3950742E+02  0.1112586E+02  1  0  0  0
  0.1102000E+04  0.3955269E+02  0.1190569E+02  0.3950461E+02  0.1190096E+02  1  0  0  0
  0.1117000E+04  0.3988707E+02  0.1203272E+02  0.3949326E+02  0.1199322E+02  1  0  0  0
  0.1124000E+04  0.3951013E+02  0.1197926E+02  0.3949798E+02  0.1197807E+02  1  0  0  0
  0.1127000E+04  0.3978115E+02  0.1114441E+02  0.3949422E+02  0.1111707E+02  1  0  0  0
  0.1135000E+04  0.3955545E+02  0.1164191E+02  0.3950325E+02  0.1163679E+02  1  0  0  0
  0.1137000E+04  0.3948893E+02  0.1147145E+02  0.3950121E+02  0.1147260E+02  1  0  0  0
  0.1146000E+04  0.3950157E+02  0.1186905E+02  0.3950219E+02  0.1186915E+02  1  0  0  0
  0.1157000E+04  0.3900398E+02  0.1119185E+02  0.3949864E+02  0.1123877E+02  1  0  0  0
  0.1158000E+04  0.3949215E+02  0.1104522E+02  0.3951054E+02  0.1104693E+02  1  0  0  0
  0.1172000E+04  0.3921934E+02  0.1149391E+02  0.3948623E+02  0.1151973E+02  1  0  0  0
  0.1190000E+04  0.3935737E+02  0.1186643E+02  0.3948908E+02  0.1187942E+02  1  0  0  0
  0.1200000E+04  0.3950294E+02  0.1120189E+02  0.3948841E+02  0.1120047E+02  1  0  0  0
  0.1207000E+04  0.3954862E+02  0.1180165E+02  0.3948310E+02  0.1179521E+02  1  0  0  0
  0.1207000E+04  0.3942897E+02  0.1172985E+02  0.3948161E+02  0.1173501E+02  1  0  0  0
  0.1213000E+04  0.3896285E+02  0.1124705E+02  0.3948217E+02  0.1129644E+02  1  0  0  0
  0.1218000E+04  0.3904527E+02  0.1178278E+02  0.3949734E+02  0.1182714E+02  1  0  0  0
  0.1239000E+04  0.3958539E+02  0.1101437E+02  0.3950416E+02  0.1100671E+02  1  0  0  0
  0.1240000E+04  0.3924759E+02  0.1130111E+02  0.3948808E+02  0.1132409E+02  1  0  0  0
  0.1268000E+04  0.3990463E+02  0.1191184E+02  0.3952443E+02  0.1187393E+02  1  0  0  0
  0.1285000E+04  0.3960185E+02  0.1135366E+02  0.3952683E+02  0.1134639E+02  1  0  0  0
  0.1285000E+04  0.3936971E+02  0.1184637E+02  0.3951644E+02  0.1186082E+02  1  0  0  0
  0.1288000E+04  0.3992926E+02  0.1176341E+02  0.3949580E+02  0.1172053E+02  1  0  0  0
  0.1300000E+04  0.3950238E+02  0.1144902E+02  0.3950013E+02  0.1144883E+02  1  0  0  0
  0.1300000E+04  0.3912513E+02  0.1113347E+02  0.3950802E+02  0.1116973E+02  1  0  0  0
  0.1306000E+04  0.3935120E+02  0.1180240E+02  0.3950232E+02  0.1181726E+02  1  0  0  0
  0.1316000E+04  0.3970789E+02  0.1154703E+02  0.3951824E+02  0.1152858E+02  1  0  0  0
  0.1323000E+04  0.4004934E+02  0.1116954E+02  0.3950801E+02  0.1111770E+02  1  0  0  0
  0.1325000E+04  0.3942725E+02  0.1128586E+02  0.3949718E+02  0.1129255E+02  1  0  0  0
  0.1363000E+04  0.3927623E+02  0.1145741E+02  0.3949444E+02  0.1147851E+02  1  0  0  0
  0.1376000E+04  0.3982578E+02  0.1180648E+02  0.3950727E+02  0.1177495E+02  1  0  0  0
  0.1384000E+04  0.3971913E+02  0.1138481E+02  0.3950102E+02  0.1136370E+02  1  0  0  0
  0.1388000E+04  0.3947322E+02  0.1100822E+02  0.3949317E+02  0.1101013E+02  1  0  0  0
  0.1391000E+04  0.3945028E+02  0.1175569E+02  0.3948415E+02  0.1175905E+02  1  0  0  0
  0.1398000E+04  0.3957765E+02  0.1107071E+02  0.3949041E+02  0.1106249E+02  1  0  0  0
  0.1418000E+04  0.4003637E+02  0.1189830E+02  0.3950077E+02  0.1184488E+02  1  0  0  0
  0.1419000E+04  0.3986406E+02  0.1105890E+02  0.3949624E+02  0.1102399E+02  1  0  0  0
  0.1445000E+04  0.3902579E+02  0.1114923E+02  0.3948745E+02  0.1119292E+02  1  0  0  0
  0.1453000E+04  0.3944964E+02  0.1117424E+02  0.3949467E+02  0.1117850E+02  1  0  0  0
  0.1458000E+04  0.3945968E+02  0.1118352E+02  0.3948611E+02  0.1118605E+02  1  0  0  0
  0.1459000E+04  0.3983444E+02  0.1191054E+02  0.3949620E+02  0.1187684E+02  1  0  0  0
  0.1463000E+04  0.3939401E+02  0.1193417E+02  0.3952263E+02  0.1194688E+02  1  0  0  0
  0.1469000E+04  0.3930162E+02  0.1195518E+02  0.3951602E+02  0.1197651E+02  1  0  0  0
  0.1483000E+04  0.3974339E+02  0.1167034E+02  0.3949384E+02  0.1164580E+02  1  0  0  0
  0.1489000E+04  0.3953305E+02  0.1136072E+02  0.3950050E+02  0.1135766E+02  1  0  0  0
  0.1490000E+04  0.3928088E+02  0.1123182E+02  0.3952429E+02  0.1125506E+02  1  0  0  0
  0.1510000E+04  0.3949390E+02  0.1131662E+02  0.3949328E+02  0.1131649E+02  1  0  0  0
  0.1511000E+04  0.3901078E+02  0.1162357E+02  0.3952013E+02  0.1167311E+02  1  0  0  0
  0.1527000E+04  0.3960529E+02  0.1109967E+02  0.3952321E+02  0.1109191E+02  1  0  0  0
  0.1527000E+04  0.3939995E+02  0.1153140E+02  0.3948884E+02  0.1154009E+02  1  0  0  0
  0.1530000E+04  0.3971490E+02  0.1169009E+02  0.3950504E+02  0.1166946E+02  1  0  0  0
  0.1530000E+04  0.3977182E+02  0.1178375E+02  0.3951089E+02  0.1175796E+02  1  0  0  0
  0.1532000E+04  0.3924282E+02  0.1153317E+02  0.3951135E+02  0.1155920E+02  1  0  0  0
  0.1547000E+04  0.3995048E+02  0.1134125E+02  0.3949007E+02  0.1129676E+02  1  0  0  0
  0.1549000E+04  0.3974362E+02  0.1103368E+02  0.3950782E+02  0.1101131E+02  1  0  0  0
  0.1551000E+04  0.3992901E+02  0.1111734E+02  0.3950878E+02  0.1107726E+02  1  0  0  0
  0.1559000E+04  0.3960043E+02  0.1109299E+02  0.3949657E+02  0.1108313E+02  1  0  0  0
  0.1561000E+04  0.3898343E+02  0.1126398E+02  0.3948377E+02  0.1131165E+02  1  0  0  0
  0.1567000E+04  0.3959744E+02  0.1160308E+02  0.3949300E+02  0.1159294E+02  1  0  0  0
  0.1608000E+04  0.3909711E+02  0.1131423E+02  0.3950716E+02  0.1135347E+02  1  0  0  0
  0.1644000E+04  0.3978663E+02  0.1136433E+02  0.3949145E+02  0.1133582E+02  1  0  0  0
  0.1671000E+04  0.3946673E+02  0.1166061E+02  0.3950606E+02  0.1166439E+02  1  0  0  0
  0.1695000E+04  0.3947857E+02  0.1119297E+02  0.3950665E+02  0.1119562E+02  1  0  0  0
  0.1701000E+04  0.3959027E+02  0.1153985E+02  0.3952513E+02  0.1153342E+02  1  0  0  0
  0.1708000E+04  0.3922109E+02  0.1098112E+02  0.3951979E+02  0.1100917E+02  1  0  0  0
  0.1717000E+04  0.3933013E+02  0.1115236E+02  0.3950693E+02  0.1116921E+02  1  0  0  0
  0.1719000E+04  0.3944481E+02  0.1153114E+02  0.3952391E+02  0.1153890E+02  1  0  0  0
  0.1724000E+04  0.3960654E+02  0.1114112E+02  0.3951531E+02  0.1113247E+02  1  0  0  0
  0.1728000E+04  0.3934198E+02  0.1146062E+02  0.3951798E+02  0.1147759E+02  1  0  0  0
  0.1769000E+04  0.3973056E+02  0.1105552E+02  0.3949658E+02  0.1103328E+02  1  0  0  0
  0.1789000E+04  0.3914091E+02  0.1168679E+02  0.3947512E+02  0.1171948E+02  1  0  0  0
  0.1794000E+04  0.4004260E+02  0.1116521E+02  0.3948794E+02  0.1111209E+02  1  0  0  0
  0.1796000E+04  0.3959381E+02  0.1118161E+02  0.3950273E+02  0.1117298E+02  1  0  0  0
  0.1799000E+04  0.3932009E+02  0.1175041E+02  0.3950198E+02  0.1176821E+02  1  0  0  0
  0.1802000E+04  0.4003309E+02  0.1120749E+02  0.3951101E+02  0.1115736E+02  1  0  0  0
  0.1809000E+04  0.3932415E+02  0.1188812E+02  0.3947632E+02  0.1190309E+02  1  0  0  0
  0.1810000E+04  0.3932902E+02  0.1151945E+02  0.3949658E+02  0.1153576E+02  1  0  0  0
