   1.609908262106487E+005,   1.609908029976155E+005,   5.370075153712357E-004
   1.776331093770450E+005,   1.776330781953127E+005,   5.925201700548208E-004
   1.908050237264962E+005,   1.908049850810895E+005,   6.364569220787054E-004
   2.075900365701663E+005,   2.075899868024218E+005,   6.924456611994616E-004
   2.283850825478486E+005,   2.283850162756147E+005,   7.618104131079065E-004
   2.538592474631187E+005,   2.538591564493014E+005,   8.467829982877734E-004
   2.849111080848269E+005,   2.849109794210044E+005,   9.503607306258666E-004
   3.226659142958529E+005,   3.226657274052389E+005,   1.076297014133821E-003
   3.685232792504705E+005,   3.685230008160725E+005,   1.229260413269211E-003
   4.242208699406388E+005,   4.242204452193434E+005,   1.415047089741475E-003
   4.919178223389519E+005,   4.919171601142234E+005,   1.640859024259454E-003
   5.743058903774219E+005,   5.743048365797977E+005,   1.915674731816628E-003
   6.747535195323565E+005,   6.747518104522306E+005,   2.250729771368133E-003
   7.974877235599757E+005,   7.974849019413566E+005,   2.660123297502556E-003
   9.478227392391616E+005,   9.478180022028516E+005,   3.161580543173143E-003
   1.132409698633781E+006,   1.132401620060071E+006,   3.777285217962592E-003
   1.359506226145815E+006,   1.359492247487068E+006,   4.534778014619260E-003
   1.639131654874049E+006,   1.639107155196197E+006,   5.467472951558364E-003
   1.983167999864996E+006,   1.983124609543949E+006,   6.614991660477158E-003
   2.404631358258433E+006,   2.404554009532861E+006,   8.020728825449176E-003
   2.917151128737605E+006,   2.917013034821121E+006,   9.730108136413229E-003
   3.533253473220142E+006,   3.533008110972274E+006,   1.178484653864199E-002
   4.267117712211290E+006,   4.266685530399723E+006,   1.423213098442831E-002
   5.106206129423280E+006,   5.105465622461948E+006,   1.703000020921790E-002
   6.081084134530312E+006,   6.079833479192147E+006,   2.028014153442161E-002
   7.171275954125321E+006,   7.169225115103086E+006,   2.391396088791228E-002
   8.384117254001070E+006,   8.380840483937953E+006,   2.795547473024806E-002
   9.725301927342223E+006,   9.720188698063046E+006,   3.242305948224703E-002
   1.120640305786221E+007,   1.119858187438405E+007,   3.735444830431341E-002
   1.285272794743476E+007,   1.284093244710553E+007,   4.283274013219350E-002
   1.469376104551630E+007,   1.467614347967858E+007,   4.895434520797245E-002
   1.676865899211328E+007,   1.674248885528501E+007,   5.584693146378288E-002
   1.912363476737000E+007,   1.908484501634877E+007,   6.366019059875339E-002
   2.181377530143557E+007,   2.175625770034600E+007,   7.257106414713742E-002
   2.490433299465661E+007,   2.481884352164997E+007,   8.278675083163690E-002
   2.847318098820853E+007,   2.834562217262381E+007,   9.455081812839938E-002
   3.261502829768628E+007,   3.242371396890967E+007,   1.081538681300304E-001
   3.744471109335187E+007,   3.715600589280382E+007,   1.239390948681031E-001
   4.310263731576653E+007,   4.266393488090057E+007,   1.423115683614048E-001
   4.976417139892139E+007,   4.909240966449434E+007,   1.637546521083407E-001
   5.765283303640673E+007,   5.661543841447391E+007,   1.888487748897069E-001
   6.704280820943994E+007,   6.542674786036115E+007,   2.182401395179900E-001
   7.830543860045341E+007,   7.576359827910046E+007,   2.527201610892442E-001
   9.191915950101759E+007,   8.788111196620445E+007,   2.931398359801448E-001
   1.085230914812439E+008,   1.020430031109517E+008,   3.403788200400683E-001
   1.288767191470196E+008,   1.183999487506465E+008,   3.949397177651699E-001
   1.539294295379375E+008,   1.369338935238840E+008,   4.567623029525447E-001
   1.849235978180837E+008,   1.573894796958662E+008,   5.249947938845955E-001
   2.234816681430209E+008,   1.791754980143287E+008,   5.976651287682785E-001
   2.716744630572613E+008,   2.013113927126110E+008,   6.715025256326194E-001
   3.341765519317327E+008,   2.231545926809702E+008,   7.443635979693999E-001
   4.131661573413419E+008,   2.426461535459535E+008,   8.093804466086786E-001
   5.172752172075503E+008,   2.593792494783340E+008,   8.651960466541623E-001
   6.535827600299363E+008,   2.724938618832192E+008,   9.089416848612624E-001
   8.367890891113783E+008,   2.822266479552387E+008,   9.414067646599659E-001
   1.085237233626956E+009,   2.889692562556160E+008,   9.638976850298749E-001
   1.428626574721555E+009,   2.934019853672708E+008,   9.786836777837512E-001
   1.900522764306538E+009,   2.961308471848874E+008,   9.877861810148920E-001
   2.473396430454844E+009,   2.976142899534664E+008,   9.927344134636847E-001
   3.168567628486396E+009,   2.984595437071251E+008,   9.955538764992051E-001
   4.085797143215123E+009,   2.989886927736989E+008,   9.973189277953715E-001
   5.362471666301196E+009,   2.993250614246271E+008,   9.984409328423701E-001
   5.457728395980922E+009,   2.993411980033879E+008,   9.984947586753096E-001
   5.555151549858158E+009,   2.993568529279146E+008,   9.985469778826611E-001
   5.654462353375795E+009,   2.993719879565241E+008,   9.985974629039005E-001
   5.755280943916361E+009,   2.993865605215419E+008,   9.986460717485491E-001
   5.871285003010471E+009,   2.994024104263269E+008,   9.986989413400349E-001
   5.977135122700946E+009,   2.994160771666685E+008,   9.987445286787985E-001
   6.085528329964469E+009,   2.994293415408493E+008,   9.987887738685183E-001
   6.196541252116613E+009,   2.994422130921931E+008,   9.988317087422964E-001
   6.310253300222789E+009,   2.994547011949955E+008,   9.988733645694164E-001
   6.426746787710244E+009,   2.994668150563403E+008,   9.989137720614049E-001
   6.546104422417326E+009,   2.994785634658646E+008,   9.989529605373348E-001
   6.662541774918847E+009,   2.994894226133253E+008,   9.989891827543083E-001
   6.768066375291799E+009,   2.994987847530773E+008,   9.990204114910634E-001
   6.843115958247066E+009,   2.995051817512978E+008,   9.990417495802975E-001
   6.837320795887371E+009,   2.995046952681212E+008,   9.990401268470910E-001
