  -9.393341951585616E-001,  -1.106820440040883E-019,   7.696287869668798E-021,   4.031416616902481E-019,   4.819100215416291E-019,   1.505196143095391E-019,  -1.106820440040883E-019,   7.696287869668798E-021,   4.031416616902481E-019,   4.819100215416291E-019,   1.505196143095391E-019
  -9.524758808744792E-001,  -1.116856426441337E-019,   9.968889530859377E-021,   4.163584812021766E-019,   4.973068086218468E-019,   1.526257446187621E-019,  -1.116856426441337E-019,   9.968889530859377E-021,   4.163584812021766E-019,   4.973068086218468E-019,   1.526257446187621E-019
  -9.645249139664648E-001,  -1.125614059574825E-019,   1.222891411019207E-020,   4.290936729494831E-019,   5.121285382113301E-019,   1.545567869570839E-019,  -1.125614059574825E-019,   1.222891411019207E-020,   4.290936729494831E-019,   5.121285382113301E-019,   1.545567869570839E-019
  -9.757756963961973E-001,  -1.133537452257821E-019,   1.444014761715462E-020,   4.413384061696999E-019,   5.263718339848185E-019,   1.563599112204758E-019,  -1.133537452257821E-019,   1.444014761715462E-020,   4.413384061696999E-019,   5.263718339848185E-019,   1.563599112204758E-019
  -9.862240886764178E-001,  -1.140594565549588E-019,   1.661334773680417E-020,   4.531286721497765E-019,   5.400777134846331E-019,   1.580344555736563E-019,  -1.140594565549588E-019,   1.661334773680417E-020,   4.531286721497765E-019,   5.400777134846331E-019,   1.580344555736563E-019
  -9.959409147946798E-001,  -1.146875421768340E-019,   1.874648432355037E-020,   4.644857311487296E-019,   5.532720761616804E-019,   1.595917685475628E-019,  -1.146875421768340E-019,   1.874648432355037E-020,   4.644857311487296E-019,   5.532720761616804E-019,   1.595917685475628E-019
  -1.005088623846074E+000,  -1.152618614987753E-019,   2.082214317095330E-020,   4.754136992929911E-019,   5.659633267473926E-019,   1.610578785372568E-019,  -1.152618614987753E-019,   2.082214317095330E-020,   4.754136992929911E-019,   5.659633267473926E-019,   1.610578785372568E-019
  -1.013042064984552E+000,  -1.156802473254372E-019,   2.294845853572680E-020,   4.860406439366263E-019,   5.782835030491236E-019,   1.623326264279516E-019,  -1.156802473254372E-019,   2.294845853572680E-020,   4.860406439366263E-019,   5.782835030491236E-019,   1.623326264279516E-019
  -1.021270616105902E+000,  -1.161762591701532E-019,   2.489740326936035E-020,   4.961570189152778E-019,   5.900267401108614E-019,   1.636514335261743E-019,  -1.161762591701532E-019,   2.489740326936035E-020,   4.961570189152778E-019,   5.900267401108614E-019,   1.636514335261743E-019
  -1.028482457158106E+000,  -1.165411970199140E-019,   2.688281385473263E-020,   5.059938192003379E-019,   6.014274506857890E-019,   1.648073283825500E-019,  -1.165411970199140E-019,   2.688281385473263E-020,   5.059938192003379E-019,   6.014274506857890E-019,   1.648073283825500E-019
  -1.035533357481166E+000,  -1.169105640922436E-019,   2.877396237804507E-020,   5.154362688832172E-019,   6.123740363289307E-019,   1.659374212358780E-019,  -1.169105640922436E-019,   2.877396237804507E-020,   5.154362688832172E-019,   6.123740363289307E-019,   1.659374212358780E-019
  -1.041604215556906E+000,  -1.171516307095306E-019,   3.070802380096454E-020,   5.246363924929596E-019,   6.230214794394794E-019,   1.669104783691108E-019,  -1.171516307095306E-019,   3.070802380096454E-020,   5.246363924929596E-019,   6.230214794394794E-019,   1.669104783691108E-019
  -1.047666593180615E+000,  -1.174186646728136E-019,   3.253487357490505E-020,   5.334579061052637E-019,   6.332362529929395E-019,   1.678821619018948E-019,  -1.174186646728136E-019,   3.253487357490505E-020,   5.334579061052637E-019,   6.332362529929395E-019,   1.678821619018948E-019
  -1.052630834971293E+000,  -1.175357834949893E-019,   3.443426060528977E-020,   5.420934744794396E-019,   6.432135944443563E-019,   1.686778905034209E-019,  -1.175357834949893E-019,   3.443426060528977E-020,   5.420934744794396E-019,   6.432135944443563E-019,   1.686778905034209E-019
  -1.058339674763654E+000,  -1.177970107050267E-019,   3.611577367360241E-020,   5.502647533980408E-019,   6.526775631898933E-019,   1.695929033446542E-019,  -1.177970107050267E-019,   3.611577367360241E-020,   5.502647533980408E-019,   6.526775631898933E-019,   1.695929033446542E-019
  -1.062971847990266E+000,  -1.179094111306296E-019,   3.787572668821370E-020,   5.582793435102535E-019,   6.619380080731047E-019,   1.703354022910805E-019,  -1.179094111306296E-019,   3.787572668821370E-020,   5.582793435102535E-019,   6.619380080731047E-019,   1.703354022910805E-019
  -1.066964612027420E+000,  -1.179419770189192E-019,   3.964829114754438E-020,   5.660819848747969E-019,   6.709417742934337E-019,   1.709754442773651E-019,  -1.179419770189192E-019,   3.964829114754438E-020,   5.660819848747969E-019,   6.709417742934337E-019,   1.709754442773651E-019
  -1.071872983073849E+000,  -1.181428519683008E-019,   4.118828905506160E-020,   5.734374061522314E-019,   6.794555638083421E-019,   1.717621709086535E-019,  -1.181428519683008E-019,   4.118828905506160E-020,   5.734374061522314E-019,   6.794555638083421E-019,   1.717621709086535E-019
  -1.075558506752163E+000,  -1.181684818512010E-019,   4.284205729319919E-020,   5.807012400776909E-019,   6.878368609843624E-019,   1.723529645310548E-019,  -1.181684818512010E-019,   4.284205729319919E-020,   5.807012400776909E-019,   6.878368609843624E-019,   1.723529645310548E-019
  -1.078717929772621E+000,  -1.181296186544619E-019,   4.450145769334940E-020,   5.877740799988209E-019,   6.959879983909390E-019,   1.728594567532646E-019,  -1.181296186544619E-019,   4.450145769334940E-020,   5.877740799988209E-019,   6.959879983909390E-019,   1.728594567532646E-019
  -1.082178509608777E+000,  -1.181579770543249E-019,   4.603723312952646E-020,   5.945348782893317E-019,   7.037895636436361E-019,   1.734141892848972E-019,  -1.181579770543249E-019,   4.603723312952646E-020,   5.945348782893317E-019,   7.037895636436361E-019,   1.734141892848972E-019
  -1.085444652126987E+000,  -1.181733762070967E-019,   4.753187728210823E-020,   6.010738547104880E-019,   7.113333154538738E-019,   1.739377596155283E-019,  -1.181733762070967E-019,   4.753187728210823E-020,   6.010738547104880E-019,   7.113333154538738E-019,   1.739377596155283E-019
  -1.088180276516935E+000,  -1.181212372451992E-019,   4.904214769473530E-020,   6.074550447203618E-019,   7.186847389600615E-019,   1.743763220621028E-019,  -1.181212372451992E-019,   4.904214769473530E-020,   6.074550447203618E-019,   7.186847389600615E-019,   1.743763220621028E-019
  -1.090588461798149E+000,  -1.180334061072093E-019,   5.053825259554579E-020,   6.136555185353600E-019,   7.258222712110361E-019,   1.747624138468950E-019,  -1.180334061072093E-019,   5.053825259554579E-020,   6.136555185353600E-019,   7.258222712110361E-019,   1.747624138468950E-019
  -1.092738910503082E+000,  -1.179203983678831E-019,   5.201161490549690E-020,   6.196731746632287E-019,   7.327451005800579E-019,   1.751072029018792E-019,  -1.179203983678831E-019,   5.201161490549690E-020,   6.196731746632287E-019,   7.327451005800579E-019,   1.751072029018792E-019
  -1.095680900221096E+000,  -1.179497110082387E-019,   5.329656857239084E-020,   6.253484633090306E-019,   7.392948955632221E-019,   1.755788023660683E-019,  -1.179497110082387E-019,   5.329656857239084E-020,   6.253484633090306E-019,   7.392948955632221E-019,   1.755788023660683E-019
  -1.097903729504140E+000,  -1.178787208266668E-019,   5.463746759981642E-020,   6.309315202577399E-019,   7.457229436126281E-019,   1.759351715004069E-019,  -1.178787208266668E-019,   5.463746759981642E-020,   6.309315202577399E-019,   7.457229436126281E-019,   1.759351715004069E-019
  -1.099842717856097E+000,  -1.177766229283867E-019,   5.596675439626948E-020,   6.363602580677788E-019,   7.519682468802712E-019,   1.762460564785975E-019,  -1.177766229283867E-019,   5.596675439626948E-020,   6.363602580677788E-019,   7.519682468802712E-019,   1.762460564785975E-019
  -1.101574178766238E+000,  -1.176551225742087E-019,   5.727427421929973E-020,   6.416297015367592E-019,   7.580268618710543E-019,   1.765236843535994E-019,  -1.176551225742087E-019,   5.727427421929973E-020,   6.416297015367592E-019,   7.580268618710543E-019,   1.765236843535994E-019
  -1.103136112174439E+000,  -1.175198138280834E-019,   5.855590232528485E-020,   6.467406342173430E-019,   7.639005498161600E-019,   1.767741436561371E-019,  -1.175198138280834E-019,   5.855590232528485E-020,   6.467406342173430E-019,   7.639005498161600E-019,   1.767741436561371E-019
  -1.104922529447282E+000,  -1.174333555851476E-019,   5.975037328782666E-020,   6.516364455955431E-019,   7.695336274088471E-019,   1.770605622219715E-019,  -1.174333555851476E-019,   5.975037328782666E-020,   6.516364455955431E-019,   7.695336274088471E-019,   1.770605622219715E-019
  -1.106775580349995E+000,  -1.173700126163891E-019,   6.088474488884591E-020,   6.563486114698297E-019,   7.749584504677866E-019,   1.773576498975841E-019,  -1.173700126163891E-019,   6.088474488884591E-020,   6.563486114698297E-019,   7.749584504677866E-019,   1.773576498975841E-019
  -1.108289377231078E+000,  -1.172643320354762E-019,   6.202572621289943E-020,   6.609480372820573E-019,   7.802467603029540E-019,   1.776003765419576E-019,  -1.172643320354762E-019,   6.202572621289943E-020,   6.609480372820573E-019,   7.802467603029540E-019,   1.776003765419576E-019
  -1.109627057495173E+000,  -1.171420497199738E-019,   6.314877544497200E-020,   6.654141700089398E-019,   7.853787984144116E-019,   1.778148798676039E-019,  -1.171420497199738E-019,   6.314877544497200E-020,   6.654141700089398E-019,   7.853787984144116E-019,   1.778148798676039E-019
  -1.110832214986383E+000,  -1.170097681427179E-019,   6.424842594512444E-020,   6.697453372848584E-019,   7.903536482141642E-019,   1.780081445864244E-019,  -1.170097681427179E-019,   6.424842594512444E-020,   6.697453372848584E-019,   7.903536482141642E-019,   1.780081445864244E-019
  -1.111928110807940E+000,  -1.168708504801430E-019,   6.532239575962765E-020,   6.739428690038777E-019,   7.951733590365470E-019,   1.781838977360843E-019,  -1.168708504801430E-019,   6.532239575962765E-020,   6.739428690038777E-019,   7.951733590365470E-019,   1.781838977360843E-019
  -1.112930382765022E+000,  -1.167274557605389E-019,   6.636955582930559E-020,   6.780090767408867E-019,   7.998409277928321E-019,   1.783446449578583E-019,  -1.167274557605389E-019,   6.636955582930559E-020,   6.780090767408867E-019,   7.998409277928321E-019,   1.783446449578583E-019
  -1.113850777098212E+000,  -1.165811357058758E-019,   6.738933626294055E-020,   6.819466704314984E-019,   8.043597177239869E-019,   1.784922683868171E-019,  -1.165811357058758E-019,   6.738933626294055E-020,   6.819466704314984E-019,   8.043597177239869E-019,   1.784922683868171E-019
  -1.115091900219447E+000,  -1.164960799594213E-019,   6.831848400294207E-020,   6.856955257027997E-019,   8.086702276566016E-019,   1.786912728531139E-019,  -1.164960799594213E-019,   6.831848400294207E-020,   6.856955257027997E-019,   8.086702276566016E-019,   1.786912728531139E-019
  -1.116216745247109E+000,  -1.164019715979364E-019,   6.922821000200167E-020,   6.893298400321744E-019,   8.128472499508608E-019,   1.788716422990533E-019,  -1.164019715979364E-019,   6.922821000200167E-020,   6.893298400321744E-019,   8.128472499508608E-019,   1.788716422990533E-019
  -1.117163438107689E+000,  -1.162886100727173E-019,   7.012956878243998E-020,   6.928635206592499E-019,   8.169052600762367E-019,   1.790234635615826E-019,  -1.162886100727173E-019,   7.012956878243998E-020,   6.928635206592499E-019,   8.169052600762367E-019,   1.790234635615826E-019
  -1.118007954882600E+000,  -1.161678935549034E-019,   7.101147841718240E-020,   6.962882123378756E-019,   8.208364459113652E-019,   1.791589095004589E-019,  -1.161678935549034E-019,   7.101147841718240E-020,   6.962882123378756E-019,   8.208364459113652E-019,   1.791589095004589E-019
  -1.118774974582205E+000,  -1.160435134806191E-019,   7.187102814988246E-020,   6.996036121893608E-019,   8.246410240380409E-019,   1.792819342720615E-019,  -1.160435134806191E-019,   7.187102814988246E-020,   6.996036121893608E-019,   8.246410240380409E-019,   1.792819342720615E-019
  -1.119477884664704E+000,  -1.159173634636322E-019,   7.270707149835374E-020,   7.028110695407000E-019,   8.283208409209376E-019,   1.793946829205207E-019,  -1.159173634636322E-019,   7.270707149835374E-020,   7.028110695407000E-019,   8.283208409209376E-019,   1.793946829205207E-019
  -1.120125616653454E+000,  -1.157906338504400E-019,   7.351913357716934E-020,   7.059124995196213E-019,   8.318782877520615E-019,   1.794985865646969E-019,  -1.157906338504400E-019,   7.351913357716934E-020,   7.059124995196213E-019,   8.318782877520615E-019,   1.794985865646969E-019
  -1.120724809972021E+000,  -1.156641578165989E-019,   7.430706675033198E-020,   7.089100445498277E-019,   8.353159631097664E-019,   1.795947090830965E-019,  -1.156641578165989E-019,   7.430706675033198E-020,   7.089100445498277E-019,   8.353159631097664E-019,   1.795947090830965E-019
  -1.121280720007601E+000,  -1.155385563065413E-019,   7.507090732068817E-020,   7.118059364828929E-019,   8.386365361747335E-019,   1.796838926019700E-019,  -1.155385563065413E-019,   7.507090732068817E-020,   7.118059364828929E-019,   8.386365361747335E-019,   1.796838926019700E-019
  -1.121797672307685E+000,  -1.154143102935130E-019,   7.581080478745579E-020,   7.146024309249140E-019,   8.418426820663366E-019,   1.797668302659186E-019,  -1.154143102935130E-019,   7.581080478745579E-020,   7.146024309249140E-019,   8.418426820663366E-019,   1.797668302659186E-019
  -1.122279319914236E+000,  -1.152918015337932E-019,   7.652698250502406E-020,   7.173017726155341E-019,   8.449370481618814E-019,   1.798441074676336E-019,  -1.152918015337932E-019,   7.652698250502406E-020,   7.173017726155341E-019,   8.449370481618814E-019,   1.798441074676336E-019
  -1.122728803222470E+000,  -1.151713377365282E-019,   7.721971382833522E-020,   7.199061759668315E-019,   8.479222355106330E-019,   1.799162274603370E-019,  -1.151713377365282E-019,   7.721971382833522E-020,   7.199061759668315E-019,   8.479222355106330E-019,   1.799162274603370E-019
  -1.123439324170542E+000,  -1.150997072699643E-019,   7.784276863005353E-020,   7.223712756672855E-019,   8.507542502518275E-019,   1.800301664757226E-019,  -1.150997072699643E-019,   7.784276863005353E-020,   7.223712756672855E-019,   8.507542502518275E-019,   1.800301664757226E-019
  -1.124028007366502E+000,  -1.150153862662320E-019,   7.845820733287733E-020,   7.247609245125866E-019,   8.534973022020996E-019,   1.801245812114041E-019,  -1.150153862662320E-019,   7.845820733287733E-020,   7.247609245125866E-019,   8.534973022020996E-019,   1.801245812114041E-019
  -1.124528421044746E+000,  -1.149235794211179E-019,   7.906134116549029E-020,   7.270721571882521E-019,   8.561487693405719E-019,   1.802048499859675E-019,  -1.149235794211179E-019,   7.906134116549029E-020,   7.270721571882521E-019,   8.561487693405719E-019,   1.802048499859675E-019
  -1.124977242251908E+000,  -1.148299961267105E-019,   7.964695700878101E-020,   7.293014183857663E-019,   8.587054265763271E-019,   1.802768492010315E-019,  -1.148299961267105E-019,   7.964695700878101E-020,   7.293014183857663E-019,   8.587054265763271E-019,   1.802768492010315E-019
  -1.125387149331799E+000,  -1.147365070639137E-019,   8.021366170943202E-020,   7.314489101430269E-019,   8.611677936917702E-019,   1.803426102386904E-019,  -1.147365070639137E-019,   8.021366170943202E-020,   7.314489101430269E-019,   8.611677936917702E-019,   1.803426102386904E-019
  -1.125764907199981E+000,  -1.146440415013423E-019,   8.076098561808194E-020,   7.335156981787117E-019,   8.635372422339701E-019,   1.804032170421010E-019,  -1.146440415013423E-019,   8.076098561808194E-020,   7.335156981787117E-019,   8.635372422339701E-019,   1.804032170421010E-019
  -1.126114904856998E+000,  -1.145531538079693E-019,   8.128881684807774E-020,   7.355031487279132E-019,   8.658154328635786E-019,   1.804593728877287E-019,  -1.145531538079693E-019,   8.128881684807774E-020,   7.355031487279132E-019,   8.658154328635786E-019,   1.804593728877287E-019
  -1.126440321779248E+000,  -1.144642100911343E-019,   8.179721534629905E-020,   7.374127449808304E-019,   8.680041322651771E-019,   1.805115872618969E-019,  -1.144642100911343E-019,   8.179721534629905E-020,   7.374127449808304E-019,   8.680041322651771E-019,   1.805115872618969E-019
  -1.126743623627458E+000,  -1.143774673994799E-019,   8.228633433931177E-020,   7.392460106972218E-019,   8.701051371936303E-019,   1.805602552821597E-019,  -1.143774673994799E-019,   8.228633433931177E-020,   7.392460106972218E-019,   8.701051371936303E-019,   1.805602552821597E-019
  -1.127026809473131E+000,  -1.142931131338976E-019,   8.275638151436556E-020,   7.410044733648051E-019,   8.721202380263617E-019,   1.806056973074542E-019,  -1.142931131338976E-019,   8.275638151436556E-020,   7.410044733648051E-019,   8.721202380263617E-019,   1.806056973074542E-019
  -1.127291549939871E+000,  -1.142112869995248E-019,   8.320759760459740E-020,   7.426896445789865E-019,   8.740511995005347E-019,   1.806481810708788E-019,  -1.142112869995248E-019,   8.320759760459740E-020,   7.426896445789865E-019,   8.740511995005347E-019,   1.806481810708788E-019
  -1.127539271243909E+000,  -1.141320943074991E-019,   8.364024357196323E-020,   7.443030088449008E-019,   8.758997498375985E-019,   1.806879351445591E-019,  -1.141320943074991E-019,   8.364024357196323E-020,   7.443030088449008E-019,   8.758997498375985E-019,   1.806879351445591E-019
  -1.127771209849726E+000,  -1.140556145856884E-019,   8.405459243078512E-020,   7.458460168516679E-019,   8.776675743065130E-019,   1.807251576965233E-019,  -1.140556145856884E-019,   8.405459243078512E-020,   7.458460168516679E-019,   8.776675743065130E-019,   1.807251576965233E-019
  -1.127988450210181E+000,  -1.139819074955434E-019,   8.445092371676131E-020,   7.473200812303867E-019,   8.793563112384918E-019,   1.807600225374085E-019,  -1.139819074955434E-019,   8.445092371676131E-020,   7.473200812303867E-019,   8.793563112384918E-019,   1.807600225374085E-019
  -1.128191951802100E+000,  -1.139110170495303E-019,   8.482951960890459E-020,   7.487265738097498E-019,   8.809675495084330E-019,   1.807926834521010E-019,  -1.139110170495303E-019,   8.482951960890459E-020,   7.487265738097498E-019,   8.809675495084330E-019,   1.807926834521010E-019
  -1.128382568657584E+000,  -1.138429746412508E-019,   8.519066219418411E-020,   7.500668238653406E-019,   8.825028269803512E-019,   1.808232773290516E-019,  -1.138429746412508E-019,   8.519066219418411E-020,   7.500668238653406E-019,   8.825028269803512E-019,   1.808232773290516E-019
  -1.128561065717724E+000,  -1.137778015808323E-019,   8.553463118414708E-020,   7.513421166781123E-019,   8.839636292335402E-019,   1.808519267804755E-019,  -1.137778015808323E-019,   8.553463118414708E-020,   7.513421166781123E-019,   8.839636292335402E-019,   1.808519267804755E-019
  -1.128728130200375E+000,  -1.137155108452296E-019,   8.586170237576133E-020,   7.525536927005561E-019,   8.853513888692399E-019,   1.808787419637087E-019,  -1.137155108452296E-019,   8.586170237576133E-020,   7.525536927005561E-019,   8.853513888692399E-019,   1.808787419637087E-019
  -1.128884381478937E+000,  -1.136561086030654E-019,   8.617214629876323E-020,   7.537027467792516E-019,   8.866674848477575E-019,   1.809038221639955E-019,  -1.136561086030654E-019,   8.617214629876323E-020,   7.537027467792516E-019,   8.866674848477575E-019,   1.809038221639955E-019
  -1.129030380854520E+000,  -1.135995957348251E-019,   8.646622683067688E-020,   7.547904272215712E-019,   8.879132416451418E-019,   1.809272573601863E-019,  -1.135995957348251E-019,   8.646622683067688E-020,   7.547904272215712E-019,   8.879132416451418E-019,   1.809272573601863E-019
  -1.129166633997263E+000,  -1.135459681902625E-019,   8.674420093971319E-020,   7.558178358736475E-019,   8.890899293978964E-019,   1.809491286158985E-019,  -1.135459681902625E-019,   8.674420093971319E-020,   7.558178358736475E-019,   8.890899293978964E-019,   1.809491286158985E-019
  -1.129293600049023E+000,  -1.134952184240853E-019,   8.700631731665120E-020,   7.567860269779658E-019,   8.901987628055266E-019,   1.809695095379404E-019,  -1.134952184240853E-019,   8.700631731665120E-020,   7.567860269779658E-019,   8.901987628055266E-019,   1.809695095379404E-019
  -1.129411697228769E+000,  -1.134473362815527E-019,   8.725281552636251E-020,   7.576960064488929E-019,   8.912409004307727E-019,   1.809884671744009E-019,  -1.134473362815527E-019,   8.725281552636251E-020,   7.576960064488929E-019,   8.912409004307727E-019,   1.809884671744009E-019
  -1.129521303527261E+000,  -1.134023091067135E-019,   8.748392590867595E-020,   7.585487318039521E-019,   8.922174446369394E-019,   1.810060621259516E-019,  -1.134023091067135E-019,   8.748392590867595E-020,   7.585487318039521E-019,   8.922174446369394E-019,   1.810060621259516E-019
  -1.129622722740613E+000,  -1.133601163058815E-019,   8.769987499855450E-020,   7.593451175293883E-019,   8.931294469425846E-019,   1.810223431038201E-019,  -1.133601163058815E-019,   8.769987499855450E-020,   7.593451175293883E-019,   8.931294469425846E-019,   1.810223431038201E-019
  -1.129716373890330E+000,  -1.133207597092195E-019,   8.790085512541990E-020,   7.600860045489071E-019,   8.939778774642459E-019,   1.810373772782187E-019,  -1.133207597092195E-019,   8.790085512541990E-020,   7.600860045489071E-019,   8.939778774642459E-019,   1.810373772782187E-019
  -1.129802437016178E+000,  -1.132842068403403E-019,   8.808708108456315E-020,   7.607722166980355E-019,   8.947636813515530E-019,   1.810511935280951E-019,  -1.132842068403403E-019,   8.808708108456315E-020,   7.607722166980355E-019,   8.947636813515530E-019,   1.810511935280951E-019
  -1.129881192931212E+000,  -1.132504453765967E-019,   8.825873560094352E-020,   7.614045059343355E-019,   8.954877239469278E-019,   1.810638368758749E-019,  -1.132504453765967E-019,   8.825873560094352E-020,   7.614045059343355E-019,   8.954877239469278E-019,   1.810638368758749E-019
  -1.130043896551858E+000,  -1.132340426918812E-019,   8.840140969663155E-020,   7.619689924050124E-019,   8.961362307934707E-019,   1.810899280000563E-019,  -1.132340426918812E-019,   8.840140969663155E-020,   7.619689924050124E-019,   8.961362307934707E-019,   1.810899280000563E-019
  -1.130175528754794E+000,  -1.132165214874674E-019,   8.853372695953014E-020,   7.624847883801219E-019,   8.967284115013360E-019,   1.811110388322516E-019,  -1.132165214874674E-019,   8.853372695953014E-020,   7.624847883801219E-019,   8.967284115013360E-019,   1.811110388322516E-019
  -1.130276329536759E+000,  -1.131978751198734E-019,   8.865582810760565E-020,   7.629524824563416E-019,   8.972649438797037E-019,   1.811272078487371E-019,  -1.131978751198734E-019,   8.865582810760565E-020,   7.629524824563416E-019,   8.972649438797037E-019,   1.811272078487371E-019
  -1.130359605833187E+000,  -1.131801946460655E-019,   8.876574383153918E-020,   7.633705120249966E-019,   8.977443463301846E-019,   1.811405670779167E-019,  -1.131801946460655E-019,   8.876574383153918E-020,   7.633705120249966E-019,   8.977443463301846E-019,   1.811405670779167E-019
  -1.130429500686718E+000,  -1.131641070896524E-019,   8.886295641533982E-020,   7.637387245145540E-019,   8.981665390139981E-019,   1.811517803284243E-019,  -1.131641070896524E-019,   8.886295641533982E-020,   7.637387245145540E-019,   8.981665390139981E-019,   1.811517803284243E-019
