,   1.667628421169851E-019,   5.836276009562761E-019,   6.666624662181231E-019,   2.285895029091834E-023,
   4.298275685332442E-020,   1.707766496962612E-019,   5.976749082488064E-019,   6.827083360639251E-019,   2.340914136926191E-023,   4.298275685332442E-020
,   1.707766496962612E-019,   5.976749082488064E-019,   6.827083360639251E-019,   2.340914136926191E-023,
   4.395106252157128E-020,   1.746238668133342E-019,   6.111391912263066E-019,   6.980882325611631E-019,   2.393649712622275E-023,   4.395106252157128E-020
,   1.746238668133342E-019,   6.111391912263066E-019,   6.980882325611631E-019,   2.393649712622275E-023,
   4.487978407602807E-020,   1.783138105764125E-019,   6.240530574015916E-019,   7.128394024145425E-019,   2.444229470070470E-023,   4.487978407602807E-020
,   1.783138105764125E-019,   6.240530574015916E-019,   7.128394024145425E-019,   2.444229470070470E-023,
   4.577108932376420E-020,   1.818550939934928E-019,   6.364466501155306E-019,   7.269962775699321E-019,   2.492771471735509E-023,   4.577108932376420E-020
,   1.818550939934928E-019,   6.364466501155306E-019,   7.269962775699321E-019,   2.492771471735509E-023,
   4.662698525229863E-020,   1.852556911134626E-019,   6.483478765143622E-019,   7.405907356268595E-019,   2.539385021575527E-023,   4.662698525229863E-020
,   1.852556911134626E-019,   6.483478765143622E-019,   7.405907356268595E-019,   2.539385021575527E-023,
   4.744933264141285E-020,   1.885229950809264E-019,   6.597826107268438E-019,   7.536523319224275E-019,   2.584171460826292E-023,   4.744933264141285E-020
,   1.885229950809264E-019,   6.597826107268438E-019,   7.536523319224275E-019,   2.584171460826292E-023,
   4.823985911384830E-020,   1.916638699884950E-019,   6.707748753341002E-019,   7.662085068195513E-019,   2.627224878764407E-023,   4.823985911384830E-020
,   1.916638699884950E-019,   6.707748753341002E-019,   7.662085068195513E-019,   2.627224878764407E-023,
   4.900017081614572E-020,   1.946846972864344E-019,   6.813470037916066E-019,   7.782847712373201E-019,   2.668632748865712E-023,   4.900017081614572E-020
,   1.946846972864344E-019,   6.813470037916066E-019,   7.782847712373201E-019,   2.668632748865712E-023,
   4.973176289458682E-020,   1.975914174050820E-019,   6.915197860970770E-019,   7.899048730435968E-019,   2.708476499342912E-023,   4.973176289458682E-020
,   1.975914174050820E-019,   6.915197860970770E-019,   7.899048730435968E-019,   2.708476499342912E-023,
   5.043602890882290E-020,   2.003895671565416E-019,   7.013125996869002E-019,   8.010909465745760E-019,   2.746832025827816E-023,   5.043602890882290E-020
,   2.003895671565416E-019,   7.013125996869002E-019,   8.010909465745760E-019,   2.746832025827816E-023,
   5.111426930690229E-020,   2.030843134071813E-019,   7.107435272813312E-019,   8.118636472462478E-019,   2.783770152935773E-023,   5.111426930690229E-020
,   2.030843134071813E-019,   7.107435272813312E-019,   8.118636472462478E-019,   2.783770152935773E-023,
   5.176769906912191E-020,   2.056804834477510E-019,   7.198294631721894E-019,   8.222422729640419E-019,   2.819357050562837E-023,   5.176769906912191E-020
,   2.056804834477510E-019,   7.198294631721894E-019,   8.222422729640419E-019,   2.819357050562837E-023,
   5.239745461435072E-020,   2.081825924331941E-019,   7.285862092552339E-019,   8.322448738180850E-019,   2.853654610015908E-023,   5.239745461435072E-020
,   2.081825924331941E-019,   7.285862092552339E-019,   8.322448738180850E-019,   2.853654610015908E-023,
   5.300460005060156E-020,   2.105948682170651E-019,   7.370285619443177E-019,   8.418883513629544E-019,   2.886720784429518E-023,   5.300460005060156E-020
,   2.105948682170651E-019,   7.370285619443177E-019,   8.418883513629544E-019,   2.886720784429518E-023,
   5.359013284137898E-020,   2.129212738647414E-019,   7.451703909619112E-019,   8.511885486180219E-019,   2.918609897364782E-023,   5.359013284137898E-020
,   2.129212738647414E-019,   7.451703909619112E-019,   8.511885486180219E-019,   2.918609897364782E-023,
   5.415498895062368E-020,   2.151655280950238E-019,   7.530247108795155E-019,   8.601603317861870E-019,   2.949372923011840E-023,   5.415498895062368E-020
,   2.151655280950238E-019,   7.530247108795155E-019,   8.601603317861870E-019,   2.949372923011840E-023,
   5.470004752139275E-020,   2.173311238692040E-019,   7.606037461746755E-019,   8.688176645667936E-019,   2.979057740998740E-023,   5.470004752139275E-020
,   2.173311238692040E-019,   7.606037461746755E-019,   8.688176645667936E-019,   2.979057740998740E-023,
   5.522613513688777E-020,   2.194213453207392E-019,   7.679189904805444E-019,   8.771736758348489E-019,   3.007709368454294E-023,   5.522613513688777E-020
,   2.194213453207392E-019,   7.679189904805444E-019,   8.771736758348489E-019,   3.007709368454294E-023,
   5.573402970671497E-020,   2.214392831959199E-019,   7.749812606242996E-019,   8.852407213676855E-019,   3.035370171660417E-023,   5.573402970671497E-020
,   2.214392831959199E-019,   7.749812606242996E-019,   8.852407213676855E-019,   3.035370171660417E-023,
   5.622446401631002E-020,   2.233878489562445E-019,   7.818007459818711E-019,   8.930304402215708E-019,   3.062080059359860E-023,   5.622446401631002E-020
,   2.233878489562445E-019,   7.818007459818711E-019,   8.930304402215708E-019,   3.062080059359860E-023,
   5.669812897309030E-020,   2.252697876758454E-019,   7.883870536156596E-019,   9.005538062913357E-019,   3.087876659547167E-023,   5.669812897309030E-020
,   2.252697876758454E-019,   7.883870536156596E-019,   9.005538062913357E-019,   3.087876659547167E-023,
   5.715567657918244E-020,   2.270876898525624E-019,   7.947492496102943E-019,   9.078211755271234E-019,   3.112795481368504E-023,   5.715567657918244E-020
,   2.270876898525624E-019,   7.947492496102943E-019,   9.078211755271234E-019,   3.112795481368504E-023,
   5.759772265719382E-020,   2.288440022378234E-019,   8.008958969744632E-019,   9.148423292286546E-019,   3.136870063571799E-023,   5.759772265719382E-020
,   2.288440022378234E-019,   8.008958969744632E-019,   9.148423292286546E-019,   3.136870063571799E-023,
   5.802484935263219E-020,   2.305410377791154E-019,   8.068350904370389E-019,   9.216265137919271E-019,   3.160132110792787E-023,   5.802484935263219E-020
,   2.305410377791154E-019,   8.068350904370389E-019,   9.216265137919271E-019,   3.160132110792787E-023,
   5.843760743402264E-020,   2.321809847586788E-019,   8.125744884301881E-019,   9.281824772426805E-019,   3.182611618823290E-023,   5.843760743402264E-020
,   2.321809847586788E-019,   8.125744884301881E-019,   9.281824772426805E-019,   3.182611618823290E-023,
   5.883651840949188E-020,   2.337659152030003E-019,   8.181213425204598E-019,   9.345185028547549E-019,   3.204336989884004E-023,   5.883651840949188E-020
,   2.337659152030003E-019,   8.181213425204598E-019,   9.345185028547549E-019,   3.204336989884004E-023,
   5.922207647666548E-020,   2.352977926300337E-019,   8.234825245220918E-019,   9.406424401209089E-019,   3.225335138819228E-023,   5.922207647666548E-020
,   2.352977926300337E-019,   8.234825245220918E-019,   9.406424401209089E-019,   3.225335138819228E-023,
   5.959475032091364E-020,   2.367784791938879E-019,   8.286645515016043E-019,   9.465617333149084E-019,   3.245631591032383E-023,   5.959475032091364E-020
,   2.367784791938879E-019,   8.286645515016043E-019,   9.465617333149084E-019,   3.245631591032383E-023,
   5.995498477546610E-020,   2.382097422807011E-019,   8.336736088616849E-019,   9.522834478596417E-019,   3.265250572898701E-023,   5.995498477546610E-020
,   2.382097422807011E-019,   8.336736088616849E-019,   9.522834478596417E-019,   3.265250572898701E-023,
   6.030320235552823E-020,   2.395932606039039E-019,   8.385155716730618E-019,   9.578142946939584E-019,   3.284215095315802E-023,   6.030320235552823E-020
,   2.395932606039039E-019,   8.385155716730618E-019,   9.578142946939584E-019,   3.284215095315802E-023,
   6.063980467732030E-020,   2.409306298422661E-019,   8.431960244062339E-019,   9.631606528117056E-019,   3.302547030986985E-023,   6.063980467732030E-020
,   2.409306298422661E-019,   8.431960244062339E-019,   9.631606528117056E-019,   3.302547030986985E-023,
   6.096517377184682E-020,   2.422233678596892E-019,   8.477202791994232E-019,   9.683285901287289E-019,   3.320267185971346E-023,   6.096517377184682E-020
,   2.422233678596892E-019,   8.477202791994232E-019,   9.683285901287289E-019,   3.320267185971346E-023,
   6.127967330228142E-020,   2.434729195420521E-019,   8.520933927863021E-019,   9.733238828189714E-019,   3.337395365984631E-023,   6.127967330228142E-020
,   2.434729195420521E-019,   8.520933927863021E-019,   9.733238828189714E-019,   3.337395365984631E-023,
   6.158364969294059E-020,   2.446806612827850E-019,   8.563201821943662E-019,   9.781520332463116E-019,   3.353950437885070E-023,   6.158364969294059E-020
,   2.446806612827850E-019,   8.563201821943662E-019,   9.781520332463116E-019,   3.353950437885070E-023,
   6.187743317707397E-020,   2.458479051458903E-019,   8.604052393144481E-019,   9.828182866069366E-019,   3.369950386737816E-023,   6.187743317707397E-020
,   2.458479051458903E-019,   8.604052393144481E-019,   9.828182866069366E-019,   3.369950386737816E-023,
   6.216133877000444E-020,   2.469759027323678E-019,   8.643529444322254E-019,   9.873276463860274E-019,   3.385412368813821E-023,   6.216133877000444E-020
,   2.469759027323678E-019,   8.643529444322254E-019,   9.873276463860274E-019,   3.385412368813821E-023,
   6.243566717350840E-020,   2.480658487734465E-019,   8.681674788036193E-019,   9.916848887223057E-019,   3.400352760843913E-023,   6.243566717350840E-020
,   2.480658487734465E-019,   8.681674788036193E-019,   9.916848887223057E-019,   3.400352760843913E-023,
   6.270070561680711E-020,   2.491188844719644E-019,   8.718528363487743E-019,   9.958945757657611E-019,   3.414787205820629E-023,   6.270070561680711E-020
,   2.491188844719644E-019,   8.718528363487743E-019,   9.958945757657611E-019,   3.414787205820629E-023,
   6.295672863899937E-020,   2.501361006110852E-019,   8.754128345317784E-019,   9.999610681052680E-019,   3.428730655610822E-023,   6.295672863899937E-020
,   2.501361006110852E-019,   8.754128345317784E-019,   9.999610681052680E-019,   3.428730655610822E-023,
   6.320399881733617E-020,   2.511185404478378E-019,   8.788511244873161E-019,   1.003888536335996E-018,   3.442197410618746E-023,   6.320399881733617E-020
,   2.511185404478378E-019,   8.788511244873161E-019,   1.003888536335996E-018,   3.442197410618746E-023,
   6.344276744532132E-020,   2.520672024073073E-019,   8.821712004496536E-019,   1.007680971829891E-018,   3.455201156716565E-023,   6.344276744532132E-020
,   2.520672024073073E-019,   8.821712004496536E-019,   1.007680971829891E-018,   3.455201156716565E-023,
   6.367327516426047E-020,   2.529830425918698E-019,   8.853764085343218E-019,   1.011342196766762E-018,   3.467754999639591E-023,   6.367327516426047E-020
,   2.529830425918698E-019,   8.853764085343218E-019,   1.011342196766762E-018,   3.467754999639591E-023,
   6.389575255152730E-020,   2.538669771184582E-019,   8.884699549179539E-019,   1.014875873477893E-018,   3.479871497024264E-023,   6.389575255152730E-020
,   2.538669771184582E-019,   8.884699549179539E-019,   1.014875873477893E-018,   3.479871497024264E-023,
   6.411042066854618E-020,   2.547198842957756E-019,   8.914549134579803E-019,   1.018285513149821E-018,   3.491562688252217E-023,   6.411042066854618E-020
,   2.547198842957756E-019,   8.914549134579803E-019,   1.018285513149821E-018,   3.491562688252217E-023,
   6.431749157118312E-020,   2.555426066521520E-019,   8.943342327896101E-019,   1.021574483931033E-018,   3.502840122247039E-023,   6.431749157118312E-020
,   2.555426066521520E-019,   8.943342327896101E-019,   1.021574483931033E-018,   3.502840122247039E-023,
   6.451716878500683E-020,   2.563359528238240E-019,   8.971107429343341E-019,   1.024746018480681E-018,   3.513714883357804E-023,   6.451716878500683E-020
,   2.563359528238240E-019,   8.971107429343341E-019,   1.024746018480681E-018,   3.513714883357804E-023,
   6.470964774765436E-020,   2.571006993125178E-019,   8.997871614510140E-019,   1.027803220994816E-018,   3.524197615451048E-023,   6.470964774765436E-020
,   2.571006993125178E-019,   8.997871614510140E-019,   1.027803220994816E-018,   3.524197615451048E-023,
   6.489511622031507E-020,   2.578375921203329E-019,   9.023660991575649E-019,   1.030749073742107E-018,   3.534298544320901E-023,   6.489511622031507E-020
,   2.578375921203329E-019,   9.023660991575649E-019,   1.030749073742107E-018,   3.534298544320901E-023,
   6.507375467018690E-020,   2.585473482692963E-019,   9.048500654490056E-019,   1.033586443138519E-018,   3.544027498518290E-023,   6.507375467018690E-020
,   2.585473482692963E-019,   9.048500654490056E-019,   1.033586443138519E-018,   3.544027498518290E-023,
   6.524573662556265E-020,   2.592306572121709E-019,   9.072414732349327E-019,   1.036318085387252E-018,   3.553393928689559E-023,   6.524573662556265E-020
,   2.592306572121709E-019,   9.072414732349327E-019,   1.036318085387252E-018,   3.553393928689559E-023,
   6.541122900506597E-020,   2.598881821405574E-019,   9.095426435175428E-019,   1.038946651708104E-018,   3.562406925507211E-023,   6.541122900506597E-020
,   2.598881821405574E-019,   9.095426435175428E-019,   1.038946651708104E-018,   3.562406925507211E-023,
   6.557039242241396E-020,   2.605205611957597E-019,   9.117558096293546E-019,   1.041474693178098E-018,   3.571075236267798E-023,   6.557039242241396E-020
,   2.605205611957597E-019,   9.117558096293546E-019,   1.041474693178098E-018,   3.571075236267798E-023,
   6.572338146795642E-020,   2.611284085873807E-019,   9.138831211480105E-019,   1.043904665203269E-018,   3.579407280225037E-023,   6.572338146795642E-020
,   2.611284085873807E-019,   9.138831211480105E-019,   1.043904665203269E-018,   3.579407280225037E-023,
   6.587034496813221E-020,   2.617123156241793E-019,   9.159266475040147E-019,   1.046238931639680E-018,   3.587411162720234E-023,   6.587034496813221E-020
,   2.617123156241793E-019,   9.159266475040147E-019,   1.046238931639680E-018,   3.587411162720234E-023,
   6.601142622388088E-020,   2.622728516613143E-019,   9.178883812958456E-019,   1.048479768580192E-018,   3.595094688166598E-023,   6.601142622388088E-020
,   2.622728516613143E-019,   9.178883812958456E-019,   1.048479768580192E-018,   3.595094688166598E-023,
   6.614676322896045E-020,   2.628105649677521E-019,   9.197702413256622E-019,   1.050629367822071E-018,   3.602465371939189E-023,   6.614676322896045E-020
,   2.628105649677521E-019,   9.197702413256622E-019,   1.050629367822071E-018,   3.602465371939189E-023,
   6.627648886904440E-020,   2.633259835173076E-019,   9.215740753677472E-019,   1.052689840029304E-018,   3.609530451218086E-023,   6.627648886904440E-020
,   2.633259835173076E-019,   9.215740753677472E-019,   1.052689840029304E-018,   3.609530451218086E-023,
   6.640073110240575E-020,   2.638196157065279E-019,   9.233016626809171E-019,   1.054663217602465E-018,   3.616296894828749E-023,   6.640073110240575E-020
,   2.638196157065279E-019,   9.233016626809171E-019,   1.054663217602465E-018,   3.616296894828749E-023,
   6.651961312293880E-020,   2.642919510024011E-019,   9.249547162753387E-019,   1.056551457268036E-018,   3.622771412120459E-023,   6.651961312293880E-020
,   2.642919510024011E-019,   9.249547162753387E-019,   1.056551457268036E-018,   3.622771412120459E-023,
   6.663325350622570E-020,   2.647434605226993E-019,   9.265348849435820E-019,   1.058356442398427E-018,   3.628960460921348E-023,   6.663325350622570E-020
,   2.647434605226993E-019,   9.265348849435820E-019,   1.058356442398427E-018,   3.628960460921348E-023,
   6.674176633931902E-020,   2.651745975516237E-019,   9.280437550652491E-019,   1.060079985073354E-018,   3.634870254606589E-023,   6.674176633931902E-020
,   2.651745975516237E-019,   9.280437550652491E-019,   1.060079985073354E-018,   3.634870254606589E-023,
   6.684526133488751E-020,   2.655857979933225E-019,   9.294828521941676E-019,   1.061723827892851E-018,   3.640506768314963E-023,   6.684526133488751E-020
,   2.655857979933225E-019,   9.294828521941676E-019,   1.061723827892851E-018,   3.640506768314963E-023,
   6.694384393035737E-020,   2.659774807657923E-019,   9.308536424369488E-019,   1.063289645551959E-018,   3.645875744348253E-023,   6.694384393035737E-020
,   2.659774807657923E-019,   9.308536424369488E-019,   1.063289645551959E-018,   3.645875744348253E-023,
   6.703761537267532E-020,   2.663500481376547E-019,   9.321575336316199E-019,   1.064779046187048E-018,   3.650982696787603E-023,   6.703761537267532E-020
,   2.663500481376547E-019,   9.321575336316199E-019,   1.064779046187048E-018,   3.650982696787603E-023,
   6.712667278932547E-020,   2.667038860103164E-019,   9.333958763351111E-019,   1.066193572503795E-018,   3.655832915361201E-023,   6.712667278932547E-020
,   2.667038860103164E-019,   9.333958763351111E-019,   1.066193572503795E-018,   3.655832915361201E-023,
   6.721110924624411E-020,   2.670393641480727E-019,   9.345699646285611E-019,   1.067534702697067E-018,   3.660431468598428E-023,   6.721110924624411E-020
,   2.670393641480727E-019,   9.345699646285611E-019,   1.067534702697067E-018,   3.660431468598428E-023,
   6.729101379329813E-020,   2.673568363588001E-019,   9.356810367496944E-019,   1.068803851173265E-018,   3.664783206306685E-023,   6.729101379329813E-020
,   2.673568363588001E-019,   9.356810367496944E-019,   1.068803851173265E-018,   3.664783206306685E-023,
   6.736647149802195E-020,   2.676566406279976E-019,   9.367302755619320E-019,   1.070002369086181E-018,   3.668892761408764E-023,   6.736647149802195E-020
,   2.676566406279976E-019,   9.367302755619320E-019,   1.070002369086181E-018,   3.668892761408764E-023,
   6.743756346834333E-020,   2.679390992090798E-019,   9.377188088703943E-019,   1.071131544697955E-018,   3.672764551180535E-023,   6.743756346834333E-020
,   2.679390992090798E-019,   9.377188088703943E-019,   1.071131544697955E-018,   3.672764551180535E-023,
   6.750436686506897E-020,   2.682045186729841E-019,   9.386477095955145E-019,   1.072192603577394E-018,   3.676402777930937E-023,   6.750436686506897E-020
,   2.682045186729841E-019,   9.386477095955145E-019,   1.072192603577394E-018,   3.676402777930937E-023,
   6.756695490494647E-020,   2.684531899203359E-019,   9.395179958156121E-019,   1.073186708648599E-018,   3.679811429168727E-023,   6.756695490494647E-020
,   2.684531899203359E-019,   9.395179958156121E-019,   1.073186708648599E-018,   3.679811429168727E-023,
   6.762539685516553E-020,   2.686853881596016E-019,   9.403306306904354E-019,   1.074114960103632E-018,   3.682994277303019E-023,   6.762539685516553E-020
,   2.686853881596016E-019,   9.403306306904354E-019,   1.074114960103632E-018,   3.682994277303019E-023,
   6.767975802020998E-020,   2.689013728548493E-019,   9.410865222783366E-019,   1.074978395193675E-018,   3.685954878927214E-023,   6.767975802020998E-020
,   2.689013728548493E-019,   9.410865222783366E-019,   1.074978395193675E-018,   3.685954878927214E-023,
   6.773009972201738E-020,   2.691013876469209E-019,   9.417865232603932E-019,   1.075777987913911E-018,   3.688696573738461E-023,   6.773009972201738E-020
,   2.691013876469209E-019,   9.417865232603932E-019,   1.075777987913911E-018,   3.688696573738461E-023,
   6.777647927444665E-020,   2.692856602519869E-019,   9.424314305853788E-019,   1.076514648597971E-018,   3.691222483147122E-023,   6.777647927444665E-020
,   2.692856602519869E-019,   9.424314305853788E-019,   1.076514648597971E-018,   3.691222483147122E-023,
   6.781894995308877E-020,   2.694544023416016E-019,   9.430219850499824E-019,   1.077189223438441E-018,   3.693535508632609E-023,   6.781894995308877E-020
,   2.694544023416016E-019,   9.430219850499824E-019,   1.077189223438441E-018,   3.693535508632609E-023,
   6.785756096148519E-020,   2.696078094084827E-019,   9.435588708290746E-019,   1.077802493950289E-018,   3.695638329903579E-023,   6.785756096148519E-020
,   2.696078094084827E-019,   9.435588708290746E-019,   1.077802493950289E-018,   3.695638329903579E-023,
   6.789235739483449E-020,   2.697460606223136E-019,   9.440427149710495E-019,   1.078355176394412E-018,   3.697533402921346E-023,   6.789235739483449E-020
,   2.697460606223136E-019,   9.440427149710495E-019,   1.078355176394412E-018,   3.697533402921346E-023,
   6.792338020227274E-020,   2.698693186798774E-019,   9.444740868733348E-019,   1.078847921178523E-018,   3.699222957845595E-023,   6.792338020227274E-020
,   2.698693186798774E-019,   9.444740868733348E-019,   1.078847921178523E-018,   3.699222957845595E-023,
   6.795066614880229E-020,   2.699777296537945E-019,   9.448534977530087E-019,   1.079281312252453E-018,   3.700708996960964E-023,   6.795066614880229E-020
,   2.699777296537945E-019,   9.448534977530087E-019,   1.079281312252453E-018,   3.700708996960964E-023,
   6.797424777791673E-020,   2.700714228440261E-019,   9.451814001271030E-019,   1.079655866514510E-018,   3.701993292641535E-023,   6.797424777791673E-020
,   2.700714228440261E-019,   9.451814001271030E-019,   1.079655866514510E-018,   3.701993292641535E-023,
   6.799415337592545E-020,   2.701505106361315E-019,   9.454581873165359E-019,   1.079972033244841E-018,   3.703077385407888E-023,   6.799415337592545E-020
,   2.701505106361315E-019,   9.454581873165359E-019,   1.079972033244841E-018,   3.703077385407888E-023,
   6.801040693891924E-020,   2.702150883700163E-019,   9.456841929867674E-019,   1.080230193580727E-018,   3.703962582127992E-023,   6.801040693891924E-020
,   2.702150883700163E-019,   9.456841929867674E-019,   1.080230193580727E-018,   3.703962582127992E-023,
   6.802302814323704E-020,   2.702652342225935E-019,   9.458596907371414E-019,   1.080430660047510E-018,   3.704649954408774E-023,   6.802302814323704E-020
,   2.702652342225935E-019,   9.458596907371414E-019,   1.080430660047510E-018,   3.704649954408774E-023,
   6.803203232019707E-020,   2.703010091073863E-019,   9.459848937495217E-019,   1.080573676157225E-018,   3.705140337219934E-023,   6.803203232019707E-020
,   2.703010091073863E-019,   9.459848937495217E-019,   1.080573676157225E-018,   3.705140337219934E-023,
   6.803743043574077E-020,   2.703224565936509E-019,   9.460599545052405E-019,   1.080659416085291E-018,   3.705434327785316E-023,   6.803743043574077E-020
,   2.703224565936509E-019,   9.460599545052405E-019,   1.080659416085291E-018,   3.705434327785316E-023,
   6.803922907551042E-020,   2.703296028470873E-019,   9.460849645776042E-019,   1.080687984433490E-018,   3.705532284770215E-023,   6.803922907551042E-020
,   2.703296028470873E-019,   9.460849645776042E-019,   1.080687984433490E-018,   3.705532284770215E-023,
   6.803743043574079E-020,   2.703224565936509E-019,   9.460599545052407E-019,   1.080659416085292E-018,   3.705434327785316E-023,   6.803743043574079E-020
,   2.703224565936509E-019,   9.460599545052407E-019,   1.080659416085292E-018,   3.705434327785316E-023,
   6.803203232019716E-020,   2.703010091073866E-019,   9.459848937495228E-019,   1.080573676157226E-018,   3.705140337219938E-023,   6.803203232019716E-020
,   2.703010091073866E-019,   9.459848937495228E-019,   1.080573676157226E-018,   3.705140337219938E-023,
   6.802302814323733E-020,   2.702652342225945E-019,   9.458596907371453E-019,   1.080430660047514E-018,   3.704649954408789E-023,   6.802302814323733E-020
,   2.702652342225945E-019,   9.458596907371453E-019,   1.080430660047514E-018,   3.704649954408789E-023,
   6.801040693891987E-020,   2.702150883700188E-019,   9.456841929867761E-019,   1.080230193580737E-018,   3.703962582128026E-023,   6.801040693891987E-020
,   2.702150883700188E-019,   9.456841929867761E-019,   1.080230193580737E-018,   3.703962582128026E-023,
   6.799415337592664E-020,   2.701505106361362E-019,   9.454581873165525E-019,   1.079972033244859E-018,   3.703077385407953E-023,   6.799415337592664E-020
