   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   8.776522151650295E-009,   0.000000000000000E+000,  -4.804215387561882E-020,  -7.691785987806963E-019,  -2.616457474944752E-023,  -2.616457474944752E-023,  -4.804215387561882E-020,  -2.616457474944752E-023,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.964142536344223E+005,   5.021903736895024E+005,   1.997201601605758E-016,   0.000000000000000E+000,   6.146240794012575E-006,   2.698025773910374E+005,   2.698024681296737E+005,   8.999641616390286E-004,   3.975648604981886E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -7.641532385343807E-012,   3.462887100766304E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.993010888430441E-010,   8.095960836013918E-011,   1.019394734781397E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.992840478316438E-010,   8.087023520264397E-011,   3.803014318675606E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.992954085059107E-010,   8.092981730764078E-011,   4.802256061149834E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   5.020487125841680E+003,   1.006212298599385E+003,   9.060025223643263E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.020272866024371E+003,   1.005101517901974E+003,   3.379986621224431E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.020415705902577E+003,   1.005842038366915E+003,   2.980559965597662E+003,   1.240860367529641E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.302834556573769E+001,   2.640605436464355E+000,   1.566896341080572E+001,  -5.621166026043705E-010,   0.000000000000000E+000,   3.462887100766304E-012,   3.993011495978245E-010,   0.000000000000000E+000,   8.095960836013919E-011,   4.213179349056232E-010,   0.000000000000000E+000,   8.087023520264397E-011,   4.066400780337575E-010,   0.000000000000000E+000,   8.092981730764078E-011,   4.875698953413983E-010,   4.950454775327135E+003,   0.000000000000000E+000,   1.006212298599385E+003,   5.223414420131870E+003,   0.000000000000000E+000,   1.005101517901974E+003,   5.041441323595381E+003,   0.000000000000000E+000,   1.005842038366915E+003,   3.026142904460737E+003,   1.326798992586941E+001,   0.000000000000000E+000,   2.640605436464355E+000,   1.590859536233376E+001
   6.371000000000000E+005,   1.000000000000000E-001,   6.626393208930724E-003,   6.370895101440892E+005,   8.778256445747755E-009,   3.753216769759311E-002,  -4.202372747611461E-020,  -7.630834659268602E-019,  -6.039478002499047E-021,  -6.039478002499047E-021,  -4.202372747611461E-020,  -6.039478002499047E-021,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.892060115493184E+005,   4.963473542677106E+005,  -1.901262497599635E-017,  -3.045673475704929E-026,   5.717363390606571E-008,   2.718087955145537E+005,   2.718086837976607E+005,   9.066561767796730E-004,   3.975641137751829E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -2.197291369457042E-012,   6.134225369309390E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.892965617564417E-010,   7.898697698693105E-011,   1.019390905445162E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.976524665985526E-010,   8.051944356707972E-011,   3.803001554221489E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.920818633704787E-010,   7.949779918031395E-011,   4.715800428509480E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.966819633233902E+003,   9.932518616030529E+002,   9.059991189837030E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.073428004075861E+003,   1.012522446978525E+003,   3.379975276622354E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.002355756847889E+003,   9.996753900615438E+002,   2.965386020836557E+003,   1.240365946573037E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.278792513386704E+001,   2.592856235394018E+000,   1.538079377292052E+001,  -5.648026841211138E-010,   0.000000000000000E+000,   6.134225369309390E-012,   3.892966225112221E-010,   0.000000000000000E+000,   7.898697698693103E-011,   4.196864792759046E-010,   0.000000000000000E+000,   8.051944356707972E-011,   3.994265747661163E-010,   0.000000000000000E+000,   7.949779918031392E-011,   4.789243739464302E-010,   4.896529496807757E+003,   0.000000000000000E+000,   9.932518616030527E+002,   5.278769725587909E+003,   0.000000000000000E+000,   1.012522446978525E+003,   5.023942906401141E+003,   0.000000000000000E+000,   9.996753900615436E+002,   3.011568587493267E+003,   1.302747617723811E+001,   0.000000000000000E+000,   2.592856235394017E+000,   1.562033241263213E+001
   1.274200000000000E+006,   2.000000000000000E-001,   1.325220478104851E-002,   1.274116102283721E+006,   8.783460318365790E-009,   7.646054242770556E-002,  -3.577138937488383E-020,  -7.566010940819507E-019,  -1.227648289553656E-020,  -1.227648289553656E-020,  -3.577138937488383E-020,  -1.227648289553656E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.822182252008135E+005,   4.893676956341749E+005,  -2.031482847714943E-017,  -8.432155937957856E-026,   6.715022537891459E-008,   2.739053030740175E+005,   2.739051887520609E+005,   9.136493645616026E-004,   3.975633380285339E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -1.939004779776134E-012,   6.492467096614260E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.808926352703856E-010,   7.727990985130830E-011,   1.019386927277761E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.971635278163128E-010,   8.040321302703211E-011,   3.802988293663485E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.863162661190279E-010,   7.832101090988290E-011,   4.646376573277402E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.930018641343078E+003,   9.856458914505555E+002,   9.059955833271247E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.140618154525496E+003,   1.025481224447577E+003,   3.379963491100426E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.000218479070551E+003,   9.989243357828959E+002,   2.963432128184669E+003,   1.238892320973383E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.258495211145985E+001,   2.551448794854284E+000,   1.513641329523734E+001,  -5.725826366905590E-010,   0.000000000000000E+000,   6.492467096614260E-012,   3.808926960251660E-010,   0.000000000000000E+000,   7.727990985130832E-011,   4.191930956228817E-010,   0.000000000000000E+000,   8.040321302703211E-011,   3.936594958910712E-010,   0.000000000000000E+000,   7.832101090988291E-011,   4.719805068009541E-010,   4.859252806665375E+003,   0.000000000000000E+000,   9.856458914505557E+002,   5.347871586137348E+003,   0.000000000000000E+000,   1.025481224447577E+003,   5.022125733156033E+003,   0.000000000000000E+000,   9.989243357828962E+002,   3.010264397799865E+003,   1.282417112222793E+001,   0.000000000000000E+000,   2.551448794854284E+000,   1.537561991708221E+001
   1.911300000000000E+006,   3.000000000000000E-001,   1.987685430405891E-002,   1.911016963951416E+006,   8.792136742744375E-009,   1.192544121013137E-001,  -2.888953312770286E-020,  -7.493361334081574E-019,  -1.913280280253080E-020,  -1.913280280253080E-020,  -2.888953312770286E-020,  -1.913280280253080E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.752363416978063E+005,   4.823830598957379E+005,  -1.987387174746748E-017,  -9.747903024830840E-026,   6.614115421041672E-008,   2.761534232776962E+005,   2.761533061176280E+005,   9.211482769110489E-004,   3.975624841738314E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -1.724619630710116E-012,   6.736278942858493E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.725134250970109E-010,   7.558562710857044E-011,   1.019382548567276E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.963979737940413E-010,   8.024522837998602E-011,   3.802973697961869E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.804749413293544E-010,   7.713882753237563E-011,   4.576141491590998E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.892399252959290E+003,   9.779953251238087E+002,   9.059916916818095E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.206086600394326E+003,   1.038285468034704E+003,   3.379950518949375E-001,   0.000000000000000E+000,                      NaN,                      NaN,   4.996961702104302E+003,   9.980920394274406E+002,   2.960893924441648E+003,   1.236443607250801E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.237020937530872E+001,   2.507979748172958E+000,   1.487820148791775E+001,  -5.806315978814554E-010,   0.000000000000000E+000,   6.736278942858492E-012,   3.725134858517913E-010,   0.000000000000000E+000,   7.558562710857042E-011,   4.184228798693884E-010,   0.000000000000000E+000,   8.024522837998601E-011,   3.878166171909903E-010,   0.000000000000000E+000,   7.713882753237562E-011,   4.649554447233659E-010,   4.821156724102687E+003,   0.000000000000000E+000,   9.779953251238084E+002,   5.415326846994503E+003,   0.000000000000000E+000,   1.038285468034704E+003,   5.019213431733291E+003,   0.000000000000000E+000,   9.980920394274405E+002,   3.008394198359551E+003,   1.260890595610527E+001,   0.000000000000000E+000,   2.507979748172957E+000,   1.511688570427822E+001
   2.548400000000000E+006,   4.000000000000000E-001,   2.649976380858733E-002,   2.547729493206382E+006,   8.804290681824096E-009,   1.665169455578755E-001,  -2.128154886862656E-020,  -7.411924008801613E-019,  -2.670507604106221E-020,  -2.670507604106221E-020,  -2.128154886862656E-020,  -2.670507604106221E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.682630965689571E+005,   4.754049843835196E+005,  -1.909995901073121E-017,  -8.789511993993531E-026,   6.289636326567346E-008,   2.785564003018179E+005,   2.785562800566198E+005,   9.291637351884945E-004,   3.975615402238273E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -1.597799481136966E-012,   6.973763680951207E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.641593107855548E-010,   7.389866149838477E-011,   1.019377707843940E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.953612970214037E-010,   8.003602908649886E-011,   3.802957562217415E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.745599728641711E-010,   7.594445069442280E-011,   4.505048038543501E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.853902986315528E+003,   9.702026303547987E+002,   9.059873894155696E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.269796277200927E+003,   1.050779058353738E+003,   3.379936178061909E-001,   0.000000000000000E+000,                      NaN,                      NaN,   4.992534083277327E+003,   9.970614396877784E+002,   2.957670307625126E+003,   1.233027018937903E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.214429977716820E+001,   2.462335119775054E+000,   1.460664722721344E+001,  -5.889988001008053E-010,   0.000000000000000E+000,   6.973763680951207E-012,   3.641593715403352E-010,   0.000000000000000E+000,   7.389866149838478E-011,   4.173815160339642E-010,   0.000000000000000E+000,   8.003602908649886E-011,   3.819000863715448E-010,   0.000000000000000E+000,   7.594445069442281E-011,   4.578445370659676E-010,   4.782184018120993E+003,   0.000000000000000E+000,   9.702026303547989E+002,   5.481103526167672E+003,   0.000000000000000E+000,   1.050779058353738E+003,   5.015157187469886E+003,   0.000000000000000E+000,   9.970614396877785E+002,   3.005857387541169E+003,   1.238228713644300E+001,   0.000000000000000E+000,   2.462335119775055E+000,   1.484462225621806E+001
   3.185500000000000E+006,   5.000000000000000E-001,   3.312035897441511E-002,   3.184191402535917E+006,   8.819929099547287E-009,   2.178087942238054E-001,  -1.301786769348185E-020,  -7.322409234195567E-019,  -3.492291123087080E-020,  -3.492291123087080E-020,  -1.301786769348185E-020,  -3.492291123087080E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.613027015393653E+005,   4.684431831444636E+005,  -1.887465941612322E-017,  -7.592292955710336E-026,   6.326053229743959E-008,   2.811172035117407E+005,   2.811170799196771E+005,   9.377056440815367E-004,   3.975605149165502E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -1.326655624821203E-012,   7.149715894070445E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.558357416257518E-010,   7.221858543476334E-011,   1.019372449920671E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.940636377641833E-010,   7.977907905837000E-011,   3.802940035806518E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.685783736718956E-010,   7.473874997596556E-011,   4.433175039418648E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.814522011172484E+003,   9.622361314131605E+002,   9.059827163565654E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.331752367399225E+003,   1.062971698194994E+003,   3.379920601198562E-001,   0.000000000000000E+000,                      NaN,                      NaN,   4.986932129914731E+003,   9.958146536737717E+002,   2.953739420892323E+003,   1.228652728009075E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.190801905981361E+001,   2.414657296232745E+000,   1.432268864257363E+001,  -5.974603180284780E-010,   0.000000000000000E+000,   7.149715894070445E-012,   3.558358023805322E-010,   0.000000000000000E+000,   7.221858543476334E-011,   4.160789491322610E-010,   0.000000000000000E+000,   7.977907905837000E-011,   3.759168512977751E-010,   0.000000000000000E+000,   7.473874997596556E-011,   4.506556012737407E-010,   4.742327662907936E+003,   0.000000000000000E+000,   9.622361314131605E+002,   5.545205674142524E+003,   0.000000000000000E+000,   1.062971698194994E+003,   5.009953666652798E+003,   0.000000000000000E+000,   9.958146536737717E+002,   3.002631754650363E+003,   1.214511037520581E+001,   0.000000000000000E+000,   2.414657296232745E+000,   1.455976767143856E+001
   3.822600000000000E+006,   6.000000000000000E-001,   3.973807031861832E-002,   3.820340821137887E+006,   8.839060976660568E-009,   2.725811252534122E-001,  -4.186473154450385E-021,  -7.225704476526979E-019,  -4.369837568350891E-020,  -4.369837568350891E-020,  -4.186473154450385E-021,  -4.369837568350891E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.543587053145589E+005,   4.614998151669513E+005,  -1.897531572963502E-017,  -1.237326791374761E-025,   6.587575912870026E-008,   2.838391341344549E+005,   2.838390069174618E+005,   9.467850152436517E-004,   3.975594191678744E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -1.129228574068675E-012,   7.374062100781408E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.475488969467462E-010,   7.054589194935051E-011,   1.019366830778824E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.925168541566151E-010,   7.947479908740164E-011,   3.802921305333696E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.625382160167025E-010,   7.352219432870089E-011,   4.360607906375339E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.774266606403320E+003,   9.540910100007579E+002,   9.059777222590752E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.391989805502256E+003,   1.074849140547360E+003,   3.379903954206928E-001,   0.000000000000000E+000,                      NaN,                      NaN,   4.980174339436298E+003,   9.943437201829588E+002,   2.949109153353185E+003,   1.223333696395759E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.166222438687882E+001,   2.365081223981960E+000,   1.402731784419774E+001,  -6.062363065358555E-010,   0.000000000000000E+000,   7.374062100781408E-012,   3.475489577015265E-010,   0.000000000000000E+000,   7.054589194935051E-011,   4.145271489570778E-010,   0.000000000000000E+000,   7.947479908740164E-011,   3.698750214533770E-010,   0.000000000000000E+000,   7.352219432870089E-011,   4.433972157820779E-010,   4.701598427472041E+003,   0.000000000000000E+000,   9.540910100007579E+002,   5.607670943887009E+003,   0.000000000000000E+000,   1.074849140547360E+003,   5.003622599610364E+003,   0.000000000000000E+000,   9.943437201829588E+002,   2.998725901777258E+003,   1.189823666780599E+001,   0.000000000000000E+000,   2.365081223981960E+000,   1.426331789178795E+001
   4.459700000000000E+006,   7.000000000000000E-001,   4.635233435985909E-002,   4.456116395070025E+006,   8.861697331000352E-009,   3.330256479392246E-001,   5.563723459426665E-021,  -7.118308129785879E-019,  -5.338261997435166E-020,  -5.338261997435166E-020,   5.563723459426665E-021,  -5.338261997435166E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.474318343883251E+005,   4.545698122337441E+005,  -1.847351289058973E-017,  -4.493518265155587E-026,   6.435572362298000E-008,   2.867265304696041E+005,   2.867263993305825E+005,   9.564163196212979E-004,   3.975582094159752E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -9.068558534326175E-013,   7.613353719091266E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.393040448117774E-010,   6.888242452147920E-011,   1.019360627031624E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.907320852810426E-010,   7.912070962026407E-011,   3.802900626176362E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.564467249681991E-010,   7.229518622107416E-011,   4.287422914793359E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.733166287975706E+003,   9.457959287023593E+002,   9.059722085847155E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.450568485585251E+003,   1.086373564152825E+003,   3.379885575292395E-001,   0.000000000000000E+000,                      NaN,                      NaN,   4.972300353845555E+003,   9.926551405191814E+002,   2.943814415626374E+003,   1.217085283675930E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.140776754425657E+001,   2.313744582875138E+000,   1.372152429798455E+001,  -6.152386430405368E-010,   0.000000000000000E+000,   7.613353719091266E-012,   3.393041055665578E-010,   0.000000000000000E+000,   6.888242452147920E-011,   4.127372865795628E-010,   0.000000000000000E+000,   7.912070962026407E-011,   3.637818325708927E-010,   0.000000000000000E+000,   7.229518622107416E-011,   4.360770187919669E-010,   4.660025610912096E+003,   0.000000000000000E+000,   9.457959287023593E+002,   5.668561902095349E+003,   0.000000000000000E+000,   1.086373564152825E+003,   4.996204374639847E+003,   0.000000000000000E+000,   9.926551405191814E+002,   2.994175848185570E+003,   1.164252128607060E+001,   0.000000000000000E+000,   2.313744582875138E+000,   1.395626586894573E+001
   5.096800000000000E+006,   8.000000000000000E-001,   5.296259475331538E-002,   5.091457384772992E+006,   8.887851242239042E-009,   3.955301031334332E-001,   1.565390178057059E-020,  -7.006019302369611E-019,  -6.339689642270669E-020,  -6.339689642270669E-020,   1.565390178057059E-020,  -6.339689642270669E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.405285594210243E+005,   4.476568979298336E+005,  -1.692912090224883E-017,  -1.614508393557253E-025,   5.572627027351306E-008,   2.897821116757804E+005,   2.897819762993642E+005,   9.666086272902977E-004,   3.975569574770373E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -5.493671495215382E-013,   7.935435157344366E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.311090171180227E-010,   6.722803457856220E-011,   1.019354206964282E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.887213052774840E-010,   7.872127038787571E-011,   3.802879225951888E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.503131131711764E-010,   7.105911318166671E-011,   4.213726066407657E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.691228050444743E+003,   9.373347977450967E+002,   9.059665026525509E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.507492085222245E+003,   1.097580592974620E+003,   3.379866555518513E-001,   0.000000000000000E+000,                      NaN,                      NaN,   4.963316062037243E+003,   9.907500628216045E+002,   2.937865343610259E+003,   1.209926081227159E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.114558067816614E+001,   2.260820531997060E+000,   1.340641330942401E+001,  -6.243605887577265E-010,   0.000000000000000E+000,   7.935435157344366E-012,   3.311090778728030E-010,   0.000000000000000E+000,   6.722803457856220E-011,   4.107212895696251E-010,   0.000000000000000E+000,   7.872127038787570E-011,   3.576464817717437E-010,   0.000000000000000E+000,   7.105911318166670E-011,   4.287055949534104E-010,   4.617617278415119E+003,   0.000000000000000E+000,   9.373347977450967E+002,   5.727881988358559E+003,   0.000000000000000E+000,   1.097580592974620E+003,   4.987705515062932E+003,   0.000000000000000E+000,   9.907500628216044E+002,   2.988991904495562E+003,   1.137889952438476E+001,   0.000000000000000E+000,   2.260820531997060E+000,   1.363972005638182E+001
   5.733900000000000E+006,   9.000000000000000E-001,   5.956830339102261E-002,   5.726303759499997E+006,   8.917537881066058E-009,   4.654358375229578E-001,   2.693975663830559E-020,  -6.880293543161050E-019,  -7.459698315950442E-020,  -7.459698315950442E-020,   2.693975663830559E-020,  -7.459698315950442E-020,   7.022675247075157E+003,   4.636946572439039E-011,   0.000000000000000E+000,   0.000000000000000E+000,   4.336473771161113E+005,   4.407813204406083E+005,  -1.782711137552519E-017,  -3.939511080934919E-026,   6.373888286045211E-008,   2.930113003583056E+005,   2.930111604055684E+005,   9.773800260364401E-004,   3.975555571798447E-008,   0.000000000000000E+000,                      NaN,                      NaN,  -3.106238691186206E-013,   8.216578141944265E-012,   6.075478041064243E-017,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.229681636259255E-010,   6.558594157541172E-011,   1.019347026125045E-015,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.864958183583301E-010,   7.828121907083354E-011,   3.802855289821100E-016,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   3.441440485367270E-010,   6.981770074055233E-011,   4.139621295628083E-010,   5.399673200150153E-002,   0.000000000000000E+000,                      NaN,                      NaN,   4.648497443796136E+003,   9.287037143288903E+002,   9.059601205728335E-001,   0.000000000000000E+000,                      NaN,                      NaN,   5.562854256302226E+003,   1.108470156362473E+003,   3.379845281919455E-001,   0.000000000000000E+000,                      NaN,                      NaN,   4.953283047964833E+003,   9.886258616734179E+002,   2.931243251605322E+003,   1.201876195178378E-005,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   1.087652587664104E+001,   2.206558654670902E+000,   1.308309655007390E+001,  -6.338643999123151E-010,   0.000000000000000E+000,   8.216578141944265E-012,   3.229682243807059E-010,   0.000000000000000E+000,   6.558594157541172E-011,   4.084904651777307E-010,   0.000000000000000E+000,   7.828121907083354E-011,   3.514756379797141E-010,   0.000000000000000E+000,   6.981770074055233E-011,   4.212933387202664E-010,   4.574418189809933E+003,   0.000000000000000E+000,   9.287037143288903E+002,   5.785727737940781E+003,   0.000000000000000E+000,   1.108470156362473E+003,   4.978188039186882E+003,   0.000000000000000E+000,   9.886258616734179E+002,   2.983155143622115E+003,   1.110823763406534E+001,   0.000000000000000E+000,   2.206558654670902E+000,   1.331479628873624E+001
