  -8.885439890915598E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.317642747448215E+008,   2.878194582631459E+002,   2.862518882641041E+002,   3.498201041357930E+008,  -3.143141827261804E-016,  -1.208713933771340E-026,   4.173345441955553E-006
  -8.888254253668680E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.317642747448215E+008,   1.120405065246584E+002,   9.704946060297215E+001,   3.498019610155025E+008,   2.534057693213387E-015,   6.039897305989373E-025,   3.364692686496021E-005
  -8.936602513998044E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.304844232967015E+008,   4.741853960421214E+001,   3.599345991999984E+001,   3.484640088167726E+008,   1.182268836740811E-014,   1.542127222072486E-024,   1.574186505109224E-004
  -9.101209477782211E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.197706279350016E+008,   2.307098401568327E+001,   1.543002053362959E+001,   3.379505282861251E+008,  -2.027848134283095E-014,  -1.766713933727502E-025,   2.762623603840378E-004
  -9.252497445028939E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.057884387279393E+008,   1.154055016007088E+001,   6.839819994725274E+000,   3.240092495624260E+008,  -2.683628707688439E-014,  -1.385285105044446E-025,   3.770938760167255E-004
  -9.393341951585616E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.909825807616634E+008,   5.934091166739002E+000,   3.133461340051182E+000,   3.091655722845740E+008,  -2.077845742265247E-014,  -1.250541623466199E-025,   3.020525260483818E-004
  -9.524758808744792E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.765931594472781E+008,   3.131869238611195E+000,   1.480872202403663E+000,   2.945643024104536E+008,   1.316271007332983E-014,  -1.449361902001046E-025,   1.980293997275175E-004
  -9.645249139664648E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.627615251484554E+008,   1.690873683454586E+000,   7.193379548585065E-001,   2.807088968221784E+008,   1.697093764123807E-014,  -1.058848963318061E-025,   2.641371034894808E-004
  -9.757756963961973E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.495919226078326E+008,   9.343469927351038E-001,   3.592353240795742E-001,   2.675395069622144E+008,   1.693668353930881E-014,  -1.064339834794906E-025,   2.725546649977072E-004
  -9.862240886764178E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.375798207619003E+008,   5.274920824419959E-001,   1.840616251175921E-001,   2.555233255402217E+008,   1.759021043211294E-014,  -9.703945249497014E-026,   2.921203731986117E-004
  -9.959409147946798E-001,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.264176605064513E+008,   3.039430980090870E-001,   9.663912111961732E-002,   2.443643857875345E+008,   1.707417918150022E-014,  -7.549120154297404E-026,   2.922284426374206E-004
  -1.005088623846074E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.164507708030820E+008,   1.787245094109863E-001,   5.197159355065212E-002,   2.344003810938065E+008,   1.661192245913236E-014,  -1.584150695153298E-025,   2.923045824551898E-004
  -1.013042064984552E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.075383800789144E+008,   1.065471432132188E-001,   2.844014093845310E-002,   2.254838312805557E+008,   1.727826665967714E-014,   3.649228668852286E-026,   3.118673770245370E-004
  -1.021270616105902E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   9.851928628553148E+007,   6.510814308543775E-002,   1.600571400572019E-002,   2.164673910742268E+008,   1.685310651077056E-014,  -1.348627008553534E-025,   3.123386261354551E-004
  -1.028482457158106E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   9.105005632611871E+007,   4.029871313164152E-002,   9.152895055739144E-003,   2.090003608897902E+008,   1.650065863122070E-014,  -2.134817197998328E-026,   3.127418292832052E-004
  -1.035533357481166E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   8.387427109309559E+007,   2.541797666967800E-002,   5.349631028821886E-003,   2.018207354248073E+008,   1.711592862923424E-014,  -1.299988545769856E-025,   3.316315286045058E-004
  -1.041604215556906E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   7.754134785515663E+007,   1.621027899361549E-002,   3.169703553017864E-003,   1.954897064286225E+008,   1.681243581697099E-014,  -1.124899516686425E-027,   3.322826671423306E-004
  -1.047666593180615E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   7.132937424348734E+007,   1.052813339118960E-002,   1.920188228031588E-003,   1.892796046675011E+008,   1.651253118538454E-014,  -1.456635169089741E-025,   3.329027230744294E-004
  -1.052630834971293E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   6.655751538346599E+007,   6.894784109222007E-003,   1.175849096885483E-003,   1.845091830973848E+008,   1.628225125378739E-014,   9.876807617614175E-026,   3.333982030027469E-004
  -1.058339674763654E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   6.096133611015021E+007,   4.619471550705450E-003,   7.402721208124055E-004,   1.789146920948806E+008,   1.601176001483102E-014,  -1.428157007430152E-025,   3.339904076669413E-004
  -1.062971847990266E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.669489769113008E+007,   3.116560087631895E-003,   4.658566114101677E-004,   1.746495436036929E+008,   1.580509050680890E-014,  -8.481518267487626E-026,   3.344474385749202E-004
  -1.066964612027420E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.318268985157540E+007,   2.123491345288671E-003,   2.999674994120060E-004,   1.711383992365924E+008,   1.563470324941818E-014,   1.214517667721468E-025,   3.348282902754172E-004
  -1.071872983073849E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   4.869227865487456E+007,   1.479174401695249E-003,   1.964409099100367E-004,   1.666493492313000E+008,   1.541661622270899E-014,  -1.622060249056760E-025,   3.353234771573625E-004
  -1.075558506752163E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   4.532432648293649E+007,   1.034238411544873E-003,   1.320631829525753E-004,   1.632772953363611E+008,   1.607378461621020E-014,  -6.978523946341809E-026,   3.537721000738167E-004
  -1.078717929772621E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   4.252613838163947E+007,   7.297431392833300E-004,   8.668621751190766E-005,   1.604799688796397E+008,   1.593573387956010E-014,   3.994729941065426E-026,   3.542284002117778E-004
  -1.082178509608777E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   3.936511050058091E+007,   5.227095599722386E-004,   5.685983107263673E-005,   1.573199140050732E+008,   1.577984101498210E-014,  -2.579136633051661E-026,   3.547562545509555E-004
  -1.085444652126987E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   3.643342391534439E+007,   3.784185374277028E-004,   3.699079442878351E-005,   1.543891335867884E+008,   1.563465703702163E-014,  -7.037120001203789E-026,   3.552429971990784E-004
  -1.088180276516935E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   3.410350752268444E+007,   2.761205874047116E-004,   2.505372706900261E-005,   1.520599370413584E+008,   1.551932477752833E-014,  -4.343354502888856E-026,   3.556384616356211E-004
  -1.090588461798149E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   3.212777167188846E+007,   2.031517147662913E-004,   1.692968780630169E-005,   1.500848120594258E+008,   1.542145278261496E-014,  -3.418777077288250E-026,   3.559774893950411E-004
  -1.092738910503082E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   3.042006086916897E+007,   1.507879025413018E-004,   1.118037287455254E-005,   1.483776296177324E+008,   1.533680000427160E-014,   1.049948870394509E-025,   3.562731957949476E-004
  -1.095680900221096E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.783192899393505E+007,   1.138708245428874E-004,   7.679090076287577E-006,   1.457902989449545E+008,   1.520843321238422E-014,  -9.539388027288888E-026,   3.567269298973143E-004
  -1.097903729504140E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.602165958960180E+007,   8.630660042883656E-005,   5.262735383827971E-006,   1.439805907822193E+008,   1.511851239014128E-014,  -3.765041356563975E-026,   3.570463949235040E-004
  -1.099842717856097E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.450213555520017E+007,   6.592246100249144E-005,   3.800769077885759E-006,   1.424615380133520E+008,   1.504300732387817E-014,  -2.752772118052225E-026,   3.573173231063286E-004
  -1.101574178766238E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.318679161942388E+007,   5.072043034676674E-005,   2.841920141981584E-006,   1.411466022223328E+008,   1.497761532198870E-014,  -2.248717453950147E-026,   3.575536096852103E-004
  -1.103136112174439E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.203273377220745E+007,   3.937362035047094E-005,   2.046816131925291E-006,   1.399929026404585E+008,   1.492021488404097E-014,   2.977692579509495E-026,   3.577622483313605E-004
  -1.104922529447282E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   2.062956060904657E+007,   3.080976488022790E-005,   1.357997064615700E-006,   1.385901614988529E+008,   1.485099739843685E-014,   8.838696069597783E-027,   3.580322559789177E-004
  -1.106775580349995E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.914768168246562E+007,   2.437729215223844E-005,   1.122405542791775E-006,   1.371087467360907E+008,   1.477663015490126E-014,  -4.500074802202917E-026,   3.582898712918580E-004
  -1.108289377231078E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.800350468531987E+007,   1.942520874884134E-005,   7.444487310285053E-007,   1.359649256398879E+008,   1.471960853655475E-014,  -2.336119544135456E-026,   3.585005183749137E-004
  -1.109627057495173E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.702574433499584E+007,   1.551621873770559E-005,   5.949559958322561E-007,   1.349874694689160E+008,   1.467087363085541E-014,  -1.757863880614519E-026,   3.586818551097275E-004
  -1.110832214986383E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.616859188464479E+007,   1.257509082653209E-005,   4.231084559347670E-007,   1.341305837569108E+008,   1.462813743584023E-014,  -1.449314245674192E-026,   3.588416560061951E-004
  -1.111928110807940E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.540786142677907E+007,   1.004261748996221E-005,   3.231973009971221E-007,   1.333700901024724E+008,   1.459019734361484E-014,  -1.241884742837741E-026,   3.589841061208749E-004
  -1.112930382765022E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.472756281828191E+007,   8.225286244687680E-006,   2.863981493427441E-007,   1.326900033189380E+008,   1.455625924273214E-014,  -1.086075355482632E-026,   3.591119884199299E-004
  -1.113850777098212E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.411591534199757E+007,   6.791899352277766E-006,   1.817590390600116E-007,   1.320785463399012E+008,   1.452573821859771E-014,   4.254344666232244E-026,   3.592273630597993E-004
  -1.115091900219447E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.317621403119644E+007,   5.627298258701494E-006,   1.577367416775745E-007,   1.311391362925028E+008,   1.447907267658863E-014,  -1.542384424570925E-026,   3.594113045511029E-004
  -1.116216745247109E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.234263896173360E+007,   4.781583285946186E-006,   1.236905519263872E-007,   1.303058223470185E+008,   1.443723600275271E-014,  -2.363120337356952E-026,   3.595646326119099E-004
  -1.117163438107689E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.167438699895700E+007,   3.944454775087167E-006,   8.308290942943127E-008,   1.296377788378873E+008,   1.440383804661918E-014,  -1.355326684986128E-026,   3.596918172774998E-004
  -1.118007954882600E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.109616786788657E+007,   3.300878774324493E-006,   6.964327822059526E-008,   1.290597400501359E+008,   1.437494386133323E-014,  -1.027969054441430E-026,   3.598025191960092E-004
  -1.118774974582205E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.058370529416575E+007,   2.751090210232871E-006,   6.260133492423984E-008,   1.285474373286914E+008,   1.434933270303973E-014,  -8.503895433050386E-027,   3.599009891697545E-004
  -1.119477884664704E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   1.012401089265476E+007,   2.260358918639275E-006,   5.665648567705426E-008,   1.280878863415853E+008,   1.432635518210550E-014,  -7.319163030723455E-027,   3.599895764306186E-004
  -1.120125616653454E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   9.708566452260872E+006,   1.945314971297657E-006,   4.483879419638858E-008,   1.276725715404297E+008,   1.430558468620423E-014,  -6.438468896305031E-027,   3.600697984881315E-004
  -1.120724809972021E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   9.331154787341347E+006,   1.651780036288013E-006,   2.611151634497671E-008,   1.272952776770886E+008,   1.428671079252075E-014,  -5.741361891378672E-027,   3.601427867721731E-004
  -1.121280720007601E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   8.986944455985542E+006,   1.371505503719696E-006,   2.391732824663705E-008,   1.269511747693206E+008,   1.426949963624189E-014,  -5.167594565676617E-027,   3.602096085210578E-004
  -1.121797672307685E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   8.672029422751980E+006,   1.164067792921975E-006,   2.016666709779113E-008,   1.266363580219137E+008,   1.425375251071935E-014,  -4.683032525423363E-027,   3.602708863752775E-004
  -1.122279319914236E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   8.383167313261510E+006,   9.914155151851095E-007,   1.896460391282120E-008,   1.263475860904191E+008,   1.423930440289474E-014,  -4.266471114760473E-027,   3.603271375709008E-004
  -1.122728803222470E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   8.117616404703074E+006,   8.906057755275303E-007,   1.776254072785126E-008,   1.260821180947988E+008,   1.422602028567247E-014,   3.462564422424679E-026,   3.603789156384613E-004
  -1.123439324170542E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   7.598103212516453E+006,   7.568363198812710E-007,   1.666544667868143E-008,   1.255627657538293E+008,   1.420024907948189E-014,  -1.616131168026871E-026,   3.604860531904470E-004
  -1.124028007366502E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   7.188318787031404E+006,   6.468633598400654E-007,   8.034068209725152E-009,   1.251531104613504E+008,   1.417955969095320E-014,  -1.170861381596348E-026,   3.605616892493112E-004
  -1.124528421044746E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   6.856044532529159E+006,   5.860019998988681E-007,   7.041943296355420E-009,   1.248209401583352E+008,   1.416290482657713E-014,  -6.843543902067017E-027,   3.606262899573532E-004
  -1.124977242251908E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   6.566599941073544E+006,   4.986622821911995E-007,   6.049818382985688E-009,   1.245315860484560E+008,   1.414840807981841E-014,  -5.161810101513509E-027,   3.606829954934423E-004
  -1.125387149331799E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   6.308123526042770E+006,   4.414108473283662E-007,   5.839880111385486E-009,   1.242731904207211E+008,   1.413546452802470E-014,  -4.264469934027339E-027,   3.607338026432293E-004
  -1.125764907199981E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   6.074380799289765E+006,   3.804230546594376E-007,   5.734910975585386E-009,   1.240395207533568E+008,   1.412375912347509E-014,  -3.682285803548510E-027,   3.607798297179284E-004
  -1.126114904856998E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.861396392178991E+006,   3.501368377564261E-007,   4.847755198015753E-009,   1.238266029180206E+008,   1.411309314929138E-014,  -3.260540423763758E-027,   3.608218431723737E-004
  -1.126440321779248E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.666341836369263E+006,   3.235574939709914E-007,   4.742786062215653E-009,   1.236316093317348E+008,   1.410332475462585E-014,  -2.933479961667608E-027,   3.608603758456274E-004
  -1.126743623627458E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.487062186832572E+006,   2.628295544631518E-007,   4.637816926415552E-009,   1.234523857195072E+008,   1.409434658789136E-014,  -2.668310774951133E-027,   3.608958521160780E-004
  -1.127026809473131E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.321839627497863E+006,   2.427532034928286E-007,   4.532847790615451E-009,   1.232872148106295E+008,   1.408607127235192E-014,  -2.446708945572280E-027,   3.609285643817386E-004
  -1.127291549939871E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.169261332203950E+006,   2.225632951479937E-007,   2.089218962539567E-009,   1.231346842170939E+008,   1.407842860809698E-014,  -2.257526819028073E-027,   3.609587960429108E-004
  -1.127539271243909E+000,   1.175176566302488E+008,   3.262615253711398E+006,   3.840556412816887E-008,   1.049691358850212E-010,   1.202581447307764E+008,   1.175311663716174E+008,   5.028139062201675E+006,   2.058187313154845E-007,   1.307032320770035E-009,   1.229936060682611E+008,   1.407135961740738E-014,  -2.093514536210927E-027,   3.609867874652195E-004
