  1,   1.842944716153236E-003,   1.000000000000000E-003,   1.842944716153236E-003,   1.000000000000000E-003,   9.655465613294940E-018,   2.842815051782861E-018,   7.384582092790914E-018,   1.923249055502296E-010,   2.227038391536551E-012
  1,   1.842944716153236E-003,   1.565095944944058E-003,   1.842944716153236E-003,   1.565095944944058E-003,   9.655465613294940E-018,   6.963547440550602E-018,   8.758159555713493E-018,   1.923249055502296E-010,   2.227038391536551E-012
  1,   1.842944716153236E-003,   2.449525316880335E-003,   1.842944716153236E-003,   2.449525316880335E-003,   9.655465613294940E-018,   1.705738575092595E-017,   1.212277232583861E-017,   1.923249055502296E-010,   2.227038391536551E-012
  1,   1.842944716153236E-003,   3.833742140487223E-003,   1.842944716153236E-003,   3.833742140487223E-003,   9.655465613294940E-018,   4.178249823668702E-017,   2.036447648775897E-017,   1.923249055502296E-010,   2.227038391536551E-012
  1,   1.842944716153236E-003,   6.000174278037706E-003,   1.842944716153236E-003,   6.000174278037706E-003,   9.655465613294940E-018,   1.023472872332728E-016,   4.055273948662090E-017,   1.923249055502296E-010,   2.227038391536551E-012
  1,   1.842944716153236E-003,   9.390848431514455E-003,   1.842944716153236E-003,   9.390848431514455E-003,   9.655465613294940E-018,   2.507022711919251E-016,   9.000440080617165E-017,   1.923249055502296E-010,   2.227038391536551E-012
  1,   1.842944716153236E-003,   1.469757879974755E-002,   1.842944716153236E-003,   1.469757879974755E-002,   9.655465613294940E-018,   6.141015602840205E-016,   2.111374971702035E-016,   1.923249055502296E-010,   2.227038391536550E-012
  1,   1.842944716153236E-003,   2.300312097998064E-002,   1.842944716153236E-003,   2.300312097998064E-002,   9.655465613294940E-018,   1.504257319051422E-015,   5.078560834260040E-016,   1.923249055502296E-010,   2.227038391536550E-012
  1,   1.842944716153236E-003,   3.600209136682530E-002,   1.842944716153236E-003,   3.600209136682530E-002,   9.655465613294940E-018,   3.684716386118999E-015,   1.234675772448530E-015,   1.923249055502295E-010,   2.227038391536549E-012
  1,   1.842944716153236E-003,   5.634672720772377E-002,   1.842944716153236E-003,   5.634672720772377E-002,   9.655465613294940E-018,   9.025806073322303E-015,   3.015039001516298E-015,   1.923249055502293E-010,   2.227038391536547E-012
  1,   1.842944716153236E-003,   8.818803426367749E-002,   1.842944716153236E-003,   8.818803426367749E-002,   9.655465613294940E-018,   2.210894048185526E-014,   7.376083804360617E-015,   1.923249055502288E-010,   2.227038391536541E-012
  1,   1.842944716153236E-003,   1.380227348186694E-001,   1.842944716153236E-003,   1.380227348186694E-001,   9.655465613294940E-018,   5.415640943970504E-014,   1.805857345697721E-014,   1.923249055502275E-010,   2.227038391536526E-012
  1,   1.842944716153236E-003,   2.160188225747886E-001,   1.842944716153236E-003,   2.160188225747886E-001,   9.655465613294940E-018,   1.326574959938947E-013,   4.422560230837376E-014,   1.923249055502245E-010,   2.227038391536492E-012
  1,   1.842944716153236E-003,   3.380901832433916E-001,   1.842944716153236E-003,   3.380901832433916E-001,   9.655465613294940E-018,   3.249478949109965E-013,   1.083224019474077E-013,   1.923249055502171E-010,   2.227038391536406E-012
  1,   1.842944716153236E-003,   5.291435748196256E-001,   1.842944716153236E-003,   5.291435748196256E-001,   9.655465613294940E-018,   7.959680952514558E-013,   2.653291353942275E-013,   1.923249055501990E-010,   2.227038391536196E-012
  1,   1.842944716153236E-003,   8.281604632433995E-001,   1.842944716153236E-003,   8.281604632433995E-001,   9.655465613294940E-018,   1.949744000747462E-012,   6.499211038928961E-013,   1.923249055501546E-010,   2.227038391535682E-012
  1,   1.842944716153236E-003,   1.296150582785236E+000,   1.842944716153236E-003,   1.296150582785236E+000,   9.655465613294940E-018,   4.775947291266449E-012,   1.591988867399225E-012,   1.923249055500459E-010,   2.227038391534423E-012
  1,   1.842944716153236E-003,   2.028600021154053E+000,   1.842944716153236E-003,   2.028600021154053E+000,   9.655465613294940E-018,   1.169880380204324E-011,   3.899607704324822E-012,   1.923249055497796E-010,   2.227038391531339E-012
  1,   1.842944716153236E-003,   3.174953667021637E+000,   1.842944716153236E-003,   3.174953667021637E+000,   9.655465613294940E-018,   2.865651609032081E-011,   9.552178467084011E-012,   1.923249055491274E-010,   2.227038391523787E-012
  1,   1.842944716153236E-003,   4.969107109640835E+000,   1.842944716153236E-003,   4.969107109640835E+000,   9.655465613294940E-018,   7.019486165682956E-011,   2.339829365592026E-011,   1.923249055475296E-010,   2.227038391505285E-012
  1,   1.842944716153236E-003,   7.777129387291557E+000,   1.842944716153236E-003,   7.777129387291557E+000,   9.655465613294940E-018,   1.719440907433165E-010,   5.731470335141593E-011,   1.923249055436158E-010,   2.227038391459965E-012
  1,   1.842944716153236E-003,   1.217195366735529E+001,   1.842944716153236E-003,   1.217195366735529E+001,   9.655465613294940E-018,   4.211814033637240E-010,   1.403938075582184E-010,   1.923249055340289E-010,   2.227038391348953E-012
  1,   1.842944716153236E-003,   1.905027532682474E+001,   1.842944716153236E-003,   1.905027532682474E+001,   9.655465613294940E-018,   1.031694510538632E-009,   3.438981766165209E-010,   1.923249055105455E-010,   2.227038391077026E-012
  1,   1.842944716153236E-003,   2.981550866408123E+001,   1.842944716153236E-003,   2.981550866408123E+001,   9.655465613294940E-018,   2.527161822850840E-009,   8.423872807205905E-010,   1.923249054530224E-010,   2.227038390410933E-012
  1,   1.842944716153236E-003,   4.666413170659800E+001,   1.842944716153236E-003,   4.666413170659800E+001,   9.655465613294940E-018,   6.190346864926597E-009,   2.063448961412509E-009,   1.923249053121180E-010,   2.227038388779323E-012
