570E+03  0.6651777E+02
  0.4116454E+02  0.1130145E+03  0.5586979E+02  0.6650303E+02
  0.4169341E+02  0.1133012E+03  0.5555385E+02  0.6622817E+02
  0.4129487E+02  0.1130208E+03  0.3765800E+02  0.6675852E+02
  0.4155128E+02  0.1133877E+03  0.6842430E+01  0.6660511E+02
  0.4129232E+02  0.1134717E+03  0.3003778E+02  0.6639057E+02
  0.4171626E+02  0.1133632E+03  0.3029745E+02  0.6649599E+02
  0.4108420E+02  0.1133641E+03  0.2617011E+02  0.6653070E+02
  0.4113783E+02  0.1134233E+03  0.1361791E+02  0.6654821E+02
  0.4107334E+02  0.6762650E+02  0.2613072E+02  0.6751646E+02
  0.4196942E+02  0.6761178E+02  0.4723056E+00  0.6761174E+02
  0.4112243E+02  0.6761732E+02  0.2662228E+02  0.6750317E+02
  0.4114794E+02  0.6763685E+02  0.2207079E+02  0.6755823E+02
  0.4121628E+02  0.6754497E+02  0.2755807E+02  0.6742312E+02
  0.4192991E+02  0.6804411E+02  0.3430200E+02  0.6785097E+02
  0.4128723E+02  0.6784150E+02  0.4144308E+02  0.6756308E+02
  0.4177720E+02  0.6789530E+02  0.4787571E+02  0.6752374E+02
  0.4112743E+02  0.6801129E+02  0.4995944E+02  0.6760474E+02
  0.4193277E+02  0.6764888E+02  0.4012943E+02  0.6739017E+02
  0.4163197E+02  0.6858347E+02  0.7818634E+02  0.6757628E+02
  0.4135348E+02  0.6850175E+02  0.7779797E+02  0.6750825E+02
  0.4195232E+02  0.6848496E+02  0.7208450E+02  0.6762935E+02
  0.4143946E+02  0.6827332E+02  0.6883806E+02  0.6749948E+02
  0.4195674E+02  0.6829864E+02  0.6653122E+02  0.6757386E+02
  0.4104940E+02  0.6903588E+02  0.1033825E+03  0.6727315E+02
  0.4180108E+02  0.6961596E+02  0.1000237E+03  0.6791297E+02
  0.4120700E+02  0.6908143E+02  0.9478942E+02  0.6758455E+02
  0.4196999E+02  0.6898736E+02  0.1110642E+03  0.6697274E+02
  0.4141750E+02  0.6898926E+02  0.1083671E+03  0.6706602E+02
  0.4193831E+02  0.7009055E+02  0.1229058E+03  0.6752163E+02
  0.4161838E+02  0.7058492E+02  0.1280166E+03  0.6774731E+02
  0.4132224E+02  0.6970109E+02  0.1148991E+03  0.6747832E+02
  0.4139479E+02  0.7028406E+02  0.1145892E+03  0.6800840E+02
  0.4106360E+02  0.6979188E+02  0.1182568E+03  0.6743552E+02
  0.4146012E+02  0.7215798E+02  0.1605028E+03  0.6755665E+02
  0.4113266E+02  0.7129911E+02  0.1443893E+03  0.6764079E+02
  0.4109338E+02  0.7113636E+02  0.1529950E+03  0.6710968E+02
  0.4149319E+02  0.7194728E+02  0.1427568E+03  0.6824741E+02
  0.4131609E+02  0.7178796E+02  0.1567536E+03  0.6745154E+02
  0.4193513E+02  0.7310687E+02  0.1801466E+03  0.6723488E+02
  0.4192095E+02  0.7255186E+02  0.1726902E+03  0.6722889E+02
  0.4108098E+02  0.7352075E+02  0.1633015E+03  0.6845364E+02
  0.4140138E+02  0.7280693E+02  0.1759477E+03  0.6724448E+02
  0.4154838E+02  0.7288829E+02  0.1719711E+03  0.6751824E+02
  0.4158592E+02  0.7430848E+02  0.1881829E+03  0.6762380E+02
  0.4198905E+02  0.7454762E+02  0.1958639E+03  0.6733038E+02
  0.4107116E+02  0.7555030E+02  0.2039278E+03  0.6748084E+02
  0.4148674E+02  0.7432359E+02  0.1942181E+03  0.6727906E+02
  0.4116207E+02  0.7389458E+02  0.2042001E+03  0.6640179E+02
  0.4140999E+02  0.7610491E+02  0.2150048E+03  0.6711267E+02
  0.4158785E+02  0.7658705E+02  0.2074691E+03  0.6788204E+02
  0.4115131E+02  0.7586591E+02  0.2205602E+03  0.6661545E+02
  0.4127092E+02  0.7752110E+02  0.2181768E+03  0.6770152E+02
  0.4152247E+02  0.7753228E+02  0.2103567E+03  0.6823131E+02
  0.4163066E+02  0.7852898E+02  0.2242388E+03  0.6781075E+02
  0.4195316E+02  0.7853775E+02  0.2243526E+03  0.6780724E+02
  0.4115981E+02  0.7812592E+02  0.2306280E+03  0.6716891E+02
  0.4123878E+02  0.7862519E+02  0.2236637E+03  0.6789838E+02
  0.4176444E+02  0.7974599E+02  0.2341713E+03  0.6768244E+02
  0.4158316E+02  0.8002872E+02  0.2456798E+03  0.6697671E+02
  0.4153525E+02  0.8147031E+02  0.2470891E+03  0.6743242E+02
  0.4124275E+02  0.8149778E+02  0.2420904E+03  0.6781289E+02
  0.4149221E+02  0.8110122E+02  0.2460534E+03  0.6737298E+02
  0.4156354E+02  0.8141431E+02  0.2420999E+03  0.6778146E+02
  0.4124583E+02  0.8328455E+02  0.2557316E+03  0.6736670E+02
  0.4174353E+02  0.8283988E+02  0.2505605E+03  0.6762868E+02
  0.4128830E+02  0.8278767E+02  0.2521039E+03  0.6749593E+02
  0.4159332E+02  0.8435139E+02  0.2574007E+03  0.6751702E+02
  0.4185906E+02  0.8305783E+02  0.2503908E+03  0.6770718E+02
  0.4152797E+02  0.8465985E+02  0.2597428E+03  0.6740768E+02
  0.4113440E+02  0.8466471E+02  0.2624584E+03  0.6719896E+02
  0.4141877E+02  0.8527253E+02  0.2631895E+03  0.6726986E+02
  0.4180686E+02  0.8513230E+02  0.2614786E+03  0.6737454E+02
  0.4161677E+02  0.8589637E+02  0.2634295E+03  0.6736643E+02
  0.4158174E+02  0.8802708E+02  0.2642591E+03  0.6757387E+02
  0.4152449E+02  0.8739818E+02  0.2652378E+03  0.6743591E+02
  0.4105011E+02  0.8722686E+02  0.2642052E+03  0.6749793E+02
  0.4124455E+02  0.8847085E+02  0.2652149E+03  0.6753104E+02
  0.4196247E+02  0.8822922E+02  0.2654382E+03  0.6749655E+02
  0.4145475E+02  0.9004704E+02  0.2654673E+03  0.6756036E+02
  0.4154134E+02  0.9021058E+02  0.2652145E+03  0.6757954E+02
  0.4144267E+02  0.9034707E+02  0.2659099E+03  0.6752274E+02
  0.4130225E+02  0.9019200E+02  0.2656495E+03  0.6754517E+02
  0.4162144E+02  0.9040001E+02  0.2655915E+03  0.6754718E+02
  0.4184680E+02  0.9370898E+02  0.2631268E+03  0.6745488E+02
  0.4118539E+02  0.9237798E+02  0.2631117E+03  0.6762727E+02
  0.4137000E+02  0.9272600E+02  0.2637743E+03  0.6753737E+02
  0.4141358E+02  0.9422449E+02  0.2638843E+03  0.6730985E+02
  0.4154341E+02  0.9206068E+02  0.2634727E+03  0.6762860E+02
  0.4125059E+02  0.9487302E+02  0.2571607E+03  0.6770898E+02
  0.4137637E+02  0.9520783E+02  0.2598371E+03  0.6742976E+02
  0.4188449E+02  0.9563122E+02  0.2566255E+03  0.6758097E+02
  0.4102359E+02  0.9608517E+02  0.2561900E+03  0.6750180E+02
  0.4183598E+02  0.9445196E+02  0.2597359E+03  0.6759190E+02
  0.4175508E+02  0.9904550E+02  0.2528793E+03  0.6681655E+02
  0.4193159E+02  0.9709104E+02  0.2449777E+03  0.6807319E+02
  0.4174340E+02  0.9739830E+02  0.2466173E+03  0.6785255E+02
  0.4179679E+02  0.9873225E+02  0.2507218E+03  0.6709047E+02
  0.4138061E+02  0.9906636E+02  0.2484301E+03  0.6713516E+02
  0.4131645E+02  0.1012690E+03  0.2308206E+03  0.6745187E+02
  0.4127593E+02  0.1005210E+03  0.2325510E+03  0.6767872E+02
  0.4175940E+02  0.1013225E+03  0.2331621E+03  0.6726284E+02
  0.4114206E+02  0.1006392E+03  0.2313948E+03  0.6770698E+02
  0.4174941E+02  0.1011800E+03  0.2322843E+03  0.6739205E+02
  0.4178206E+02  0.1024588E+03  0.2157649E+03  0.6787433E+02
  0.4104262E+02  0.1020837E+03  0.2244780E+03  0.6748365E+02
  0.4123018E+02  0.1015793E+03  0.2278102E+03  0.6750986E+02
  0.4126994E+02  0.1018290E+03  0.2168301E+03  0.6813778E+02
  0.4161191E+02  0.1019911E+03  0.2230161E+03  0.6763122E+02
  0.4121648E+02  0.1039302E+03  0.2072085E+03  0.6759142E+02
  0.4162074E+02  0.1035678E+03  0.2024807E+03  0.6811145E+02
  0.4122125E+02  0.1040422E+03  0.2070475E+03  0.6753412E+02
  0.4142767E+02  0.1051401E+03  0.1998330E+03  0.6729541E+02
  0.4126309E+02  0.1051836E+03  0.1994349E+03  0.6729145E+02
  0.4125689E+02  0.1060904E+03  0.1764182E+03  0.6801953E+02
  0.4139279E+02  0.1066364E+03  0.1814820E+03  0.6734565E+02
  0.4139956E+02  0.1065690E+03  0.1790772E+03  0.6752791E+02
  0.4199516E+02  0.1064856E+03  0.1934483E+03  0.6677367E+02
  0.4112933E+02  0.1054022E+03  0.1828885E+03  0.6813110E+02
  0.4170314E+02  0.1083935E+03  0.1520051E+03  0.6753578E+02
  0.4185334E+02  0.1074326E+03  0.1619995E+03  0.6779774E+02
  0.4194279E+02  0.1081772E+03  0.1662484E+03  0.6700702E+02
  0.4133810E+02  0.1077638E+03  0.1568377E+03  0.6780097E+02
  0.4195408E+02  0.1078051E+03  0.1668085E+03  0.6726501E+02
  0.4136096E+02  0.1088284E+03  0.1298462E+03  0.6817373E+02
  0.4113486E+02  0.1097727E+03  0.1364873E+03  0.6708997E+02
  0.4180026E+02  0.1090127E+03  0.1462413E+03  0.6729981E+02
  0.4113098E+02  0.1088280E+03  0.1269082E+03  0.6829737E+02
  0.4135115E+02  0.1091298E+03  0.1246554E+03  0.6813036E+02
  0.4157634E+02  0.1099724E+03  0.1096027E+03  0.6796079E+02
  0.4124701E+02  0.1103812E+03  0.9879735E+02  0.6795513E+02
  0.4147114E+02  0.1107152E+03  0.1128904E+03  0.6717741E+02
  0.4150960E+02  0.1098755E+03  0.1237184E+03  0.6751969E+02
  0.4153691E+02  0.1102890E+03  0.1045533E+03  0.6784975E+02
  0.4176583E+02  0.1109853E+03  0.8810794E+02  0.6771825E+02
  0.4181144E+02  0.1116591E+03  0.8112852E+02  0.6727160E+02
  0.4139155E+02  0.1116903E+03  0.8450639E+02  0.6715418E+02
  0.4184317E+02  0.1109899E+03  0.7253656E+02  0.6812103E+02
  0.4107368E+02  0.1115070E+03  0.9691801E+02  0.6697494E+02
  0.4100966E+02  0.1121474E+03  0.4904270E+02  0.6746372E+02
  0.4197670E+02  0.1117937E+03  0.6500620E+02  0.6751684E+02
  0.4105693E+02  0.1118949E+03  0.5901014E+02  0.6753790E+02
  0.4124920E+02  0.1118648E+03  0.6398569E+02  0.6746915E+02
  0.4147203E+02  0.1120727E+03  0.6587756E+02  0.6722919E+02
  0.4198011E+02  0.1122893E+03  0.2756979E+02  0.6758779E+02
  0.4188998E+02  0.1122663E+03  0.2490473E+02  0.6763318E+02
  0.4119658E+02  0.1122302E+03  0.1895860E+02  0.6771138E+02
  0.4111813E+02  0.1122893E+03  0.3165890E+02  0.6754878E+02
  0.4131186E+02  0.1123518E+03  0.3655858E+02  0.6743320E+02
  0.4136995E+02  0.1123518E+03  0.3655858E+02  0.6743320E+02
  0.4151574E+02  0.1123518E+03  0.3655858E+02  0.6743320E+02
  0.4126251E+02  0.1123518E+03  0.3655858E+02  0.6743320E+02
  0.4179536E+02  0.1123518E+03  0.3655858E+02  0.6743320E+02
  0.4107121E+02  0.1123518E+03  0.3655858E+02  0.6743320E+02
  0.4163294E+02  0.6755469E+02  0.3652281E+02  0.6734111E+02
  0.4160617E+02  0.6780917E+02  0.2936226E+02  0.6766909E+02
  0.4173235E+02  0.6773612E+02  0.1769963E+02  0.6768527E+02
  0.4181829E+02  0.6770887E+02  0.3341193E+02  0.6752859E+02
  0.4105052E+02  0.6761293E+02  0.4260912E+02  0.6732204E+02
  0.4161220E+02  0.6823188E+02  0.7119634E+02  0.6740704E+02
  0.4149835E+02  0.6787389E+02  0.5139097E+02  0.6744690E+02
  0.4146329E+02  0.6821432E+02  0.6128734E+02  0.6759993E+02
  0.4154362E+02  0.6824509E+02  0.7282187E+02  0.6738252E+02
  0.4123046E+02  0.6786473E+02  0.4666520E+02  0.6751206E+02
  0.4181694E+02  0.6846076E+02  0.9068596E+02  0.6712677E+02
  0.4196648E+02  0.6884601E+02  0.8417774E+02  0.6766870E+02
  0.4114849E+02  0.6911422E+02  0.9132775E+02  0.6771823E+02
  0.4130037E+02  0.6849869E+02  0.9623189E+02  0.6700078E+02
  0.4160796E+02  0.6904081E+02  0.8009422E+02  0.6796121E+02
  0.4149128E+02  0.6950016E+02  0.1250553E+03  0.6692125E+02
  0.4114232E+02  0.7000548E+02  0.1014734E+03  0.6822098E+02
  0.4129249E+02  0.6928617E+02  0.1060426E+03  0.6741372E+02
  0.4173568E+02  0.7003836E+02  0.1015326E+03  0.6824894E+02
  0.4196394E+02  0.6920547E+02  0.1214482E+03  0.6679744E+02
  0.4117134E+02  0.7054102E+02  0.1359455E+03  0.6737930E+02
  0.4151737E+02  0.7113330E+02  0.1352934E+03  0.6790776E+02
  0.4188750E+02  0.7065918E+02  0.1334773E+03  0.6758417E+02
  0.4145739E+02  0.7117054E+02  0.1461463E+03  0.6745486E+02
  0.4173632E+02  0.7067185E+02  0.1287082E+03  0.6779375E+02
  0.4161058E+02  0.7209272E+02  0.1664255E+03  0.6720620E+02
  0.4177965E+02  0.7200311E+02  0.1529788E+03  0.6780633E+02
  0.4138092E+02  0.7272252E+02  0.1627567E+03  0.6787778E+02
  0.4146069E+02  0.7268359E+02  0.1546489E+03  0.6826086E+02
  0.4165452E+02  0.7191188E+02  0.1588511E+03  0.6744628E+02
  0.4105467E+02  0.7349395E+02  0.1881735E+03  0.6706118E+02
  0.4170305E+02  0.7430995E+02  0.1769459E+03  0.6827386E+02
  0.4107374E+02  0.7424031E+02  0.1901185E+03  0.6746413E+02
  0.4173087E+02  0.7363178E+02  0.1757410E+03  0.6785781E+02
  0.4105407E+02  0.7358488E+02  0.1867273E+03  0.6720711E+02
  0.4173262E+02  0.7521782E+02  0.2095189E+03  0.6692557E+02
  0.4149749E+02  0.7582848E+02  0.2041279E+03  0.6764011E+02
  0.4116634E+02  0.7583304E+02  0.2100074E+03  0.6727078E+02
  0.4100563E+02  0.7585343E+02  0.2133783E+03  0.6706835E+02
  0.4161616E+02  0.7559997E+02  0.1989442E+03  0.6782248E+02
  0.4199884E+02  0.7786761E+02  0.2153138E+03  0.6808059E+02
  0.4152378E+02  0.7871114E+02  0.2297113E+03  0.6751973E+02
  0.4161881E+02  0.7861058E+02  0.2212779E+03  0.6805649E+02
  0.4166027E+02  0.7782740E+02  0.2242378E+03  0.6745397E+02
  0.4192740E+02  0.7803460E+02  0.2216485E+03  0.6773788E+02
  0.4180924E+02  0.8029381E+02  0.2413183E+03  0.6740119E+02
  0.4175134E+02  0.8054461E+02  0.2401672E+03  0.6758696E+02
  0.4152262E+02  0.8012044E+02  0.2333305E+03  0.6790566E+02
  0.4112408E+02  0.7944637E+02  0.2335075E+03  0.6759603E+02
  0.4177838E+02  0.7955932E+02  0.2369753E+03  0.6739980E+02
  0.4131988E+02  0.8238941E+02  0.2444175E+03  0.6794955E+02
  0.4120952E+02  0.8113923E+02  0.2477824E+03  0.6725989E+02
  0.4103373E+02  0.8215529E+02  0.2468666E+03  0.6768764E+02
  0.4170896E+02  0.8192901E+02  0.2543655E+03  0.6705100E+02
  0.4116347E+02  0.8247559E+02  0.2502684E+03  0.6753696E+02
  0.4186627E+02  0.8508971E+02  0.2570220E+03  0.6771199E+02
  0.4157065E+02  0.8516488E+02  0.2613734E+03  0.6738935E+02
  0.4176848E+02  0.8488600E+02  0.2602822E+03  0.6741567E+02
  0.4189624E+02  0.8587421E+02  0.2570484E+03  0.6786173E+02
  0.4199052E+02  0.8565827E+02  0.2599891E+03  0.6759269E+02
  0.4175054E+02  0.8810644E+02  0.2646815E+03  0.6754693E+02
  0.4191072E+02  0.8674748E+02  0.2637527E+03  0.6747267E+02
  0.4107709E+02  0.8758433E+02  0.2649035E+03  0.6748193E+02
  0.4108381E+02  0.8675486E+02  0.2624646E+03  0.6757496E+02
  0.4116471E+02  0.8800091E+02  0.2649880E+03  0.6751402E+02
  0.4187782E+02  0.8889698E+02  0.2655920E+03  0.6752483E+02
  0.4164321E+02  0.8968462E+02  0.2657416E+03  0.6753654E+02
  0.4103462E+02  0.8966185E+02  0.2655494E+03  0.6755148E+02
  0.4155936E+02  0.8932989E+02  0.2658876E+03  0.6751758E+02
  0.4175371E+02  0.8871990E+02  0.2657373E+03  0.6750441E+02
  0.4111514E+02  0.9153634E+02  0.2641665E+03  0.6761364E+02
  0.4152752E+02  0.9130556E+02  0.2637455E+03  0.6766094E+02
  0.4195493E+02  0.9264823E+02  0.2636891E+03  0.6755291E+02
  0.4157456E+02  0.9126208E+02  0.2637237E+03  0.6766504E+02
  0.4178941E+02  0.9221339E+02  0.2634881E+03  0.6761354E+02
  0.4193794E+02  0.9342753E+02  0.2599856E+03  0.6774410E+02
  0.4189937E+02  0.9478396E+02  0.2620173E+03  0.6734966E+02
  0.4157155E+02  0.9518926E+02  0.2617108E+03  0.6728880E+02
  0.4177277E+02  0.9394169E+02  0.2621425E+03  0.6749445E+02
  0.4135293E+02  0.9538354E+02  0.2611140E+03  0.6729198E+02
  0.4151264E+02  0.9783378E+02  0.2486617E+03  0.6755673E+02
  0.4142352E+02  0.9730940E+02  0.2523761E+03  0.6744554E+02
  0.4139240E+02  0.9635860E+02  0.2481685E+03  0.6804416E+02
  0.4130464E+02  0.9655606E+02  0.2547344E+03  0.6748729E+02
  0.4199181E+02  0.9797647E+02  0.2499013E+03  0.6741613E+02
  0.4185681E+02  0.9978145E+02  0.2427032E+03  0.6726999E+02
  0.4171118E+02  0.9877688E+02  0.2466493E+03  0.6737455E+02
  0.4170907E+02  0.9989993E+02  0.2467314E+03  0.6693023E+02
  0.4119832E+02  0.9874850E+02  0.2384403E+03  0.6799089E+02
  0.4112263E+02  0.9939860E+02  0.2382740E+03  0.6774780E+02
  0.4117076E+02  0.1006820E+03  0.2308052E+03  0.6772904E+02
  0.4199032E+02  0.1010850E+03  0.2213469E+03  0.6820235E+02
  0.4118797E+02  0.1005590E+03  0.2253523E+03  0.6817201E+02
  0.4154023E+02  0.1013099E+03  0.2277608E+03  0.6764545E+02
  0.4147161E+02  0.1010684E+03  0.2260577E+03  0.6788120E+02
  0.4120373E+02  0.1041913E+03  0.2127990E+03  0.6707859E+02
  0.4155148E+02  0.1036500E+03  0.2160751E+03  0.6718605E+02
  0.4183075E+02  0.1045247E+03  0.2149574E+03  0.6674142E+02
  0.4170852E+02  0.1028785E+03  0.2128807E+03  0.6783464E+02
  0.4123348E+02  0.1033256E+03  0.2154274E+03  0.6741428E+02
  0.4166491E+02  0.1063412E+03  0.2015910E+03  0.6639877E+02
  0.4162218E+02  0.1056029E+03  0.1908451E+03  0.6752766E+02
  0.4199247E+02  0.1050701E+03  0.2017503E+03  0.6722366E+02
  0.4187621E+02  0.1051235E+03  0.1872818E+03  0.6806136E+02
  0.4148060E+02  0.1058251E+03  0.1834827E+03  0.6780459E+02
  0.4138704E+02  0.1067717E+03  0.1787968E+03  0.6739716E+02
  0.4172893E+02  0.1069828E+03  0.1768969E+03  0.6734753E+02
  0.4104281E+02  0.1065087E+03  0.1763958E+03  0.6772001E+02
  0.4147669E+02  0.1067469E+03  0.1748466E+03  0.6763193E+02
  0.4159834E+02  0.1072205E+03  0.1810666E+03  0.6694674E+02
  0.4164498E+02  0.1091877E+03  0.1536010E+03  0.6681854E+02
  0.4119789E+02  0.1080082E+03  0.1538204E+03  0.6775640E+02
  0.4159761E+02  0.1087885E+03  0.1372778E+03  0.6788664E+02
  0.4136582E+02  0.1091092E+03  0.1381505E+03  0.6757955E+02
  0.4168206E+02  0.1092141E+03  0.1523907E+03  0.6685318E+02
  0.4106028E+02  0.1101941E+03  0.1097284E+03  0.6775708E+02
  0.4174477E+02  0.1104678E+03  0.1182166E+03  0.6720670E+02
  0.4135753E+02  0.1100862E+03  0.1355667E+03  0.6686089E+02
  0.4146830E+02  0.1099224E+03  0.1309488E+03  0.6719079E+02
  0.4181083E+02  0.1095753E+03  0.1160699E+03  0.6807742E+02
  0.4147477E+02  0.1106329E+03  0.1057593E+03  0.6749678E+02
  0.4140340E+02  0.1106649E+03  0.8394913E+02  0.6813518E+02
  0.4182712E+02  0.1112381E+03  0.1022065E+03  0.6705981E+02
  0.4154245E+02  0.1111398E+03  0.9207911E+02  0.6745959E+02
  0.4153122E+02  0.1112200E+03  0.9937230E+02  0.6716546E+02
  0.4161531E+02  0.1119745E+03  0.7568679E+02  0.6710542E+02
  0.4164265E+02  0.1116838E+03  0.6058884E+02  0.6771250E+02
  0.4184779E+02  0.1117109E+03  0.7406269E+02  0.6739571E+02
  0.4141743E+02  0.1116616E+03  0.8218467E+02  0.6724199E+02
  0.4147815E+02  0.1118249E+03  0.5673467E+02  0.6764826E+02
  0.4101538E+02  0.1122717E+03  0.3724455E+02  0.6750438E+02
  0.4121403E+02  0.1120742E+03  0.5301971E+02  0.6747046E+02
  0.4190470E+02  0.1121337E+03  0.2988999E+02  0.6772073E+02
  0.4152571E+02  0.1123142E+03  0.2805501E+02  0.6755865E+02
  0.4199462E+02  0.1121975E+03  0.2604553E+02  0.6769224E+02
  0.4163322E+02  0.1121975E+03  0.2604553E+02  0.6769224E+02
  0.4102445E+02  0.1121975E+03  0.2604553E+02  0.6769224E+02
  0.4187562E+02  0.1121975E+03  0.2604553E+02  0.6769224E+02
  0.4198872E+02  0.1121975E+03  0.2604553E+02  0.6769224E+02
  0.4197920E+02  0.1121975E+03  0.2604553E+02  0.6769224E+02
  0.4180381E+02  0.6859130E+02  0.1758583E+02  0.6853889E+02
  0.4128540E+02  0.6861324E+02  0.2440707E+01  0.6861223E+02
  0.4131595E+02  0.6852123E+02  0.2137012E+02  0.6844417E+02
  0.4184632E+02  0.6858683E+02  0.1589733E+02  0.6854400E+02
  0.4141823E+02  0.6860904E+02  0.2754740E+02  0.6848061E+02
  0.4173853E+02  0.6879210E+02  0.3978319E+02  0.6852282E+02
  0.4106381E+02  0.6896239E+02  0.3318714E+02  0.6877290E+02
  0.4130502E+02  0.6886052E+02  0.5123879E+02  0.6841456E+02
  0.4172968E+02  0.6868999E+02  0.2897747E+02  0.6854734E+02
