0.0142859779447850,5972753.8226473,1.58910097009007E-06,1.70754897053025E+00
0.0285719558895698,11947941.9485985,1.59348306932871E-06,1.62543670159888E+00
0.0428579338343548,17927984.7914835,1.60080748400286E-06,1.53521880963210E+00
0.0571439117791396,23915275.1079489,1.61110578056450E-06,1.46116668251576E+00
0.0714298897239245,29912164.4724614,1.62442253909030E-06,1.38092352026171E+00
0.0857158676687093,35920950.1088307,1.64081574497169E-06,1.30144757609215E+00
0.1000018456134940,41943862.1856161,1.66035729928568E-06,1.22520315023834E+00
0.1142878235582790,47983051.6731155,1.68313365315395E-06,1.14998000381510E+00
0.1285738015030640,54040578.8485114,1.70924657283408E-06,1.07897353144900E+00
0.1428597794478490,60118402.5233732,1.73881404387766E-06,1.01206258369035E+00
0.1571457573926340,66218370.0545123,1.77197132446575E-06,9.47659864962824E-01
0.1714317353374190,72342208.1856008,1.80887216002577E-06,8.85285860559451E-01
0.1857177132822030,78491514.7533904,1.84969017347852E-06,8.29064680217247E-01
0.2000036912269880,84667751.2791966,1.89462044800139E-06,7.76265241806856E-01
0.2142896691717730,90872236.4538546,1.94388132206725E-06,7.26652207663117E-01
0.2285756471165580,97106140.5128794,1.99771641978113E-06,6.83592930365004E-01
0.2428616250613430,103370480.4882670,2.05639694325052E-06,6.43730115184500E-01
0.2571476030061280,109666116.3143960,2.12022425796213E-06,6.01757845777394E-01
0.2714335809509130,115993747.7578760,2.18953280698526E-06,5.66924422043432E-01
0.2857195588956980,122353912.1350190,2.26469339538249E-06,5.35599777842626E-01
0.3000055368404830,128746982.7757520,2.34611689260487E-06,5.05425646007209E-01
0.3142915147852680,135173168.1892660,2.43425840802688E-06,4.76561738083108E-01
0.3285774927300520,141632511.8843670,2.52962200331090E-06,4.48731297773349E-01
0.3428634706748370,148124892.7962110,2.63276601518882E-06,4.21951547407333E-01
0.3571494486196220,154650026.2707820,2.74430907375773E-06,3.95789156648696E-01
0.3714354265644070,161207465.5589630,2.86493691480313E-06,3.70835482414223E-01
0.3857214045091920,167796603.7731570,2.99541010034111E-06,3.49879455802148E-01
0.4000073824539770,174416676.2611090,3.13657277993461E-06,3.25796934576307E-01
0.4142933603987620,181066763.3536350,3.28936264689764E-06,3.02804788116209E-01
0.4285793383435470,187745793.4453570,3.45482226886966E-06,3.02804788116209E-01
0.4428653162883320,194452546.3700760,3.63411200215741E-06,2.57875625122669E-01
0.4571512942331170,201185657.0351620,3.82852473460102E-06,2.35322958602765E-01
0.4714372721779010,207943619.2819950,4.03950274360542E-06,2.14395574579021E-01
0.4857232501226860,214724789.9422570,4.26865700570615E-06,1.92847745529152E-01
0.5000092280674710,221527393.0624980,4.51778935321273E-06,1.72791877137698E-01
0.5142952060122570,228349524.2719580,4.78891794405190E-06,1.52969920313630E-01
0.5285811839570410,235189155.2710370,5.08430659531394E-06,1.34459964736618E-01
0.5428671619018260,242044138.4201140,5.40649863213282E-06,1.17710936639361E-01
0.5571531398466110,248912211.4105000,5.75835602502793E-06,1.01820561999943E-01
0.5714391177913960,255791002.0013080,6.14310473517701E-06,8.74850877108066E-02
0.5857250957361810,262678032.8078020,6.56438736381559E-06,7.45898751743160E-02
0.6000110736809660,269570726.1284190,7.02632441594952E-06,6.27415214976025E-02
0.6142970516257510,276466408.7991580,7.53358574839457E-06,5.24144610794972E-02
0.6285830295705360,283362317.0653410,8.09147408853101E-06,4.30438201906789E-02
0.6428690075153210,290255601.4619420,8.70602289651147E-06,3.50164877022115E-02
0.6571549854601050,297143331.6947490,9.38411131687624E-06,2.80706165250241E-02
0.6714409634048900,304022501.5155440,1.01335995469324E-05,2.24523898477785E-02
0.6857269413496750,310890033.5853000,1.09634886658439E-05,1.80156341274249E-02
0.7000129192944600,317742784.3201450,1.18841098544886E-05,1.48718539258787E-02
0.7142988972392450,324577548.7154230,1.29073490355640E-05,1.29062685072090E-02
0.7285848751840300,331391065.1437580,1.40469143322751E-05,1.19395645305971E-02
0.7428708531288150,338180020.1234760,1.53186554543664E-05,1.15790513125323E-02
0.7571568310736000,344941053.0541400,1.67409462654390E-05,1.14864322458659E-02
0.7714428090183850,351670760.9162960,1.83351444862452E-05,1.14774997930257E-02
0.7857287869631690,358365702.9328150,2.01261459023503E-05,1.14778828972217E-02
0.8000147649079550,365022405.1894480,2.21430547770984E-05,1.15043966015771E-02
0.8143007428527400,371637365.2124280,2.44199976928754E-05,1.16739314632296E-02
0.8285867207975240,378207056.5010950,2.69971151127700E-05,1.22544246311236E-02
0.8428726987423090,384727933.0136810,2.99217740455254E-05,1.36929126799809E-02
0.8571586766870940,391196433.6044840,3.32500569425763E-05,1.63504137058687E-02
0.8714446546318790,397608986.4107490,3.70485972068407E-05,2.05269943659221E-02
0.8857306325766640,403962013.1876580,4.13968515954711E-05,2.63707842525358E-02
0.9000166105214490,410251933.5898530,4.63899259091903E-05,3.37583721793046E-02
0.9143025884662340,416475169.3979940,5.21421048039108E-05,4.27426068101180E-02
0.9285885664110180,422628148.6888530,5.87912822555008E-05,5.30814240577842E-02
0.9428745443558040,428707309.9474710,6.65045501933547E-05,6.48196998236898E-02
0.9571605223005890,434709106.1199340,7.54852847150152E-05,7.78769818528848E-02
0.9714465002453740,440630008.6053190,8.59821799870671E-05,9.25142164080268E-02
0.9857324781901580,446466511.1853450,9.83008305666561E-05,1.07980409223791E-01
1.0000184561349400,452215133.8903180,1.12818669304870E-04,1.23578544788310E-01
1.0143044340797200,457872426.7998960,1.30004352986421E-04,1.39045587954903E-01
1.0285904120245100,463434973.7772360,1.50443084381958E-04,1.51409063602265E-01
1.0428763899692900,468899396.1350820,1.74869915586141E-04,1.66108859441742E-01
1.0571623679140800,474262356.2323140,2.04213864371408E-04,1.72755273258109E-01
1.0714483458588600,479520560.9995340,2.39656798493419E-04,1.89577376545111E-01
1.0857343238036500,484670765.3921980,2.82712661433216E-04,2.05595742745105E-01
1.0871629215981300,485179722.3925450,2.87507652644789E-04,2.30259324066728E-01
1.0885915193926100,485687564.2432400,2.92400063800374E-04,2.55976037064608E-01
1.0900201171870800,486194287.7854310,2.97392187901971E-04,2.65851546862704E-01
1.0914487149815600,486699889.8657990,3.02486379205784E-04,2.92243562452344E-01
1.0928773127760400,487204367.3365980,3.07685055052114E-04,3.06550098574955E-01
1.0943059105705200,487707717.0556840,3.12990697755755E-04,3.22116380029289E-01
1.0957345083650000,488209935.8865450,3.18405856558974E-04,3.35102536227576E-01
1.0971631061594800,488711020.6983370,3.23933149649431E-04,3.42226049504544E-01
1.0985917039539600,489210968.3659150,3.29575266245366E-04,3.37750679709595E-01
1.1000203017484300,489709775.7698650,3.35334968750517E-04,3.66750945100290E-01
1.1014488995429100,490207439.7965360,3.41215094981332E-04,3.77872461992302E-01
1.1028774973373900,490703957.3380710,3.47218560469113E-04,3.90309413554062E-01
1.1043060951318700,491199325.2924400,3.53348360839884E-04,4.06972282543547E-01
1.1057346929263500,491693540.5634720,3.59607574274833E-04,4.31363639364647E-01
1.1071632907208300,492186600.0608840,3.65999364054323E-04,4.66828326269475E-01
1.1085918885153000,492678500.7003180,3.72526981188610E-04,5.16027303739749E-01
1.1100204863097800,493169239.4033670,3.79193767138443E-04,5.87077530983304E-01
1.1114490841042600,493658813.0976090,3.86003156628987E-04,6.80125802933461E-01
1.1128776818987400,494147218.7166380,3.92958680560522E-04,7.99865058032168E-01
1.1143062796932200,494634453.2000960,4.00063969019590E-04,9.42610282131928E-01
1.1157348774877000,495120513.4937040,4.07322754394387E-04,1.10514725504820E+00
1.1171634752821800,495605396.5492900,4.14738874598337E-04,1.27878462765725E+00
1.1185920730766500,496089099.3248260,4.22316276405990E-04,1.46078656835963E+00
1.1200206708711300,496571618.7844550,4.30059018905521E-04,1.64005378370359E+00
