   0.000000000000000E+000,   3.814557381439261E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.060876122813011E+008,   1.061257543021837E+008,   5.692424234107428E-019,   0.000000000000000E+000,   3.347850590249851E-008
  -1.791615995619012E-004,   3.986415706003791E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.026464965905996E+008,   1.061067016817159E+008,  -5.479990324858698E-013,   1.692793357368230E-025,   3.276737182971844E-002
  -6.773662036927279E-004,   4.162574065163091E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.017503203518241E+008,   1.060537333550134E+008,  -6.828135971116760E-013,   7.401836447009489E-026,   4.101777303472263E-002
  -1.315074199014379E-003,   4.317051850190053E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.012336215770072E+008,   1.059859421666340E+008,  -7.544890209955797E-013,   1.167072815968432E-025,   4.545309178930192E-002
  -2.172741952647091E-003,   4.484212584982996E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.007739052767234E+008,   1.058948294093635E+008,  -8.132779983547285E-013,   1.181641715911046E-025,   4.912704064407714E-002
  -3.253115284445794E-003,   4.664706942259949E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.004098384594693E+008,   1.057801644574208E+008,  -8.529473986207159E-013,   1.716072563136548E-025,   5.164410389805853E-002
  -4.656919083535895E-003,   4.872779212868028E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.000355758985489E+008,   1.056313750134044E+008,  -8.887388060404301E-013,  -2.177728362712819E-026,   5.394911160104866E-002
  -6.019678947939542E-003,   5.060973267631209E+004,   0.000000000000000E+000,   0.000000000000000E+000,   1.000436173098411E+008,   1.054870763650370E+008,  -8.640297175223581E-013,  -1.158021852141921E-026,   5.248245513622478E-002
  -7.360613421225265E-003,   5.238726507948959E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.983072680416542E+007,   1.053452242951985E+008,  -8.751265376355213E-013,   6.527776890243430E-026,   5.324845324432812E-002
  -8.824577769548821E-003,   5.426370754206048E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.964887599848826E+007,   1.051905584802259E+008,  -8.791814140989061E-013,   5.666107165483795E-026,   5.358278801088373E-002
  -1.039533198956091E-002,   5.623024890955725E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.950570883342704E+007,   1.050248426411567E+008,  -8.752536435737013E-013,   1.198106166393930E-025,   5.342331592213944E-002
  -1.219189486451310E-002,   5.842892346735246E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.934678754687989E+007,   1.048356411702918E+008,  -8.700499566947579E-013,   4.483351829359971E-026,   5.319547981038094E-002
  -1.407295606478969E-002,   6.071099727921693E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.924269608229016E+007,   1.046378790114750E+008,  -8.546766284028076E-013,   7.837342454614613E-026,   5.233170634378621E-002
  -1.610172869562406E-002,   6.315796955718752E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.917189002869362E+007,   1.044249989864413E+008,  -8.315218204884058E-013,   7.058127796084560E-027,   5.098336245379872E-002
  -1.814380387333394E-002,   6.563661605006916E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.927369739832963E+007,   1.042111120235433E+008,  -7.805448892316988E-013,   3.200472254235767E-025,   4.788173222424538E-002
  -2.078907629280187E-002,   6.879756837794490E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.912562184889194E+007,   1.039348465329861E+008,  -7.595001559980609E-013,   1.020087072083679E-025,   4.668670933198332E-002
  -2.362660587288712E-002,   7.221699046667889E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.901023034379056E+007,   1.036393163204566E+008,  -7.300909013887921E-013,   1.147429080947770E-025,   4.496824207193752E-002
  -2.668039293054453E-002,   7.594495118005341E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.888484972094749E+007,   1.033222076558021E+008,  -6.987753973667599E-013,   1.053333661575907E-025,   4.313191955536178E-002
  -2.993270317754457E-002,   7.942570589175186E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.878333902348031E+007,   1.029855512648753E+008,  -6.605432254153127E-013,   1.054393468354803E-025,   4.085886743387643E-002
  -3.338373635707357E-002,   7.996669086839622E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.871491330557992E+007,   1.026295236679556E+008,  -6.143776490204892E-013,   1.043258736844371E-025,   3.808216569967418E-002
  -3.703139389154633E-002,   8.276920572109519E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.861421993021499E+007,   1.022545477656224E+008,  -5.699837310568431E-013,   1.039830640561951E-025,   3.541268023045379E-002
  -4.087502968311922E-002,   8.624117060134521E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.852925484289566E+007,   1.018609057664881E+008,  -5.199719673998057E-013,   1.047510634714082E-025,   3.238121859120433E-002
  -4.491609119045500E-002,   9.024957361640943E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.838640977129129E+007,   1.014486764865127E+008,  -4.761696420127070E-013,   4.292750485086151E-024,   2.973455637780538E-002
  -5.704775635396213E-002,   1.027546945477415E+005,   0.000000000000000E+000,   0.000000000000000E+000,   9.284519872609235E+007,   1.002231959060425E+008,  -1.165622351679583E-012,   2.830327389073736E-024,   7.537779577641969E-002
  -7.451377700860663E-002,   8.860614732469784E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.909817596255584E+007,   9.848522552469987E+007,  -1.489774877179470E-012,  -5.225289978417921E-024,   9.921434356828875E-002
  -8.213162448132087E-002,   7.756561891008251E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.989213765705542E+007,   9.773596303582022E+007,  -1.244291992081367E-012,  -2.536476513541578E-024,   8.282025627154761E-002
  -8.496894109729225E-002,   7.522761255623703E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.100897314037801E+007,   9.745754584413688E+007,  -1.021122458554347E-012,   1.865748389210740E-024,   6.764538503062535E-002
  -9.132265839662208E-002,   7.080998249660275E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.160321945069543E+007,   9.683843686877866E+007,  -8.274292921752764E-013,   2.218011437371367E-024,   5.481172272239730E-002
  -1.018566912085752E-001,   6.535448124054737E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.100000778911075E+007,   9.582143181663543E+007,  -7.620063496735405E-013,   2.906966486591862E-025,   5.091435644746506E-002
  -1.129386038417874E-001,   6.115845213317779E+004,   0.000000000000000E+000,   0.000000000000000E+000,   9.040519084765488E+007,   9.476306069039765E+007,  -6.884090593076339E-013,   3.113675070207539E-025,   4.640589050937648E-002
  -1.246073549366029E-001,   5.774413343561738E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.982231144505210E+007,   9.366128086372517E+007,  -6.058190799897435E-013,   3.679163533956303E-025,   4.121172952782864E-002
  -1.369695228522398E-001,   5.485057157052362E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.923551885938299E+007,   9.250801281626876E+007,  -5.155233048496736E-013,   4.229594627573816E-025,   3.540347755389656E-002
  -1.501288480654383E-001,   5.232879017902543E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.863971535199177E+007,   9.129599844138151E+007,  -4.171994734199251E-013,   1.625793050754978E-026,   2.893777625246895E-002
  -1.633188148154470E-001,   5.023346075712749E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.820039155862282E+007,   9.009702835642862E+007,  -2.958264283559011E-013,   4.637707540842918E-024,   2.070677421187891E-002
  -1.852495303503096E-001,   4.721613671076834E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.568116716742991E+007,   8.813917122256452E+007,  -3.862508072428164E-013,  -9.591177502260044E-025,   2.773398065173124E-002
  -2.053725839668667E-001,   4.501459515111918E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.461137873701309E+007,   8.637992488803738E+007,  -2.761401986781664E-013,   8.647368742355815E-025,   2.015500671602006E-002
  -2.271254186155669E-001,   4.302415254366447E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.353581080977175E+007,   8.451769636310190E+007,  -1.504221798904628E-013,   1.227940903410533E-024,   1.117067720125563E-002
  -2.511925697374027E-001,   4.116203606513541E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.238847188438572E+007,   8.250414662954748E+007,  -1.193825214506456E-014,   3.625703707275185E-024,   9.035470656741480E-004
  -2.820931326245362E-001,   3.911056030645617E+004,   0.000000000000000E+000,   0.000000000000000E+000,   8.038706391168496E+007,   7.998937516423716E+007,   6.998296446312311E-014,   2.179908489144605E-023,   5.445867659354200E-003
  -3.540787193295362E-001,   3.518923761783698E+004,   0.000000000000000E+000,   0.000000000000000E+000,   7.484998324203506E+007,   7.442592665723875E+007,   7.357929259340478E-014,  -1.717092322337578E-023,   6.151558691882402E-003
  -3.937020397687639E-001,   3.366238694610188E+004,   0.000000000000000E+000,   0.000000000000000E+000,   7.352976686940891E+007,   7.152957204768471E+007,   3.258598496624020E-013,   1.282697927471051E-021,   2.803797607884103E-002
  -2.850843121329957E+000,   1.283839470979822E+004,   0.000000000000000E+000,   0.000000000000000E+000,   3.558635069247768E+007,   5.995416813355309E+006,   4.743047221539095E-012,  -1.932185896051882E-021,   2.026363301365285E+000
  -1.666367871052019E+000,   1.687678205750597E+004,   0.000000000000000E+000,   1.017675045319482E+003,   4.456917069888643E+007,   2.360770024534121E+006,   6.765072240964814E-012,   2.591116100797901E-022,   4.114737452099225E+000
  -9.702437017770852E-001,   2.220124213426046E+004,   0.000000000000000E+000,   8.546323835930774E+005,   5.540706137267923E+007,   2.029534905169565E+006,   8.418652396270127E-012,   2.420778611094117E-022,   4.155778675123476E+000
  -7.303668813695857E-001,   2.573985285385267E+004,   0.000000000000000E+000,   6.818120878566027E+005,   6.258587961777893E+007,   1.962028617977414E+006,   9.607897392984196E-012,   4.472167351199932E-023,   4.660932909578182E+000
  -5.747775909462619E-001,   2.920236472867559E+004,   0.000000000000000E+000,   5.270397872852761E+005,   7.036803144405912E+007,   1.931079587017270E+006,   1.088504616815844E-011,   4.071574345315164E-023,   5.164646482327203E+000
  -4.959258011045011E-001,   3.167941987573736E+004,   0.000000000000000E+000,   4.855157269135926E+005,   7.666137970154729E+007,   1.927379890474585E+006,   1.190099423358642E-011,   2.337747876574753E-023,   5.460413769354226E+000
  -4.611338549064196E-001,   3.313737714656797E+004,   0.000000000000000E+000,   4.732459657972903E+005,   8.142591230794305E+007,   1.938407495776071E+006,   1.266478912078576E-011,   5.836231214926495E-024,   5.639757729108753E+000
  -4.373415309248616E-001,   3.433416199667829E+004,   0.000000000000000E+000,   4.672145344245977E+005,   8.379996816700079E+007,   1.953479890157098E+006,   1.304389802740927E-011,   1.142082376603903E-023,   5.714998741015146E+000
  -4.350741846560834E-001,   3.475676859391083E+004,   0.000000000000000E+000,   4.709276544866728E+005,   8.562247221424071E+007,   1.976016669783682E+006,   1.333175737884403E-011,   5.320550710662828E-024,   5.747552584799160E+000
  -4.428345507321260E-001,   3.479843904560337E+004,   0.000000000000000E+000,   4.792097977229380E+005,   8.813194910602410E+007,   2.002563856262183E+006,   1.372824630531958E-011,  -4.671524186494172E-024,   5.792568440477725E+000
  -4.417904333436738E-001,   3.518909772265994E+004,   0.000000000000000E+000,   4.837226852700869E+005,   8.874595076938978E+007,   2.027039254787443E+006,   1.382203837210767E-011,   5.510222718019095E-026,   5.778279881985473E+000
  -4.408501678520966E-001,   3.558564612978814E+004,   0.000000000000000E+000,   4.884067792982150E+005,   8.944250885741208E+007,   2.052340438350603E+006,   1.392889864434012E-011,  -2.742899299979015E-026,   5.765902464959151E+000
