   0.000000000000000E+000,   3.814557381439261E+004,   0.000000000000000E+000,   4.529646067268086E+005,   1.063934099044739E+008,   1.059789679938797E+008,  -6.042165663466100E-017,   0.000000000000000E+000,   3.543325551820385E-006
  -2.882312340161792E-009,   3.834518347836506E+004,   0.000000000000000E+000,   4.530170342498862E+005,   1.063577824675094E+008,   1.059789251868460E+008,  -5.738126738397264E-015,  -5.193177652746726E-031,   3.365587127368641E-004
  -4.785859614652248E-009,   3.855571224403978E+004,   0.000000000000000E+000,   4.531743325812336E+005,   1.063530559732192E+008,   1.059787925028404E+008,  -6.465607832486338E-015,   2.625379258996028E-032,   3.792357121736044E-004
  -6.738887759520484E-009,   3.877717649815213E+004,   0.000000000000000E+000,   4.534365547753007E+005,   1.063499411745205E+008,   1.059785768437311E+008,  -6.936631345279900E-015,  -4.811343745061482E-031,   4.068687108416020E-004
  -7.785115580677141E-009,   3.900974197838723E+004,   0.000000000000000E+000,   4.538037886123720E+005,   1.063477028314891E+008,   1.059782776964355E+008,  -7.268901004399615E-015,   7.463611282880968E-031,   4.263618992104919E-004
  -1.023802009882115E-008,   3.925362282713055E+004,   0.000000000000000E+000,   4.542761581380970E+005,   1.063461194424723E+008,   1.059778939091116E+008,  -7.497706306601093E-015,  -4.856862978254502E-031,   4.397852018480247E-004
  -1.177554522312647E-008,   3.950899436118193E+004,   0.000000000000000E+000,   4.548538216878454E+005,   1.063450958570832E+008,   1.059774248849799E+008,  -7.638193689140553E-015,   2.514355218178701E-030,   4.480270138569878E-004
  -1.805190890601665E-008,   3.977609891963731E+004,   0.000000000000000E+000,   4.555369755177284E+005,   1.063445809037270E+008,   1.059768702043150E+008,  -7.698487114711542E-015,  -2.991643794213630E-030,   4.515638473821468E-004
  -1.868988193389037E-008,   4.005508566659393E+004,   0.000000000000000E+000,   4.563258475439272E+005,   1.063445458988470E+008,   1.059762276214027E+008,  -7.682835010091689E-015,   2.194436882420069E-030,   4.506449282577686E-004
  -2.346373919864835E-008,   4.034623218593067E+004,   0.000000000000000E+000,   4.572207074781786E+005,   1.063449705887215E+008,   1.059755040019916E+008,  -7.595581132194377E-015,  -1.501442247594285E-030,   4.455251011403721E-004
  -2.540780838694592E-008,   4.064973163243006E+004,   0.000000000000000E+000,   4.582218571469294E+005,   1.063458422682215E+008,   1.059746919869869E+008,  -7.437599421253921E-015,   2.179990827615464E-031,   4.362557559094158E-004
  -2.776274333186273E-008,   4.096583697217688E+004,   0.000000000000000E+000,   4.593296382237202E+005,   1.063471512835231E+008,   1.059737936306378E+008,  -7.210779929872020E-015,   5.381025015210091E-031,   4.229479096190040E-004
  -3.113184718348073E-008,   4.129479505473990E+004,   0.000000000000000E+000,   4.605444291757153E+005,   1.063488906530475E+008,   1.059728086077445E+008,  -6.916210215036312E-015,  -1.798116723663198E-031,   4.056655576098047E-004
  -3.416205759628288E-008,   4.163685428061734E+004,   0.000000000000000E+000,   4.618666459317014E+005,   1.063510550928005E+008,   1.059717367623437E+008,  -6.554738718834998E-015,   1.718780688790240E-030,   3.844587143886589E-004
  -4.043167672226207E-008,   4.199228903234023E+004,   0.000000000000000E+000,   4.632967443121540E+005,   1.063536405203334E+008,   1.059705774678303E+008,  -6.126948198029396E-015,  -1.654069078544198E-030,   3.593618566264237E-004
  -4.358384996338893E-008,   4.236135036320811E+004,   0.000000000000000E+000,   4.648352165074237E+005,   1.063566436962056E+008,   1.059693310307719E+008,  -5.633445420165722E-015,  -1.587328220900221E-030,   3.304109127023533E-004
  -4.374436469741725E-008,   4.274432175216990E+004,   0.000000000000000E+000,   4.664825962249946E+005,   1.063600620510264E+008,   1.059679938968192E+008,  -5.074112668566776E-015,   1.749896681838660E-030,   2.975993697144774E-004
  -4.720293286855838E-008,   4.314151289351177E+004,   0.000000000000000E+000,   4.682394592996073E+005,   1.063638937539122E+008,   1.059665717619704E+008,  -4.450198522972243E-015,   1.427716514458828E-030,   2.610008807864444E-004
  -5.335233725111861E-008,   4.355322245407457E+004,   0.000000000000000E+000,   4.701064207782781E+005,   1.063681373327525E+008,   1.059650639899152E+008,  -3.761887583085461E-015,  -8.274054867977673E-031,   2.206267503616556E-004
  -5.794231956154136E-008,   4.397975111641359E+004,   0.000000000000000E+000,   4.720841365586823E+005,   1.063727915434757E+008,   1.059634645529781E+008,  -3.008470342784867E-015,   2.569608464568112E-030,   1.764358971441290E-004
  -6.737527695532640E-008,   4.442143800685336E+004,   0.000000000000000E+000,   4.741733082134020E+005,   1.063778558140453E+008,   1.059617756114710E+008,  -2.190442642832147E-015,   7.807025305806614E-031,   1.284579685399848E-004
  -7.827963474152705E-008,   4.487860861839332E+004,   0.000000000000000E+000,   4.763746780985261E+005,   1.063833295279608E+008,   1.059599971787200E+008,  -1.307972181394749E-015,   1.077153597008034E-031,   7.670341628066627E-005
  -8.938700509182821E-008,   4.535160623122894E+004,   0.000000000000000E+000,   4.786890335742845E+005,   1.063892123660418E+008,   1.059581290601173E+008,  -3.611500667044302E-016,   3.164131096116596E-030,   2.117824760498524E-005
  -1.064578551980073E-007,   4.584080211291229E+004,   0.000000000000000E+000,   4.811172093680582E+005,   1.063955045534699E+008,   1.059561703472976E+008,   6.501310610395932E-016,  -8.963756048242903E-030,   3.812312078758368E-005
  -1.066345956397886E-007,   4.634651794647556E+004,   0.000000000000000E+000,   4.836600783202376E+005,   1.064022051459025E+008,   1.059541194786443E+008,   1.725881794906116E-015,   1.712450100649368E-030,   1.012005499495438E-004
  -1.100388134514890E-007,   4.686918282146560E+004,   0.000000000000000E+000,   4.863185729618613E+005,   1.064093154205068E+008,   1.059519811299694E+008,   2.865476951749397E-015,  -1.686868444957473E-030,   1.680165695075883E-004
  -1.102637679783402E-007,   4.740918129150566E+004,   0.000000000000000E+000,   4.890936666406651E+005,   1.064168355713675E+008,   1.059497519356425E+008,   4.069392525566964E-015,   2.699141270183069E-030,   2.385982327853353E-004
  -1.155758297817346E-007,   4.796694234223246E+004,   0.000000000000000E+000,   4.919863865165289E+005,   1.064247667210822E+008,   1.059474313397990E+008,   5.337801597555968E-015,   1.321594686591407E-031,   3.129547778201206E-004
  -1.211369742849146E-007,   4.854288288301008E+004,   0.000000000000000E+000,   4.949978066457569E+005,   1.064331094458570E+008,   1.059450191667010E+008,   6.670719355938295E-015,  -2.582430562037655E-031,   3.910861334663535E-004
  -1.262114046820776E-007,   4.913744373342677E+004,   0.000000000000000E+000,   4.981290541862446E+005,   1.064418646689008E+008,   1.059425151208878E+008,   8.068231089536224E-015,  -7.505844616081718E-031,   4.729962863334890E-004
  -1.298711986100467E-007,   4.975108132843080E+004,   0.000000000000000E+000,   5.013813094034623E+005,   1.064510334273290E+008,   1.059399189025495E+008,   9.530435026987767E-015,  -9.365163086943516E-031,   5.586899283289734E-004
  -1.317659278557077E-007,   5.038426974862263E+004,   0.000000000000000E+000,   5.047558072017625E+005,   1.064606169106256E+008,   1.059372302571422E+008,   1.105744062964299E-014,   1.445282219287045E-028,   6.481723552937038E-004
  -4.060549098814378E-007,   5.103799525193006E+004,   0.000000000000000E+000,   5.082539215607535E+005,   1.064706336548745E+008,   1.059344251245055E+008,   1.265601044840608E-014,  -1.285593973800837E-028,   7.418388029349956E-004
  -4.380462941101188E-007,   5.171183134961755E+004,   0.000000000000000E+000,   5.118768450990109E+005,   1.064810531200134E+008,   1.059315475372631E+008,   1.431393721214238E-014,   1.014564957840231E-029,   8.389724423271202E-004
  -4.891593183825043E-007,   5.240678353597530E+004,   0.000000000000000E+000,   5.156260634235737E+005,   1.064918929985533E+008,   1.059285745058693E+008,   1.603766198242431E-014,   3.000565113480550E-029,   9.399495624042218E-004
  -5.968243904900642E-007,   5.312346279809290E+004,   0.000000000000000E+000,   5.195030551905842E+005,   1.065031574338802E+008,   1.059255021129210E+008,   1.782833722409728E-014,  -4.558007534648587E-029,   1.044836355754485E-003
  -6.185840913145680E-007,   5.386218916858475E+004,   0.000000000000000E+000,   5.235093049552395E+005,   1.065148387639700E+008,   1.059223438835093E+008,   1.968238180998929E-014,   4.571268316077508E-030,   1.153421517120172E-003
  -6.489593220376503E-007,   5.462371594888321E+004,   0.000000000000000E+000,   5.276464338500857E+005,   1.065269449362831E+008,   1.059190902678902E+008,   2.160246005943999E-014,   1.985796761372124E-029,   1.265859738915755E-003
  -7.167611271535092E-007,   5.540870076336380E+004,   0.000000000000000E+000,   5.319161080788195E+005,   1.065394798000619E+008,   1.059157381323900E+008,   2.358952916673536E-014,  -2.381484281079834E-029,   1.382205578502349E-003
  -7.396787828212262E-007,   5.621763693945748E+004,   0.000000000000000E+000,   5.363200253144498E+005,   1.065524396645876E+008,   1.059122947918037E+008,   2.564163289673062E-014,   8.716655931699277E-030,   1.502342801727701E-003
