  -0.340377899847771E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.545344966622640E-012,    0.545345518166338E-012,   -0.545336692186800E-012,   -0.545327866207323E-012,   -0.109067338437363E-011,   -0.545344966622640E-012,    0.545345518166338E-012,    0.545345518166338E-012,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.390830767460267E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.626179278724268E-012,    0.626179923824300E-012,   -0.626169600726100E-012,   -0.626159277627962E-012,   -0.125233920145223E-011,   -0.626179278724268E-012,    0.626179923824300E-012,    0.626179923824300E-012,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.441145507046584E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.706792280493333E-012,    0.706793023988852E-012,   -0.706781126334306E-012,   -0.706769228679826E-012,   -0.141356225266865E-011,   -0.706792280493333E-012,    0.706793023988852E-012,    0.706793023988852E-012,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.490984954509893E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.786643776127833E-012,    0.786644622221884E-012,   -0.786631082752526E-012,   -0.786617543283237E-012,   -0.157326216550509E-011,   -0.786643776127833E-012,    0.786644622221884E-012,    0.786644622221884E-012,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.540128071688180E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.865379624079910E-012,    0.865380576344652E-012,   -0.865365337897634E-012,   -0.865350099450687E-012,   -0.173073067579530E-011,   -0.865379624079910E-012,    0.865380576344652E-012,    0.865380576344652E-012,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.587174296860311E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.940755877705054E-012,    0.940756939092742E-012,   -0.940739954425118E-012,   -0.940722969757568E-012,   -0.188147990885027E-011,   -0.940755877705054E-012,    0.940756939092742E-012,    0.940756939092742E-012,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.629115565042797E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.100795308617698E-011,    0.100795425903573E-011,   -0.100793549057234E-011,   -0.100791672210903E-011,   -0.201587098114472E-011,   -0.100795308617698E-011,    0.100795425903573E-011,    0.100795425903573E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.671084903502929E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.107519526642928E-011,    0.107519655252263E-011,   -0.107517597204255E-011,   -0.107515539156256E-011,   -0.215035194408515E-011,   -0.107519526642928E-011,    0.107519655252263E-011,    0.107519655252263E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.708942545262271E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.113584978110056E-011,    0.113585118163008E-011,   -0.113582876990542E-011,   -0.113580635818085E-011,   -0.227165753981089E-011,   -0.113584978110056E-011,    0.113585118163008E-011,    0.113585118163008E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.738832048975494E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.118373793051386E-011,    0.118373944614391E-011,   -0.118371519254345E-011,   -0.118369093894307E-011,   -0.236743038508694E-011,   -0.118373793051386E-011,    0.118373944614391E-011,    0.118373944614391E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.769837280809788E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.123341367329931E-011,    0.123341530418331E-011,   -0.123338920625198E-011,   -0.123336310832075E-011,   -0.246677841250401E-011,   -0.123341367329931E-011,    0.123341530418331E-011,    0.123341530418331E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.790683290950118E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.126681254879721E-011,    0.126681429460483E-011,   -0.126678635762876E-011,   -0.126675842065278E-011,   -0.253357271525756E-011,   -0.126681254879721E-011,    0.126681429460483E-011,    0.126681429460483E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.814960330911784E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.130570854089150E-011,    0.130571040083623E-011,   -0.130568063740132E-011,   -0.130565087396651E-011,   -0.261136127480269E-011,   -0.130570854089150E-011,    0.130571040083623E-011,    0.130571040083623E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.829869501276140E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.132959555242108E-011,    0.132959752528779E-011,   -0.132956595483897E-011,   -0.132953438439025E-011,   -0.265913190967799E-011,   -0.132959555242108E-011,    0.132959752528779E-011,    0.132959752528779E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
