   1.431942307358866E+005,   1.431942144014152E+005,   4.776444856441825E-004
   1.458072100945794E+005,   1.458071928494871E+005,   4.863604435622164E-004
   1.500984955517668E+005,   1.500984767387894E+005,   5.006746258399515E-004
   1.569349012748892E+005,   1.569348797724798E+005,   5.234784117633802E-004
   1.665822059617450E+005,   1.665821802450991E+005,   5.556583422959195E-004
   1.793626238158502E+005,   1.793625917144240E+005,   5.982892061761741E-004
   1.956897856724021E+005,   1.956897439823025E+005,   6.527507239101475E-004
   2.160777229047391E+005,   2.160776667794731E+005,   7.207575141182273E-004
   2.411532213314326E+005,   2.411531433111372E+005,   8.044003005276977E-004
   2.716703157454830E+005,   2.716702041992538E+005,   9.061942585602131E-004
   3.084858253172947E+005,   3.084856619993545E+005,   1.028997407264177E-003
   3.528019072518674E+005,   3.528016629533001E+005,   1.176819674874209E-003
   4.057512463471824E+005,   4.057508747199001E+005,   1.353439234018022E-003
   4.688977681967137E+005,   4.688971946585802E+005,   1.564072684772411E-003
   5.440498645395106E+005,   5.440489686722918E+005,   1.814752019786608E-003
   6.333895144886078E+005,   6.333881008455879E+005,   2.112755287678344E-003
   7.393955913935308E+005,   7.393933425606246E+005,   2.466350713067720E-003
   8.651338842232969E+005,   8.651302819566886E+005,   2.885763997294050E-003
   1.014173689035680E+006,   1.014167885911167E+006,   3.382899932429813E-003
   1.190655951674083E+006,   1.190646561312351E+006,   3.971569429249453E-003
   1.399274745628915E+006,   1.399259504031347E+006,   4.667427304096313E-003
   1.645468664649368E+006,   1.645443879722899E+006,   5.488609989391057E-003
   1.935235227639212E+006,   1.935194908030488E+006,   6.455115385292609E-003
   2.275404262021167E+006,   2.275338725175174E+006,   7.589713031323738E-003
   2.672650722993356E+006,   2.672544521816029E+006,   8.914648952963415E-003
   3.135374968369645E+006,   3.135203508916880E+006,   1.045791321713931E-002
   3.671679176533164E+006,   3.671403833607022E+006,   1.224648497864153E-002
   4.288915658873215E+006,   4.288476820640481E+006,   1.430481890455190E-002
   4.997417416478258E+006,   4.996723231872810E+006,   1.666727463795240E-002
   5.810973050120341E+006,   5.809881728332466E+006,   1.937967941919495E-002
   6.734702065559115E+006,   6.733003354856202E+006,   2.245888172028732E-002
   7.782000212174786E+006,   7.779379719769571E+006,   2.594921757427791E-002
   8.971120202942559E+006,   8.967106205683693E+006,   2.991104668044615E-002
   1.031377560189212E+007,   1.030767747680508E+007,   3.438271111144858E-002
   1.183529800621257E+007,   1.182608590064957E+007,   3.944757643185796E-002
   1.355556405265839E+007,   1.354172787736358E+007,   4.517034206832374E-002
   1.549061298393183E+007,   1.546997506851318E+007,   5.160228236466571E-002
   1.766819954331330E+007,   1.763759570115189E+007,   5.883268651525544E-002
   2.012012048972081E+007,   2.007496025077108E+007,   6.696285952187322E-002
   2.287617066342287E+007,   2.280985943911982E+007,   7.608550125407031E-002
   2.598786147940763E+007,   2.589076555721425E+007,   8.636229787079650E-002
   2.950346227886239E+007,   2.936161963219904E+007,   9.793982086166771E-002
   3.346737924371134E+007,   3.326076633534727E+007,   1.109459742824727E-001
   3.797228710030027E+007,   3.767130457292397E+007,   1.256579462480139E-001
   4.309316736340606E+007,   4.265475109218188E+007,   1.422809345396603E-001
   4.890633516730972E+007,   4.826827795292517E+007,   1.610056446214039E-001
   5.561649239147726E+007,   5.468344803790678E+007,   1.824043486707954E-001
   6.321422300950284E+007,   6.185410099271399E+007,   2.063230723192976E-001
   7.197929965110672E+007,   6.999021447730276E+007,   2.334622256484610E-001
   8.222544069164833E+007,   7.929690274421792E+007,   2.645059961589091E-001
   9.420340244826281E+007,   8.987091884125403E+007,   2.997771172790946E-001
   1.085650519684886E+008,   1.020778845634389E+008,   3.404951720414490E-001
   1.256294061167435E+008,   1.158671356960604E+008,   3.864911628165790E-001
   1.461141503955835E+008,   1.313445450871588E+008,   4.381182434121103E-001
   1.717354841455686E+008,   1.490169608058910E+008,   4.970670770039552E-001
   2.024685878099135E+008,   1.677876095910432E+008,   5.596792217869712E-001
   2.404428677822797E+008,   1.875683552957794E+008,   6.256606872204217E-001
   2.867816484072199E+008,   2.072322585254419E+008,   6.912524081090856E-001
   3.478504699814096E+008,   2.270911807249725E+008,   7.574946422600547E-001
   4.294709126547592E+008,   2.458244648742459E+008,   8.199821520334776E-001
   5.433202997103817E+008,   2.624855507510947E+008,   8.755575523887752E-001
   6.957813643907491E+008,   2.753229297000121E+008,   9.183784393268898E-001
   8.988895578641521E+008,   2.843926603828062E+008,   9.486318044158610E-001
   1.154906598363342E+009,   2.901754363297089E+008,   9.679210686804832E-001
   1.175497275674481E+009,   2.904940259067606E+008,   9.689837691205715E-001
   1.196680937706067E+009,   2.908057918556822E+008,   9.700237083872276E-001
   1.218307942349050E+009,   2.911084116050057E+008,   9.710331392159495E-001
   1.240559916934108E+009,   2.914043151396400E+008,   9.720201671639117E-001
   1.263434530744052E+009,   2.916932164894013E+008,   9.729838383372582E-001
   7.977023487335258E+009,   2.995809676193385E+008,   9.992945440253154E-001
   8.056260548694999E+009,   2.995851030786584E+008,   9.993083384327781E-001
   8.136815857876686E+009,   2.995891842710953E+008,   9.993219518254036E-001
   8.218720036579304E+009,   2.995932115401215E+008,   9.993353853488919E-001
   8.302751190799253E+009,   2.995972203111669E+008,   9.993487571697582E-001
   2.708324354002037E+008,   2.009680754641037E+008,   6.703573425589771E-001
   1.837020967817440E+008,   1.566343365166093E+008,   5.224759073712565E-001
   1.346660587152631E+008,   1.228417329029344E+008,   4.097559148834037E-001
