   0.000000000000000E+000,   0.278612893113779E+004,   0.190676101149868E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.551522993040740E+006,   0.000000000000000E+000,   0.541049794670695E+006,   0.307621172362990E-012,   0.000000000000000E+000,   0.166389231516686E+001
  -0.211468836789666E+000,   0.279240663964813E+004,   0.191105721069510E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.551097031465468E+006,   0.000000000000000E+000,   0.540918620614420E+006,   0.308263274992038E-012,   0.227444286351664E-020,   0.166625577045306E+001
  -0.112508035825003E+002,   0.280981930874826E+004,   0.192297305833003E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.538409596541940E+006,   0.000000000000000E+000,   0.534774608750532E+006,   0.309126822121440E-012,  -0.232502980914348E-020,   0.168075183001255E+001
  -0.112214447982600E+002,   0.284154976829626E+004,   0.194468809602750E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.546394046577616E+006,   0.000000000000000E+000,   0.534671399562759E+006,   0.313906824365215E-012,   0.922925453659520E-022,   0.169670096302212E+001
  -0.116314601225741E+002,   0.288620307449886E+004,   0.197524695886597E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.549734939216877E+006,   0.000000000000000E+000,   0.534372356792580E+006,   0.319393230159967E-012,  -0.381655995771136E-021,   0.171520532423110E+001
  -0.102245382039996E+002,   0.294441167540720E+004,   0.201508259439254E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.550752829087591E+006,   0.000000000000000E+000,   0.533048755124903E+006,   0.326160076953268E-012,  -0.121463437991043E-021,   0.173969653618153E+001
  -0.823936926040638E+001,   0.301641192568716E+004,   0.206435665575376E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.551535651172131E+006,   0.000000000000000E+000,   0.532587259654337E+006,   0.334265549293860E-012,  -0.884216694161679E-022,   0.176654887579940E+001
  -0.583325416105839E+001,   0.310270320344570E+004,   0.212341085982093E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.551567711089140E+006,   0.000000000000000E+000,   0.532982326400951E+006,   0.343682741164307E-012,   0.149153388411689E-021,   0.179547370569962E+001
  -0.413720872997453E+001,   0.320374911496031E+004,   0.219256236739717E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.551590326696101E+006,   0.000000000000000E+000,   0.534255920024509E+006,   0.354577794693813E-012,  -0.508191884230600E-022,   0.182670730246756E+001
  -0.219923004716049E+001,   0.332046887897916E+004,   0.227244027378799E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.551447008327072E+006,   0.000000000000000E+000,   0.534771212006867E+006,   0.367288825769308E-012,   0.434863242344177E-035,   0.186438006498497E+001
  -0.261251364346471E+000,   0.345374807476795E+004,   0.236365056291327E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.551252029405228E+006,   0.000000000000000E+000,   0.535325946480985E+006,   0.381803561523807E-012,   0.380505337051155E-035,   0.190656350234183E+001
   0.167672731846753E+001,   0.360467884668501E+004,   0.246694058859251E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.550983185971490E+006,   0.000000000000000E+000,   0.536021480727053E+006,   0.398222119527780E-012,  -0.208276605543790E-034,   0.195303733094714E+001
   0.361470600128163E+001,   0.377454402886049E+004,   0.258318819170871E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.550703435047362E+006,   0.000000000000000E+000,   0.537062586712602E+006,   0.416662629669734E-012,   0.208276605543790E-034,   0.200335696123576E+001
   0.555268468409563E+001,   0.396484234595152E+004,   0.271341894405298E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.550418191305898E+006,   0.000000000000000E+000,   0.537469501434024E+006,   0.437447489653244E-012,  -0.205987851636716E-034,   0.206020651670280E+001
   0.749066336690973E+001,   0.417731789415327E+004,   0.285882632075648E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.550127348834060E+006,   0.000000000000000E+000,   0.537852794535139E+006,   0.460670353699352E-012,   0.205987851636716E-034,   0.212212849998019E+001
   0.942864204972373E+001,   0.441399479054100E+004,   0.302079540895873E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.549830759114474E+006,   0.000000000000000E+000,   0.538229720409134E+006,   0.486550673278798E-012,   0.686626172122385E-035,   0.218924004680106E+001
   0.113666207325377E+002,   0.467721809122444E+004,   0.320093090570294E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.549528230226080E+006,   0.000000000000000E+000,   0.538665935361960E+006,   0.515335374872650E-012,  -0.274650468848954E-034,   0.226155393658468E+001
   0.133045994153518E+002,   0.496970233543693E+004,   0.340109033348777E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.549219525839793E+006,   0.000000000000000E+000,   0.539523279258859E+006,   0.547264490310662E-012,   0.210565359450865E-034,   0.233826209283889E+001
   0.152425780981658E+002,   0.529458938832705E+004,   0.362342361804468E+007,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.548904363147009E+006,   0.000000000000000E+000,   0.539648328668061E+006,   0.582867732548520E-012,  -0.000000000000000E+000,   0.242292293646072E+001
