   0.000000000000000E+000,  -2.120288462760174E-018,  -1.154745187276747E-021,  -3.394686493488815E-017,  -6.789488461572399E-017,  -6.789372986977631E-017,  -2.120288462760174E-018,  -1.154745187276747E-021,  -1.154745187276747E-021
  -1.491701216977073E-001,  -2.132676860422436E-018,   2.275121240506999E-020,  -3.378646317700260E-017,  -6.755017514235637E-017,  -6.754902666565769E-017,  -2.132676860422436E-018,   2.275121240506999E-020,   2.275121240506999E-020
  -3.523937741350725E-001,  -2.148096167834321E-018,   5.532056626934863E-020,  -3.354459194612767E-017,  -6.703386332673614E-017,  -6.703272418516672E-017,  -2.148096167834321E-018,   5.532056626934863E-020,   5.532056626934863E-020
  -6.617853535809712E-001,  -2.171313964821470E-018,   1.049049140599062E-019,  -3.317225022857904E-017,  -6.623959554383883E-017,  -6.623847075413500E-017,  -2.171313964821470E-018,   1.049049140599062E-019,   1.049049140599062E-019
  -1.072323999482481E+000,  -2.201559486544917E-018,   1.706998068957792E-019,  -3.266917259839952E-017,  -6.516764539063120E-017,  -6.516653995119421E-017,  -2.201559486544917E-018,   1.706998068957792E-019,   1.706998068957792E-019
  -1.579023554268483E+000,  -2.238297629587531E-018,   2.519062306095274E-019,  -3.203878322652121E-017,  -6.382566022314490E-017,  -6.382457898872396E-017,  -2.238297629587531E-018,   2.519062306095274E-019,   2.519062306095274E-019
  -2.172072709916490E+000,  -2.280320640966440E-018,   3.469520420098022E-019,  -3.128534105960806E-017,  -6.222373007789931E-017,  -6.222267770489839E-017,  -2.280320640966440E-018,   3.469520420098022E-019,   3.469520420098022E-019
  -2.841479247379073E+000,  -2.326463152898539E-018,   4.542360738940528E-019,  -3.041421873358012E-017,  -6.037420139393726E-017,  -6.037318230154559E-017,  -2.326463152898539E-018,   4.542360738940528E-019,   4.542360738940528E-019
  -3.576458051036477E+000,  -2.375489427691171E-018,   5.720300921622556E-019,  -2.943156910098024E-017,  -5.829110811044467E-017,  -5.829012644977530E-017,  -2.375489427691171E-018,   5.720300921622556E-019,   5.720300921622556E-019
  -4.365815241649429E+000,  -2.426143423658278E-018,   6.985403469526890E-019,  -2.834420299191424E-017,  -5.598986563749505E-017,  -5.598892526697531E-017,  -2.426143423658278E-018,   6.985403469526890E-019,   6.985403469526890E-019
  -5.193376501757159E+000,  -2.476405937457223E-018,   8.311751152804776E-019,  -2.715869032770107E-017,  -5.348620554071138E-017,  -5.348531000713414E-017,  -2.476405937457223E-018,   8.311751152804776E-019,   8.311751152804776E-019
  -6.060494013685690E+000,  -2.527090903032694E-018,   9.701507153438407E-019,  -2.588481066681156E-017,  -5.079947061883734E-017,  -5.079862314370071E-017,  -2.527090903032694E-018,   9.701507153438407E-019,   9.701507153438407E-019
  -6.950403379289827E+000,  -2.576125728282083E-018,   1.112780860397027E-018,  -2.452969826247242E-017,  -4.794661566507234E-017,  -4.794581913582756E-017,  -2.576125728282083E-018,   1.112780860397027E-018,   1.112780860397027E-018
  -7.852570240314154E+000,  -2.622443838647823E-018,   1.257377421850286E-018,  -2.310161129454924E-017,  -4.494584516773750E-017,  -4.494510213351097E-017,  -2.622443838647823E-018,   1.257377421850286E-018,   1.257377421850286E-018
  -8.754580902097798E+000,  -2.664678084895532E-018,   1.401951167938571E-018,  -2.160851529693585E-017,  -4.181507942638575E-017,  -4.181439209769133E-017,  -2.664678084895532E-018,   1.401951167938571E-018,   1.401951167938571E-018
  -9.627020008116277E+000,  -2.698731495430476E-018,   1.541788903548312E-018,  -2.005555808237709E-017,  -3.856932726162058E-017,  -3.856869751354875E-017,  -2.698731495430476E-018,   1.541788903548312E-018,   1.541788903548312E-018
  -1.050702837160494E+001,  -2.731159290055581E-018,   1.682840913714412E-018,  -1.845837029752826E-017,  -3.523389968171784E-017,  -3.523332906008046E-017,  -2.731159290055581E-018,   1.682840913714412E-018,   1.682840913714412E-018
  -1.135744645819754E+001,  -2.756596687022892E-018,   1.819153263979735E-018,  -1.682042581994754E-017,  -3.182169837625137E-017,  -3.182118810617207E-017,  -2.756596687022892E-018,   1.819153263979735E-018,   1.819153263979735E-018
  -1.215671730183133E+001,  -2.772159333981003E-018,   1.947271837477168E-018,  -1.514738808864669E-017,  -2.834750434011189E-017,  -2.834705533657962E-017,  -2.772159333981003E-018,   1.947271837477168E-018,   1.947271837477168E-018
  -1.287945558631442E+001,  -2.774327345412405E-018,   2.063129160098037E-018,  -1.344395231908602E-017,  -2.482477547832890E-017,  -2.482438835826866E-017,  -2.774327345412405E-018,   2.063129160098037E-018,   2.063129160098037E-018
  -1.359296575506266E+001,  -2.774407159904265E-018,   2.177508307625726E-018,  -1.172927660774050E-017,  -2.128104490806925E-017,  -2.128072000352865E-017,  -2.774407159904265E-018,   2.177508307625726E-018,   2.177508307625726E-018
  -1.419945673045744E+001,  -2.757228387815162E-018,   2.274741151173102E-018,  -9.995657809959082E-018,  -1.771657446891802E-017,  -1.771631184101487E-017,  -2.757228387815162E-018,   2.274741151173102E-018,   2.274741151173102E-018
  -1.476092039869318E+001,  -2.733194251882147E-018,   2.364759629366353E-018,  -8.260569504988119E-018,  -1.415637938074194E-017,  -1.415617883406422E-017,  -2.733194251882147E-018,   2.364759629366353E-018,   2.364759629366353E-018
  -1.526798860824721E+001,  -2.701248048148306E-018,   2.446062556917808E-018,  -6.529623241412574E-018,  -1.061318392599881E-017,  -1.061304502319396E-017,  -2.701248048148306E-018,   2.446062556917808E-018,   2.446062556917808E-018
