   0.000000000000000E+000,   5.511813979706790E+003,   0.000000000000000E+000,   1.759554575502732E+009,   3.159711810571188E+008,   5.363909394134839E+008,   6.256208241034912E+007,   2.672304745104429E+009,   2.179573126397345E+006,  -4.491407891227227E-018,   0.000000000000000E+000,   1.048170784402321E-008
  -1.490415267012675E-001,   5.524972335265815E+003,   0.000000000000000E+000,   1.724660936974868E+009,   3.026598778932509E+008,   5.137941465222675E+008,   5.483311570700110E+007,   2.593775691201478E+009,   2.177932515584609E+006,  -3.468286160322438E-018,   1.886592012993171E-024,   8.338882178072774E-009
  -3.521698610955691E-001,   5.556326721916418E+003,   0.000000000000000E+000,   1.673350071612365E+009,   2.837638979629046E+008,   4.817169712369888E+008,   5.377796364180157E+007,   2.490438781048948E+009,   2.175683935597791E+006,  -6.735171830142183E-019,   3.701132466774966E-024,   1.686496958450112E-009
  -6.614061608571697E-001,   5.606024615192309E+003,   0.000000000000000E+000,   1.597328359643592E+009,   2.569725990015642E+008,   4.362369025072389E+008,   5.259798666957144E+007,   2.340969158001830E+009,   2.172263066372378E+006,   5.251675447617359E-018,   3.528869928307772E-024,   1.398906502738544E-008
  -1.071811822023676E+000,   5.674306985451243E+003,   0.000000000000000E+000,   1.500072414945433E+009,   2.247809538979028E+008,   3.815892602876199E+008,   5.207734797888834E+007,   2.156357820004440E+009,   2.167728802725334E+006,   1.643988063726072E-017,   3.353928407688111E-024,   4.753691280826875E-008
  -1.578371436749555E+000,   5.761509429628926E+003,   0.000000000000000E+000,   1.386520462611177E+009,   1.901033416224885E+008,   3.227213492440248E+008,   5.125079669189487E+007,   1.948439522270439E+009,   2.162142172985049E+006,   7.567975938859466E-018,   3.010308111057563E-024,   2.421589809848672E-008
  -2.171233736305120E+000,   5.868068695812369E+003,   0.000000000000000E+000,   1.262022141369404E+009,   1.556411667932255E+008,   2.642189658806359E+008,   5.068058987197439E+007,   1.730413050818460E+009,   2.155617447146776E+006,   1.020880162518446E-017,   2.664172271989440E-024,   3.677678775445643E-008
  -2.840475333739504E+000,   5.994529805040977E+003,   0.000000000000000E+000,   1.131947405449763E+009,   1.235475015158647E+008,   2.097371112870905E+008,   5.037201393844327E+007,   1.513461651641838E+009,   2.148269753472088E+006,   1.687503057483239E-017,   2.291776231042473E-024,   6.949389616278473E-008
  -3.575419986964526E+000,   6.141555221605920E+003,   0.000000000000000E+000,   1.001241248670903E+009,   9.525337277373613E+007,   1.617050961114771E+008,   5.034373699399406E+007,   1.306409328714875E+009,   2.140221924093390E+006,   7.284514408876909E-018,   1.899177568526148E-024,   3.474560831130301E-008
  -4.364812263849751E+000,   6.309935513382240E+003,   0.000000000000000E+000,   8.741244643165325E+008,   7.146595376196526E+007,   1.213234571780200E+008,   5.066391246911986E+007,   1.115452410592855E+009,   2.131602081457854E+006,   1.361639266706168E-017,   1.957358672832819E-024,   7.604513126599630E-008
