  -2.816135186024900E+007,  -4.420240442669800E+000,  -1.024823651328562E+000,   2.268927277591128E+007,   4.295439855571712E-005,   0.000000000000000E+000,  -9.708928084906192E-020,  -1.554447312946270E-018,  -5.287647495410432E-023,  -9.708928084906192E-020,  -1.554447312946270E-018,  -5.287647495410432E-023,   5.036246330222031E+007,   1.610402667526671E-016,   5.329191002283125E+007,   5.040719700942890E+007,   2.007671890076262E+011,   2.014443789319605E+011,  -1.008910131401052E-010,   0.000000000000000E+000,   9.797234034166613E-006,   5.225745801240681E+005,   5.225737862119158E+005,   1.743118521720502E-003,   7.141533154975873E-011,   7.070655398937409E-010,   3.257910378737376E-010,   7.140035831210242E-011,  -7.064655071052015E-015,   1.496808483139440E-013,   9.986508113174347E-002,   3.124321989837517E+000,   1.927425002490708E-001,   9.999430814915873E-002,   1.000023563212916E-001,   9.996950984131500E-002,   3.633717008291971E-002,   1.379309692629190E-002,   1.219292641490923E-002,   3.634304850880801E-002,   1.000000080210447E-001,   9.954208192635848E-002,   2.421277975727072E-014,  -7.064655071052014E-015,   6.347636077654581E-014,   9.992972332370527E-002,   1.000023563212916E-001,   9.999404635251487E-002,   9.999207352676261E-002,   1.000000080210447E-001,   9.986962940117422E-002,   9.995050672472439E-002,   1.000015735545426E-001,   9.995257403540132E-002,   9.997702266291088E-002,   2.198111727409094E-009,   4.381618289024674E-006,   4.395405848388827E-006,   8.779222249140910E-006
  -2.790299083400800E+007,  -4.379687778058100E+000,  -1.013965687253695E+000,   2.254699192206110E+007,   3.846059464122283E-005,  -1.676434379712356E-001,  -1.205886363486708E-019,  -1.527510142703121E-018,   2.680839340030694E-020,  -1.205886363486708E-019,  -1.527510142703121E-018,   2.680839340030694E-020,   5.039920509566284E+007,   1.610402667526671E-016,   5.329193618285742E+007,   5.040719700942890E+007,   1.526702594449753E+010,   1.536243336476320E+010,  -7.673297238228037E-012,  -1.710520317420931E-024,   9.682035685552969E-006,   1.696457765295328E+006,   1.696430604197205E+006,   5.658683395554950E-003,   1.800907178525773E-010,   7.250041772188634E-010,   2.872439398204652E-010,   1.800377670745602E-010,   1.008788769937007E-013,   6.362964782209978E-013,   1.000088518100559E-001,   3.124321989837517E+000,   1.927432978327759E-001,   9.999430814915873E-002,   1.149716601529349E-001,   1.147134094315900E-001,   9.408245034921756E-003,   1.057567439918500E-002,   1.219413057056944E-002,   9.627380912034651E-003,   1.705403592402539E-001,   1.675903874990113E-001,  -1.219992764829932E-014,   1.008788769937007E-013,  -3.589012748288692E-013,   1.000015794030979E-001,   1.149716601529349E-001,   1.149831576109232E-001,   4.142563570016716E-001,   1.705403592402540E-001,   1.706172813943894E-001,   2.047531719359558E-001,   1.334945598487079E-001,   1.335278655387453E-001,   1.337445879890618E-001,   5.618715172664725E-009,   5.547997741329542E-007,   5.603432360054291E-007,   1.120761725311048E-006
  -2.764462980776800E+007,  -4.339135113446500E+000,  -1.003245189880647E+000,   2.240297476234872E+007,   3.456783072469225E-005,  -3.223915148140920E-001,  -1.422545617657938E-019,  -1.502231501752263E-018,   5.160347195014623E-020,  -1.422545617657938E-019,  -1.502231501752263E-018,   5.160347195014623E-020,   5.039920509566284E+007,   1.610402667526671E-016,   5.329193618285742E+007,   5.040719700942890E+007,   2.737431590785384E+009,   2.805028394847549E+009,  -3.217545292388379E-012,  -2.011135118922558E-024,   4.971287075539300E-005,   3.597455448892045E+006,   3.597196467851109E+006,   1.199895585048744E-002,   2.361952735073734E-010,   7.388499503850706E-010,   2.457975860036698E-010,   2.361240064770753E-010,   2.288684975731380E-013,   3.923560758517459E-012,   1.000088518100559E-001,   3.124321989837517E+000,   1.927432978327759E-001,   9.999430814915873E-002,   1.288126302442728E-001,   1.276609231078892E-001,   6.443453701385878E-003,   8.300242412473303E-003,   1.339430449014030E-002,   6.842101528129653E-003,   1.793532624850511E-001,   1.682031390600550E-001,  -1.691082057377769E-014,   2.288684975731380E-013,  -7.323636570510935E-013,   1.000015794030979E-001,   1.288126302442728E-001,   1.288743510511517E-001,   7.028378823628233E-001,   1.793532624850511E-001,   1.795669295752795E-001,   3.009470137230063E-001,   1.456595076578655E-001,   1.457718772258609E-001,   1.484638611096694E-001,   1.022313634466910E-008,   1.343656052353245E-007,   1.404076094528758E-007,   2.849963510328693E-007
  -2.738626878152700E+007,  -4.298582448834800E+000,  -9.926535459573450E-001,   2.225726580378291E+007,   3.117920400764913E-005,  -4.619779397489764E-001,  -1.617008779074679E-019,  -1.477878778019095E-018,   7.396927193069547E-020,  -1.617008779074679E-019,  -1.477878778019095E-018,   7.396927193069547E-020,   5.039920509566284E+007,   1.610402667526671E-016,   5.329193618285742E+007,   5.040719700942890E+007,   5.685159692307254E+008,   6.259930430617846E+008,  -1.596185760522290E-012,  -3.458500281000554E-024,   2.183025076599812E-004,   7.089177237652881E+006,   7.087196011682489E+006,   2.364034125128821E-002,   2.767482781714113E-010,   7.491114515836983E-010,   2.005687377790488E-010,   2.766639546131596E-010,   4.077764192337787E-013,   1.612959573816304E-011,   1.000088518100559E-001,   3.124321989837517E+000,   1.927432978327759E-001,   9.999430814915873E-002,   1.435565261701039E-001,   1.396370698044013E-001,   5.307073229532098E-003,   6.653948301298842E-003,   1.662733850730802E-002,   5.865766251907128E-003,   1.832134817223387E-001,   1.518395621525722E-001,  -2.022456705826404E-014,   4.077764192337787E-013,  -8.710359754549644E-013,   1.000015794030979E-001,   1.435565261701039E-001,   1.438034120635037E-001,   9.613646344140631E-001,   1.832134817223387E-001,   1.837014301508489E-001,   3.871225977400863E-001,   1.567755113541822E-001,   1.571027514259521E-001,   1.741584436578092E-001,   1.616429784139759E-008,   3.691824948771487E-008,   4.420343392213797E-008,   9.728598125125043E-008
  -2.712790775528600E+007,  -4.258029784223200E+000,  -9.821828353182855E-001,   2.210990664681204E+007,   2.821594402965263E-005,  -5.754912396645907E-001,  -1.771592626046254E-019,  -1.452381766648581E-018,   9.215759356884468E-020,  -1.771592626046254E-019,  -1.452381766648581E-018,   9.215759356884468E-020,   5.039920509566284E+007,   1.610402667526671E-016,   5.329193618285742E+007,   5.040719700942890E+007,   1.132831055618192E+008,   1.675291048718151E+008,  -1.078510550486246E-012,  -6.516303163113041E-024,   9.585001207503670E-004,   1.406566461129472E+007,   1.405020875451451E+007,   4.686645170544788E-002,   3.052719950558585E-010,   7.551817803381260E-010,   1.535994047441639E-010,   3.051785682799645E-010,   5.811894404612095E-013,   4.729541958051165E-011,   1.000088518100559E-001,   3.124321989837517E+000,   1.927432978327759E-001,   9.999430814915873E-002,   1.592129329955735E-001,   1.498097328261211E-001,   4.837481699260296E-003,   5.455039965439340E-003,   2.377144258922781E-002,   5.523575863271031E-003,   1.855759464549949E-001,   1.142187314345423E-001,  -2.251518149010825E-014,   5.811894404612095E-013,  -1.187614944836298E-012,   1.000015794030979E-001,   1.592129329955735E-001,   1.601711222820776E-001,   1.168129384548931E+000,   1.855759464549949E-001,   1.856275301234811E-001,   4.560441811183755E-001,   1.680006041487140E-001,   1.686565915625454E-001,   2.350982925198341E-001,   2.325177524532625E-008,   9.625805297598068E-009,   1.883670148603204E-008,   5.171428202895636E-008
  -2.686954672904500E+007,  -4.217477119611500E+000,  -9.718257493130997E-001,   2.196093618233810E+007,   2.561357692925387E-005,  -6.398790883062290E-001,  -1.849187197283194E-019,  -1.421765192550661E-018,   1.024750566048104E-019,  -1.849187197283194E-019,  -1.421765192550661E-018,   1.024750566048104E-019,   5.039920509566284E+007,   1.610402667526671E-016,   5.329193707826047E+007,   5.040719700942890E+007,   1.644123194668982E+007,   6.981975025629644E+007,  -9.395249150193664E-013,  -5.809536652785227E-024,   2.382278021898034E-003,   2.928145579042932E+007,   2.914277613543972E+007,   9.720983753180248E-002,   3.192538783020445E-010,   7.550354340562245E-010,   1.191465599604675E-010,   3.191560887839327E-010,   6.837875494641505E-013,   8.940034249380732E-011,   1.000088518100559E-001,   3.124321989837517E+000,   1.927433154920803E-001,   9.999430814915873E-002,   1.755955590208286E-001,   1.672550661807238E-001,   4.814569972418892E-003,   4.597170756778375E-003,   3.368299772168414E-002,   5.566277051108305E-003,   1.876992253613592E-001,   6.195983112499093E-002,  -2.358824430191358E-014,   6.837875494641505E-013,  -8.743393343875822E-013,   1.000015794030979E-001,   1.755955590208286E-001,   1.782882849428434E-001,   1.277107902559344E+000,   1.876992253613592E-001,   1.863732496290354E-001,   4.923703537885133E-001,   1.796301144676722E-001,   1.809832731715740E-001,   3.114860699092634E-001,   3.046420155098102E-008,   1.812688972334300E-009,   1.367563533999452E-008,   4.595252586330984E-008
  -2.661118570280400E+007,  -4.176924454999900E+000,  -9.615755237156777E-001,   2.181039080784356E+007,   2.331899016606085E-005,  -6.604696944597759E-001,  -1.858174432870978E-019,  -1.386634900002808E-018,   1.057753426305849E-019,  -1.858174432870978E-019,  -1.386634900002808E-018,   1.057753426305849E-019,   5.039920509566284E+007,   1.610402667526671E-016,   5.329194869857004E+007,   5.040719700942890E+007,   1.811484678215189E+006,   5.502646276050746E+007,  -9.133247437060020E-013,  -1.988456746333730E-024,   2.923508162001231E-003,   4.464298597175148E+007,   4.415608817409078E+007,   1.472888559928041E-001,   3.219577407571453E-010,   7.494919843682573E-010,   1.092358329226674E-010,   3.218592547380735E-010,   9.417122761416675E-013,   1.050920480270101E-010,   1.000088518100559E-001,   3.124321989837517E+000,   1.927433928825832E-001,   9.999430814915873E-002,   1.928662862398358E-001,   1.877368680612499E-001,   5.075717239003338E-003,   3.974017795691265E-003,   3.574712534468987E-002,   5.838068194082563E-003,   1.889031109473314E-001,   3.915750258302229E-002,  -2.372216065292542E-014,   9.417122761416675E-013,  -3.558650506169322E-013,   1.000015794030979E-001,   1.928662862398358E-001,   1.902000454688821E-001,   1.299010680640024E+000,   1.889031109473314E-001,   1.886590196255352E-001,   4.996712798154067E-001,   1.915452278090010E-001,   1.896863701877665E-001,   3.378440414797086E-001,   3.729952293207949E-008,   2.569429915816079E-010,   1.521490283182257E-008,   5.277136875548367E-008
  -2.635282467656300E+007,  -4.136371790388200E+000,  -9.514258806991531E-001,   2.165830461963894E+007,   2.128816589831923E-005,  -6.660696176206427E-001,  -1.844570893176005E-019,  -1.351387447416057E-018,   1.066737787405539E-019,  -1.844570893176005E-019,  -1.351387447416057E-018,   1.066737787405539E-019,   5.039920509566284E+007,   1.610402667526671E-016,   5.329196692857013E+007,   5.040719700942890E+007,   2.014325198601714E+005,   5.342495181454591E+007,  -9.146961175663047E-013,  -5.627931797792556E-025,   3.023740700838802E-003,   4.552522747260170E+007,   4.500922470682821E+007,   1.501346131490346E-001,   3.209762488084168E-010,   7.417516526787537E-010,   1.124277416020169E-010,   3.208782524618188E-010,   1.059104995900052E-012,   1.120108894267495E-010,   1.000088518100559E-001,   3.124321989837517E+000,   1.927434022895213E-001,   9.999430814915873E-002,   2.114017664640873E-001,   1.922874659480593E-001,   5.428168840310374E-003,   3.494627954297750E-003,   3.708485177993221E-002,   6.182808202915078E-003,   1.901098517043669E-001,   3.730508882849144E-002,  -2.355511751384765E-014,   1.059104995900052E-012,  -6.858441066513355E-014,   1.000015794030979E-001,   2.114017664640873E-001,   1.925151500371138E-001,   1.291485228989344E+000,   1.901098517043669E-001,   1.987355051448407E-001,   4.971627959318465E-001,   2.043044615441805E-001,   1.945886017396895E-001,   3.414337537107343E-001,   4.453080003587884E-008,   3.656631513827147E-011,   1.845119233924905E-008,   6.301855869026617E-008
  -2.609446365032300E+007,  -4.095819125776600E+000,  -9.413709784225776E-001,   2.150470958444932E+007,   1.948441648305944E-005,  -6.674267257622427E-001,  -1.825475496508429E-019,  -1.317551002647392E-018,   1.068923698213349E-019,  -1.825475496508429E-019,  -1.317551002647392E-018,   1.068923698213349E-019,   5.039920509566284E+007,   1.610402667526671E-016,   5.329196750213193E+007,   5.040719700942890E+007,   2.480762844408472E+004,   5.330726721506632E+007,  -9.241394853152163E-013,  -1.277557343031182E-025,   3.095317485483433E-003,   4.224600364910077E+007,   4.183269399462721E+007,   1.395388472201900E-001,   3.189967915425166E-010,   7.330821973999479E-010,   1.180210875567665E-010,   3.188995951044427E-010,   1.321636875277139E-012,   1.179922202692576E-010,   1.000088518100559E-001,   3.124321989837517E+000,   1.927434009894600E-001,   9.999430814915873E-002,   2.313033919085760E-001,   1.926886055696304E-001,   5.804011359156522E-003,   3.115895302926009E-003,   3.677777112428422E-002,   6.546217527383588E-003,   1.905694737916448E-001,   3.699470393437724E-002,  -2.331206256618300E-014,   1.321636875277139E-012,   2.503325202283530E-015,   1.000015794030979E-001,   2.313033919085760E-001,   1.927159993472740E-001,   1.276046982288809E+000,   1.905694737916448E-001,   2.126055795872832E-001,   4.920167136983347E-001,   2.177254192029323E-001,   1.993458594272770E-001,   3.415793288271177E-001,   5.260698540117940E-008,   5.728881369495714E-012,   2.253910939775167E-008,   7.515182368030056E-008
  -2.583610262408200E+007,  -4.055266461164900E+000,  -9.314053670425871E-001,   2.134963569304239E+007,   1.787700039269811E-005,  -6.678207022104067E-001,  -1.806035226955985E-019,  -1.285478679288076E-018,   1.069565849347723E-019,  -1.806035226955985E-019,  -1.285478679288076E-018,   1.069565849347723E-019,   5.039920509566284E+007,   1.610402667526671E-016,   5.329196756284934E+007,   5.040719700942890E+007,   3.445877745880065E+003,   5.329561073407622E+007,  -9.256944506785171E-013,  -3.490329066128880E-026,   3.106740494005503E-003,   3.882647453853747E+007,   3.850489332668847E+007,   1.284384990321820E-001,   3.168351232405080E-010,   7.239430428200887E-010,   1.230179261819384E-010,   3.167387720105513E-010,   1.487333642230276E-012,   1.229966127437479E-010,   1.000088518100559E-001,   3.124321989837517E+000,   1.927434007946870E-001,   9.999430814915873E-002,   2.526365457593684E-001,   1.927299734224590E-001,   6.179021672002709E-003,   2.813463434917098E-003,   3.667445340885765E-002,   6.908209938279356E-003,   1.911035233388046E-001,   3.664802618169454E-002,  -2.306080168504009E-014,   1.487333642230276E-012,  -6.452321622636233E-015,   1.000015794030979E-001,   2.526365457593684E-001,   1.927366868790987E-001,   1.259264067983307E+000,   1.911035233388046E-001,   2.263311097705427E-001,   4.864224089298343E-001,   2.321255382858472E-001,   2.039348278429134E-001,   3.412395877972236E-001,   6.178209668788265E-008,   1.007821788325066E-012,   2.738791363397033E-008,   8.917101814364131E-008
