   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000,   0.000000000000000E+000
   0.580530173959387E-020,   0.316166614223684E-023,   0.929457465441553E-019,   0.185894654756586E-018,   0.185891493088311E-018,   0.580530173959387E-020,   0.316166614223684E-023,   0.316166614223684E-023
   0.190644676583073E-019,   0.103828335922581E-022,   0.305231538075530E-018,   0.610473458991492E-018,   0.610463076151060E-018,   0.190644676583073E-019,   0.103828335922581E-022,   0.103828335922581E-022
   0.403849908885185E-019,   0.219943534503904E-022,   0.646583639522589E-018,   0.129318927341312E-017,   0.129316727904518E-017,   0.403849908885185E-019,   0.219943534503904E-022,   0.219943534503904E-022
   0.698895047677309E-019,   0.380630139196401E-022,   0.111896547115474E-017,   0.223796900534849E-017,   0.223793094230948E-017,   0.698895047677309E-019,   0.380630139196401E-022,   0.380630139196401E-022
   0.107474674614944E-018,   0.585325371738246E-022,   0.172072259371965E-017,   0.344150372001504E-017,   0.344144518743929E-017,   0.107474674614944E-018,   0.585325371738246E-022,   0.585325371738246E-022
   0.152955579511519E-018,   0.833022121330248E-022,   0.244889433202674E-017,   0.489787196632049E-017,   0.489778866405348E-017,   0.152955579511519E-018,   0.833022121330248E-022,   0.833022121330248E-022
   0.206093331685899E-018,   0.112241936450626E-021,   0.329965597493027E-017,   0.659942419187092E-017,   0.659931194986053E-017,   0.206093331685899E-018,   0.112241936450626E-021,   0.112241936450626E-021
   0.266603914922124E-018,   0.145197030061038E-021,   0.426846028261270E-017,   0.853706576235108E-017,   0.853692056522540E-017,   0.266603914922124E-018,   0.145197030061038E-021,   0.145197030061038E-021
   0.334162707540751E-018,   0.181990698472096E-021,   0.535010990174193E-017,   0.107004017943022E-016,   0.107002198034839E-016,   0.334162707540751E-018,   0.181990698472096E-021,   0.181990698472096E-021
   0.408407838110343E-018,   0.222425860342646E-021,   0.653881109206867E-017,   0.130778446101442E-016,   0.130776221841373E-016,   0.408407838110343E-018,   0.222425860342646E-021,   0.222425860342646E-021
   0.488943252986720E-018,   0.266286818116651E-021,   0.782822283924416E-017,   0.156567119654818E-016,   0.156564456784883E-016,   0.488943252986720E-018,   0.266286818116651E-021,   0.266286818116651E-021
   0.575341778723182E-018,   0.313340925863909E-021,   0.921150588551938E-017,   0.184233251121710E-016,   0.184230117710388E-016,   0.575341778723182E-018,   0.313340925863909E-021,   0.313340925863909E-021
   0.667148272631896E-018,   0.363340305129423E-021,   0.106813731717884E-016,   0.213631096841211E-016,   0.213627463435768E-016,   0.667148272631896E-018,   0.363340305129423E-021,   0.363340305129423E-021
   0.763882884768002E-018,   0.416023621465463E-021,   0.122301420635637E-016,   0.244607001510229E-016,   0.244602841271275E-016,   0.763882884768002E-018,   0.416023621465463E-021,   0.416023621465463E-021
   0.865044425477475E-018,   0.471117918455457E-021,   0.138497882670804E-016,   0.277000476523895E-016,   0.276995765341608E-016,   0.865044425477475E-018,   0.471117918455457E-021,   0.471117918455457E-021
   0.970113819239096E-018,   0.528340498735110E-021,   0.155320011270104E-016,   0.310645305948674E-016,   0.310640022540207E-016,   0.970113819239096E-018,   0.528340498735110E-021,   0.528340498735110E-021
   0.107855761883504E-017,   0.587400837869534E-021,   0.172682398900687E-016,   0.345370671813622E-016,   0.345364797801375E-016,   0.107855761883504E-017,   0.587400837869534E-021,   0.587400837869534E-021
   0.118983155036596E-017,   0.648002515028789E-021,   0.190497904624548E-016,   0.381002289278513E-016,   0.380995809249096E-016,   0.118983155036596E-017,   0.648002515028789E-021,   0.648002515028789E-021
   0.130338405778215E-017,   0.709845143399910E-021,   0.208678221595462E-016,   0.417363541647033E-016,   0.417356443190925E-016,   0.130338405778215E-017,   0.709845143399910E-021,   0.709845143399910E-021
   0.141865981474882E-017,   0.772626282808492E-021,   0.227134439325953E-016,   0.454276604919821E-016,   0.454268878651905E-016,   0.141865981474882E-017,   0.772626282808492E-021,   0.772626282808492E-021
   0.153510317146647E-017,   0.836043316915733E-021,   0.245777595540240E-016,   0.491563551519155E-016,   0.491555191080480E-016,   0.153510317146647E-017,   0.836043316915733E-021,   0.836043316915733E-021
