   2.510650847928433E-002
   0.000000000000000E+000
  -8.798734507349827E-002
  -2.649658540664040E-001
  -5.467971676607559E-001
  -9.324301266435381E-001
  -1.417545611198625E+000
  -1.995917799027811E+000
  -2.659770012128185E+000
  -3.399456773675255E+000
  -4.205105476581830E+000
  -5.068318807332139E+000
  -5.975740455332000E+000
  -6.914871941445560E+000
  -7.871964363079040E+000
  -8.827250412673862E+000
  -9.773669706860620E+000
  -1.071151149400257E+001
  -1.161122009446315E+001
  -1.240849415839334E+001
  -1.321449375126551E+001
  -1.394062261593940E+001
  -1.450964225431614E+001
  -1.510311937250406E+001
  -1.550223326523582E+001
  -1.596051993617022E+001
  -1.625144089807949E+001
  -1.647071370247922E+001
  -1.681962367884490E+001
  -1.702834640265151E+001
  -1.722490364452522E+001
  -1.741732783779313E+001
  -1.760263497678449E+001
  -1.777231330651209E+001
  -1.794279166547785E+001
  -1.812229906142740E+001
  -1.829542657705386E+001
  -1.844515387036940E+001
  -1.856917056529935E+001
  -1.864307587569401E+001
  -1.865533829047829E+001
  -1.865533979734350E+001
  -1.867252099904923E+001
  -1.867518121094003E+001
  -1.867547367013428E+001
  -1.868168800221155E+001
  -1.782589056570163E+001
  -1.683301758101406E+001
  -1.620611504653371E+001
  -1.557173836704598E+001
   1.809375348717368E+004
   1.809487716063808E+004
   1.809930575522567E+004
   1.809972181152725E+004
   1.810553613043542E+004
   1.811072213343667E+004
   1.811663022803061E+004
   1.812392807331537E+004
   1.813353418964687E+004
   1.814525073827523E+004
   1.816088726715022E+004
   1.818152445224592E+004
   1.821185176963886E+004
   1.825133773237169E+004
   1.825434608512128E+004
   1.825740102208458E+004
   1.826116773970302E+004
   1.826501587616534E+004
   1.826915927919112E+004
   1.827369434309836E+004
   1.827812617474845E+004
   1.828318464133337E+004
   1.828909774039113E+004
   1.829695148358125E+004
   1.830878191437508E+004
   2.999980236916231E+004
   2.999986249631042E+004
   2.999991074847223E+004
   2.999995594613445E+004
   3.000000000000000E+004
   3.000000000000000E+010
   2.755314213018637E+010
   1.115909802848728E+009
   2.910000000000000E+008
   4.940000000000000E+008
   5.800000000000000E+007
   2.498000000000000E+009
   2.000000000000000E+006
