   0.000000000000000E+000,   1.281107543067886E+004,   0.000000000000000E+000,   1.211670354701905E+009,   3.159324393076741E+008,   5.367207726314526E+008,   6.255878739518701E+007,   2.661331113264816E+009,   2.150587893434973E+006,   2.150707196774844E-014,   0.000000000000000E+000,   5.039764389303966E-005
  -8.799495058926284E-002,   1.282983860019948E+004,   0.000000000000000E+000,   1.199799999547622E+009,   3.092279071549842E+008,   5.262569079269633E+008,   5.558114769961700E+007,   2.614852202225947E+009,   2.149577973857347E+006,   2.145633265102519E-014,   5.763171413776655E-024,   5.117171472627061E-005
  -2.649736323858775E-001,   1.288626956890982E+004,   0.000000000000000E+000,   1.172559004777613E+009,   2.943021990650234E+008,   5.026335446436577E+008,   5.394265238200469E+007,   2.523805391798801E+009,   2.147499805891833E+006,   2.097892917734117E-014,   6.790981598657289E-024,   5.183658949694239E-005
  -5.468054996637474E-001,   1.298075286475966E+004,   0.000000000000000E+000,   1.129984529231454E+009,   2.717826971536307E+008,   4.667994896271762E+008,   5.220121074101573E+007,   2.385310019390202E+009,   2.144181999108285E+006,   2.021878723589310E-014,   6.722901146577083E-024,   5.285647316169538E-005
  -9.324393859359800E-001,   1.311394009224712E+004,   0.000000000000000E+000,   1.073511300471115E+009,   2.434117619680598E+008,   4.213115637771758E+008,   5.072716341390325E+007,   2.208026946136971E+009,   2.139639137749982E+006,   1.920722558775135E-014,   6.443172353156024E-024,   5.423972222672333E-005
  -1.417556260936490E+000,   1.328675651230938E+004,   0.000000000000000E+000,   1.005516602418454E+009,   2.114923924181694E+008,   3.696365753687899E+008,   4.953893048082344E+007,   2.003588169274336E+009,   2.133922280596790E+006,   1.798783840044140E-014,   6.039955783333676E-024,   5.597391333134742E-005
  -1.995930435319712E+000,   1.350041396537531E+004,   0.000000000000000E+000,   9.288098574359407E+008,   1.783809538402804E+008,   3.153973648382605E+008,   4.864866282360625E+007,   1.784416920475478E+009,   2.127103641422345E+006,   1.661137910335030E-014,   5.536298700029169E-024,   5.803219157547567E-005
  -2.659785411858040E+000,   1.375642793553699E+004,   0.000000000000000E+000,   8.463678644239335E+008,   1.461672699457653E+008,   2.618982258867338E+008,   4.808571479416317E+007,   1.562217343415996E+009,   2.119272156746665E+006,   1.513124332526630E-014,   4.911628660064743E-024,   6.036996187503069E-005
  -3.399476245617752E+000,   1.405663911932332E+004,   0.000000000000000E+000,   7.611129176119429E+008,   1.164687059727922E+008,   2.117991263530459E+008,   4.803699643799542E+007,   1.347035537185406E+009,   2.110536250853600E+006,   1.359541909973800E-014,   4.272139690431527E-024,   6.289405196967349E-005
  -4.205129186453592E+000,   1.440323928814330E+004,   0.000000000000000E+000,   6.757603104480356E+008,   9.034495188909288E+007,   1.669648947660998E+008,   4.833487943797371E+007,   1.146207986874389E+009,   2.101005487114885E+006,   1.207114884984996E-014,   3.728383536486274E-024,   6.560926898104721E-005
  -5.068348604950593E+000,   1.479880230895211E+004,   0.000000000000000E+000,   5.926949245713104E+008,   6.831083520059989E+007,   1.284452909583351E+008,   4.833941053180876E+007,   9.640937457233120E+008,   2.090771873322369E+006,   1.057972123026545E-014,   2.863313431513392E-024,   6.834219392395767E-005
  -5.975777763963574E+000,   1.524632297566346E+004,   0.000000000000000E+000,   5.137981595867180E+008,   5.041247430149963E+007,   9.652924292160934E+007,   4.856677688589960E+007,   8.037139739506695E+008,   2.079978152031254E+006,   9.162982369897019E-015,   2.053828183728570E-024,   7.097199975695499E-005
  -6.914918160058645E+000,   1.574925946737323E+004,   0.000000000000000E+000,   4.404930224784158E+008,   3.636486576019812E+007,   7.095315592907287E+007,   4.905400222359748E+007,   6.657162231648091E+008,   2.068754760216444E+006,   7.846444540063436E-015,   1.163344818613991E-024,   7.333477199239361E-005
  -7.872020673746391E+000,   1.631158513513995E+004,   0.000000000000000E+000,   3.737200759618794E+008,   2.567979327244285E+007,   5.107489508197245E+007,   4.990710551082034E+007,   5.493743485643706E+008,   2.057241856263101E+006,   6.646801774049118E-015,  -2.404341666800422E-024,   7.523057044316904E-005
  -8.791999999999913E+000,   1.693785962385077E+004,   0.000000000000000E+000,   3.137276642845978E+008,   1.776722188616110E+007,   3.599490939994031E+007,   5.288143208553910E+007,   4.566946000628583E+008,   2.046008761975366E+006,  -3.777185742912515E-013,   4.000259858306110E-024,   5.152400214647243E-003
  -9.773743591522409E+000,   1.763324346203639E+004,   0.000000000000000E+000,   2.613679543351492E+008,   1.209183276862886E+007,   2.498380172370331E+007,   5.353079111295616E+007,   3.749129047424502E+008,   2.034006809438360E+006,   4.630828116958238E-015,  -2.843065477433682E-024,   7.667458406841435E-005
  -1.071159007222080E+001,   1.840367950842890E+004,   0.000000000000000E+000,   2.158627317816485E+008,   8.094452105643943E+006,   1.704203206263107E+007,   5.442169453022669E+007,   3.104352193119391E+008,   2.022328250582182E+006,   3.812965660138976E-015,  -2.470262781840654E-024,   7.616315778168199E-005
  -1.161129553929857E+001,   1.925589875634617E+004,   0.000000000000000E+000,   1.769464114337223E+008,   5.341624546129338E+006,   1.145116141147051E+007,   5.577854287253180E+007,   2.589578364821946E+008,   2.010892055600730E+006,   3.112874795758956E-015,  -6.635002974038988E-024,   7.444690094455655E-005
  -1.240855614072641E+001,   2.019758349386284E+004,   0.000000000000000E+000,   1.439322889259207E+008,   3.477949363089330E+006,   7.576361973180509E+006,   5.988316783362252E+007,   2.204502550902251E+008,   2.000338765913173E+006,   2.520832087474022E-015,   5.637383370673408E-025,   7.072689573437173E-005
