   2.996039487115937E+010,   2.996039517076332E+010,   2.996039457155542E+010,   2.996039487115937E+010,   0.000000000000000E+000,   1.443387401097133E-009,   1.144338503721964E-008,   8.556610335025322E-009
  -5.586177659851090E-002,  -5.586167659851090E-002,  -5.586187659851091E-002,  -5.586177659851090E-002,   0.000000000000000E+000,   1.147655983839511E-006,   1.849350179914846E-006,   4.144662109491182E-006
  -1.111330489288878E-001,  -1.111329489288878E-001,  -1.111331489288878E-001,  -1.111330489288878E-001,   0.000000000000000E+000,   6.450293792031825E-007,   1.961645846229777E-006,   3.251704572696390E-006
  -1.658214772340580E-001,  -1.658213772340580E-001,  -1.658215772340580E-001,  -1.658214772340580E-001,   0.000000000000000E+000,   8.427817343256645E-007,   1.603369858103534E-006,   3.288933295779903E-006
  -2.199346872162735E-001,  -2.199345872162735E-001,  -2.199347872162735E-001,  -2.199346872162735E-001,   0.000000000000000E+000,   6.657451619964338E-008,   2.289554146628805E-006,   2.422703149907494E-006
  -2.734807569396244E-001,  -2.734806569396244E-001,  -2.734808569396244E-001,  -2.734807569396244E-001,   0.000000000000000E+000,   8.192615164761373E-007,   1.478550553627609E-006,   3.117073560496973E-006
  -3.264681287562862E-001,  -3.264680287562862E-001,  -3.264682287562862E-001,  -3.264681287562862E-001,   0.000000000000000E+000,   4.380622226439984E-007,   1.818568171053807E-006,   2.694692643132218E-006
  -3.789065060446011E-001,  -3.789064060446011E-001,  -3.789066060446011E-001,  -3.789065060446011E-001,   0.000000000000000E+000,   1.072217889618381E-007,   2.118524590089786E-006,   2.332968144828230E-006
  -4.308075193419742E-001,  -4.308074193419742E-001,  -4.308076193419742E-001,  -4.308075193419742E-001,   0.000000000000000E+000,   1.100574912194659E-007,   2.091375669377131E-006,   2.311490677304490E-006
  -4.821862047050084E-001,  -4.821861047050084E-001,  -4.821863047050084E-001,  -4.821862047050084E-001,   0.000000000000000E+000,   3.157755261215893E-007,   1.865600581165942E-006,   2.497151607009577E-006
  -5.330632546025468E-001,  -5.330631546025468E-001,  -5.330633546025467E-001,  -5.330632546025468E-001,   0.000000000000000E+000,   4.604102303933956E-007,   1.703482638952573E-006,   2.624303124180578E-006
  -5.834656713855437E-001,  -5.834655713855438E-001,  -5.834657713855437E-001,  -5.834656713855437E-001,   0.000000000000000E+000,   6.648273832316511E-007,   1.482811455475286E-006,   2.812466151641358E-006
  -6.334389408581985E-001,  -6.334388408581986E-001,  -6.334390408581985E-001,  -6.334389408581985E-001,   0.000000000000000E+000,   4.888395302238053E-007,   1.642234243045436E-006,   2.619913287628697E-006
  -6.830520463730654E-001,  -6.830519463730654E-001,  -6.830521463730653E-001,  -6.830520463730654E-001,   0.000000000000000E+000,   1.528266623938031E-007,   1.959490387742975E-006,   2.265143645478498E-006
  -7.324142457465915E-001,  -7.324141457465916E-001,  -7.324143457465915E-001,  -7.324142457465915E-001,   0.000000000000000E+000,   2.316890954547407E-007,   1.857067175574069E-006,   2.320445143663612E-006
  -7.816999173053855E-001,  -7.816998173053855E-001,  -7.817000173053854E-001,  -7.816999173053855E-001,   0.000000000000000E+000,   6.949601166496142E-007,   1.361663445282199E-006,   2.751583567388925E-006
  -8.311879236102008E-001,  -8.311878236102008E-001,  -8.311880236102007E-001,  -8.311879236102008E-001,   0.000000000000000E+000,   5.963646314441632E-007,   1.414195205340926E-006,   2.606924307970698E-006
  -8.813227360054691E-001,  -8.813226360054691E-001,  -8.813228360054690E-001,  -8.813227360054691E-001,   0.000000000000000E+000,   8.440035666425020E-009,   1.934987290932377E-006,   1.951868477345643E-006
  -9.328046466213520E-001,  -9.328045466213520E-001,  -9.328047466213519E-001,  -9.328046466213520E-001,   0.000000000000000E+000,   2.790151587922178E-007,   1.568019360172234E-006,   2.126049691534865E-006
  -9.867065681864384E-001,  -9.867064681864385E-001,  -9.867066681864384E-001,  -9.867065681864384E-001,   0.000000000000000E+000,   7.357852585780623E-007,   9.793931602733948E-007,   2.450963944662708E-006
  -1.044359514498789E+000,  -1.044359414498789E+000,  -1.044359614498789E+000,  -1.044359514498789E+000,   0.000000000000000E+000,   2.397426902768368E-007,   1.310847148531456E-006,   1.790332214247809E-006
  -1.107479341725776E+000,  -1.107479241725775E+000,  -1.107479441725776E+000,  -1.107479341725776E+000,   0.000000000000000E+000,   2.045725494957661E-007,   1.170254619844625E-006,   1.579399968109716E-006
  -1.177518696616656E+000,  -1.177518596616656E+000,  -1.177518796616656E+000,  -1.177518696616656E+000,   0.000000000000000E+000,   6.960326078457138E-008,   1.149095591647110E-006,   1.288297401407065E-006
  -1.254325484179702E+000,  -1.254325384179702E+000,  -1.254325584179702E+000,  -1.254325484179702E+000,   0.000000000000000E+000,   1.419965225992622E-007,   1.250705820863400E-006,   9.667185370809584E-007
  -1.336004913028177E+000,  -1.336004813028177E+000,  -1.336005013028177E+000,  -1.336004913028177E+000,   0.000000000000000E+000,   4.552939914508217E-008,   9.715293427969399E-007,   1.062586100731954E-006
  -1.420489561129384E+000,  -1.420489461129384E+000,  -1.420489661129384E+000,  -1.420489561129384E+000,   0.000000000000000E+000,   1.509573996510020E-007,   6.357063882216011E-007,   9.376189283548964E-007
  -1.539957332626243E+000,  -1.539957232626243E+000,  -1.539957432626244E+000,  -1.539914630721045E+000,   4.270190519872763E-005,   4.270190519862723E-005,   4.268895204845334E-005,   4.271485969631747E-005
  -1.790303891078532E+000,  -1.790303791078532E+000,  -1.790303991078532E+000,  -1.789933396093770E+000,   3.704949847618266E-004,   3.704949847619150E-004,   3.704874752099614E-004,   3.705024944496999E-004
  -2.100717537388329E+000,  -2.100717437388330E+000,  -2.100717637388329E+000,  -2.100394195261809E+000,   3.233421265207426E-004,   3.233421265207512E-004,   3.233349600448156E-004,   3.233492951434295E-004
  -2.409140877633031E+000,  -2.409140777633031E+000,  -2.409140977633031E+000,  -2.408907199448858E+000,   2.336781841734137E-004,   2.336781841734579E-004,   2.336709349774041E-004,   2.336854343721649E-004
  -2.710759763295696E+000,  -2.710759663295697E+000,  -2.710759863295696E+000,  -2.710608475141528E+000,   1.512881541683164E-004,   1.512881541683665E-004,   1.512808024762505E-004,   1.512955059693309E-004
  -3.005852948576449E+000,  -3.005852848576450E+000,  -3.005853048576449E+000,  -3.005773573921210E+000,   7.937465523966125E-005,   7.937465523952789E-005,   7.936720227120062E-005,   7.938210819416265E-005
  -3.294316270027111E+000,  -3.294316170027111E+000,  -3.294316370027111E+000,  -3.294295758157646E+000,   2.051186946472328E-005,   2.051186946494284E-005,   2.050430922060195E-005,   2.051942975463724E-005
  -3.576204118929895E+000,  -3.576204018929895E+000,  -3.576204218929894E+000,  -3.576237427007401E+000,  -3.330807750678844E-005,   3.330807750697986E-005,   3.331574728590495E-005,   3.330040775330853E-005
  -3.851737159661988E+000,  -3.851737059661988E+000,  -3.851737259661987E+000,  -3.851815354199292E+000,  -7.819453730473214E-005,   7.819453730456808E-005,   7.820231861330812E-005,   7.818675595313946E-005
  -4.121067799358659E+000,  -4.121067699358659E+000,  -4.121067899358660E+000,  -4.121182931964660E+000,  -1.151326060009339E-004,   1.151326060007548E-004,   1.151405009348058E-004,   1.151247110898199E-004
  -4.384346518062096E+000,  -4.384346418062096E+000,  -4.384346618062096E+000,  -4.384491547709665E+000,  -1.450296475686841E-004,   1.450296475690268E-004,   1.450376580767431E-004,   1.450216370443095E-004
  -4.641721714095461E+000,  -4.641721614095460E+000,  -4.641721814095461E+000,  -4.641890433199072E+000,  -1.687191036117142E-004,   1.687191036119697E-004,   1.687272316456338E-004,   1.687109755396396E-004
  -4.893338239185706E+000,  -4.893338139185706E+000,  -4.893338339185706E+000,  -4.893525312639081E+000,  -1.870734533753193E-004,   1.870734533755479E-004,   1.870817008597478E-004,   1.870652058827284E-004
  -5.139337425285281E+000,  -5.139337325285281E+000,  -5.139337525285281E+000,  -5.139538428299773E+000,  -2.010030144923292E-004,   2.010030144924693E-004,   2.010113833076091E-004,   2.009946457398943E-004
  -5.379864945774388E+000,  -5.379864845774388E+000,  -5.379865045774388E+000,  -5.380075735519370E+000,  -2.107897449814544E-004,   2.107897449813872E-004,   2.107982368451617E-004,   2.107812531188363E-004
  -7.513324732394504E+000,  -7.513324632394504E+000,  -7.513324832394504E+000,  -7.513511358817488E+000,  -1.866264229839487E-004,   1.866264229843858E-004,   1.866362319651798E-004,   1.866166139931115E-004
  -9.234513195891646E+000,  -9.234513095891646E+000,  -9.234513295891645E+000,  -9.234615197202469E+000,  -1.020013108234963E-004,   1.020013108230059E-004,   1.020125529481792E-004,   1.019900686849430E-004
  -1.063878706051495E+001,  -1.063878696051495E+001,  -1.063878716051495E+001,  -1.063883252134568E+001,  -4.546083073542206E-005,   4.546083073460511E-005,   4.547356374946785E-005,   4.544809772021454E-005
