   0.000000000E+00,    0.000000000E+00
   1.968028300E-05,    0.000000000E+00
   3.932177788E-05,   -1.234998422E-06
   5.884706115E-05,   -3.700127309E-06
   7.817916776E-05,   -7.385669051E-06
   9.724189295E-05,   -1.227709618E-05
   1.159600943E-04,   -1.835512739E-05
   1.342599862E-04,   -2.559580389E-05
   1.520694350E-04,   -3.397058390E-05
   1.693182421E-04,   -4.344645640E-05
   1.859384065E-04,   -5.398607027E-05
   2.018644300E-04,   -6.554787979E-05
   2.170335210E-04,   -7.808630471E-05
   2.313858859E-04,   -9.155192674E-05
   2.448649611E-04,   -1.058916678E-04
   2.574176178E-04,   -1.210490009E-04
   2.689943649E-04,   -1.369641686E-04
   2.795495675E-04,   -1.535744523E-04
   2.890416072E-04,   -1.708143682E-04
   2.974330855E-04,   -1.886159589E-04
   3.046909114E-04,   -2.069090551E-04
   3.107865050E-04,   -2.256215521E-04
   3.156957973E-04,   -2.446796861E-04
   3.193994635E-04,   -2.640083258E-04
   3.218828933E-04,   -2.835312916E-04
   3.231363080E-04,   -3.031716333E-04
   3.231547598E-04,   -3.228519054E-04
   3.219381906E-04,   -3.424945462E-04
   3.194913734E-04,   -3.620221396E-04
   3.158239706E-04,   -3.813577059E-04
   3.109504178E-04,   -4.004250222E-04
   3.048899525E-04,   -4.191489134E-04
   2.976664400E-04,   -4.374556011E-04
   2.893083729E-04,   -4.552729079E-04
   2.798486676E-04,   -4.725306062E-04
   2.693246352E-04,   -4.891606513E-04
   2.577777777E-04,   -5.050975014E-04
   2.452535846E-04,   -5.202783505E-04
   2.318014303E-04,   -5.346433609E-04
   2.174743422E-04,   -5.481358967E-04
   2.023287816E-04,   -5.607027560E-04
   1.864244696E-04,   -5.722944043E-04
   1.698240958E-04,   -5.828651483E-04
   1.525930857E-04,   -5.923733697E-04
   1.347993675E-04,   -6.007815246E-04
   1.165130816E-04,   -6.080564926E-04
   9.780631081E-05,   -6.141696358E-04
   7.875279698E-05,   -6.190967979E-04
   5.942763528E-05,   -6.228185957E-04
   3.990700861E-05,   -6.253203610E-04
   2.026786387E-05,   -6.265921984E-04
   5.876136129E-07,   -6.266291020E-04
  -1.905616227E-05,   -6.254309556E-04
  -3.858603304E-05,   -6.230024737E-04
  -5.792501906E-05,   -6.193532026E-04
  -7.699688285E-05,   -6.144975196E-04
  -9.572644922E-05,   -6.084545748E-04
  -1.140398890E-04,   -6.012482336E-04
  -1.318650175E-04,   -5.929068429E-04
  -1.491315634E-04,   -5.834633484E-04
  -1.657714747E-04,   -5.729549448E-04
  -1.817191514E-04,   -5.614230176E-04
  -1.969117293E-04,   -5.489130272E-04
  -2.112893271E-04,   -5.354743334E-04
  -2.247952652E-04,   -5.211599055E-04
  -2.373763127E-04,   -5.060261465E-04
  -2.489828621E-04,   -4.901327193E-04
  -2.595691767E-04,   -4.735422553E-04
  -2.690935216E-04,   -4.563201801E-04
  -2.775183530E-04,   -4.385343636E-04
  -2.848104632E-04,   -4.202549171E-04
  -2.909411269E-04,   -4.015538725E-04
  -2.958861587E-04,   -3.825049789E-04
  -2.996260591E-04,   -3.631833242E-04
  -3.021461016E-04,   -3.436650441E-04
  -3.034363326E-04,   -3.240270889E-04
  -3.034916881E-04,   -3.043468751E-04
  -3.023119352E-04,   -2.847019932E-04
  -2.999017306E-04,   -2.651698596E-04
  -2.962705912E-04,   -2.458274539E-04
  -2.914328070E-04,   -2.267510426E-04
  -2.854074410E-04,   -2.080158156E-04
  -2.782182710E-04,   -1.896956237E-04
  -2.698936150E-04,   -1.718626881E-04
  -2.604663023E-04,   -1.545872947E-04
  -2.499734692E-04,   -1.379375462E-04
  -2.384565014E-04,   -1.219790647E-04
  -2.259607863E-04,   -1.067747653E-04
  -2.125355822E-04,   -9.238457278E-05
  -1.982338144E-04,   -7.886521780E-05
  -1.831118570E-04,   -6.626998947E-05
  -1.672293147E-04,   -5.464853166E-05
  -1.506487897E-04,   -4.404666106E-05
  -1.334356493E-04,   -3.450616350E-05
  -1.156577346E-04,   -2.606464841E-05
  -9.738512745E-05,   -1.875538874E-05
  -7.868985267E-05,   -1.260719819E-05
  -5.964560478E-05,   -7.644312063E-06
  -4.032745346E-05,   -3.886292689E-06
  -2.081155253E-05,   -1.347953230E-06
  -1.174825229E-06,   -3.929983450E-08
