   1.968028257E-03,    0.000000000E+00
   1.964149531E-03,   -1.234998490E-04
   1.952528371E-03,   -2.465128782E-04
   1.933210646E-03,   -3.685542033E-04
   1.906272490E-03,   -4.891427234E-04
   1.871820190E-03,   -6.078031729E-04
   1.829989487E-03,   -7.240677369E-04
   1.780945226E-03,   -8.374781464E-04
   1.724880771E-03,   -9.475873667E-04
   1.662017079E-03,   -1.053961343E-03
   1.592601999E-03,   -1.156180748E-03
   1.516909222E-03,   -1.253842725E-03
   1.435237005E-03,   -1.346562291E-03
   1.347907353E-03,   -1.433973899E-03
   1.255264506E-03,   -1.515732962E-03
   1.157673541E-03,   -1.591517357E-03
   1.055519213E-03,   -1.661028247E-03
   9.492042009E-04,   -1.723991591E-03
   8.391476003E-04,   -1.780159189E-03
   7.257832331E-04,   -1.829309738E-03
   6.095579593E-04,   -1.871249406E-03
   4.909298732E-04,   -1.905812998E-03
   3.703666443E-04,   -1.932864194E-03
   2.483434801E-04,   -1.952296356E-03
   1.253413939E-04,   -1.964032883E-03
   1.845226507E-06,   -1.968027558E-03
  -1.216582168E-04,   -1.964264549E-03
  -2.446821018E-04,   -1.952758757E-03
  -3.667415003E-04,   -1.933555468E-03
  -4.873552534E-04,   -1.906730467E-03
  -6.060479209E-04,   -1.872389461E-03
  -7.223516586E-04,   -1.830667723E-03
  -8.358079940E-04,   -1.781729865E-03
  -9.459697176E-04,   -1.725768670E-03
  -1.052402658E-03,   -1.663004747E-03
  -1.154687139E-03,   -1.593685593E-03
  -1.252420014E-03,   -1.518084435E-03
  -1.345216064E-03,   -1.436499180E-03
  -1.432709512E-03,   -1.349251484E-03
  -1.514555421E-03,   -1.256685238E-03
  -1.590431202E-03,   -1.159165404E-03
  -1.660037786E-03,   -1.057076268E-03
  -1.723100781E-03,   -9.508203366E-04
  -1.779371640E-03,   -8.408164722E-04
  -1.828628476E-03,   -7.274982054E-04
  -1.870677108E-03,   -6.113122799E-04
  -1.905351877E-03,   -4.927166738E-04
  -1.932516112E-03,   -3.721788526E-04
  -1.952062710E-03,   -2.501739655E-04
  -1.963914605E-03,   -1.271829242E-04
  -1.968024997E-03,   -3.690554877E-06
  -1.964377705E-03,    1.198163664E-04
  -1.952987281E-03,    2.428509761E-04
  -1.933898428E-03,    3.649283317E-04
  -1.907186466E-03,    4.855672014E-04
  -1.872956753E-03,    6.042920286E-04
  -1.831344096E-03,    7.206348237E-04
  -1.782512642E-03,    8.341370267E-04
  -1.726654824E-03,    9.443511954E-04
  -1.663990784E-03,    1.050842926E-03
  -1.594767557E-03,    1.153192366E-03
  -1.519258018E-03,    1.250996138E-03
  -1.437759842E-03,    1.343868673E-03
  -1.350594219E-03,    1.431443845E-03
  -1.258104807E-03,    1.513376599E-03
  -1.160656102E-03,    1.589343883E-03
  -1.058632275E-03,    1.659046160E-03
  -9.524355410E-04,    1.722208806E-03
  -8.424844709E-04,    1.778582693E-03
  -7.292124210E-04,    1.827945700E-03
  -6.130659604E-04,    1.870103297E-03
  -4.945028923E-04,    1.904889243E-03
  -3.739905951E-04,    1.932166400E-03
  -2.520040725E-04,    1.951827318E-03
  -1.290242071E-04,    1.963794464E-03
  -5.535737728E-06,    1.968020573E-03
   1.179745450E-04,    1.964489231E-03
   2.410197922E-04,    1.953214174E-03
   3.631149884E-04,    1.934239757E-03
   4.837788292E-04,    1.907640952E-03
   6.025356706E-04,    1.873522531E-03
   7.189174648E-04,    1.832018956E-03
   8.324653609E-04,    1.783293905E-03
   9.427318582E-04,    1.727539347E-03
   1.049282262E-03,    1.664975192E-03
   1.151696546E-03,    1.595848007E-03
   1.249571098E-03,    1.520430204E-03
   1.342520001E-03,    1.439019106E-03
   1.430176897E-03,    1.351935673E-03
   1.512196264E-03,    1.259523095E-03
   1.588254818E-03,    1.162145636E-03
   1.658052672E-03,    1.060187235E-03
   1.721314853E-03,    9.540497558E-04
   1.777791884E-03,    8.441515965E-04
   1.827261178E-03,    7.309259381E-04
   1.869527623E-03,    6.148190587E-04
   1.904424746E-03,    4.962886451E-04
   1.931814943E-03,    3.758019593E-04
   1.951590180E-03,    2.538339468E-04
   1.963672694E-03,    1.308653445E-04
   1.968014752E-03,    7.380891475E-06
