   6.209453991916224E-004
  -1.217314554489514E+000,  -7.221106662370478E+007,   4.587918137742375E-005,   0.000000000000000E+000,   1.131410184550663E+006,   3.780544501966343E+005,   4.069702774452792E-007,   8.090214141522434E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   4.375668866923321E+009,   1.463953455700576E+011,   1.507740314394709E+011,   4.511481797824398E+003,   4.664464059984308E+003,  -2.542919354765732E-017,  -0.000000000000000E+000,   1.052667674877903E-009
  -1.212445296271556E+000,  -7.202556473745792E+007,   4.235592033921375E-005,  -1.317350364188354E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   1.223352047144750E+009,   2.905969134444995E+010,   3.028606040575487E+010,   5.264403228985218E+003,   5.415498534343115E+003,  -2.697607004757267E-017,  -1.766637569322551E-024,   5.559090719326465E-009
  -1.207576038053598E+000,  -7.183788346808770E+007,   3.914776224065948E-005,  -2.580304348231612E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   5.702363622482510E+008,   1.053188646385465E+010,   1.110513985206941E+010,   6.068021936431187E+003,   6.215758490256603E+003,  -2.832952273537923E-017,  -1.642172985025954E-024,   1.592009162117307E-008
  -1.202706779835640E+000,  -7.164803680689472E+007,   3.622274121703605E-005,  -3.791364912306394E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   2.919854520452808E+008,   4.267989080978721E+009,   4.562991571330465E+009,   6.924931496410893E+003,   7.067673601515955E+003,  -2.950640295508184E-017,  -1.531636308195875E-024,   4.034706376492763E-008
  -1.197837521617682E+000,  -7.145603889258763E+007,   3.355250403891075E-005,  -4.952738307993800E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   1.580852073414774E+008,   1.850830439145633E+009,   2.011932696296448E+009,   7.837814164664177E+003,   7.973821057287695E+003,  -3.027026662683072E-017,  -1.435291788778289E-024,   9.383505221854081E-008
  -1.192968263399724E+000,  -7.126190400965860E+007,   3.111186134521779E-005,  -6.066280223540600E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   8.908804021901779E+007,   8.441335154314694E+008,   9.362386148504827E+008,   8.809441894392692E+003,   8.936899055500224E+003,  -3.040499784668953E-017,  -1.354076913149248E-024,   2.023692657773696E-007
  -1.188099005181765E+000,  -7.106564658674005E+007,   2.887839950778669E-005,  -7.133411112040016E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   5.181646017882412E+007,   4.009011202497993E+008,   4.557346514256360E+008,   9.842677135333190E+003,   9.959660713091847E+003,  -3.061703531786917E-017,  -1.295637617716888E-024,   4.179225288227294E-007
  -1.183229746963808E+000,  -7.086728119494240E+007,   2.683214429340301E-005,  -8.154730485177455E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   3.092843142606639E+007,   1.969536891662898E+008,   2.308990139493556E+008,   1.094047253089733E+004,   1.104497615916853E+004,  -1.564591445261347E-019,  -1.262350436101270E-024,   4.201608073991058E-009
  -1.178360488745849E+000,  -7.066682254617308E+007,   2.495526886772281E-005,  -9.129836223807919E-001,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   1.884653587891911E+007,   9.949747713722879E+007,   1.213610054360834E+008,   1.210587063298593E+004,   1.219584773751479E+004,  -1.370068559408018E-017,  -1.265949321920277E-024,   6.958945837353435E-007
  -1.173491230527891E+000,  -7.046428549143694E+007,   2.323183983470641E-005,  -1.005670188489301E+000,   1.131410271862615E+006,   3.780544913421252E+005,   4.069703133088371E-007,   8.090214421413220E-009,   1.508880734047511E+006,   1.131410228206639E+006,   1.885002626722285E+006,   1.166245757306457E+007,   5.137436374227777E+007,   6.605375776882655E+007,   1.334200159677833E+004,   1.341544261584623E+004,  -2.084498564347507E-018,  -1.307173973822186E-024,   1.925298835779767E-007
