  -1.217314554489514E+000,  -7.221106662370478E+007,   4.587918137742375E-005,   0.000000000000000E+000,   2.262820369101326E+008,   3.429319408870545E+005,   1.010282578620940E-009,   1.906672875525568E-011,   2.266249651051696E+008,   2.262820456413278E+008,   4.522684875460399E+008,   4.375668866923323E+009,   1.454946959426749E+011,   1.505489153550997E+011,   6.777391383538493E+001,   6.894313960257880E+001,  -1.560109638832527E-018,  -0.000000000000000E+000,   6.458234832459735E-011,   6.494729877039116E+005,   6.494714636148409E+005,   2.166403611177039E-003,  -2.805193726431448E+003,  -3.618138715782724E+003,  -6.594721559016811E+003,  -9.294270353022081E+003,  -4.752529119544791E+005,   2.801863925062251E+003,   2.806377460619204E+000,  -1.905451403292470E-003,  -2.036492480007545E-003,   7.366514478814845E+002,  -3.263015496371443E+005,  -4.426823272992589E+006,   9.317375380224962E-012,   8.348668171797725E-014,   1.393585315118739E-027,   2.965108518908599E-029,   3.066323682361832E-011,   9.317375819860602E-012,   1.855321373774353E-011,   1.801722765093391E-010,   5.990880796804407E-009,   7.040062788762870E-009,   1.629363054105744E-014,   1.648619793214940E-015,   1.696458201557385E-012,   1.106729273116222E-014,   3.195075568647073E-028,   1.589434555751100E-029,   1.637655637257568E-012,   1.694434628759922E-012,   9.285231192101851E-012,   9.016899646070235E-011,   2.998195505356299E-009,   3.489234735466403E-009,   4.017531276135209E-015,   4.001499333825922E-016,   6.777069654002437E-012,   5.934688538903890E-014,   1.035559395700728E-027,   2.506550531189432E-029,   2.098804309483140E-011,   6.776395422827042E-012,   1.546388622252964E-011,   1.501711831597935E-010,   4.993319032988370E-009,   5.856453437664047E-009,   1.220159745275003E-014,   1.232463173270824E-015,   1.327906849277012E-008,   6.591928501917022E-009,   1.105002182915242E-008,   6.208340818563833E-009,   3.101055710663428E-009,   5.172579115930365E-009,   7.070727674206281E-009,   3.490872791253594E-009,   5.877442713222052E-009,   1.585536157220779E-005,   7.870838975862022E-006,   1.319385404009253E-005,   7.412830839408649E-006,   3.702696433480893E-006,   6.176119370766063E-006,   8.442530732799136E-006,   4.168142542381129E-006,   7.017734669326466E-006,   3.458881156841263E-005,   6.335602913549225E+000,   3.976491425720771E-002,   2.326997436814701E+003,   1.368559630463007E+001,   4.525641503253742E+008,   1.507755403891480E+011,  -8.585695909326057E+002,   1.062503862203387E+004,   1.865104483062662E-011,   6.262457927604326E-012,   1.452151586295252E-011,   7.070727674206281E-009,   3.557109620700829E-009,   5.899521656371131E-009
  -1.212445296271556E+000,  -7.202556473745792E+007,   4.235592033921375E-005,  -1.305451194854462E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651051696E+008,   2.262820456413278E+008,   4.522684875460399E+008,   1.206699207224072E+009,   2.851666257322823E+010,   3.040188284122556E+010,   7.908487586363430E+001,   8.005171451374513E+001,   4.725248008694948E-015,  -2.227325399234392E-024,   9.629154723820834E-007,   1.344763554150950E+006,   1.344750025333533E+006,   4.485603254680720E-003,  -5.896291340068370E+003,  -4.665089729091971E+003,  -7.242685117606110E+003,  -9.816080140520522E+003,  -4.372553436983978E+005,   5.896291798318365E+003,   3.607158115750913E+000,  -6.549701871885986E+000,  -1.015002293312076E+001,   2.400992873810460E+003,  -2.962698909365878E+005,  -4.032946581590480E+006,   8.601854583480033E-012,   7.707538524710818E-014,   1.286565866683708E-027,   2.737405159215547E-029,   2.830847406712279E-011,   8.601854177605919E-012,   1.712843210186324E-011,   5.206859478503231E-011,   1.215190249059925E-009,   1.459698444126314E-009,   2.026186165211999E-014,   2.043347940535688E-015,   5.715693288627999E-013,   5.484370609587944E-015,   2.644110393718139E-028,   1.569781845003775E-029,   1.599654282332782E-012,   5.715672521300003E-013,   2.062970595611746E-011,   3.849183420628628E-011,   9.432049992687644E-010,   1.109421262861436E-009,   5.921465631876781E-015,   5.901496964143494E-016,   5.925092831940955E-012,   5.321171370126810E-014,   9.458475909130767E-028,   2.348197387811623E-029,   1.940553413885945E-011,   5.925091869113946E-012,   1.829552338661465E-011,   4.754300792545030E-011,   1.124528499129538E-009,   1.342939383704688E-009,   1.548172964537225E-014,   1.558948525828575E-015,   2.789697283496183E-009,   2.114502589141868E-009,   2.564632385378078E-009,   1.301688321954806E-009,   1.003481081848402E-009,   1.202285908586005E-009,   1.488008961541377E-009,   1.111021507293465E-009,   1.362346476792073E-009,   3.908127227398865E-006,   2.962237225493587E-006,   3.592830560097106E-006,   1.823553975807454E-006,   1.405791144921827E-006,   1.684299698845578E-006,   2.084573251591412E-006,   1.556446080571760E-006,   1.908530861251527E-006,   3.534305461578688E-005,   6.897207842785835E+000,   4.384043275156011E-002,   5.107566172112077E+003,   3.036450823442845E+001,   4.525641790987268E+008,   3.062850788638245E+010,  -2.588032047298442E+001,  -4.269028234805048E+005,   1.722397062273807E-011,   2.722311833973075E-011,   2.055701986173563E-011,   1.488008961541377E-009,   6.039079001199825E-009,   3.005032308094193E-009
  -1.207576038053598E+000,  -7.183788346808770E+007,   3.914776224065948E-005,  -2.538145262835437E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651051696E+008,   2.262820456413278E+008,   4.522684875460399E+008,   5.465098011937727E+008,   1.005531049293177E+010,   1.128037084168333E+010,   9.115692649106253E+001,   9.189398144298607E+001,   9.811047717128284E-019,  -2.636649844307357E-024,   5.321624205487089E-010,   2.073630019006929E+006,   2.073580416134197E+006,   6.916719753284109E-003,  -7.597584658676595E+003,  -5.315663543480778E+003,  -7.660107067697749E+003,  -1.016042774790252E+004,  -3.971985990593366E+005,   7.597585273192107E+003,   4.104964021133802E+000,  -1.666338046969008E+001,  -2.687122673824840E+001,   5.878496932615190E+003,  -2.683272196784426E+005,  -3.665429236581362E+006,   7.950325606572672E-012,   7.123747594424329E-014,   1.189117701906055E-027,   2.530066292293771E-029,   2.616430957703915E-011,   7.950325231440619E-012,   1.583107584745894E-011,   2.392621855061702E-011,   4.324445801468141E-010,   5.387331209928220E-010,   2.430092842538401E-014,   2.444556119920578E-015,   3.990966216199521E-013,   3.733735159117699E-015,   2.409101132972384E-028,   1.583742817630631E-029,   1.624876663098078E-012,   3.990929160757707E-013,   3.115283607141749E-011,   1.864620390673747E-011,   3.540010940716489E-010,   4.256830341616408E-010,   8.321340802975531E-015,   8.316437361317142E-016,   5.433249278255099E-012,   4.873622901586809E-014,   8.730485057031164E-028,   2.214625134072725E-029,   1.798449860572546E-011,   5.433247792985669E-012,   2.093832925544512E-011,   2.216621366932383E-011,   4.062967514550924E-010,   5.010497587157616E-010,   1.897439921791451E-014,   1.906918658657623E-015,   1.053097938913254E-009,   8.319191211319368E-010,   9.793716663194815E-010,   4.881980637872730E-010,   4.046103786634617E-010,   4.603355020793359E-010,   5.648998751259811E-010,   4.273087424684750E-010,   5.190361642401457E-010,   1.727009547219346E-006,   1.364291213210255E-006,   1.606103435882982E-006,   8.006118765788122E-007,   6.635337142307255E-007,   7.549191557961167E-007,   9.263976706405339E-007,   7.007574989795295E-007,   8.511842800868657E-007,   3.695945238212199E-005,   7.291156884046156E+000,   4.768117181482130E-002,   8.148645578721459E+003,   4.953910918312313E+001,   4.525641911707774E+008,   1.150699589868248E+010,  -2.699721012498331E+001,  -1.032034683954117E+006,   1.592495176643868E-011,   4.416223966580122E-011,   2.533738106622619E-011,   5.648998751259811E-010,   1.112411467244137E-008,   4.084638140897778E-009
  -1.202706779835640E+000,  -7.164803680689472E+007,   3.622274121703605E-005,  -3.678346587239198E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651051696E+008,   2.262820456413278E+008,   4.522684875460399E+008,   2.622872752393092E+008,   3.829050533580965E+009,   4.769888350668640E+009,   1.040281549959406E+002,   1.045147505397302E+002,   1.935983604744579E-018,  -3.551098268463676E-024,   2.418382654103539E-009,   3.058819290780514E+006,   3.058660085982278E+006,   1.020259184099380E-002,  -8.866081729624146E+003,  -5.816957370224013E+003,  -7.973530060013152E+003,  -1.042217023253492E+004,  -3.554484120785461E+005,   8.866082458083545E+003,   4.488839459740801E+000,  -3.110657520234620E+001,  -3.945364939609328E+001,   1.341189550963875E+004,  -2.429240316610452E+005,  -3.327673873707626E+006,   7.356297539248711E-012,   6.591479329572238E-014,   1.100269857774993E-027,   2.341026186996667E-029,   2.420937904714171E-011,   7.356297192145572E-012,   1.464821820681709E-011,   1.160592809358172E-011,   1.657617827648729E-010,   2.232637399389066E-010,   2.843139141907153E-014,   2.854435211677895E-015,   3.247936159335844E-013,   2.762846114580132E-015,   2.274303456639793E-028,   1.602185260916985E-029,   1.723648405179039E-012,   3.247884243864792E-013,   4.056233827788619E-011,   9.256995769258325E-012,   1.389923340837155E-010,   1.772043405529886E-010,   1.108057127385486E-014,   1.101052568448364E-015,   5.012462898143669E-012,   4.486414423534163E-014,   8.093233537379885E-028,   2.094745878303440E-029,   1.671413549982082E-011,   5.012460936225874E-012,   2.328625823050679E-011,   1.082295065214059E-011,   1.568386332044871E-010,   2.079106068102672E-010,   2.264778470399931E-014,   2.269974330601385E-015,   4.542988434026407E-010,   3.684041835993046E-010,   4.256672901348620E-010,   2.068228699813808E-010,   1.894750935885685E-010,   2.010402778504434E-010,   2.474759734212600E-010,   1.789290900107361E-010,   2.246270122844186E-010,   8.701995702021015E-007,   7.056702144069502E-007,   8.153564516037177E-007,   3.961647166384059E-007,   3.629354276357748E-007,   3.850882869708622E-007,   4.740348535636957E-007,   3.427347867711754E-007,   4.302681646328555E-007,   4.078764652408127E-005,   7.409164134469449E+000,   5.176077618121452E-002,   1.177148676950751E+004,   7.517884389668737E+001,   4.525642040420059E+008,   4.996513420288560E+009,  -2.787878471199495E+001,  -1.662534191439207E+006,   1.474102612281336E-011,   5.974611911108838E-011,   2.974272378557170E-011,   2.474759734212600E-010,   1.209859543755211E-008,   4.197849128131544E-009
  -1.197837521617682E+000,  -7.145603889258763E+007,   3.355250403891075E-005,  -4.684451291059615E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651051696E+008,   2.262820456413278E+008,   4.522684875460399E+008,   1.236154730796512E+008,   1.452681508123611E+009,   2.254847505950532E+009,   1.177369367110470E+002,   1.179696625067121E+002,   4.716555714215436E-018,  -5.152321576252261E-024,   1.186330141397259E-008,   4.450224509417426E+006,   4.449734276357641E+006,   1.484271587765441E-002,  -9.838277701530942E+003,  -6.205009967804541E+003,  -8.211674947010564E+003,  -1.061882558340209E+004,  -3.137161502095397E+005,   9.838278516439441E+003,   4.786060118892233E+000,  -4.173927711262402E+001,  -5.569836508664333E+001,   2.740158552295084E+004,  -2.208001167406928E+005,  -3.030215131934254E+006,   6.814012264234375E-012,   6.105574271774174E-014,   1.019161101742480E-027,   2.168452412912903E-029,   2.242473266702175E-011,   6.814011942718688E-012,   1.356839333617094E-011,   5.505089683969013E-012,   6.318125785504739E-011,   1.016749191798571E-010,   3.267267869502267E-014,   3.275248409469387E-015,   2.872971674665591E-013,   2.155563955593149E-015,   2.187454007332160E-028,   1.618347570394900E-029,   1.911305000559701E-012,   2.872906804815124E-013,   4.824849373400357E-011,   4.457231806363614E-012,   5.338710248303941E-011,   8.007964294953865E-011,   1.411539328440089E-014,   1.401515567548710E-015,   4.638440565311769E-012,   4.142234979702554E-014,   7.523558680727256E-028,   1.985084132073569E-029,   1.558692344486774E-011,   4.638438188639629E-012,   2.512842680211515E-011,   5.155803724767214E-012,   5.991653939771140E-011,   9.447649376975093E-011,   2.648691689148207E-014,   2.650670795495828E-015,   2.200794205988414E-010,   1.886760362942606E-010,   2.096116258306478E-010,   9.597649350355316E-011,   1.066836868285947E-010,   9.954555794523365E-011,   1.241029270952883E-010,   8.199234946566590E-011,   1.100660678854142E-010,   4.913256293034695E-007,   4.212178131627171E-007,   4.679563572565520E-007,   2.142667903280633E-007,   2.381705178287327E-007,   2.222346994949531E-007,   2.770588389754062E-007,   1.830472953339844E-007,   2.457216577615989E-007,   4.997398910777097E-005,   6.985216182874976E+000,   5.615138023241299E-002,   1.509045794455255E+004,   1.066778933681999E+002,   4.525642177507876E+008,   2.481472589025364E+009,  -2.866955091032669E+001,  -1.879628265479342E+006,   1.366069688564808E-011,   7.337297931990096E-011,   3.356479103039904E-011,   1.241029270952883E-010,   7.478125079858683E-009,   2.575443644683086E-009
  -1.192968263399724E+000,  -7.126190400965860E+007,   3.111186134521779E-005,  -5.483649667924010E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651051696E+008,   2.262820456413278E+008,   4.522684875460399E+008,   5.295527086220235E+007,   5.075537673449823E+008,   1.239059560151852E+009,   1.323211063737788E+002,   1.323319942030396E+002,   5.201124540070492E-018,  -6.660840319980479E-024,   2.214863003467734E-008,   6.455774517900125E+006,   6.454278204217122E+006,   2.152915469346838E-002,  -1.053234605604407E+004,  -6.478921292677834E+003,  -8.380959047420878E+003,  -1.075206253952903E+004,  -2.769493042902580E+005,   1.053234693233163E+004,   4.995725771725812E+000,  -5.213193648579120E+001,  -7.637203194907514E+001,   4.501684907041639E+004,  -2.008343492018235E+005,  -2.764554887097199E+006,   6.318354198650017E-012,   5.661448694144436E-014,   9.450263041196498E-028,   2.010717016113334E-029,   2.079353518982859E-011,   6.318353900521702E-012,   1.258141483755653E-011,   2.366523101449495E-012,   2.214693070156620E-011,   5.335687080078538E-011,   3.704313279455681E-014,   3.709464531438860E-015,   2.701488451110255E-013,   1.759710979410257E-015,   2.123360672604234E-028,   1.627151334574230E-029,   2.173218434075628E-012,   2.701413502321061E-013,   5.314878873614481E-011,   1.942936803024817E-012,   1.882361265904597E-011,   4.137205845381698E-011,   1.739788699586193E-014,   1.726576104927912E-015,   4.302285747470353E-012,   3.832956162076632E-014,   7.007962251665742E-028,   1.882861788933632E-029,   1.458676293791094E-011,   4.302283050425170E-012,   2.610387280375263E-011,   2.225327668641269E-012,   2.103915802072612E-011,   4.936193335179591E-011,   3.049471752832518E-014,   3.048501722601878E-015,   1.239793498146254E-010,   1.180217894555315E-010,   1.219934963615941E-010,   4.982523435947995E-011,   7.447478599153400E-011,   5.804175157016463E-011,   7.415411545514541E-011,   4.354700346399753E-011,   6.395174479142945E-011,   3.219120433979831E-007,   3.064432541864714E-007,   3.167557803274792E-007,   1.293710850188012E-007,   1.933735785516601E-007,   1.507052495297542E-007,   1.925409583791820E-007,   1.130696756348113E-007,   1.660505307977251E-007,   7.224628223432861E-005,   5.873808115158385E+000,   6.090745678895755E-002,   1.633056251696111E+004,   1.388062115204235E+002,   4.525642323349573E+008,   1.465684657589016E+009,  -2.930106912865500E+001,  -2.387759838035454E+006,   1.267375123196628E-011,   8.399378138244294E-011,   3.644709461545850E-011,   7.415411545514541E-011,   6.855388950689430E-009,   2.334565727199907E-009
  -1.188099005181765E+000,  -7.106564658674005E+007,   2.887839950778669E-005,  -6.003396783151309E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651053279E+008,   2.262820456413278E+008,   4.522684875460399E+008,   1.928772875466511E+007,   1.525607860022516E+008,   8.503986036973332E+008,   1.478188333063915E+002,   1.476868506159028E+002,   7.459891882464107E-017,  -5.817523813171923E-024,   4.323115241811710E-007,   8.959473713037880E+006,   8.955475321688004E+006,   2.987225022748239E-002,  -1.093859940346747E+004,  -6.629448799601565E+003,  -8.481451411294327E+003,  -1.081924593182721E+004,  -2.532491255389446E+005,   1.093860031557258E+004,   5.110594223072646E+000,  -6.445854842913909E+001,  -8.874671534899132E+001,   6.220348917231635E+004,  -1.836022748804151E+005,  -2.527844252382480E+006,   5.864771469494968E-012,   5.255023971989734E-014,   8.771846484179981E-028,   1.866371434486706E-029,   1.930080652293213E-011,   5.864771192768723E-012,   1.167821879959620E-011,   8.624131958107975E-013,   6.662569687048347E-012,   3.566927647985354E-011,   4.156028003648743E-014,   4.159644743141817E-015,   2.675974348356550E-013,   1.500580490084616E-015,   2.066534351831680E-028,   1.624546214013223E-029,   2.304293706874185E-012,   2.675893177633868E-013,   5.420447707777196E-011,   7.146136762265745E-013,   5.758095392464193E-012,   2.685741713509989E-011,   2.094968043282857E-014,   2.081392391820288E-015,   3.999046791275197E-012,   3.553368664329310E-014,   6.536742440063881E-028,   1.785763027662212E-029,   1.363530225091281E-011,   3.999043901100278E-012,   2.585363822565479E-011,   8.131466892827231E-013,   6.361078255520296E-012,   3.273199003160232E-011,   3.469008016860115E-014,   3.466893959367974E-015,   8.600109751200424E-011,   9.039861539435056E-011,   8.746693680611969E-011,   3.102685486447542E-011,   6.123482315998468E-011,   4.109617762964518E-011,   5.497424264752881E-011,   2.916379223436589E-011,   4.637075917647450E-011,   2.591776888718215E-007,   2.724302932512009E-007,   2.635952236649480E-007,   9.350425482202393E-008,   1.845406675521118E-007,   1.238497257320532E-007,   1.656734340497976E-007,   8.788962569908922E-008,   1.397454979328948E-007,   1.186846665468071E-004,   4.545009806240730E+000,   6.590873494516768E-002,   1.486343327137591E+004,   1.619259816514249E+002,   4.525642478326842E+008,   1.077023716489512E+009,  -2.992176933072742E+001,  -2.091029907622330E+006,   1.177110294230018E-011,   9.056002266408006E-011,   3.803407618289347E-011,   5.497424264752881E-011,   3.828105648372401E-009,   1.312684711222486E-009
  -1.183229746963808E+000,  -7.086728119494240E+007,   2.683214429340301E-005,  -6.271563976717366E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651073047E+008,   2.262820456413278E+008,   4.522684875460399E+008,   6.113767973992697E+006,   4.026225802657454E+007,   7.249266827467693E+008,   1.642732508295921E+002,   1.640905412166242E+002,  -1.636578675372915E-017,  -3.251395854472058E-024,   1.073480082123670E-007,   1.072861574556393E+007,   1.072175229094230E+007,   3.576391601866884E-002,  -1.111361723904678E+004,  -6.677789130322012E+003,  -8.524890568408959E+003,  -1.083056269526123E+004,  -2.490614213965664E+005,   1.111361816655631E+004,   5.146900181347280E+000,  -9.997273433848140E+001,  -1.150865431408757E+002,   7.180742197092333E+004,  -1.677707532455367E+005,  -2.315477456136549E+006,   5.449207608437264E-012,   4.882665379142655E-014,   8.150294150464721E-028,   1.734124760678990E-029,   1.793319693742802E-011,   5.449207351319188E-012,   1.085072778483467E-011,   2.731870671482152E-013,   1.758636457477159E-012,   2.991836456378931E-011,   4.624167630474015E-014,   4.627732499312353E-015,   2.750949439551906E-013,   1.325928195316447E-015,   2.010389330674454E-028,   1.611051006223853E-029,   2.236760456089112E-012,   2.750865512144671E-013,   5.181336844535059E-011,   2.290092933543212E-013,   1.515695672232267E-012,   2.204277774808825E-011,   2.475363348866329E-014,   2.462455953377472E-015,   3.724503386943240E-012,   3.299307859272318E-014,   6.103659210534633E-028,   1.693100175860611E-029,   1.270105144364838E-011,   3.724500417950947E-012,   2.450494133833998E-011,   2.584611425502506E-013,   1.677656195728862E-012,   2.729316895855563E-011,   3.907899536604787E-014,   3.905973650667393E-015,   7.173222383302931E-011,   7.841633512792157E-011,   7.396026093132673E-011,   2.387603459931267E-011,   5.413433446779082E-011,   3.396213455547205E-011,   4.785618923371664E-011,   2.428200066013074E-011,   3.999812637585468E-011,   2.504052287382717E-007,   2.737383463843314E-007,   2.581829346202916E-007,   8.334725435419827E-008,   1.889739322254162E-007,   1.185561469779376E-007,   1.670579743840734E-007,   8.476441415891520E-008,   1.396267876423540E-007,   1.741740739958677E-004,   3.768485675794942E+000,   7.041198006874913E-002,   1.305332706429092E+004,   1.722713081873802E+002,   4.525642642871017E+008,   9.515518119446152E+008,  -3.038496449374260E+001,  -2.310739793509657E+006,   1.094465663606119E-011,   9.348140208740275E-011,   3.845690511984171E-011,   4.785618923371664E-011,   4.134251900727355E-009,   1.409988093064929E-009
  -1.178360488745849E+000,  -7.066682254617308E+007,   2.495526886772281E-005,  -6.395770749529330E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651100237E+008,   2.262820456413278E+008,   4.522684875460399E+008,   1.840746217601708E+006,   1.015672441038303E+007,   6.905480260530311E+008,   1.817329311700841E+002,   1.815623033542386E+002,  -1.347192800226717E-019,  -1.475650607632358E-024,   9.167760504448260E-010,   1.102344604289968E+007,   1.101600145569269E+007,   3.674542558269657E-002,  -1.116207457952309E+004,  -6.667896745881325E+003,  -8.532113119237580E+003,  -1.080626299985263E+004,  -2.562579252145209E+005,   1.116207551128927E+004,   5.138441018605049E+000,  -1.225172406632827E+002,  -1.502245197036008E+002,   7.817835669011055E+004,  -1.542012894751305E+005,  -2.124842507127819E+006,   5.068042251771378E-012,   4.541128953215434E-014,   7.580191118973746E-028,   1.612824870786024E-029,   1.667879191258495E-011,   5.068042012638394E-012,   1.009173274860462E-011,   8.221195423475799E-014,   4.440278890467267E-013,   2.731799726146206E-011,   5.110510503422748E-014,   5.114976849430641E-015,   2.879401700154203E-013,   1.198688897069758E-015,   1.955168374098960E-028,   1.590801016964895E-029,   1.917469641893255E-012,   2.879316997339941E-013,   4.753007688564488E-011,   6.918160649121142E-014,   3.820224910996384E-013,   2.085732929269755E-011,   2.880044722933899E-014,   2.868725055097455E-015,   3.474674891186059E-012,   3.067375598712615E-014,   5.705183537348818E-028,   1.605483586178981E-029,   1.175835115568772E-011,   3.474671908336927E-012,   2.257118079428470E-011,   7.786850498690914E-014,   4.233594230643639E-013,   2.516444127187389E-011,   4.367021909926465E-014,   4.366226251319580E-015,   6.485247740175869E-011,   7.136481964875747E-011,   6.702325815075829E-011,   2.085057325086226E-011,   4.858715198911155E-011,   3.009609949694536E-011,   4.400190415089644E-011,   2.277766765964591E-011,   3.692715865381293E-011,   2.617230206977174E-007,   2.880046671819836E-007,   2.704835695258062E-007,   8.414597611573600E-008,   1.960815792265252E-007,   1.214578438193324E-007,   1.775770445819815E-007,   9.192308795545828E-008,   1.490257257064737E-007,   2.049035281860918E-004,   3.555866591556357E+000,   7.394297372241984E-002,   1.225825869456465E+004,   1.754702522349318E+002,   4.525642817467821E+008,   9.171731727253581E+008,  -3.089714529712134E+001,  -2.233546084938335E+006,   1.018718936944400E-011,   9.431608687374833E-011,   3.823015520421211E-011,   4.400190415089644E-011,   3.668492599674788E-009,   1.252165469325527E-009
  -1.173491230527891E+000,  -7.046428549143694E+007,   2.323183983470641E-005,  -6.453249543498608E-001,   2.262820543725231E+008,   3.429319636998204E+005,   1.010282580125474E-009,   1.906672956399970E-011,   2.266249651100237E+008,   2.262820456413278E+008,   4.522684875460399E+008,   5.580805562537719E+005,   2.594210038345587E+006,   6.817028459466556E+008,   2.002475438120551E+002,   2.001230214634215E+002,  -1.304119114146528E-019,  -6.534827658099300E-025,   8.961113608081679E-010,   1.056540739126859E+007,   1.055885223548127E+007,   3.522053992259296E-002,  -1.115281991724756E+004,  -6.629460471017427E+003,  -8.517483348134196E+003,  -1.076056447124851E+004,  -2.653379612675836E+005,   1.115282084819045E+004,   5.108056996142691E+000,  -1.465367962321990E+002,  -1.722382398880741E+002,   8.392356063948655E+004,  -1.420082690696660E+005,  -1.953640411449949E+006,   4.718039564821622E-012,   4.227515282205645E-014,   7.056697602654660E-028,   1.501442011229713E-029,   1.552694240256158E-011,   4.718039342203335E-012,   9.394790339184898E-012,   2.490173660270332E-014,   1.134942635187836E-013,   2.536397878588408E-011,   5.616796772798895E-014,   5.622648449728481E-015,   3.032741454247320E-013,   1.099724523497869E-015,   1.901977025767797E-028,   1.566929053447828E-029,   1.679969094116137E-012,   3.032656892467416E-013,   4.246850981912794E-011,   2.097961783969938E-014,   9.691812168825910E-014,   2.106859427821467E-011,   3.316750615217071E-014,   3.303089885510965E-015,   3.246451091689325E-012,   2.855001005587025E-014,   5.338457410359039E-028,   1.523271025302418E-029,   1.091128463307976E-011,   3.246448124551137E-012,   2.041936349916591E-011,   2.359436368170201E-014,   1.079688829086088E-013,   2.393218394999427E-011,   4.850114720271620E-014,   4.849462261655975E-015,   5.996425220377678E-011,   6.597908108621937E-011,   6.196919516459096E-011,   1.906770836688139E-011,   4.322721462400305E-011,   2.712087711925527E-011,   4.089654383689539E-011,   2.275186646221632E-011,   3.484831804533569E-011,   2.792319260522564E-007,   3.072408178835365E-007,   2.885682233293497E-007,   8.879145052277777E-008,   2.012935699809226E-007,   1.262921570088260E-007,   1.904404755294786E-007,   1.059472479026139E-007,   1.622760663205236E-007,   2.150999248546735E-004,   3.582393305898333E+000,   7.694624784877255E-002,   1.202230354876677E+004,   1.763225338753721E+002,   4.525643002613947E+008,   9.083280111797009E+008,  -3.135485488010992E+001,  -1.611483049742264E+006,   9.492246874752946E-012,   9.418714690976773E-011,   3.772388021975787E-011,   4.089654383689539E-011,   1.814281659044872E-009,   6.320249155728875E-010
