   2.998685170127435E+010,   2.998685200114287E+010,   2.998685140140583E+010,   2.998691340608255E+010,   6.170480819702148E+004,   2.057728815220691E-006,   2.047728815257924E-006,   2.067728815454794E-006
   2.999994692273212E+004,   2.999994702273213E+004,   2.999994682273212E+004,   2.999994692273212E+004,   0.000000000000000E+000,   1.518118276023388E-004,   3.182164405814249E-003,   2.878538458573857E-003
   2.999989438212180E+004,   2.999989448212180E+004,   2.999989428212180E+004,   2.999989338212180E+004,  -1.000000000203727E-003,   1.314847109080352E-003,   3.938740884771492E-003,   1.309036823848356E-003
   2.999984222391332E+004,   2.999984232391332E+004,   2.999984212391332E+004,   2.999984222391332E+004,   0.000000000000000E+000,   7.532453542325973E-004,   3.205134812685194E-003,   1.698628924970262E-003
   2.999979042588611E+004,   2.999979052588611E+004,   2.999979032588610E+004,   2.999979042588611E+004,   0.000000000000000E+000,   9.021498981470799E-005,   2.438827050596538E-003,   2.258372256820164E-003
   2.999973890990538E+004,   2.999973900990538E+004,   2.999973880990538E+004,   2.999973890990538E+004,   0.000000000000000E+000,   4.578279507451413E-004,   2.729251258855175E-003,   1.813552858172370E-003
   2.999968741741961E+004,   2.999968751741961E+004,   2.999968731741961E+004,   2.999968741741961E+004,   0.000000000000000E+000,   6.253230111599669E-004,   2.826575747618733E-003,   1.575860222689225E-003
   2.999963562885054E+004,   2.999963572885054E+004,   2.999963552885054E+004,   2.999963562885054E+004,   0.000000000000000E+000,   9.304752124531805E-004,   3.055688246124949E-003,   1.194628415586769E-003
   2.999958238166056E+004,   2.999958248166056E+004,   2.999958228166056E+004,   2.999958293903938E+004,   5.573788221227005E-004,   1.131853787426232E-002,   9.287790143084887E-003,   1.334913497497682E-002
   2.999952863331629E+004,   2.999952873331630E+004,   2.999952853331629E+004,   2.999952863331629E+004,   0.000000000000000E+000,   5.963396534199954E-004,   2.506371683541271E-003,   1.313469053703339E-003
   2.999947137693109E+004,   2.999947147693109E+004,   2.999947127693109E+004,   2.999947127450308E+004,  -1.024280099954922E-004,   1.519773336991787E-003,   3.274124269162310E-003,   2.343049623991471E-004
   2.999940929693543E+004,   2.999940939693543E+004,   2.999940919693543E+004,   2.999940829693543E+004,  -1.000000000203727E-003,   8.691979878295987E-004,   2.440343801103404E-003,   7.016704702731370E-004
   2.999934069802554E+004,   2.999934079802554E+004,   2.999934059802554E+004,   2.999934057920549E+004,  -1.188200476462953E-004,   1.649643977489150E-003,   3.038110148196438E-003,   2.614002249425164E-004
   2.999926460270894E+004,   2.999926470270894E+004,   2.999926450270894E+004,   2.999926444554772E+004,  -1.571612228872254E-004,   1.954924973974118E-003,   3.198890117907315E-003,   7.110944829579216E-004
   2.999918224013606E+004,   2.999918234013606E+004,   2.999918214013605E+004,   2.999918205468513E+004,  -1.854509246186353E-004,   2.136449523465005E-003,   3.288508159135689E-003,   9.844489367435291E-004
   2.999909622288074E+004,   2.999909632288074E+004,   2.999909612288074E+004,   2.999909602072808E+004,  -2.021526524913497E-004,   2.156002901600945E-003,   3.229669802202331E-003,   1.096530946750051E-003
   2.999904660665465E+004,   2.999904670665466E+004,   2.999904650665465E+004,   2.999903660665466E+004,  -9.999999998399289E-003,   4.156634806201916E-001,   4.167817898353922E-001,   4.145453047533560E-001
   2.999895902270595E+004,   2.999895912270595E+004,   2.999895892270595E+004,   2.999894902270595E+004,  -9.999999998399289E-003,   4.148836298408203E-001,   4.156846532191161E-001,   4.141233420436295E-001
